Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
324,143.123,194.270,103.7982
325,116.589,194.870,103.9625
326,111.664,195.469,104.1260
327,111.558,196.069,104.2887
328,144.508,196.669,104.4507
329,80.869,197.268,104.6118
330,125.961,197.868,104.7722
331,136.427,198.467,104.9317
332,123.678,199.067,105.0905
333,134.632,199.667,105.2485
334,137.979,200.266,105.4056
335,127.008,200.866,105.5620
336,120.043,201.465,105.7176
337,104.873,202.065,105.8724
338,88.530,202.665,106.0263
339,88.999,203.264,106.1795
340,123.513,203.864,106.3319
341,138.290,204.463,106.4834
342,105.758,205.063,106.6341
343,86.604,205.663,106.7841
344,105.250,206.262,106.9332
345,98.344,206.862,107.0815
346,84.635,207.461,107.2290
347,95.132,208.061,107.3757
348,87.436,208.661,107.5215
349,109.502,209.260,107.6666
350,94.824,209.860,107.8108
351,101.456,210.459,107.9542
352,133.538,211.059,108.0967
353,126.943,211.659,108.2385
354,151.618,212.258,108.3794
355,137.187,212.858,108.5195
356,157.356,213.457,108.6587
357,123.467,214.057,108.7971
358,82.475,214.657,108.9347
359,100.646,215.256,109.0715
360,110.865,215.856,109.2074
361,116.120,216.455,109.3425
362,102.777,217.055,109.4767
363,139.376,217.655,109.6101
364,127.079,218.254,109.7427
365,164.135,218.854,109.8744
366,89.956,219.453,110.0053
367,111.720,220.053,110.1353
368,111.170,220.653,110.2645
369,100.672,221.252,110.3928
370,86.787,221.852,110.5203
371,79.785,222.451,110.6469
372,95.763,223.051,110.7727
373,108.140,223.651,110.8976
374,100.817,224.250,111.0217
375,120.111,224.850,111.1449
376,85.895,225.449,111.2673
377,93.610,226.049,111.3888
378,121.718,226.649,111.5094
379,112.288,227.248,111.6292
380,155.948,227.848,111.7481
381,123.127,228.447,111.8661
382,123.614,229.047,111.9833
383,131.184,229.647,112.0997
384,116.121,230.246,112.2151
385,72.885,230.846,112.3297
386,68.831,231.445,112.4434
387,152.273,232.045,112.5563
388,149.765,232.645,112.6682
389,139.381,233.244,112.7793
390,73.211,233.844,112.8895
391,98.623,234.443,112.9989
392,101.045,235.043,113.1074
393,88.449,235.643,113.2150
394,69.343,236.242,113.3217
395,102.589,236.842,113.4275
396,122.431,237.441,113.5325
397,82.822,238.041,113.6366
398,91.337,238.641,113.7397
399,107.123,239.240,113.8420
400,108.957,239.840,113.9435
401,105.067,240.439,114.0440
402,127.546,241.039,114.1436
403,105.908,241.639,114.2424
404,94.831,242.238,114.3403
405,105.914,242.838,114.4372
406,111.937,243.437,114.5333
407,116.370,244.037,114.6285
408,116.365,244.637,114.7228
409,138.907,245.236,114.8162
410,109.520,245.836,114.9087
411,119.770,246.435,115.0004
412,137.542,247.035,115.0911
413,137.513,247.635,115.1809
414,113.347,248.234,115.2698
415,117.751,248.834,115.3578
416,99.262,249.433,115.4449
417,117.760,250.033,115.5312
418,117.699,250.633,115.6165
419,128.132,251.232,115.7009
420,122.110,251.832,115.7844
421,100.017,252.431,115.8670
422,121.014,253.031,115.9487
423,123.564,253.631,116.0294
424,137.369,254.230,116.1093
425,135.929,254.830,116.1883
426,142.484,255.429,116.2663
427,133.565,256.029,116.3435
428,109.637,256.629,116.4197
429,119.339,257.228,116.4950
430,122.030,257.828,116.5694
431,92.094,258.427,116.6429
432,106.089,259.027,116.7155
433,117.639,259.627,116.7872
434,130.701,260.226,116.8579
435,98.966,260.826,116.9278
436,122.430,261.425,116.9967
437,132.828,262.025,117.0647
438,137.553,262.625,117.1317
439,138.942,263.224,117.1979
440,119.294,263.824,117.2631
441,128.226,264.423,117.3274
442,119.326,265.023,117.3908
443,120.823,265.623,117.4533
444,126.576,266.222,117.5149
445,109.082,266.822,117.5755
446,100.609,267.421,117.6352
447,109.152,268.021,117.6939
448,118.943,268.621,117.7518
449,110.431,269.220,117.8087
450,97.083,269.820,117.8647
451,109.074,270.419,117.9198
452,117.642,271.019,117.9739
453,132.748,271.619,118.0271
454,125.601,272.218,118.0794
455,127.196,272.818,118.1308
456,115.624,273.417,118.1812
457,92.123,274.017,118.2307
458,88.164,274.617,118.2792
459,91.702,275.216,118.3268
460,113.093,275.816,118.3735
461,102.887,276.415,118.4193
462,97.436,277.015,118.4641
463,101.786,277.615,118.5080
464,93.861,278.214,118.5510
465,95.185,278.814,118.5930
466,107.213,279.413,118.6341
467,109.721,280.013,118.6742
468,88.657,280.613,118.7135
469,82.687,281.212,118.7517
470,89.687,281.812,118.7891
471,98.871,282.411,118.8255
472,90.854,283.011,118.8610
473,82.200,283.611,118.8955
474,80.699,284.210,118.9291
475,76.816,284.810,118.9617
476,74.493,285.409,118.9935
477,72.713,286.009,119.0242
478,85.793,286.609,119.0541
479,90.584,287.208,119.0830
480,79.799,287.808,119.1109
481,78.993,288.407,119.1379
482,72.441,289.007,119.1640
483,64.922,289.607,119.1891
484,66.011,290.206,119.2133
485,71.568,290.806,119.2366
486,66.491,291.405,119.2589
487,67.989,292.005,119.2803
488,59.035,292.605,119.3007
489,67.202,293.204,119.3202
490,75.999,293.804,119.3387
491,85.396,294.403,119.3563
492,79.448,295.003,119.3729
493,71.460,295.603,119.3886
494,62.257,296.202,119.4034
495,73.210,296.802,119.4172
496,70.188,297.401,119.4301
497,69.988,298.001,119.4420
498,66.803,298.601,119.4530
499,69.644,299.200,119.4631
500,70.940,299.800,119.4722
501,60.389,300.399,119.4803
502,57.337,300.999,119.4875
503,63.895,301.599,119.4938
504,70.482,302.198,119.4991
505,67.145,302.798,119.5035
506,57.205,303.397,119.5069
507,63.197,303.997,119.5094
508,80.794,304.597,119.5109
509,64.038,305.196,119.5115
510,51.852,305.796,119.5112
511,56.876,306.395,119.5099
512,61.876,306.995,119.5077
513,61.367,307.595,119.5045
514,67.735,308.194,119.5003
515,64.621,308.794,119.4953
516,63.539,309.393,119.4893
517,63.929,309.993,119.4823
518,67.244,310.593,119.4744
519,63.407,311.192,119.4655
520,53.916,311.792,119.4557
521,53.109,312.391,119.4450
522,52.635,312.991,119.4333
523,51.352,313.591,119.4207
524,55.059,314.190,119.4071
525,52.355,314.790,119.3926
526,47.243,315.389,119.3771
527,49.490,315.989,119.3607
528,52.827,316.589,119.3434
529,52.136,317.188,119.3251
530,52.807,317.788,119.3059
531,54.387,318.387,119.2857
532,55.058,318.987,119.2646
533,49.595,319.587,119.2425
534,44.708,320.186,119.2195
535,46.478,320.786,119.1956
536,43.529,321.385,119.1707
537,49.554,321.985,119.1449
538,47.880,322.585,119.1181
539,44.294,323.184,119.0904
540,45.660,323.784,119.0617
541,44.467,324.383,119.0321
542,45.226,324.983,119.0016
543,48.847,325.583,118.9701
544,47.924,326.182,118.9377
545,44.645,326.782,118.9044
546,43.269,327.381,118.8701
547,42.224,327.981,118.8349
548,40.327,328.581,118.7987
549,40.363,329.180,118.7616
550,39.471,329.780,118.7236
551,36.781,330.379,118.6846
552,39.979,330.979,118.6447
553,41.579,331.579,118.6039
554,41.508,332.178,118.5621
555,41.501,332.778,118.5194
556,41.957,333.377,118.4757
557,40.386,333.977,118.4311
558,38.950,334.577,118.3856
559,38.527,335.176,118.3392
560,39.012,335.776,118.2918
561,39.335,336.375,118.2435
562,39.680,336.975,118.1942
563,42.952,337.575,118.1440
564,41.963,338.174,118.0929
565,41.296,338.774,118.0409
566,40.597,339.373,117.9879
567,40.273,339.973,117.9340
568,39.904,340.573,117.8792
569,38.734,341.172,117.8235
570,38.331,341.772,117.7668
571,37.063,342.371,117.7092
572,37.967,342.971,117.6507
573,37.737,343.571,117.5912
574,38.892,344.170,117.5308
575,40.299,344.770,117.4695
576,39.994,345.369,117.4073
577,39.183,345.969,117.3441
578,38.372,346.569,117.2801
579,37.447,347.168,117.2151
580,36.119,347.768,117.1492
581,36.953,348.367,117.0823
582,38.280,348.967,117.0146
583,37.473,349.567,116.9459
