Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
589,33.656,353.754,93.0936
590,33.967,354.354,92.9334
591,34.000,354.955,92.7719
592,34.000,355.556,92.6090
593,33.984,356.156,92.4447
594,34.000,356.757,92.2791
595,33.767,357.357,92.1122
596,33.600,357.958,91.9439
597,34.283,358.559,91.7744
598,34.105,359.159,91.6036
599,34.294,359.760,91.4314
600,38.667,360.360,91.2581
"","",360.961,91.0834
"","",361.562,90.9076
"","",362.162,90.7305
"","",362.763,90.5522
"","",363.363,90.3727
"","",363.964,90.1920
"","",364.565,90.0102
"","",365.165,89.8272
"","",365.766,89.6431
"","",366.366,89.4578
"","",366.967,89.2714
"","",367.568,89.0840
"","",368.168,88.8954
"","",368.769,88.7058
"","",369.369,88.5151
"","",369.970,88.3234
"","",370.571,88.1306
"","",371.171,87.9368
"","",371.772,87.7421
"","",372.372,87.5463
"","",372.973,87.3496
"","",373.574,87.1519
"","",374.174,86.9533
"","",374.775,86.7537
"","",375.375,86.5533
"","",375.976,86.3519
"","",376.577,86.1497
"","",377.177,85.9465
"","",377.778,85.7426
"","",378.378,85.5377
"","",378.979,85.3321
"","",379.580,85.1256
"","",380.180,84.9184
"","",380.781,84.7104
"","",381.381,84.5016
"","",381.982,84.2920
"","",382.583,84.0817
"","",383.183,83.8707
"","",383.784,83.6590
"","",384.384,83.4466
"","",384.985,83.2335
"","",385.586,83.0198
"","",386.186,82.8053
"","",386.787,82.5903
"","",387.387,82.3746
"","",387.988,82.1584
"","",388.589,81.9415
"","",389.189,81.7241
"","",389.790,81.5061
"","",390.390,81.2876
"","",390.991,81.0685
"","",391.592,80.8489
"","",392.192,80.6288
"","",392.793,80.4082
"","",393.393,80.1871
"","",393.994,79.9656
"","",394.595,79.7437
"","",395.195,79.5213
"","",395.796,79.2985
"","",396.396,79.0753
"","",396.997,78.8517
"","",397.598,78.6277
"","",398.198,78.4034
"","",398.799,78.1787
"","",399.399,77.9537
"","",400.000,77.7284
"","",400.601,77.5028
"","",401.201,77.2768
"","",401.802,77.0507
"","",402.402,76.8242
"","",403.003,76.5975
"","",403.604,76.3706
"","",404.204,76.1435
"","",404.805,75.9161
"","",405.405,75.6886
"","",406.006,75.4609
"","",406.607,75.2330
"","",407.207,75.0050
"","",407.808,74.7769
"","",408.408,74.5486
"","",409.009,74.3202
"","",409.610,74.0917
"","",410.210,73.8632
"","",410.811,73.6346
"","",411.411,73.4059
"","",412.012,73.1772
"","",412.613,72.9484
"","",413.213,72.7196
"","",413.814,72.4909
"","",414.414,72.2621
"","",415.015,72.0334
"","",415.616,71.8047
"","",416.216,71.5760
"","",416.817,71.3475
"","",417.417,71.1189
"","",418.018,70.8905
"","",418.619,70.6622
"","",419.219,70.4340
"","",419.820,70.2059
"","",420.420,69.9779
"","",421.021,69.7501
"","",421.622,69.5225
"","",422.222,69.2950
"","",422.823,69.0677
"","",423.423,68.8406
"","",424.024,68.6137
"","",424.625,68.3870
"","",425.225,68.1605
"","",425.826,67.9343
"","",426.426,67.7084
"","",427.027,67.4827
"","",427.628,67.2573
"","",428.228,67.0321
"","",428.829,66.8073
"","",429.429,66.5828
"","",430.030,66.3586
"","",430.631,66.1347
"","",431.231,65.9112
"","",431.832,65.6880
"","",432.432,65.4652
"","",433.033,65.2427
"","",433.634,65.0206
"","",434.234,64.7990
"","",434.835,64.5777
"","",435.435,64.3568
"","",436.036,64.1364
"","",436.637,63.9163
"","",437.237,63.6968
"","",437.838,63.4776
"","",438.438,63.2590
"","",439.039,63.0408
"","",439.640,62.8231
"","",440.240,62.6058
"","",440.841,62.3891
"","",441.441,62.1729
"","",442.042,61.9571
"","",442.643,61.7420
"","",443.243,61.5273
"","",443.844,61.3132
"","",444.444,61.0996
"","",445.045,60.8866
"","",445.646,60.6741
"","",446.246,60.4623
"","",446.847,60.2510
"","",447.447,60.0403
"","",448.048,59.8302
"","",448.649,59.6206
"","",449.249,59.4118
"","",449.850,59.2035
"","",450.450,58.9958
"","",451.051,58.7888
"","",451.652,58.5825
"","",452.252,58.3767
"","",452.853,58.1717
"","",453.453,57.9673
"","",454.054,57.7635
"","",454.655,57.5605
"","",455.255,57.3581
"","",455.856,57.1564
"","",456.456,56.9554
"","",457.057,56.7551
"","",457.658,56.5556
"","",458.258,56.3567
"","",458.859,56.1585
"","",459.459,55.9611
"","",460.060,55.7644
"","",460.661,55.5685
"","",461.261,55.3733
"","",461.862,55.1788
"","",462.462,54.9851
"","",463.063,54.7921
"","",463.664,54.5999
"","",464.264,54.4085
"","",464.865,54.2179
"","",465.465,54.0280
"","",466.066,53.8389
"","",466.667,53.6506
"","",467.267,53.4631
"","",467.868,53.2764
"","",468.468,53.0905
"","",469.069,52.9054
"","",469.670,52.7211
"","",470.270,52.5376
"","",470.871,52.3549
"","",471.471,52.1731
"","",472.072,51.9920
"","",472.673,51.8118
"","",473.273,51.6325
"","",473.874,51.4539
"","",474.474,51.2762
"","",475.075,51.0994
"","",475.676,50.9234
"","",476.276,50.7482
"","",476.877,50.5739
"","",477.477,50.4004
"","",478.078,50.2278
"","",478.679,50.0561
"","",479.279,49.8852
"","",479.880,49.7151
"","",480.480,49.5460
"","",481.081,49.3777
"","",481.682,49.2103
"","",482.282,49.0437
"","",482.883,48.8780
"","",483.483,48.7132
"","",484.084,48.5493
