Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
359,105.233,214.538,106.406
360,81.966,215.135,106.587
361,155.757,215.733,106.766
362,136.980,216.330,106.945
363,159.570,216.928,107.123
364,125.534,217.526,107.300
365,137.456,218.123,107.476
366,121.452,218.721,107.651
367,150.297,219.318,107.825
368,142.332,219.916,107.998
369,122.597,220.514,108.170
370,113.010,221.111,108.341
371,71.277,221.709,108.512
372,77.520,222.306,108.681
373,72.555,222.904,108.849
374,74.544,223.501,109.017
375,95.540,224.099,109.183
376,135.048,224.697,109.349
377,123.730,225.294,109.514
378,179.827,225.892,109.677
379,111.920,226.489,109.840
380,120.114,227.087,110.001
381,99.085,227.685,110.162
382,105.270,228.282,110.322
383,121.126,228.880,110.481
384,121.430,229.477,110.638
385,144.754,230.075,110.795
386,129.737,230.673,110.951
387,125.842,231.270,111.105
388,73.673,231.868,111.259
389,81.314,232.465,111.412
390,81.945,233.063,111.563
391,113.225,233.661,111.714
392,123.405,234.258,111.863
393,165.331,234.856,112.012
394,133.611,235.453,112.159
395,74.087,236.051,112.306
396,74.228,236.649,112.451
397,81.784,237.246,112.596
398,115.667,237.844,112.739
399,96.569,238.441,112.881
400,109.079,239.039,113.022
401,74.874,239.637,113.162
402,73.719,240.234,113.301
403,72.404,240.832,113.439
404,75.016,241.429,113.576
405,92.210,242.027,113.712
406,119.264,242.625,113.847
407,99.636,243.222,113.981
408,127.372,243.820,114.113
409,106.216,244.417,114.245
410,100.643,245.015,114.375
411,112.463,245.613,114.505
412,118.939,246.210,114.633
413,91.715,246.808,114.760
414,108.076,247.405,114.886
415,148.699,248.003,115.011
416,107.471,248.601,115.134
417,128.534,249.198,115.257
418,104.935,249.796,115.379
419,98.526,250.393,115.499
420,129.564,250.991,115.618
421,139.354,251.589,115.737
422,139.766,252.186,115.854
423,135.865,252.784,115.969
424,127.531,253.381,116.084
425,125.483,253.979,116.198
426,120.157,254.577,116.310
427,105.841,255.174,116.422
428,84.570,255.772,116.532
429,92.542,256.369,116.641
430,102.537,256.967,116.749
431,126.285,257.565,116.855
432,133.804,258.162,116.961
433,112.417,258.760,117.065
434,121.868,259.357,117.169
435,130.142,259.955,117.271
436,131.979,260.553,117.371
437,133.953,261.150,117.471
438,115.640,261.748,117.570
439,108.883,262.345,117.667
440,125.153,262.943,117.763
441,129.204,263.541,117.858
442,129.394,264.138,117.952
443,115.546,264.736,118.044
444,107.697,265.333,118.136
445,116.154,265.931,118.226
446,109.140,266.529,118.315
447,103.311,267.126,118.403
448,110.972,267.724,118.489
449,110.693,268.321,118.575
450,119.962,268.919,118.659
451,134.060,269.517,118.742
452,130.602,270.114,118.824
453,111.132,270.712,118.904
454,97.160,271.309,118.984
455,86.542,271.907,119.062
456,90.240,272.505,119.139
457,79.953,273.102,119.214
458,92.188,273.700,119.289
459,84.171,274.297,119.362
460,89.083,274.895,119.434
461,100.115,275.492,119.505
462,110.239,276.090,119.574
463,104.298,276.688,119.643
464,100.468,277.285,119.710
465,96.138,277.883,119.775
466,90.481,278.480,119.840
467,81.375,279.078,119.903
468,81.849,279.676,119.965
469,88.352,280.273,120.026
470,81.848,280.871,120.086
471,79.211,281.468,120.144
472,83.697,282.066,120.201
473,77.623,282.664,120.257
474,78.506,283.261,120.312
475,81.893,283.859,120.365
476,70.914,284.456,120.417
477,72.823,285.054,120.468
478,78.133,285.652,120.518
479,78.097,286.249,120.566
480,74.104,286.847,120.613
481,78.296,287.444,120.659
482,75.056,288.042,120.704
483,66.044,288.640,120.747
484,63.514,289.237,120.789
485,59.894,289.835,120.830
486,68.873,290.432,120.869
487,68.935,291.030,120.907
488,71.538,291.628,120.944
489,79.988,292.225,120.980
490,65.069,292.823,121.014
491,60.382,293.420,121.048
492,57.723,294.018,121.079
493,57.946,294.616,121.110
494,64.668,295.213,121.139
495,68.395,295.811,121.167
496,61.870,296.408,121.194
497,57.467,297.006,121.220
498,60.511,297.604,121.244
499,53.855,298.201,121.267
500,50.882,298.799,121.289
501,56.193,299.396,121.309
502,68.632,299.994,121.328
503,57.974,300.592,121.346
504,57.721,301.189,121.362
505,68.566,301.787,121.378
506,67.781,302.384,121.392
507,51.284,302.982,121.404
508,50.201,303.580,121.416
509,52.132,304.177,121.426
510,51.506,304.775,121.435
511,49.133,305.372,121.442
512,50.730,305.970,121.449
513,50.683,306.568,121.454
514,48.482,307.165,121.457
515,49.119,307.763,121.460
516,56.761,308.360,121.461
517,57.018,308.958,121.461
518,49.898,309.556,121.459
519,48.580,310.153,121.457
520,47.748,310.751,121.453
521,51.306,311.348,121.447
522,51.895,311.946,121.441
523,50.004,312.544,121.433
524,45.858,313.141,121.424
525,44.949,313.739,121.413
526,45.883,314.336,121.402
527,49.766,314.934,121.389
528,45.518,315.532,121.375
529,46.130,316.129,121.359
530,45.195,316.727,121.342
531,41.300,317.324,121.324
532,42.996,317.922,121.305
533,44.331,318.520,121.284
534,42.507,319.117,121.262
535,43.293,319.715,121.239
536,40.369,320.312,121.214
537,40.087,320.910,121.189
538,43.870,321.508,121.162
539,45.300,322.105,121.133
540,45.339,322.703,121.104
541,43.467,323.300,121.073
542,45.316,323.898,121.041
543,40.265,324.495,121.007
544,40.758,325.093,120.973
545,40.209,325.691,120.937
546,38.576,326.288,120.899
547,39.173,326.886,120.861
548,36.183,327.483,120.821
549,35.811,328.081,120.780
550,36.353,328.679,120.738
551,35.119,329.276,120.694
552,36.100,329.874,120.649
553,37.760,330.471,120.603
554,36.585,331.069,120.556
555,36.996,331.667,120.507
556,38.149,332.264,120.458
557,38.667,332.862,120.406
558,37.893,333.459,120.354
559,37.410,334.057,120.300
560,39.072,334.655,120.246
561,39.342,335.252,120.189
562,37.782,335.850,120.132
563,38.609,336.447,120.073
564,38.199,337.045,120.014
565,36.739,337.643,119.952
566,37.212,338.240,119.890
567,38.448,338.838,119.826
568,35.781,339.435,119.762
569,34.504,340.033,119.695
570,34.685,340.631,119.628
571,34.403,341.228,119.560
572,33.283,341.826,119.490
573,36.560,342.423,119.419
574,37.297,343.021,119.347
575,36.312,343.619,119.273
576,36.000,344.216,119.198
577,36.000,344.814,119.122
578,35.213,345.411,119.045
579,34.608,346.009,118.967
580,34.376,346.607,118.887
581,34.567,347.204,118.807
582,34.993,347.802,118.724
583,35.000,348.399,118.641
584,35.591,348.997,118.557
585,36.069,349.595,118.471
586,35.919,350.192,118.384
587,34.960,350.790,118.296
588,34.174,351.387,118.207
589,33.100,351.985,118.117
590,34.715,352.583,118.025
591,32.627,353.180,117.932
592,35.305,353.778,117.838
593,33.415,354.375,117.743
594,36.077,354.973,117.646
595,32.276,355.571,117.549
596,35.424,356.168,117.450
597,32.667,356.766,117.350
"","",357.363,117.249
"","",357.961,117.147
"","",358.559,117.043
"","",359.156,116.939
"","",359.754,116.833
"","",360.351,116.726
"","",360.949,116.618
"","",361.547,116.509
"","",362.144,116.398
"","",362.742,116.287
"","",363.339,116.174
"","",363.937,116.060
"","",364.535,115.945
"","",365.132,115.829
"","",365.730,115.712
"","",366.327,115.593
"","",366.925,115.474
"","",367.523,115.353
"","",368.120,115.231
"","",368.718,115.108
"","",369.315,114.984
"","",369.913,114.859
"","",370.510,114.733
"","",371.108,114.606
"","",371.706,114.477
"","",372.303,114.348
"","",372.901,114.217
"","",373.499,114.085
"","",374.096,113.953
"","",374.694,113.819
"","",375.291,113.684
"","",375.889,113.548
"","",376.486,113.410
"","",377.084,113.272
"","",377.682,113.133
"","",378.279,112.993
"","",378.877,112.851
"","",379.474,112.709
"","",380.072,112.565
"","",380.670,112.421
"","",381.267,112.275
"","",381.865,112.128
"","",382.462,111.980
"","",383.060,111.832
"","",383.658,111.682
"","",384.255,111.531
"","",384.853,111.379
"","",385.450,111.226
"","",386.048,111.073
"","",386.646,110.918
"","",387.243,110.762
"","",387.841,110.605
"","",388.438,110.447
"","",389.036,110.288
"","",389.634,110.128
"","",390.231,109.967
"","",390.829,109.806
"","",391.426,109.643
"","",392.024,109.479
"","",392.622,109.314
"","",393.219,109.148
"","",393.817,108.982
"","",394.414,108.814
"","",395.012,108.645
"","",395.610,108.476
"","",396.207,108.305
"","",396.805,108.134
"","",397.402,107.961
"","",398.000,107.788
"","",398.598,107.614
"","",399.195,107.439
"","",399.793,107.262
"","",400.390,107.085
"","",400.988,106.907
"","",401.586,106.729
"","",402.183,106.549
"","",402.781,106.368
"","",403.378,106.187
"","",403.976,106.004
"","",404.574,105.821
"","",405.171,105.637
"","",405.769,105.451
"","",406.366,105.266
"","",406.964,105.079
"","",407.562,104.891
"","",408.159,104.702
"","",408.757,104.513
"","",409.354,104.323
"","",409.952,104.132
"","",410.550,103.940
"","",411.147,103.747
"","",411.745,103.553
"","",412.342,103.359
"","",412.940,103.164
"","",413.538,102.968
"","",414.135,102.771
"","",414.733,102.573
"","",415.330,102.375
"","",415.928,102.175
"","",416.526,101.975
"","",417.123,101.774
"","",417.721,101.573
"","",418.318,101.370
"","",418.916,101.167
"","",419.514,100.963
"","",420.111,100.759
"","",420.709,100.553
"","",421.306,100.347
"","",421.904,100.140
"","",422.501,99.932
"","",423.099,99.724
"","",423.697,99.515
"","",424.294,99.305
"","",424.892,99.094
"","",425.490,98.883
"","",426.087,98.671
"","",426.685,98.458
"","",427.282,98.244
"","",427.880,98.030
"","",428.477,97.815
"","",429.075,97.600
"","",429.673,97.383
"","",430.270,97.167
"","",430.868,96.949
"","",431.465,96.731
"","",432.063,96.512
"","",432.661,96.292
"","",433.258,96.072
"","",433.856,95.851
"","",434.453,95.630
"","",435.051,95.407
"","",435.649,95.185
"","",436.246,94.961
"","",436.844,94.737
"","",437.441,94.513
"","",438.039,94.287
"","",438.637,94.062
"","",439.234,93.835
"","",439.832,93.608
"","",440.429,93.380
"","",441.027,93.152
"","",441.625,92.923
"","",442.222,92.694
"","",442.820,92.464
"","",443.417,92.233
"","",444.015,92.002
"","",444.613,91.771
"","",445.210,91.539
"","",445.808,91.306
"","",446.405,91.073
"","",447.003,90.839
"","",447.601,90.605
"","",448.198,90.370
"","",448.796,90.134
"","",449.393,89.898
"","",449.991,89.662
"","",450.589,89.425
"","",451.186,89.188
"","",451.784,88.950
"","",452.381,88.712
"","",452.979,88.473
"","",453.577,88.234
"","",454.174,87.994
"","",454.772,87.754
"","",455.369,87.513
"","",455.967,87.272
"","",456.565,87.030
"","",457.162,86.788
"","",457.760,86.546
"","",458.357,86.303
"","",458.955,86.059
"","",459.553,85.816
"","",460.150,85.572
"","",460.748,85.327
"","",461.345,85.082
"","",461.943,84.837
"","",462.541,84.591
"","",463.138,84.345
"","",463.736,84.098
"","",464.333,83.851
"","",464.931,83.604
"","",465.529,83.356
"","",466.126,83.108
"","",466.724,82.860
"","",467.321,82.611
"","",467.919,82.362
"","",468.517,82.113
"","",469.114,81.863
"","",469.712,81.613
"","",470.309,81.362
"","",470.907,81.112
"","",471.505,80.861
"","",472.102,80.609
"","",472.700,80.358
"","",473.297,80.106
"","",473.895,79.853
"","",474.492,79.601
"","",475.090,79.348
"","",475.688,79.095
"","",476.285,78.841
"","",476.883,78.588
"","",477.480,78.334
"","",478.078,78.080
"","",478.676,77.825
"","",479.273,77.571
"","",479.871,77.316
"","",480.468,77.060
"","",481.066,76.805
"","",481.664,76.549
"","",482.261,76.294
"","",482.859,76.038
"","",483.456,75.781
"","",484.054,75.525
"","",484.652,75.268
"","",485.249,75.011
"","",485.847,74.754
"","",486.444,74.497
"","",487.042,74.239
"","",487.640,73.982
"","",488.237,73.724
"","",488.835,73.466
"","",489.432,73.208
"","",490.030,72.950
"","",490.628,72.691
"","",491.225,72.433
"","",491.823,72.174
"","",492.420,71.915
"","",493.018,71.656
"","",493.616,71.397
"","",494.213,71.138
"","",494.811,70.879
"","",495.408,70.619
"","",496.006,70.360
"","",496.604,70.100
"","",497.201,69.840
"","",497.799,69.580
"","",498.396,69.320
"","",498.994,69.060
"","",499.592,68.800
"","",500.189,68.540
"","",500.787,68.280
"","",501.384,68.020
"","",501.982,67.759
"","",502.580,67.499
"","",503.177,67.238
"","",503.775,66.978
"","",504.372,66.717
"","",504.970,66.457
"","",505.568,66.196
"","",506.165,65.936
"","",506.763,65.675
"","",507.360,65.414
"","",507.958,65.154
"","",508.556,64.893
"","",509.153,64.632
"","",509.751,64.372
"","",510.348,64.111
"","",510.946,63.850
"","",511.544,63.590
"","",512.141,63.329
"","",512.739,63.069
"","",513.336,62.808
"","",513.934,62.547
"","",514.532,62.287
"","",515.129,62.027
"","",515.727,61.766
"","",516.324,61.506
"","",516.922,61.246
"","",517.520,60.985
"","",518.117,60.725
"","",518.715,60.465
"","",519.312,60.205
"","",519.910,59.945
"","",520.508,59.686
"","",521.105,59.426
"","",521.703,59.166
"","",522.300,58.907
"","",522.898,58.647
"","",523.495,58.388
"","",524.093,58.129
"","",524.691,57.870
"","",525.288,57.611
"","",525.886,57.352
"","",526.483,57.093
"","",527.081,56.834
"","",527.679,56.576
"","",528.276,56.318
"","",528.874,56.059
"","",529.471,55.801
"","",530.069,55.544
"","",530.667,55.286
"","",531.264,55.028
"","",531.862,54.771
"","",532.459,54.514
"","",533.057,54.257
"","",533.655,54.000
"","",534.252,53.743
"","",534.850,53.487
"","",535.447,53.230
"","",536.045,52.974
"","",536.643,52.718
"","",537.240,52.462
"","",537.838,52.207
"","",538.435,51.952
"","",539.033,51.697
"","",539.631,51.442
"","",540.228,51.187
"","",540.826,50.933
"","",541.423,50.678
"","",542.021,50.424
"","",542.619,50.171
"","",543.216,49.917
"","",543.814,49.664
"","",544.411,49.411
"","",545.009,49.158
"","",545.607,48.906
"","",546.204,48.653
"","",546.802,48.401
"","",547.399,48.150
"","",547.997,47.898
"","",548.595,47.647
"","",549.192,47.396
"","",549.790,47.145
"","",550.387,46.895
"","",550.985,46.645
"","",551.583,46.395
"","",552.180,46.146
"","",552.778,45.896
"","",553.375,45.647
"","",553.973,45.399
"","",554.571,45.151
"","",555.168,44.903
"","",555.766,44.655
"","",556.363,44.408
"","",556.961,44.161
"","",557.559,43.914
"","",558.156,43.667
"","",558.754,43.421
"","",559.351,43.176
"","",559.949,42.930
"","",560.547,42.685
"","",561.144,42.440
"","",561.742,42.196
"","",562.339,41.952
"","",562.937,41.708
"","",563.535,41.465
"","",564.132,41.222
"","",564.730,40.979
"","",565.327,40.737
"","",565.925,40.495
"","",566.523,40.254
"","",567.120,40.013
"","",567.718,39.772
"","",568.315,39.531
"","",568.913,39.291
"","",569.510,39.052
"","",570.108,38.812
"","",570.706,38.574
"","",571.303,38.335
"","",571.901,38.097
"","",572.498,37.859
"","",573.096,37.622
"","",573.694,37.385
"","",574.291,37.149
"","",574.889,36.912
"","",575.487,36.677
"","",576.084,36.442
"","",576.682,36.207
"","",577.279,35.972
"","",577.877,35.738
"","",578.474,35.505
"","",579.072,35.271
"","",579.670,35.039
"","",580.267,34.806
"","",580.865,34.575
"","",581.462,34.343
"","",582.060,34.112
"","",582.658,33.881
"","",583.255,33.651
"","",583.853,33.422
"","",584.450,33.192
"","",585.048,32.964
"","",585.646,32.735
"","",586.243,32.507
"","",586.841,32.280
"","",587.438,32.053
"","",588.036,31.826
"","",588.634,31.600
"","",589.231,31.375
"","",589.829,31.149
"","",590.426,30.925
"","",591.024,30.701
"","",591.622,30.477
"","",592.219,30.254
"","",592.817,30.031
"","",593.414,29.808
"","",594.012,29.587
"","",594.610,29.365
"","",595.207,29.144
"","",595.805,28.924
"","",596.402,28.704
"","",597.000,28.485
