Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
268,133.709,162.302,88.525
269,116.046,162.908,88.768
270,105.530,163.514,89.011
271,145.853,164.119,89.253
272,137.570,164.725,89.494
273,98.779,165.330,89.735
274,98.766,165.936,89.976
275,132.540,166.542,90.215
276,99.254,167.147,90.455
277,86.641,167.753,90.694
278,89.241,168.358,90.932
279,127.631,168.964,91.170
280,121.428,169.570,91.407
281,112.455,170.175,91.644
282,117.228,170.781,91.880
283,142.693,171.386,92.115
284,148.929,171.992,92.350
285,124.546,172.598,92.585
286,110.057,173.203,92.818
287,135.694,173.809,93.052
288,151.322,174.414,93.284
289,146.350,175.020,93.516
290,151.700,175.626,93.748
291,144.090,176.231,93.979
292,129.889,176.837,94.209
293,108.736,177.442,94.439
294,101.634,178.048,94.668
295,119.142,178.654,94.896
296,135.339,179.259,95.124
297,137.488,179.865,95.351
298,141.327,180.470,95.578
299,102.889,181.076,95.804
300,86.626,181.682,96.029
301,91.690,182.287,96.254
302,101.391,182.893,96.478
303,113.176,183.499,96.701
304,94.346,184.104,96.924
305,138.996,184.710,97.146
306,156.165,185.315,97.367
307,124.489,185.921,97.588
308,95.629,186.527,97.808
309,90.029,187.132,98.028
310,95.497,187.738,98.246
311,121.936,188.343,98.464
312,98.181,188.949,98.682
313,100.444,189.555,98.898
314,90.320,190.160,99.114
315,96.394,190.766,99.329
316,112.783,191.371,99.544
317,101.603,191.977,99.758
318,100.764,192.583,99.971
319,112.682,193.188,100.183
320,126.806,193.794,100.395
321,94.866,194.399,100.606
322,91.721,195.005,100.816
323,123.677,195.611,101.025
324,116.902,196.216,101.234
325,125.931,196.822,101.442
326,150.314,197.427,101.649
327,108.756,198.033,101.855
328,106.454,198.639,102.061
329,103.312,199.244,102.266
330,158.430,199.850,102.470
331,103.865,200.455,102.673
332,62.617,201.061,102.876
333,71.776,201.667,103.078
334,85.294,202.272,103.279
335,146.716,202.878,103.479
336,120.748,203.483,103.678
337,127.880,204.089,103.877
338,96.408,204.695,104.075
339,109.368,205.300,104.272
340,128.865,205.906,104.468
341,137.046,206.512,104.663
342,140.003,207.117,104.858
343,134.892,207.723,105.052
344,106.051,208.328,105.245
345,110.976,208.934,105.437
346,119.018,209.540,105.628
347,123.766,210.145,105.818
348,82.034,210.751,106.008
349,93.276,211.356,106.197
350,95.979,211.962,106.384
351,80.215,212.568,106.571
352,118.169,213.173,106.758
353,93.221,213.779,106.943
354,103.349,214.384,107.127
355,105.410,214.990,107.311
356,111.439,215.596,107.494
357,119.210,216.201,107.675
358,115.079,216.807,107.856
359,130.659,217.412,108.036
360,115.522,218.018,108.215
361,164.632,218.624,108.394
362,162.748,219.229,108.571
363,135.360,219.835,108.747
364,92.815,220.440,108.923
365,91.081,221.046,109.098
366,90.470,221.652,109.271
367,114.511,222.257,109.444
368,136.343,222.863,109.616
369,86.721,223.468,109.787
370,100.372,224.074,109.957
371,137.767,224.680,110.126
372,148.754,225.285,110.294
373,140.284,225.891,110.461
374,92.226,226.496,110.628
375,92.343,227.102,110.793
376,106.224,227.708,110.957
377,71.971,228.313,111.121
378,94.817,228.919,111.283
379,112.016,229.525,111.445
380,143.892,230.130,111.605
381,130.910,230.736,111.765
382,98.398,231.341,111.924
383,115.363,231.947,112.081
384,98.390,232.553,112.238
385,120.207,233.158,112.394
386,85.299,233.764,112.548
387,115.797,234.369,112.702
388,128.562,234.975,112.855
389,116.114,235.581,113.007
390,117.355,236.186,113.157
391,113.362,236.792,113.307
392,96.808,237.397,113.456
393,123.899,238.003,113.603
394,146.004,238.609,113.750
395,96.342,239.214,113.896
396,69.293,239.820,114.041
397,104.496,240.425,114.184
398,122.509,241.031,114.327
399,80.661,241.637,114.468
400,115.543,242.242,114.609
401,89.638,242.848,114.749
402,102.581,243.453,114.887
403,107.325,244.059,115.025
404,108.503,244.665,115.161
405,112.931,245.270,115.296
406,90.939,245.876,115.431
407,110.586,246.481,115.564
408,114.050,247.087,115.696
409,122.776,247.693,115.827
410,111.702,248.298,115.957
411,116.206,248.904,116.087
412,126.373,249.510,116.215
413,102.712,250.115,116.341
414,88.870,250.721,116.467
415,85.771,251.326,116.592
416,82.761,251.932,116.716
417,98.728,252.538,116.838
418,122.298,253.143,116.960
419,126.219,253.749,117.080
420,109.145,254.354,117.200
421,89.550,254.960,117.318
422,90.213,255.566,117.435
423,104.904,256.171,117.551
424,138.596,256.777,117.666
425,136.531,257.382,117.780
426,134.838,257.988,117.893
427,118.587,258.594,118.005
428,93.521,259.199,118.115
429,90.347,259.805,118.225
430,85.459,260.410,118.333
431,98.745,261.016,118.440
432,120.999,261.622,118.547
433,104.803,262.227,118.652
434,116.054,262.833,118.755
435,109.898,263.438,118.858
436,123.971,264.044,118.960
437,109.118,264.650,119.060
438,127.083,265.255,119.160
439,131.350,265.861,119.258
440,131.972,266.466,119.355
441,117.957,267.072,119.451
442,98.193,267.678,119.546
443,95.955,268.283,119.640
444,126.885,268.889,119.732
445,121.050,269.495,119.824
446,120.497,270.100,119.914
447,116.512,270.706,120.003
448,109.234,271.311,120.091
449,122.421,271.917,120.178
450,101.058,272.523,120.263
451,104.543,273.128,120.348
452,122.504,273.734,120.431
453,132.405,274.339,120.513
454,123.181,274.945,120.594
455,126.166,275.551,120.674
456,110.667,276.156,120.753
457,106.386,276.762,120.830
458,100.996,277.367,120.907
459,101.377,277.973,120.982
460,92.500,278.579,121.056
461,93.202,279.184,121.128
462,103.903,279.790,121.200
463,112.069,280.395,121.270
464,121.780,281.001,121.340
465,122.153,281.607,121.408
466,105.133,282.212,121.475
467,94.792,282.818,121.540
468,97.123,283.423,121.605
469,119.183,284.029,121.668
470,120.514,284.635,121.730
471,113.508,285.240,121.791
472,120.529,285.846,121.851
473,117.151,286.451,121.910
474,111.379,287.057,121.967
475,109.263,287.663,122.023
476,111.973,288.268,122.078
477,86.072,288.874,122.132
478,76.831,289.479,122.185
479,81.710,290.085,122.236
480,83.814,290.691,122.286
481,80.348,291.296,122.335
482,81.848,291.902,122.383
483,81.497,292.508,122.429
484,83.120,293.113,122.475
485,93.051,293.719,122.519
486,78.502,294.324,122.562
487,84.334,294.930,122.604
488,91.057,295.536,122.644
489,100.267,296.141,122.683
490,102.131,296.747,122.721
491,81.473,297.352,122.758
492,73.133,297.958,122.794
493,83.533,298.564,122.828
494,92.680,299.169,122.862
495,85.981,299.775,122.894
496,68.815,300.380,122.924
497,69.253,300.986,122.954
498,81.104,301.592,122.982
499,75.331,302.197,123.009
500,73.163,302.803,123.035
501,74.056,303.408,123.060
502,69.225,304.014,123.084
503,63.191,304.620,123.106
504,61.691,305.225,123.127
505,54.340,305.831,123.147
506,58.466,306.436,123.165
507,71.844,307.042,123.183
508,70.403,307.648,123.199
509,65.284,308.253,123.214
510,66.112,308.859,123.227
511,62.546,309.464,123.240
512,60.435,310.070,123.251
513,61.319,310.676,123.261
514,69.313,311.281,123.270
515,71.340,311.887,123.277
516,66.501,312.492,123.284
517,60.338,313.098,123.289
518,58.415,313.704,123.293
519,57.475,314.309,123.295
520,59.658,314.915,123.297
521,52.606,315.521,123.297
522,55.159,316.126,123.296
523,58.412,316.732,123.294
524,49.612,317.337,123.290
525,51.048,317.943,123.285
526,55.252,318.549,123.279
527,60.748,319.154,123.272
528,60.353,319.760,123.264
529,59.830,320.365,123.254
530,62.409,320.971,123.243
531,69.699,321.577,123.231
532,67.760,322.182,123.218
533,49.676,322.788,123.203
534,54.844,323.393,123.188
535,53.407,323.999,123.171
536,46.220,324.605,123.153
537,48.182,325.210,123.133
538,49.888,325.816,123.112
539,45.502,326.421,123.091
540,47.717,327.027,123.068
541,46.301,327.633,123.043
542,45.507,328.238,123.018
543,45.544,328.844,122.991
544,45.484,329.449,122.963
545,45.623,330.055,122.934
546,45.264,330.661,122.903
547,44.982,331.266,122.872
548,46.404,331.872,122.839
549,49.778,332.477,122.805
550,46.455,333.083,122.770
551,47.694,333.689,122.733
552,46.956,334.294,122.695
553,41.414,334.900,122.656
554,42.423,335.505,122.616
555,45.069,336.111,122.575
556,43.050,336.717,122.532
557,38.713,337.322,122.489
558,35.357,337.928,122.444
559,35.674,338.534,122.398
560,37.313,339.139,122.350
561,38.508,339.745,122.302
562,41.161,340.350,122.252
563,39.130,340.956,122.201
564,38.582,341.562,122.149
565,39.569,342.167,122.095
566,38.020,342.773,122.041
567,38.809,343.378,121.985
568,38.053,343.984,121.928
569,36.576,344.590,121.870
570,37.360,345.195,121.810
571,38.268,345.801,121.750
572,38.852,346.406,121.688
573,38.856,347.012,121.625
574,38.131,347.618,121.561
575,37.818,348.223,121.495
576,39.107,348.829,121.429
577,39.278,349.434,121.361
578,38.922,350.040,121.292
579,38.114,350.646,121.222
580,39.157,351.251,121.151
581,38.841,351.857,121.079
582,38.257,352.462,121.005
583,37.762,353.068,120.930
584,37.667,353.674,120.854
585,37.179,354.279,120.777
586,37.133,354.885,120.699
587,36.047,355.490,120.619
588,35.972,356.096,120.539
589,36.232,356.702,120.457
590,36.657,357.307,120.374
591,40.323,357.913,120.290
592,40.846,358.519,120.205
593,40.650,359.124,120.118
594,36.336,359.730,120.031
595,37.581,360.335,119.942
596,44.417,360.941,119.852
597,31.734,361.547,119.761
598,38.661,362.152,119.669
599,34.640,362.758,119.575
600,31.793,363.363,119.481
601,33.892,363.969,119.385
602,33.044,364.575,119.289
603,33.477,365.180,119.191
604,34.660,365.786,119.092
605,37.000,366.391,118.992
"","",366.997,118.890
"","",367.603,118.788
"","",368.208,118.684
"","",368.814,118.580
"","",369.419,118.474
"","",370.025,118.367
"","",370.631,118.259
"","",371.236,118.150
"","",371.842,118.040
"","",372.447,117.928
"","",373.053,117.816
"","",373.659,117.702
"","",374.264,117.588
"","",374.870,117.472
"","",375.475,117.355
"","",376.081,117.237
"","",376.687,117.118
"","",377.292,116.998
"","",377.898,116.877
"","",378.504,116.754
"","",379.109,116.631
"","",379.715,116.507
"","",380.320,116.381
"","",380.926,116.254
"","",381.532,116.127
"","",382.137,115.998
"","",382.743,115.868
"","",383.348,115.737
"","",383.954,115.606
"","",384.560,115.473
"","",385.165,115.339
"","",385.771,115.204
"","",386.376,115.067
"","",386.982,114.930
"","",387.588,114.792
"","",388.193,114.653
"","",388.799,114.513
"","",389.404,114.371
"","",390.010,114.229
"","",390.616,114.086
"","",391.221,113.941
"","",391.827,113.796
"","",392.432,113.650
"","",393.038,113.502
"","",393.644,113.354
"","",394.249,113.204
"","",394.855,113.054
"","",395.460,112.902
"","",396.066,112.750
"","",396.672,112.597
"","",397.277,112.442
"","",397.883,112.287
"","",398.488,112.131
"","",399.094,111.973
"","",399.700,111.815
"","",400.305,111.656
"","",400.911,111.495
"","",401.517,111.334
"","",402.122,111.172
"","",402.728,111.009
"","",403.333,110.845
"","",403.939,110.680
"","",404.545,110.514
"","",405.150,110.347
"","",405.756,110.179
"","",406.361,110.010
"","",406.967,109.840
"","",407.573,109.670
"","",408.178,109.498
"","",408.784,109.326
"","",409.389,109.152
"","",409.995,108.978
"","",410.601,108.803
"","",411.206,108.626
"","",411.812,108.449
"","",412.417,108.271
"","",413.023,108.093
"","",413.629,107.913
"","",414.234,107.732
"","",414.840,107.551
"","",415.445,107.368
"","",416.051,107.185
"","",416.657,107.001
"","",417.262,106.816
"","",417.868,106.630
"","",418.473,106.443
"","",419.079,106.256
"","",419.685,106.067
"","",420.290,105.878
"","",420.896,105.688
"","",421.501,105.497
"","",422.107,105.305
"","",422.713,105.112
"","",423.318,104.919
"","",423.924,104.724
"","",424.530,104.529
"","",425.135,104.333
"","",425.741,104.137
"","",426.346,103.939
"","",426.952,103.741
"","",427.558,103.542
"","",428.163,103.342
"","",428.769,103.141
"","",429.374,102.939
"","",429.980,102.737
"","",430.586,102.534
"","",431.191,102.330
"","",431.797,102.125
"","",432.402,101.920
"","",433.008,101.714
"","",433.614,101.507
"","",434.219,101.299
"","",434.825,101.091
"","",435.430,100.881
"","",436.036,100.672
"","",436.642,100.461
"","",437.247,100.249
"","",437.853,100.037
"","",438.458,99.825
"","",439.064,99.611
"","",439.670,99.397
"","",440.275,99.182
"","",440.881,98.966
"","",441.486,98.750
"","",442.092,98.532
"","",442.698,98.315
"","",443.303,98.096
"","",443.909,97.877
"","",444.515,97.657
"","",445.120,97.437
"","",445.726,97.216
"","",446.331,96.994
"","",446.937,96.771
"","",447.543,96.548
"","",448.148,96.324
"","",448.754,96.100
"","",449.359,95.875
"","",449.965,95.649
"","",450.571,95.422
"","",451.176,95.195
"","",451.782,94.968
"","",452.387,94.740
"","",452.993,94.511
"","",453.599,94.281
"","",454.204,94.051
"","",454.810,93.820
"","",455.415,93.589
"","",456.021,93.357
"","",456.627,93.125
"","",457.232,92.892
"","",457.838,92.658
"","",458.443,92.424
"","",459.049,92.189
"","",459.655,91.954
"","",460.260,91.718
"","",460.866,91.481
"","",461.471,91.244
"","",462.077,91.007
"","",462.683,90.768
"","",463.288,90.530
"","",463.894,90.291
"","",464.500,90.051
"","",465.105,89.811
"","",465.711,89.570
"","",466.316,89.329
"","",466.922,89.087
"","",467.528,88.844
"","",468.133,88.602
"","",468.739,88.358
"","",469.344,88.115
"","",469.950,87.870
"","",470.556,87.625
"","",471.161,87.380
"","",471.767,87.135
"","",472.372,86.888
"","",472.978,86.642
"","",473.584,86.395
"","",474.189,86.147
"","",474.795,85.899
"","",475.400,85.650
"","",476.006,85.402
"","",476.612,85.152
"","",477.217,84.902
"","",477.823,84.652
"","",478.428,84.402
"","",479.034,84.151
"","",479.640,83.899
"","",480.245,83.647
"","",480.851,83.395
"","",481.456,83.142
"","",482.062,82.889
"","",482.668,82.636
"","",483.273,82.382
"","",483.879,82.128
"","",484.484,81.873
"","",485.090,81.618
"","",485.696,81.363
"","",486.301,81.107
"","",486.907,80.851
"","",487.513,80.595
"","",488.118,80.338
"","",488.724,80.081
"","",489.329,79.823
"","",489.935,79.566
"","",490.541,79.308
"","",491.146,79.049
"","",491.752,78.790
"","",492.357,78.531
"","",492.963,78.272
"","",493.569,78.012
"","",494.174,77.752
"","",494.780,77.492
"","",495.385,77.231
"","",495.991,76.971
"","",496.597,76.710
"","",497.202,76.448
"","",497.808,76.186
"","",498.413,75.924
"","",499.019,75.662
"","",499.625,75.400
"","",500.230,75.137
"","",500.836,74.874
"","",501.441,74.611
"","",502.047,74.347
"","",502.653,74.084
"","",503.258,73.820
"","",503.864,73.555
"","",504.469,73.291
"","",505.075,73.026
"","",505.681,72.762
"","",506.286,72.497
"","",506.892,72.231
"","",507.497,71.966
"","",508.103,71.700
"","",508.709,71.434
"","",509.314,71.168
"","",509.920,70.902
"","",510.526,70.636
"","",511.131,70.369
"","",511.737,70.103
"","",512.342,69.836
"","",512.948,69.569
"","",513.554,69.301
"","",514.159,69.034
"","",514.765,68.766
"","",515.370,68.499
"","",515.976,68.231
"","",516.582,67.963
"","",517.187,67.695
"","",517.793,67.427
"","",518.398,67.159
"","",519.004,66.890
"","",519.610,66.622
"","",520.215,66.353
"","",520.821,66.084
"","",521.426,65.815
"","",522.032,65.546
"","",522.638,65.277
"","",523.243,65.008
"","",523.849,64.739
"","",524.454,64.470
"","",525.060,64.201
"","",525.666,63.931
"","",526.271,63.662
"","",526.877,63.392
"","",527.482,63.123
"","",528.088,62.853
"","",528.694,62.583
"","",529.299,62.313
"","",529.905,62.044
"","",530.510,61.774
"","",531.116,61.504
"","",531.722,61.234
"","",532.327,60.964
"","",532.933,60.694
"","",533.539,60.425
"","",534.144,60.155
"","",534.750,59.885
"","",535.355,59.615
"","",535.961,59.345
"","",536.567,59.075
"","",537.172,58.805
"","",537.778,58.535
"","",538.383,58.265
"","",538.989,57.995
"","",539.595,57.725
"","",540.200,57.456
"","",540.806,57.186
"","",541.411,56.916
"","",542.017,56.646
"","",542.623,56.377
"","",543.228,56.107
"","",543.834,55.838
"","",544.439,55.568
"","",545.045,55.299
"","",545.651,55.030
"","",546.256,54.760
"","",546.862,54.491
"","",547.467,54.222
"","",548.073,53.953
"","",548.679,53.684
"","",549.284,53.415
"","",549.890,53.146
"","",550.495,52.878
"","",551.101,52.609
"","",551.707,52.341
"","",552.312,52.072
"","",552.918,51.804
"","",553.523,51.536
"","",554.129,51.268
"","",554.735,51.000
"","",555.340,50.732
"","",555.946,50.465
"","",556.552,50.197
"","",557.157,49.930
"","",557.763,49.662
"","",558.368,49.395
"","",558.974,49.128
"","",559.580,48.862
"","",560.185,48.595
"","",560.791,48.329
"","",561.396,48.062
"","",562.002,47.796
"","",562.608,47.530
"","",563.213,47.264
"","",563.819,46.999
"","",564.424,46.733
"","",565.030,46.468
"","",565.636,46.203
"","",566.241,45.938
"","",566.847,45.674
"","",567.452,45.409
"","",568.058,45.145
"","",568.664,44.881
"","",569.269,44.617
"","",569.875,44.353
"","",570.480,44.090
"","",571.086,43.827
"","",571.692,43.564
"","",572.297,43.301
"","",572.903,43.039
"","",573.508,42.776
"","",574.114,42.514
"","",574.720,42.252
"","",575.325,41.991
"","",575.931,41.729
"","",576.537,41.468
"","",577.142,41.207
"","",577.748,40.947
"","",578.353,40.687
"","",578.959,40.426
"","",579.565,40.167
"","",580.170,39.907
"","",580.776,39.648
"","",581.381,39.389
"","",581.987,39.130
"","",582.593,38.872
"","",583.198,38.613
"","",583.804,38.356
"","",584.409,38.098
"","",585.015,37.841
"","",585.621,37.584
"","",586.226,37.327
"","",586.832,37.071
"","",587.437,36.814
"","",588.043,36.559
"","",588.649,36.303
"","",589.254,36.048
"","",589.860,35.793
"","",590.465,35.538
"","",591.071,35.284
"","",591.677,35.030
"","",592.282,34.777
"","",592.888,34.523
"","",593.493,34.270
"","",594.099,34.018
"","",594.705,33.765
"","",595.310,33.514
"","",595.916,33.262
"","",596.522,33.011
"","",597.127,32.760
"","",597.733,32.509
"","",598.338,32.259
"","",598.944,32.009
"","",599.550,31.760
"","",600.155,31.510
"","",600.761,31.262
"","",601.366,31.013
"","",601.972,30.765
"","",602.578,30.517
"","",603.183,30.270
"","",603.789,30.023
"","",604.394,29.777
"","",605.000,29.530
