Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
123,55.205,73.505,44.2496
124,55.798,74.102,44.4597
125,56.350,74.700,44.6705
126,55.863,75.297,44.8821
127,53.772,75.895,45.0944
128,54.530,76.492,45.3075
129,56.151,77.090,45.5212
130,59.798,77.688,45.7357
131,63.420,78.285,45.9509
132,57.916,78.883,46.1668
133,64.825,79.480,46.3835
134,67.291,80.078,46.6008
135,64.381,80.676,46.8189
136,66.448,81.273,47.0377
137,61.750,81.871,47.2571
138,57.736,82.468,47.4773
139,57.817,83.066,47.6982
140,63.611,83.664,47.9198
141,72.534,84.261,48.1420
142,70.005,84.859,48.3650
143,65.504,85.456,48.5886
144,69.918,86.054,48.8130
145,78.676,86.652,49.0380
146,75.852,87.249,49.2637
147,68.065,87.847,49.4900
148,71.254,88.444,49.7170
149,79.550,89.042,49.9447
150,71.934,89.640,50.1731
151,74.409,90.237,50.4021
152,66.672,90.835,50.6318
153,65.875,91.432,50.8621
154,70.625,92.030,51.0931
155,65.946,92.628,51.3248
156,69.392,93.225,51.5570
157,79.741,93.823,51.7900
158,77.933,94.420,52.0235
159,69.402,95.018,52.2577
160,65.605,95.616,52.4925
161,76.131,96.213,52.7279
162,68.515,96.811,52.9640
163,68.703,97.408,53.2007
164,69.599,98.006,53.4379
165,73.726,98.604,53.6758
166,87.306,99.201,53.9143
167,100.287,99.799,54.1534
168,92.265,100.396,54.3931
169,78.670,100.994,54.6334
170,70.456,101.592,54.8742
171,77.997,102.189,55.1157
172,94.522,102.787,55.3577
173,88.008,103.384,55.6003
174,69.784,103.982,55.8434
175,77.253,104.580,56.0872
176,74.369,105.177,56.3314
177,79.005,105.775,56.5763
178,82.491,106.372,56.8217
179,78.951,106.970,57.0676
180,95.464,107.568,57.3141
181,111.468,108.165,57.5611
182,95.927,108.763,57.8086
183,99.147,109.360,58.0566
184,108.184,109.958,58.3052
185,111.314,110.556,58.5543
186,117.261,111.153,58.8039
187,129.060,111.751,59.0540
188,123.487,112.348,59.3046
189,116.870,112.946,59.5557
190,107.169,113.544,59.8073
191,104.392,114.141,60.0593
192,124.724,114.739,60.3118
193,124.428,115.336,60.5648
194,118.673,115.934,60.8183
195,125.561,116.532,61.0722
196,131.094,117.129,61.3266
197,124.166,117.727,61.5814
198,110.503,118.324,61.8367
199,107.778,118.922,62.0924
200,114.263,119.520,62.3485
201,122.253,120.117,62.6051
202,118.850,120.715,62.8621
203,123.582,121.312,63.1194
204,130.620,121.910,63.3772
205,124.325,122.508,63.6354
206,121.436,123.105,63.8940
207,127.993,123.703,64.1530
208,128.849,124.300,64.4123
209,120.148,124.898,64.6720
210,128.682,125.495,64.9321
211,126.087,126.093,65.1926
212,130.676,126.691,65.4534
213,125.830,127.288,65.7145
214,116.409,127.886,65.9760
215,120.887,128.483,66.2379
216,122.364,129.081,66.5000
217,140.383,129.679,66.7625
218,133.160,130.276,67.0253
219,118.899,130.874,67.2884
220,120.725,131.471,67.5518
221,119.068,132.069,67.8155
222,122.039,132.667,68.0795
223,116.743,133.264,68.3437
224,116.495,133.862,68.6083
225,125.666,134.459,68.8731
226,129.158,135.057,69.1381
227,136.745,135.655,69.4034
228,136.635,136.252,69.6690
229,117.083,136.850,69.9348
230,93.972,137.447,70.2008
231,131.627,138.045,70.4670
232,133.984,138.643,70.7335
233,132.888,139.240,71.0001
234,114.958,139.838,71.2670
235,132.554,140.435,71.5340
236,142.332,141.033,71.8013
237,117.837,141.631,72.0687
238,99.677,142.228,72.3363
239,96.257,142.826,72.6040
240,110.166,143.423,72.8719
241,121.016,144.021,73.1399
242,106.265,144.619,73.4081
243,97.445,145.216,73.6764
244,99.152,145.814,73.9448
245,97.043,146.411,74.2134
246,141.342,147.009,74.4820
247,119.201,147.607,74.7508
248,88.959,148.204,75.0196
249,92.068,148.802,75.2885
250,102.096,149.399,75.5575
251,105.166,149.997,75.8265
252,93.854,150.595,76.0956
253,107.248,151.192,76.3648
254,106.512,151.790,76.6340
255,131.650,152.387,76.9032
256,127.055,152.985,77.1725
257,126.659,153.583,77.4418
258,126.235,154.180,77.7110
259,114.916,154.778,77.9803
260,99.023,155.375,78.2496
261,95.544,155.973,78.5188
262,129.757,156.571,78.7880
263,133.548,157.168,79.0572
264,135.243,157.766,79.3263
265,123.749,158.363,79.5954
266,100.315,158.961,79.8644
267,106.067,159.559,80.1334
268,116.381,160.156,80.4023
269,108.813,160.754,80.6710
270,106.387,161.351,80.9397
271,73.114,161.949,81.2083
272,104.640,162.547,81.4768
273,115.854,163.144,81.7451
274,112.278,163.742,82.0133
275,100.186,164.339,82.2814
276,109.841,164.937,82.5493
277,91.777,165.535,82.8170
278,110.580,166.132,83.0846
279,93.975,166.730,83.3520
280,78.817,167.327,83.6192
281,74.944,167.925,83.8863
282,91.102,168.523,84.1531
283,80.476,169.120,84.4197
284,97.228,169.718,84.6861
285,101.471,170.315,84.9522
286,96.130,170.913,85.2181
287,122.103,171.511,85.4837
288,117.672,172.108,85.7491
289,106.113,172.706,86.0143
290,92.962,173.303,86.2791
291,70.955,173.901,86.5436
292,96.346,174.499,86.8079
293,126.965,175.096,87.0718
294,133.839,175.694,87.3355
295,152.942,176.291,87.5988
296,132.652,176.889,87.8617
297,123.940,177.486,88.1244
298,99.721,178.084,88.3866
299,81.157,178.682,88.6485
300,83.574,179.279,88.9101
301,131.032,179.877,89.1712
302,102.449,180.474,89.4320
303,79.919,181.072,89.6923
304,91.909,181.670,89.9522
305,107.957,182.267,90.2118
306,120.878,182.865,90.4709
307,116.547,183.462,90.7295
308,105.728,184.060,90.9877
309,130.847,184.658,91.2454
310,128.646,185.255,91.5027
311,107.270,185.853,91.7595
312,114.976,186.450,92.0158
313,108.126,187.048,92.2716
314,113.027,187.646,92.5269
315,140.114,188.243,92.7817
316,159.575,188.841,93.0359
317,158.485,189.438,93.2896
318,151.968,190.036,93.5428
319,110.656,190.634,93.7954
320,119.557,191.231,94.0475
321,100.119,191.829,94.2989
322,80.775,192.426,94.5498
323,81.928,193.024,94.8001
324,127.560,193.622,95.0498
325,140.460,194.219,95.2989
326,134.178,194.817,95.5473
327,105.773,195.414,95.7951
328,95.779,196.012,96.0423
329,91.761,196.610,96.2888
330,105.729,197.207,96.5347
331,120.581,197.805,96.7799
332,82.453,198.402,97.0244
333,75.241,199.000,97.2682
334,87.506,199.598,97.5113
335,98.506,200.195,97.7537
336,88.726,200.793,97.9954
337,128.296,201.390,98.2363
338,115.382,201.988,98.4765
339,115.038,202.586,98.7160
340,115.383,203.183,98.9547
341,108.948,203.781,99.1926
342,92.112,204.378,99.4298
343,110.384,204.976,99.6662
344,121.424,205.574,99.9018
345,113.151,206.171,100.1365
346,94.180,206.769,100.3705
347,122.900,207.366,100.6036
348,123.854,207.964,100.8359
349,96.266,208.562,101.0674
350,104.309,209.159,101.2980
351,122.639,209.757,101.5277
352,77.671,210.354,101.7566
353,90.552,210.952,101.9845
354,80.049,211.550,102.2116
355,99.672,212.147,102.4378
356,133.314,212.745,102.6631
357,130.449,213.342,102.8874
358,127.656,213.940,103.1109
359,129.583,214.538,103.3334
360,126.996,215.135,103.5549
361,86.335,215.733,103.7755
362,88.223,216.330,103.9951
363,79.301,216.928,104.2138
364,114.227,217.526,104.4314
365,118.197,218.123,104.6481
366,126.208,218.721,104.8638
367,110.303,219.318,105.0784
368,106.809,219.916,105.2920
369,116.893,220.514,105.5047
370,116.983,221.111,105.7162
371,126.347,221.709,105.9267
372,126.460,222.306,106.1362
373,129.776,222.904,106.3446
374,133.220,223.501,106.5519
375,121.914,224.099,106.7582
376,110.333,224.697,106.9633
377,111.095,225.294,107.1674
378,89.768,225.892,107.3703
379,109.971,226.489,107.5721
380,104.499,227.087,107.7728
381,118.538,227.685,107.9724
382,132.949,228.282,108.1708
383,131.967,228.880,108.3680
384,119.438,229.477,108.5641
385,95.938,230.075,108.7591
386,106.868,230.673,108.9528
387,102.679,231.270,109.1454
388,127.579,231.868,109.3368
389,130.772,232.465,109.5269
390,131.653,233.063,109.7159
391,130.968,233.661,109.9036
392,127.872,234.258,110.0901
393,103.024,234.856,110.2754
394,113.759,235.453,110.4594
395,139.467,236.051,110.6422
396,135.300,236.649,110.8237
397,134.534,237.246,111.0040
398,129.667,237.844,111.1829
399,127.727,238.441,111.3606
400,122.042,239.039,111.5370
401,130.349,239.637,111.7121
402,131.868,240.234,111.8859
403,128.663,240.832,112.0583
404,124.588,241.429,112.2295
405,112.337,242.027,112.3993
406,98.479,242.625,112.5678
407,114.821,243.222,112.7349
408,125.873,243.820,112.9007
409,119.203,244.417,113.0651
410,111.703,245.015,113.2281
411,105.044,245.613,113.3898
412,105.619,246.210,113.5501
413,116.218,246.808,113.7090
414,119.964,247.405,113.8665
415,111.176,248.003,114.0226
416,124.501,248.601,114.1773
417,105.484,249.198,114.3305
418,126.287,249.796,114.4824
419,117.385,250.393,114.6328
420,87.981,250.991,114.7817
421,89.764,251.589,114.9293
422,92.937,252.186,115.0753
423,91.187,252.784,115.2199
424,91.414,253.381,115.3631
425,82.961,253.979,115.5048
426,78.507,254.577,115.6450
427,91.760,255.174,115.7837
428,118.816,255.772,115.9209
429,115.389,256.369,116.0566
430,119.028,256.967,116.1908
431,103.869,257.565,116.3235
432,96.046,258.162,116.4547
433,103.546,258.760,116.5844
434,98.608,259.357,116.7125
435,96.585,259.955,116.8392
436,81.072,260.553,116.9642
437,92.730,261.150,117.0877
438,104.201,261.748,117.2097
439,109.013,262.345,117.3301
440,102.752,262.943,117.4490
441,85.462,263.541,117.5663
442,87.711,264.138,117.6820
443,75.182,264.736,117.7961
444,72.166,265.333,117.9087
445,77.499,265.931,118.0197
446,77.701,266.529,118.1290
447,75.765,267.126,118.2368
448,73.259,267.724,118.3430
449,71.489,268.321,118.4475
450,74.628,268.919,118.5505
451,85.258,269.517,118.6518
452,88.898,270.114,118.7515
453,74.633,270.712,118.8496
454,68.870,271.309,118.9460
455,65.806,271.907,119.0408
456,69.401,272.505,119.1340
457,59.455,273.102,119.2255
458,69.481,273.700,119.3154
459,65.774,274.297,119.4036
460,68.231,274.895,119.4901
461,74.150,275.492,119.5750
462,76.437,276.090,119.6582
463,78.326,276.688,119.7398
464,78.081,277.285,119.8197
465,73.177,277.883,119.8979
466,73.130,278.480,119.9744
467,64.845,279.078,120.0492
468,71.192,279.676,120.1224
469,70.529,280.273,120.1939
470,66.611,280.871,120.2636
471,62.058,281.468,120.3317
472,64.097,282.066,120.3980
473,60.453,282.664,120.4627
474,64.656,283.261,120.5257
475,64.325,283.859,120.5869
476,60.092,284.456,120.6464
477,65.838,285.054,120.7042
478,65.249,285.652,120.7603
479,61.569,286.249,120.8147
480,58.245,286.847,120.8673
481,62.519,287.444,120.9182
482,56.772,288.042,120.9674
483,54.910,288.640,121.0149
484,54.079,289.237,121.0606
485,52.938,289.835,121.1046
486,58.171,290.432,121.1468
487,58.734,291.030,121.1873
488,59.154,291.628,121.2261
489,63.286,292.225,121.2631
490,56.159,292.823,121.2984
491,50.283,293.420,121.3319
492,47.982,294.018,121.3637
493,49.191,294.616,121.3937
494,53.430,295.213,121.4220
495,52.982,295.811,121.4485
496,53.255,296.408,121.4733
497,52.340,297.006,121.4963
498,48.821,297.604,121.5176
499,48.310,298.201,121.5371
500,45.896,298.799,121.5548
501,49.412,299.396,121.5708
502,58.598,299.994,121.5850
503,48.212,300.592,121.5975
504,49.111,301.189,121.6082
505,58.654,301.787,121.6171
506,53.952,302.384,121.6243
507,44.095,302.982,121.6297
508,46.215,303.580,121.6334
509,46.062,304.177,121.6352
510,43.718,304.775,121.6354
511,47.363,305.372,121.6337
512,46.868,305.970,121.6303
513,44.457,306.568,121.6252
514,43.655,307.165,121.6182
515,48.371,307.763,121.6095
516,48.780,308.360,121.5991
517,48.760,308.958,121.5869
518,43.508,309.556,121.5729
519,43.383,310.153,121.5572
520,41.824,310.751,121.5397
521,45.557,311.348,121.5204
522,44.653,311.946,121.4994
523,42.816,312.544,121.4766
524,40.723,313.141,121.4521
525,40.011,313.739,121.4258
526,41.230,314.336,121.3978
527,41.528,314.934,121.3680
528,41.712,315.532,121.3365
529,41.720,316.129,121.3032
530,39.996,316.727,121.2682
531,38.905,317.324,121.2314
532,39.134,317.922,121.1929
533,41.403,318.520,121.1526
534,40.571,319.117,121.1106
535,41.502,319.715,121.0669
536,38.843,320.312,121.0214
537,38.441,320.910,120.9742
538,40.729,321.508,120.9252
539,40.839,322.105,120.8746
540,39.473,322.703,120.8222
541,39.417,323.300,120.7680
542,40.407,323.898,120.7122
543,37.923,324.495,120.6546
544,37.152,325.093,120.5953
545,37.925,325.691,120.5343
546,35.658,326.288,120.4716
547,34.137,326.886,120.4072
548,34.395,327.483,120.3411
549,34.136,328.081,120.2733
550,33.912,328.679,120.2037
551,34.169,329.276,120.1325
552,35.060,329.874,120.0596
553,35.158,330.471,119.9850
554,35.571,331.069,119.9087
555,35.957,331.667,119.8307
556,35.712,332.264,119.7511
557,34.378,332.862,119.6698
558,34.333,333.459,119.5868
559,34.716,334.057,119.5021
560,35.328,334.655,119.4158
561,34.731,335.252,119.3278
562,34.380,335.850,119.2382
563,34.224,336.447,119.1469
564,34.333,337.045,119.0540
565,34.333,337.643,118.9594
566,34.713,338.240,118.8632
567,34.353,338.838,118.7653
568,34.333,339.435,118.6658
569,33.752,340.033,118.5648
570,33.296,340.631,118.4620
571,33.267,341.228,118.3577
572,33.333,341.826,118.2518
573,33.609,342.423,118.1442
574,32.471,343.021,118.0351
575,33.162,343.619,117.9243
576,35.908,344.216,117.8120
577,34.331,344.814,117.6981
578,34.551,345.411,117.5826
579,33.301,346.009,117.4655
580,34.029,346.607,117.3469
581,33.146,347.204,117.2267
582,31.964,347.802,117.1049
583,32.842,348.399,116.9816
584,33.676,348.997,116.8568
585,33.959,349.595,116.7304
586,34.761,350.192,116.6024
587,28.764,350.790,116.4730
588,34.229,351.387,116.3420
589,32.151,351.985,116.2095
590,31.411,352.583,116.0755
591,31.477,353.180,115.9400
592,32.665,353.778,115.8030
593,32.577,354.375,115.6645
594,52.073,354.973,115.5245
595,37.741,355.571,115.3830
596,34.063,356.168,115.2401
597,81.000,356.766,115.0957
"","",357.363,114.9498
"","",357.961,114.8025
"","",358.559,114.6537
"","",359.156,114.5035
"","",359.754,114.3519
"","",360.351,114.1988
"","",360.949,114.0443
"","",361.547,113.8884
"","",362.144,113.7311
"","",362.742,113.5724
"","",363.339,113.4123
"","",363.937,113.2508
"","",364.535,113.0880
"","",365.132,112.9238
"","",365.730,112.7582
"","",366.327,112.5913
"","",366.925,112.4230
"","",367.523,112.2533
"","",368.120,112.0824
"","",368.718,111.9101
"","",369.315,111.7365
"","",369.913,111.5616
"","",370.510,111.3854
"","",371.108,111.2079
"","",371.706,111.0291
"","",372.303,110.8490
"","",372.901,110.6677
"","",373.499,110.4851
"","",374.096,110.3012
"","",374.694,110.1162
"","",375.291,109.9298
"","",375.889,109.7423
"","",376.486,109.5535
"","",377.084,109.3635
"","",377.682,109.1723
"","",378.279,108.9799
"","",378.877,108.7863
"","",379.474,108.5915
"","",380.072,108.3956
"","",380.670,108.1985
"","",381.267,108.0002
"","",381.865,107.8008
"","",382.462,107.6003
"","",383.060,107.3986
"","",383.658,107.1959
"","",384.255,106.9920
"","",384.853,106.7870
"","",385.450,106.5809
"","",386.048,106.3737
"","",386.646,106.1655
"","",387.243,105.9561
"","",387.841,105.7458
"","",388.438,105.5344
"","",389.036,105.3219
"","",389.634,105.1084
"","",390.231,104.8939
"","",390.829,104.6784
"","",391.426,104.4618
"","",392.024,104.2443
"","",392.622,104.0258
"","",393.219,103.8063
"","",393.817,103.5859
"","",394.414,103.3644
"","",395.012,103.1421
"","",395.610,102.9188
"","",396.207,102.6946
"","",396.805,102.4694
"","",397.402,102.2434
"","",398.000,102.0164
"","",398.598,101.7885
"","",399.195,101.5598
"","",399.793,101.3302
"","",400.390,101.0997
"","",400.988,100.8684
"","",401.586,100.6362
"","",402.183,100.4032
"","",402.781,100.1693
"","",403.378,99.9347
"","",403.976,99.6992
"","",404.574,99.4630
"","",405.171,99.2259
"","",405.769,98.9881
"","",406.366,98.7495
"","",406.964,98.5101
"","",407.562,98.2700
"","",408.159,98.0292
"","",408.757,97.7876
"","",409.354,97.5453
"","",409.952,97.3023
"","",410.550,97.0586
"","",411.147,96.8141
"","",411.745,96.5691
"","",412.342,96.3233
"","",412.940,96.0769
"","",413.538,95.8298
"","",414.135,95.5821
"","",414.733,95.3337
"","",415.330,95.0847
"","",415.928,94.8351
"","",416.526,94.5849
"","",417.123,94.3341
"","",417.721,94.0827
"","",418.318,93.8307
"","",418.916,93.5782
"","",419.514,93.3251
"","",420.111,93.0715
"","",420.709,92.8173
"","",421.306,92.5626
"","",421.904,92.3074
"","",422.501,92.0517
"","",423.099,91.7954
"","",423.697,91.5387
"","",424.294,91.2815
"","",424.892,91.0238
"","",425.490,90.7657
"","",426.087,90.5071
"","",426.685,90.2481
"","",427.282,89.9886
"","",427.880,89.7288
"","",428.477,89.4685
"","",429.075,89.2078
"","",429.673,88.9467
"","",430.270,88.6852
"","",430.868,88.4233
"","",431.465,88.1611
"","",432.063,87.8986
"","",432.661,87.6356
"","",433.258,87.3724
"","",433.856,87.1088
"","",434.453,86.8449
"","",435.051,86.5807
"","",435.649,86.3162
"","",436.246,86.0514
"","",436.844,85.7863
"","",437.441,85.5209
"","",438.039,85.2553
"","",438.637,84.9895
"","",439.234,84.7234
"","",439.832,84.4570
"","",440.429,84.1904
"","",441.027,83.9236
"","",441.625,83.6566
"","",442.222,83.3895
"","",442.820,83.1221
"","",443.417,82.8545
"","",444.015,82.5868
"","",444.613,82.3189
"","",445.210,82.0509
"","",445.808,81.7827
"","",446.405,81.5144
"","",447.003,81.2459
"","",447.601,80.9774
"","",448.198,80.7087
"","",448.796,80.4399
"","",449.393,80.1711
"","",449.991,79.9021
"","",450.589,79.6331
"","",451.186,79.3640
"","",451.784,79.0949
"","",452.381,78.8257
"","",452.979,78.5565
"","",453.577,78.2873
"","",454.174,78.0180
"","",454.772,77.7488
"","",455.369,77.4795
"","",455.967,77.2102
"","",456.565,76.9409
"","",457.162,76.6717
"","",457.760,76.4025
"","",458.357,76.1334
"","",458.955,75.8642
"","",459.553,75.5952
"","",460.150,75.3262
"","",460.748,75.0573
"","",461.345,74.7884
"","",461.943,74.5197
"","",462.541,74.2510
"","",463.138,73.9824
"","",463.736,73.7140
"","",464.333,73.4457
"","",464.931,73.1775
"","",465.529,72.9094
"","",466.126,72.6415
"","",466.724,72.3737
"","",467.321,72.1061
"","",467.919,71.8387
"","",468.517,71.5715
"","",469.114,71.3044
"","",469.712,71.0375
"","",470.309,70.7708
"","",470.907,70.5043
"","",471.505,70.2381
"","",472.102,69.9720
"","",472.700,69.7062
"","",473.297,69.4406
"","",473.895,69.1753
"","",474.492,68.9102
"","",475.090,68.6453
"","",475.688,68.3808
"","",476.285,68.1165
"","",476.883,67.8524
"","",477.480,67.5887
"","",478.078,67.3253
"","",478.676,67.0621
"","",479.273,66.7993
"","",479.871,66.5368
"","",480.468,66.2746
"","",481.066,66.0127
"","",481.664,65.7511
"","",482.261,65.4899
"","",482.859,65.2291
"","",483.456,64.9686
"","",484.054,64.7085
"","",484.652,64.4487
"","",485.249,64.1893
"","",485.847,63.9303
"","",486.444,63.6716
"","",487.042,63.4134
"","",487.640,63.1555
"","",488.237,62.8981
"","",488.835,62.6411
"","",489.432,62.3844
"","",490.030,62.1283
"","",490.628,61.8725
"","",491.225,61.6172
"","",491.823,61.3623
"","",492.420,61.1078
"","",493.018,60.8539
"","",493.616,60.6003
"","",494.213,60.3472
"","",494.811,60.0946
"","",495.408,59.8425
"","",496.006,59.5909
"","",496.604,59.3397
"","",497.201,59.0891
"","",497.799,58.8389
"","",498.396,58.5892
"","",498.994,58.3401
"","",499.592,58.0914
"","",500.189,57.8433
"","",500.787,57.5957
"","",501.384,57.3486
"","",501.982,57.1021
"","",502.580,56.8561
"","",503.177,56.6106
"","",503.775,56.3657
"","",504.372,56.1214
"","",504.970,55.8776
"","",505.568,55.6343
"","",506.165,55.3916
"","",506.763,55.1495
"","",507.360,54.9080
"","",507.958,54.6671
"","",508.556,54.4267
"","",509.153,54.1869
"","",509.751,53.9478
"","",510.348,53.7092
"","",510.946,53.4712
"","",511.544,53.2339
"","",512.141,52.9971
"","",512.739,52.7610
"","",513.336,52.5254
"","",513.934,52.2905
"","",514.532,52.0563
"","",515.129,51.8226
"","",515.727,51.5896
"","",516.324,51.3573
"","",516.922,51.1255
"","",517.520,50.8945
"","",518.117,50.6640
"","",518.715,50.4343
"","",519.312,50.2051
"","",519.910,49.9767
"","",520.508,49.7489
"","",521.105,49.5218
"","",521.703,49.2953
"","",522.300,49.0695
"","",522.898,48.8444
"","",523.495,48.6200
"","",524.093,48.3963
"","",524.691,48.1732
"","",525.288,47.9509
"","",525.886,47.7292
"","",526.483,47.5082
"","",527.081,47.2880
"","",527.679,47.0684
"","",528.276,46.8495
"","",528.874,46.6313
"","",529.471,46.4139
"","",530.069,46.1971
"","",530.667,45.9811
"","",531.264,45.7658
"","",531.862,45.5512
"","",532.459,45.3374
"","",533.057,45.1242
"","",533.655,44.9118
"","",534.252,44.7001
"","",534.850,44.4892
"","",535.447,44.2789
"","",536.045,44.0695
"","",536.643,43.8607
"","",537.240,43.6527
"","",537.838,43.4455
"","",538.435,43.2389
"","",539.033,43.0332
"","",539.631,42.8281
"","",540.228,42.6239
"","",540.826,42.4203
"","",541.423,42.2176
"","",542.021,42.0156
"","",542.619,41.8143
"","",543.216,41.6138
"","",543.814,41.4140
"","",544.411,41.2151
"","",545.009,41.0169
"","",545.607,40.8194
"","",546.204,40.6227
"","",546.802,40.4268
"","",547.399,40.2316
"","",547.997,40.0373
"","",548.595,39.8437
"","",549.192,39.6508
"","",549.790,39.4588
"","",550.387,39.2675
"","",550.985,39.0769
"","",551.583,38.8872
"","",552.180,38.6982
"","",552.778,38.5100
"","",553.375,38.3226
"","",553.973,38.1360
"","",554.571,37.9502
"","",555.168,37.7651
"","",555.766,37.5808
"","",556.363,37.3973
"","",556.961,37.2146
"","",557.559,37.0326
"","",558.156,36.8515
"","",558.754,36.6711
"","",559.351,36.4915
"","",559.949,36.3127
"","",560.547,36.1347
"","",561.144,35.9575
"","",561.742,35.7810
"","",562.339,35.6054
"","",562.937,35.4305
"","",563.535,35.2564
"","",564.132,35.0831
"","",564.730,34.9106
"","",565.327,34.7389
"","",565.925,34.5679
"","",566.523,34.3978
"","",567.120,34.2284
"","",567.718,34.0598
"","",568.315,33.8921
"","",568.913,33.7250
"","",569.510,33.5588
"","",570.108,33.3934
"","",570.706,33.2287
"","",571.303,33.0649
"","",571.901,32.9018
"","",572.498,32.7395
"","",573.096,32.5780
"","",573.694,32.4173
"","",574.291,32.2573
"","",574.889,32.0982
"","",575.487,31.9398
"","",576.084,31.7822
"","",576.682,31.6254
"","",577.279,31.4693
"","",577.877,31.3141
"","",578.474,31.1596
"","",579.072,31.0059
"","",579.670,30.8530
"","",580.267,30.7009
"","",580.865,30.5495
"","",581.462,30.3989
"","",582.060,30.2491
"","",582.658,30.1000
"","",583.255,29.9518
"","",583.853,29.8042
"","",584.450,29.6575
"","",585.048,29.5115
"","",585.646,29.3664
"","",586.243,29.2219
"","",586.841,29.0783
"","",587.438,28.9354
"","",588.036,28.7932
"","",588.634,28.6518
"","",589.231,28.5112
"","",589.829,28.3714
"","",590.426,28.2323
"","",591.024,28.0939
"","",591.622,27.9563
"","",592.219,27.8195
"","",592.817,27.6834
"","",593.414,27.5481
"","",594.012,27.4135
"","",594.610,27.2797
"","",595.207,27.1466
"","",595.805,27.0143
"","",596.402,26.8827
"","",597.000,26.7518
