Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
349,104.479,208.562,108.2419
350,136.720,209.159,108.4086
351,155.029,209.757,108.5744
352,86.716,210.354,108.7393
353,104.814,210.952,108.9034
354,99.475,211.550,109.0666
355,94.180,212.147,109.2289
356,125.186,212.745,109.3903
357,133.363,213.342,109.5509
358,134.430,213.940,109.7106
359,133.393,214.538,109.8695
360,91.945,215.135,110.0274
361,97.442,215.733,110.1844
362,89.914,216.330,110.3406
363,87.744,216.928,110.4959
364,113.973,217.526,110.6503
365,122.073,218.123,110.8037
366,107.540,218.721,110.9563
367,116.937,219.318,111.1080
368,118.527,219.916,111.2588
369,119.861,220.514,111.4087
370,136.928,221.111,111.5576
371,127.878,221.709,111.7057
372,80.753,222.306,111.8528
373,78.842,222.904,111.9990
374,84.222,223.501,112.1443
375,97.568,224.099,112.2886
376,162.037,224.697,112.4321
377,134.126,225.294,112.5746
378,141.025,225.892,112.7161
379,91.190,226.489,112.8568
380,101.350,227.087,112.9965
381,70.931,227.685,113.1352
382,130.624,228.282,113.2731
383,149.060,228.880,113.4099
384,114.355,229.477,113.5459
385,106.328,230.075,113.6809
386,133.671,230.673,113.8149
387,107.818,231.270,113.9480
388,112.306,231.868,114.0801
389,104.108,232.465,114.2112
390,118.313,233.063,114.3414
391,127.666,233.661,114.4707
392,143.500,234.258,114.5989
393,146.042,234.856,114.7262
394,121.122,235.453,114.8526
395,83.552,236.051,114.9779
396,90.849,236.649,115.1023
397,99.763,237.246,115.2257
398,129.333,237.844,115.3481
399,93.267,238.441,115.4696
400,103.879,239.039,115.5900
401,102.070,239.637,115.7095
402,104.951,240.234,115.8280
403,130.545,240.832,115.9454
404,90.305,241.429,116.0619
405,88.938,242.027,116.1774
406,104.201,242.625,116.2919
407,94.959,243.222,116.4054
408,149.461,243.820,116.5180
409,112.214,244.417,116.6295
410,82.285,245.015,116.7399
411,86.428,245.613,116.8494
412,84.856,246.210,116.9579
413,80.315,246.808,117.0654
414,122.360,247.405,117.1718
415,160.285,248.003,117.2773
416,89.005,248.601,117.3817
417,101.349,249.198,117.4851
418,115.527,249.796,117.5875
419,86.461,250.393,117.6888
420,96.951,250.991,117.7891
421,124.817,251.589,117.8885
422,123.238,252.186,117.9867
423,124.075,252.784,118.0840
424,119.402,253.381,118.1802
425,137.798,253.979,118.2754
426,132.660,254.577,118.3695
427,120.734,255.174,118.4626
428,82.540,255.772,118.5547
429,82.403,256.369,118.6457
430,86.211,256.967,118.7357
431,112.306,257.565,118.8246
432,127.774,258.162,118.9125
433,107.483,258.760,118.9994
434,120.329,259.357,119.0852
435,129.364,259.955,119.1699
436,130.271,260.553,119.2536
437,130.016,261.150,119.3362
438,110.557,261.748,119.4178
439,102.240,262.345,119.4983
440,106.509,262.943,119.5778
441,126.728,263.541,119.6562
442,124.351,264.138,119.7336
443,109.620,264.736,119.8098
444,102.680,265.333,119.8851
445,117.199,265.931,119.9592
446,118.207,266.529,120.0323
447,117.408,267.126,120.1043
448,113.211,267.724,120.1753
449,109.008,268.321,120.2451
450,115.202,268.919,120.3139
451,131.030,269.517,120.3817
452,127.598,270.114,120.4483
453,114.970,270.712,120.5139
454,104.194,271.309,120.5784
455,93.056,271.907,120.6419
456,97.066,272.505,120.7042
457,81.062,273.102,120.7655
458,95.157,273.700,120.8256
459,88.054,274.297,120.8848
460,97.502,274.895,120.9428
461,105.211,275.492,120.9997
462,115.081,276.090,121.0555
463,112.139,276.688,121.1103
464,112.399,277.285,121.1640
465,101.572,277.883,121.2165
466,95.668,278.480,121.2680
467,85.266,279.078,121.3184
468,93.305,279.676,121.3677
469,94.526,280.273,121.4160
470,90.468,280.871,121.4631
471,84.276,281.468,121.5091
472,89.368,282.066,121.5540
473,77.129,282.664,121.5979
474,84.443,283.261,121.6406
475,90.726,283.859,121.6822
476,79.793,284.456,121.7228
477,75.362,285.054,121.7622
478,76.787,285.652,121.8005
479,77.162,286.249,121.8378
480,72.509,286.847,121.8739
481,84.309,287.444,121.9089
482,80.830,288.042,121.9429
483,68.440,288.640,121.9757
484,70.605,289.237,122.0074
485,72.541,289.835,122.0380
486,78.603,290.432,122.0675
487,79.589,291.030,122.0959
488,83.846,291.628,122.1232
489,85.467,292.225,122.1494
490,73.091,292.823,122.1745
491,68.367,293.420,122.1985
492,57.987,294.018,122.2213
493,58.909,294.616,122.2431
494,67.186,295.213,122.2637
495,74.078,295.811,122.2832
496,74.664,296.408,122.3017
497,66.873,297.006,122.3190
498,62.231,297.604,122.3352
499,57.184,298.201,122.3503
500,57.394,298.799,122.3643
501,57.970,299.396,122.3771
502,76.098,299.994,122.3889
503,67.232,300.592,122.3995
504,66.290,301.189,122.4091
505,83.828,301.787,122.4175
506,77.023,302.384,122.4248
507,61.325,302.982,122.4310
508,54.670,303.580,122.4361
509,58.758,304.177,122.4400
510,60.953,304.775,122.4429
511,55.727,305.372,122.4446
512,65.476,305.970,122.4452
513,58.856,306.568,122.4448
514,58.797,307.165,122.4432
515,62.577,307.763,122.4404
516,64.517,308.360,122.4366
517,63.083,308.958,122.4317
518,59.473,309.556,122.4256
519,57.624,310.153,122.4185
520,54.152,310.751,122.4102
521,61.234,311.348,122.4008
522,61.412,311.946,122.3903
523,56.526,312.544,122.3787
524,51.940,313.141,122.3660
525,53.109,313.739,122.3521
526,52.776,314.336,122.3372
527,62.743,314.934,122.3211
528,54.950,315.532,122.3039
529,53.647,316.129,122.2856
530,52.410,316.727,122.2663
531,47.343,317.324,122.2457
532,51.859,317.922,122.2241
533,51.690,318.520,122.2014
534,49.606,319.117,122.1776
535,50.495,319.715,122.1526
536,48.001,320.312,122.1266
537,42.084,320.910,122.0994
538,49.543,321.508,122.0712
539,50.055,322.105,122.0418
540,50.073,322.703,122.0113
541,49.285,323.300,121.9798
542,47.382,323.898,121.9471
543,47.918,324.495,121.9133
544,43.724,325.093,121.8784
545,42.782,325.691,121.8424
546,42.575,326.288,121.8053
547,40.772,326.886,121.7671
548,40.547,327.483,121.7278
549,41.982,328.081,121.6874
550,40.642,328.679,121.6459
551,41.210,329.276,121.6033
552,45.476,329.874,121.5596
553,43.073,330.471,121.5148
554,43.741,331.069,121.4689
555,42.705,331.667,121.4220
556,41.159,332.264,121.3739
557,40.735,332.862,121.3247
558,40.953,333.459,121.2745
559,41.610,334.057,121.2231
560,42.536,334.655,121.1707
561,41.210,335.252,121.1171
562,44.043,335.850,121.0625
563,40.237,336.447,121.0068
564,41.815,337.045,120.9500
565,43.408,337.643,120.8921
566,40.664,338.240,120.8332
567,41.405,338.838,120.7731
568,43.430,339.435,120.7120
569,42.133,340.033,120.6498
570,41.843,340.631,120.5865
571,40.441,341.228,120.5221
572,38.696,341.826,120.4567
573,39.111,342.423,120.3902
574,37.054,343.021,120.3226
575,36.621,343.619,120.2539
576,37.213,344.216,120.1842
577,37.628,344.814,120.1133
578,36.409,345.411,120.0415
579,36.531,346.009,119.9685
580,37.501,346.607,119.8945
581,37.351,347.204,119.8194
582,36.016,347.802,119.7433
583,37.520,348.399,119.6660
584,38.528,348.997,119.5878
585,38.992,349.595,119.5084
586,37.595,350.192,119.4280
587,36.662,350.790,119.3466
588,36.316,351.387,119.2641
589,35.709,351.985,119.1805
590,36.839,352.583,119.0959
591,36.692,353.180,119.0103
592,34.332,353.778,118.9235
593,36.409,354.375,118.8358
594,35.329,354.973,118.7470
595,34.792,355.571,118.6571
596,30.755,356.168,118.5662
597,32.000,356.766,118.4743
"","",357.363,118.3813
"","",357.961,118.2873
"","",358.559,118.1923
"","",359.156,118.0962
"","",359.754,117.9991
"","",360.351,117.9009
"","",360.949,117.8018
"","",361.547,117.7016
"","",362.144,117.6003
"","",362.742,117.4981
"","",363.339,117.3948
"","",363.937,117.2905
"","",364.535,117.1852
"","",365.132,117.0789
"","",365.730,116.9715
"","",366.327,116.8632
"","",366.925,116.7538
"","",367.523,116.6435
"","",368.120,116.5321
"","",368.718,116.4197
"","",369.315,116.3064
"","",369.913,116.1920
"","",370.510,116.0766
"","",371.108,115.9602
"","",371.706,115.8429
"","",372.303,115.7245
"","",372.901,115.6052
"","",373.499,115.4848
"","",374.096,115.3635
"","",374.694,115.2412
"","",375.291,115.1179
"","",375.889,114.9937
"","",376.486,114.8685
"","",377.084,114.7423
"","",377.682,114.6151
"","",378.279,114.4869
"","",378.877,114.3578
"","",379.474,114.2277
"","",380.072,114.0967
"","",380.670,113.9647
"","",381.267,113.8318
"","",381.865,113.6979
"","",382.462,113.5630
"","",383.060,113.4272
"","",383.658,113.2904
"","",384.255,113.1527
"","",384.853,113.0141
"","",385.450,112.8745
"","",386.048,112.7340
"","",386.646,112.5925
"","",387.243,112.4501
"","",387.841,112.3068
"","",388.438,112.1626
"","",389.036,112.0174
"","",389.634,111.8713
"","",390.231,111.7243
"","",390.829,111.5764
"","",391.426,111.4275
"","",392.024,111.2778
"","",392.622,111.1271
"","",393.219,110.9756
"","",393.817,110.8231
"","",394.414,110.6697
"","",395.012,110.5155
"","",395.610,110.3603
"","",396.207,110.2042
"","",396.805,110.0473
"","",397.402,109.8895
"","",398.000,109.7308
"","",398.598,109.5712
"","",399.195,109.4107
"","",399.793,109.2493
"","",400.390,109.0871
"","",400.988,108.9240
"","",401.586,108.7601
"","",402.183,108.5953
"","",402.781,108.4296
"","",403.378,108.2630
"","",403.976,108.0956
"","",404.574,107.9274
"","",405.171,107.7583
"","",405.769,107.5884
"","",406.366,107.4176
"","",406.964,107.2460
"","",407.562,107.0735
"","",408.159,106.9002
"","",408.757,106.7261
"","",409.354,106.5512
"","",409.952,106.3754
"","",410.550,106.1988
"","",411.147,106.0214
"","",411.745,105.8431
"","",412.342,105.6641
"","",412.940,105.4842
"","",413.538,105.3036
"","",414.135,105.1221
"","",414.733,104.9399
"","",415.330,104.7568
"","",415.928,104.5730
"","",416.526,104.3883
"","",417.123,104.2029
"","",417.721,104.0167
"","",418.318,103.8297
"","",418.916,103.6419
"","",419.514,103.4534
"","",420.111,103.2641
"","",420.709,103.0740
"","",421.306,102.8832
"","",421.904,102.6916
"","",422.501,102.4992
"","",423.099,102.3061
"","",423.697,102.1122
"","",424.294,101.9176
"","",424.892,101.7222
"","",425.490,101.5261
"","",426.087,101.3293
"","",426.685,101.1317
"","",427.282,100.9334
"","",427.880,100.7344
"","",428.477,100.5347
"","",429.075,100.3342
"","",429.673,100.1330
"","",430.270,99.9311
"","",430.868,99.7285
"","",431.465,99.5252
"","",432.063,99.3212
"","",432.661,99.1164
"","",433.258,98.9110
"","",433.856,98.7049
"","",434.453,98.4981
"","",435.051,98.2906
"","",435.649,98.0825
"","",436.246,97.8736
"","",436.844,97.6641
"","",437.441,97.4539
"","",438.039,97.2431
"","",438.637,97.0315
"","",439.234,96.8194
"","",439.832,96.6065
"","",440.429,96.3930
"","",441.027,96.1789
"","",441.625,95.9641
"","",442.222,95.7486
"","",442.820,95.5326
"","",443.417,95.3159
"","",444.015,95.0985
"","",444.613,94.8805
"","",445.210,94.6620
"","",445.808,94.4427
"","",446.405,94.2229
"","",447.003,94.0025
"","",447.601,93.7814
"","",448.198,93.5597
"","",448.796,93.3375
"","",449.393,93.1146
"","",449.991,92.8911
"","",450.589,92.6671
"","",451.186,92.4424
"","",451.784,92.2172
"","",452.381,91.9914
"","",452.979,91.7650
"","",453.577,91.5381
"","",454.174,91.3105
"","",454.772,91.0824
"","",455.369,90.8538
"","",455.967,90.6245
"","",456.565,90.3948
"","",457.162,90.1645
"","",457.760,89.9336
"","",458.357,89.7022
"","",458.955,89.4702
"","",459.553,89.2377
"","",460.150,89.0047
"","",460.748,88.7712
"","",461.345,88.5371
"","",461.943,88.3025
"","",462.541,88.0674
"","",463.138,87.8317
"","",463.736,87.5956
"","",464.333,87.3590
"","",464.931,87.1218
"","",465.529,86.8842
"","",466.126,86.6460
"","",466.724,86.4074
"","",467.321,86.1683
"","",467.919,85.9287
"","",468.517,85.6886
"","",469.114,85.4481
"","",469.712,85.2071
"","",470.309,84.9656
"","",470.907,84.7236
"","",471.505,84.4812
"","",472.102,84.2383
"","",472.700,83.9950
"","",473.297,83.7512
"","",473.895,83.5070
"","",474.492,83.2623
"","",475.090,83.0172
"","",475.688,82.7717
"","",476.285,82.5257
"","",476.883,82.2794
"","",477.480,82.0326
"","",478.078,81.7853
"","",478.676,81.5377
"","",479.273,81.2896
"","",479.871,81.0412
"","",480.468,80.7923
"","",481.066,80.5430
"","",481.664,80.2934
"","",482.261,80.0433
"","",482.859,79.7929
"","",483.456,79.5421
"","",484.054,79.2909
"","",484.652,79.0393
"","",485.249,78.7874
"","",485.847,78.5351
"","",486.444,78.2824
"","",487.042,78.0293
"","",487.640,77.7759
"","",488.237,77.5222
"","",488.835,77.2681
"","",489.432,77.0137
"","",490.030,76.7589
"","",490.628,76.5038
"","",491.225,76.2483
"","",491.823,75.9925
"","",492.420,75.7364
"","",493.018,75.4800
"","",493.616,75.2232
"","",494.213,74.9661
"","",494.811,74.7088
"","",495.408,74.4511
"","",496.006,74.1931
"","",496.604,73.9348
"","",497.201,73.6762
"","",497.799,73.4174
"","",498.396,73.1582
"","",498.994,72.8988
"","",499.592,72.6390
"","",500.189,72.3790
"","",500.787,72.1187
"","",501.384,71.8582
"","",501.982,71.5974
"","",502.580,71.3363
"","",503.177,71.0750
"","",503.775,70.8134
"","",504.372,70.5516
"","",504.970,70.2895
"","",505.568,70.0272
"","",506.165,69.7646
"","",506.763,69.5018
"","",507.360,69.2388
"","",507.958,68.9756
"","",508.556,68.7121
"","",509.153,68.4484
"","",509.751,68.1845
"","",510.348,67.9204
"","",510.946,67.6560
"","",511.544,67.3915
"","",512.141,67.1268
"","",512.739,66.8618
"","",513.336,66.5967
"","",513.934,66.3314
"","",514.532,66.0659
"","",515.129,65.8002
"","",515.727,65.5343
"","",516.324,65.2683
"","",516.922,65.0021
"","",517.520,64.7357
"","",518.117,64.4692
"","",518.715,64.2025
"","",519.312,63.9356
"","",519.910,63.6686
"","",520.508,63.4014
"","",521.105,63.1341
"","",521.703,62.8667
"","",522.300,62.5991
"","",522.898,62.3314
"","",523.495,62.0636
"","",524.093,61.7956
"","",524.691,61.5275
"","",525.288,61.2593
"","",525.886,60.9909
"","",526.483,60.7225
"","",527.081,60.4539
"","",527.679,60.1853
"","",528.276,59.9165
"","",528.874,59.6476
"","",529.471,59.3787
"","",530.069,59.1096
"","",530.667,58.8405
"","",531.264,58.5713
"","",531.862,58.3020
"","",532.459,58.0326
"","",533.057,57.7631
"","",533.655,57.4936
"","",534.252,57.2240
"","",534.850,56.9544
"","",535.447,56.6847
"","",536.045,56.4149
"","",536.643,56.1451
"","",537.240,55.8752
"","",537.838,55.6053
"","",538.435,55.3354
"","",539.033,55.0654
"","",539.631,54.7954
"","",540.228,54.5253
"","",540.826,54.2552
"","",541.423,53.9851
"","",542.021,53.7150
"","",542.619,53.4448
"","",543.216,53.1747
"","",543.814,52.9045
"","",544.411,52.6343
"","",545.009,52.3641
"","",545.607,52.0939
"","",546.204,51.8238
"","",546.802,51.5536
"","",547.399,51.2834
"","",547.997,51.0133
"","",548.595,50.7431
"","",549.192,50.4730
"","",549.790,50.2029
"","",550.387,49.9329
"","",550.985,49.6628
"","",551.583,49.3928
"","",552.180,49.1228
"","",552.778,48.8529
"","",553.375,48.5830
"","",553.973,48.3132
"","",554.571,48.0434
"","",555.168,47.7737
"","",555.766,47.5040
"","",556.363,47.2343
"","",556.961,46.9648
"","",557.559,46.6953
"","",558.156,46.4258
"","",558.754,46.1565
"","",559.351,45.8872
"","",559.949,45.6180
"","",560.547,45.3488
"","",561.144,45.0798
"","",561.742,44.8108
"","",562.339,44.5420
"","",562.937,44.2732
"","",563.535,44.0045
"","",564.132,43.7360
"","",564.730,43.4675
"","",565.327,43.1991
"","",565.925,42.9309
"","",566.523,42.6627
"","",567.120,42.3947
"","",567.718,42.1268
"","",568.315,41.8590
"","",568.913,41.5913
"","",569.510,41.3238
"","",570.108,41.0564
"","",570.706,40.7891
"","",571.303,40.5220
"","",571.901,40.2550
"","",572.498,39.9881
"","",573.096,39.7214
"","",573.694,39.4548
"","",574.291,39.1884
"","",574.889,38.9221
"","",575.487,38.6560
"","",576.084,38.3901
"","",576.682,38.1243
"","",577.279,37.8587
"","",577.877,37.5932
"","",578.474,37.3279
"","",579.072,37.0628
"","",579.670,36.7979
"","",580.267,36.5332
"","",580.865,36.2686
"","",581.462,36.0042
"","",582.060,35.7400
"","",582.658,35.4760
"","",583.255,35.2122
"","",583.853,34.9486
"","",584.450,34.6851
"","",585.048,34.4219
"","",585.646,34.1589
"","",586.243,33.8961
"","",586.841,33.6335
"","",587.438,33.3711
"","",588.036,33.1090
"","",588.634,32.8470
"","",589.231,32.5853
"","",589.829,32.3237
"","",590.426,32.0624
"","",591.024,31.8014
"","",591.622,31.5405
"","",592.219,31.2800
"","",592.817,31.0196
"","",593.414,30.7595
"","",594.012,30.4996
"","",594.610,30.2399
"","",595.207,29.9806
"","",595.805,29.7214
"","",596.402,29.4625
"","",597.000,29.2039
