Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
200,78.754,119.920,82.289
201,106.658,120.520,82.534
202,129.865,121.119,82.778
203,136.326,121.719,83.021
204,115.306,122.318,83.264
205,90.199,122.918,83.506
206,97.845,123.518,83.747
207,115.964,124.117,83.987
208,106.791,124.717,84.227
209,126.604,125.316,84.466
210,162.712,125.916,84.705
211,139.312,126.516,84.942
212,101.836,127.115,85.179
213,120.171,127.715,85.415
214,90.460,128.314,85.651
215,103.860,128.914,85.885
216,105.886,129.514,86.119
217,81.904,130.113,86.353
218,95.931,130.713,86.585
219,148.750,131.312,86.817
220,151.335,131.912,87.048
221,135.638,132.512,87.278
222,70.065,133.111,87.508
223,77.403,133.711,87.737
224,92.872,134.310,87.965
225,87.490,134.910,88.192
226,85.255,135.510,88.419
227,109.313,136.109,88.645
228,171.434,136.709,88.870
229,132.746,137.308,89.095
230,135.130,137.908,89.318
231,127.350,138.508,89.541
232,139.399,139.107,89.764
233,81.071,139.707,89.985
234,87.189,140.306,90.206
235,134.321,140.906,90.426
236,133.832,141.506,90.645
237,107.230,142.105,90.864
238,120.423,142.705,91.082
239,108.916,143.304,91.299
240,95.478,143.904,91.515
241,104.648,144.504,91.730
242,100.407,145.103,91.945
243,101.013,145.703,92.159
244,147.732,146.302,92.373
245,106.902,146.902,92.585
246,77.744,147.501,92.797
247,108.446,148.101,93.008
248,101.650,148.701,93.218
249,95.000,149.300,93.428
250,86.517,149.900,93.637
251,109.264,150.499,93.845
252,99.732,151.099,94.052
253,118.505,151.699,94.259
254,128.840,152.298,94.465
255,91.053,152.898,94.670
256,132.026,153.497,94.874
257,122.158,154.097,95.077
258,119.773,154.697,95.280
259,148.353,155.296,95.482
260,128.938,155.896,95.683
261,135.146,156.495,95.884
262,167.022,157.095,96.084
263,122.386,157.695,96.283
264,97.506,158.294,96.481
265,105.542,158.894,96.678
266,96.993,159.493,96.875
267,125.571,160.093,97.071
268,114.826,160.693,97.266
269,109.311,161.292,97.460
270,133.874,161.892,97.654
271,117.958,162.491,97.847
272,88.848,163.091,98.039
273,112.811,163.691,98.230
274,136.109,164.290,98.421
275,113.130,164.890,98.610
276,136.965,165.489,98.799
277,152.121,166.089,98.988
278,137.925,166.689,99.175
279,139.059,167.288,99.362
280,134.554,167.888,99.548
281,120.442,168.487,99.733
282,119.580,169.087,99.917
283,120.662,169.687,100.101
284,144.717,170.286,100.283
285,120.361,170.886,100.465
286,115.718,171.485,100.647
287,115.690,172.085,100.827
288,116.394,172.685,101.007
289,105.029,173.284,101.186
290,89.298,173.884,101.364
291,104.178,174.483,101.541
292,98.598,175.083,101.718
293,98.086,175.683,101.894
294,90.056,176.282,102.068
295,113.801,176.882,102.243
296,79.914,177.481,102.416
297,111.719,178.081,102.589
298,129.130,178.681,102.761
299,110.120,179.280,102.932
300,100.159,179.880,103.102
301,88.771,180.479,103.271
302,106.615,181.079,103.440
303,147.832,181.679,103.608
304,82.009,182.278,103.775
305,102.373,182.878,103.941
306,121.772,183.477,104.107
307,96.690,184.077,104.272
308,100.767,184.677,104.436
309,85.963,185.276,104.599
310,93.006,185.876,104.761
311,96.150,186.475,104.923
312,92.425,187.075,105.084
313,109.206,187.675,105.243
314,126.442,188.274,105.403
315,148.101,188.874,105.561
316,98.769,189.473,105.719
317,91.618,190.073,105.875
318,89.890,190.673,106.031
319,127.417,191.272,106.187
320,102.291,191.872,106.341
321,117.446,192.471,106.495
322,144.606,193.071,106.647
323,86.870,193.671,106.799
324,118.951,194.270,106.951
325,111.320,194.870,107.101
326,118.777,195.469,107.251
327,110.246,196.069,107.399
328,113.982,196.669,107.547
329,77.519,197.268,107.695
330,154.606,197.868,107.841
331,152.401,198.467,107.987
332,137.627,199.067,108.131
333,137.524,199.667,108.275
334,160.398,200.266,108.418
335,107.150,200.866,108.561
336,81.062,201.465,108.702
337,84.968,202.065,108.843
338,92.405,202.665,108.983
339,134.524,203.264,109.122
340,148.861,203.864,109.260
341,166.972,204.463,109.398
342,131.122,205.063,109.535
343,100.241,205.663,109.670
344,107.375,206.262,109.805
345,122.292,206.862,109.940
346,117.800,207.461,110.073
347,125.030,208.061,110.206
348,112.918,208.661,110.338
349,118.059,209.260,110.469
350,110.592,209.860,110.599
351,145.525,210.459,110.728
352,110.840,211.059,110.857
353,107.173,211.659,110.984
354,118.053,212.258,111.111
355,125.995,212.858,111.237
356,112.618,213.457,111.363
357,129.137,214.057,111.487
358,86.574,214.657,111.611
359,94.431,215.256,111.734
360,134.746,215.856,111.856
361,145.749,216.455,111.977
362,97.685,217.055,112.097
363,116.779,217.655,112.217
364,120.155,218.254,112.335
365,111.141,218.854,112.453
366,130.324,219.453,112.570
367,118.661,220.053,112.687
368,114.363,220.653,112.802
369,124.195,221.252,112.917
370,119.280,221.852,113.031
371,116.634,222.451,113.144
372,141.125,223.051,113.256
373,152.706,223.651,113.367
374,100.694,224.250,113.477
375,75.535,224.850,113.587
376,92.781,225.449,113.696
377,90.338,226.049,113.804
378,150.972,226.649,113.911
379,138.008,227.248,114.018
380,159.079,227.848,114.123
381,109.095,228.447,114.228
382,113.955,229.047,114.332
383,113.574,229.647,114.435
384,92.371,230.246,114.537
385,125.274,230.846,114.638
386,100.174,231.445,114.739
387,115.007,232.045,114.839
388,104.625,232.645,114.937
389,108.858,233.244,115.036
390,95.789,233.844,115.133
391,90.337,234.443,115.229
392,85.115,235.043,115.325
393,114.322,235.643,115.419
394,125.747,236.242,115.513
395,145.674,236.842,115.606
396,157.007,237.441,115.699
397,73.267,238.041,115.790
398,82.714,238.641,115.881
399,76.305,239.240,115.970
400,108.232,239.840,116.059
401,103.080,240.439,116.147
402,106.425,241.039,116.235
403,72.492,241.639,116.321
404,76.822,242.238,116.407
405,87.358,242.838,116.491
406,86.040,243.437,116.575
407,78.964,244.037,116.658
408,97.729,244.637,116.740
409,84.584,245.236,116.822
410,134.781,245.836,116.902
411,115.364,246.435,116.982
412,93.155,247.035,117.061
413,96.931,247.635,117.139
414,111.487,248.234,117.216
415,97.721,248.834,117.292
416,87.020,249.433,117.368
417,132.456,250.033,117.443
418,112.958,250.633,117.516
419,111.643,251.232,117.589
420,107.162,251.832,117.661
421,87.545,252.431,117.733
422,119.782,253.031,117.803
423,137.439,253.631,117.873
424,135.005,254.230,117.942
425,125.701,254.830,118.010
426,131.729,255.429,118.077
427,135.475,256.029,118.143
428,140.404,256.629,118.208
429,136.204,257.228,118.273
430,114.958,257.828,118.337
431,92.972,258.427,118.399
432,95.740,259.027,118.461
433,82.004,259.627,118.523
434,99.023,260.226,118.583
435,86.368,260.826,118.642
436,100.770,261.425,118.701
437,123.782,262.025,118.759
438,138.637,262.625,118.816
439,133.687,263.224,118.872
440,106.339,263.824,118.927
441,90.987,264.423,118.982
442,97.489,265.023,119.035
443,110.197,265.623,119.088
444,116.288,266.222,119.140
445,119.136,266.822,119.191
446,109.560,267.421,119.241
447,111.612,268.021,119.290
448,120.113,268.621,119.339
449,124.842,269.220,119.387
450,122.295,269.820,119.433
451,123.365,270.419,119.479
452,99.297,271.019,119.524
453,106.905,271.619,119.569
454,103.775,272.218,119.612
455,123.520,272.818,119.655
456,110.018,273.417,119.696
457,104.203,274.017,119.737
458,99.208,274.617,119.777
459,105.841,275.216,119.817
460,116.464,275.816,119.855
461,107.651,276.415,119.892
462,118.658,277.015,119.929
463,121.490,277.615,119.965
464,106.881,278.214,120.000
465,118.134,278.814,120.034
466,121.130,279.413,120.067
467,122.469,280.013,120.099
468,103.034,280.613,120.131
469,105.467,281.212,120.161
470,114.915,281.812,120.191
471,119.585,282.411,120.220
472,106.691,283.011,120.248
473,95.968,283.611,120.276
474,90.373,284.210,120.302
475,84.154,284.810,120.328
476,84.797,285.409,120.352
477,89.711,286.009,120.376
478,97.591,286.609,120.399
479,108.475,287.208,120.421
480,100.232,287.808,120.443
481,99.794,288.407,120.463
482,82.726,289.007,120.483
483,73.529,289.607,120.502
484,76.979,290.206,120.519
485,83.452,290.806,120.537
486,76.339,291.405,120.553
487,71.432,292.005,120.568
488,70.394,292.605,120.583
489,80.572,293.204,120.596
490,91.973,293.804,120.609
491,97.127,294.403,120.621
492,80.330,295.003,120.632
493,74.160,295.603,120.642
494,73.917,296.202,120.652
495,81.466,296.802,120.660
496,76.768,297.401,120.668
497,77.267,298.001,120.675
498,73.138,298.601,120.681
499,70.069,299.200,120.686
500,81.409,299.800,120.690
501,67.250,300.399,120.694
502,58.946,300.999,120.696
503,66.215,301.599,120.698
504,77.502,302.198,120.699
505,65.482,302.798,120.699
506,57.874,303.397,120.698
507,65.980,303.997,120.696
508,72.423,304.597,120.694
509,59.708,305.196,120.690
510,51.136,305.796,120.686
511,57.202,306.395,120.681
512,57.869,306.995,120.675
513,65.469,307.595,120.668
514,69.900,308.194,120.661
515,62.508,308.794,120.652
516,64.546,309.393,120.643
517,62.540,309.993,120.633
518,66.719,310.593,120.621
519,68.194,311.192,120.610
520,53.130,311.792,120.597
521,54.317,312.391,120.583
522,53.438,312.991,120.569
523,54.075,313.591,120.553
524,56.432,314.190,120.537
525,52.133,314.790,120.520
526,47.020,315.389,120.502
527,46.623,315.989,120.484
528,49.807,316.589,120.464
529,50.180,317.188,120.444
530,50.105,317.788,120.422
531,56.264,318.387,120.400
532,57.646,318.987,120.377
533,49.764,319.587,120.353
534,45.514,320.186,120.329
535,44.894,320.786,120.303
536,44.255,321.385,120.277
537,47.348,321.985,120.249
538,46.376,322.585,120.221
539,43.107,323.184,120.192
540,46.600,323.784,120.163
541,44.805,324.383,120.132
542,45.452,324.983,120.100
543,51.000,325.583,120.068
544,45.502,326.182,120.035
545,45.830,326.782,120.001
546,44.654,327.381,119.966
547,42.825,327.981,119.930
548,40.017,328.581,119.894
549,40.914,329.180,119.856
550,40.842,329.780,119.818
551,34.128,330.379,119.779
552,38.088,330.979,119.739
553,42.086,331.579,119.698
554,39.645,332.178,119.656
555,38.299,332.778,119.614
556,39.949,333.377,119.570
557,39.945,333.977,119.526
558,38.069,334.577,119.481
559,37.477,335.176,119.435
560,38.071,335.776,119.388
561,38.972,336.375,119.341
562,38.726,336.975,119.292
563,42.491,337.575,119.243
564,41.361,338.174,119.193
565,39.349,338.774,119.142
566,38.141,339.373,119.090
567,37.474,339.973,119.037
568,38.766,340.573,118.984
569,39.072,341.172,118.929
570,38.223,341.772,118.874
571,37.836,342.371,118.818
572,38.545,342.971,118.761
573,34.868,343.571,118.703
574,35.095,344.170,118.645
575,36.844,344.770,118.585
576,38.079,345.369,118.525
577,38.304,345.969,118.464
578,35.957,346.569,118.402
579,36.000,347.168,118.339
580,36.429,347.768,118.275
581,36.775,348.367,118.211
582,38.533,348.967,118.145
583,36.145,349.567,118.079
584,36.406,350.166,118.012
585,39.860,350.766,117.944
586,38.077,351.365,117.875
587,37.441,351.965,117.806
588,39.015,352.565,117.735
589,35.554,353.164,117.664
590,36.744,353.764,117.592
591,38.144,354.363,117.519
592,37.083,354.963,117.445
593,37.703,355.563,117.371
594,36.587,356.162,117.295
595,34.895,356.762,117.219
596,34.993,357.361,117.142
597,31.236,357.961,117.064
598,33.790,358.561,116.985
599,32.667,359.160,116.905
"","",359.760,116.825
"","",360.359,116.743
"","",360.959,116.661
"","",361.559,116.578
"","",362.158,116.494
"","",362.758,116.410
"","",363.357,116.324
"","",363.957,116.238
"","",364.557,116.151
"","",365.156,116.063
"","",365.756,115.974
"","",366.355,115.884
"","",366.955,115.794
"","",367.555,115.702
"","",368.154,115.610
"","",368.754,115.517
"","",369.353,115.423
"","",369.953,115.328
"","",370.553,115.233
"","",371.152,115.136
"","",371.752,115.039
"","",372.351,114.941
"","",372.951,114.842
"","",373.551,114.743
"","",374.150,114.642
"","",374.750,114.541
"","",375.349,114.439
"","",375.949,114.336
"","",376.549,114.232
"","",377.148,114.127
"","",377.748,114.022
"","",378.347,113.915
"","",378.947,113.808
"","",379.547,113.700
"","",380.146,113.591
"","",380.746,113.482
"","",381.345,113.371
"","",381.945,113.260
"","",382.545,113.148
"","",383.144,113.035
"","",383.744,112.921
"","",384.343,112.807
"","",384.943,112.691
"","",385.543,112.575
"","",386.142,112.458
"","",386.742,112.340
"","",387.341,112.221
"","",387.941,112.102
"","",388.541,111.981
"","",389.140,111.860
"","",389.740,111.738
"","",390.339,111.615
"","",390.939,111.492
"","",391.539,111.367
"","",392.138,111.242
"","",392.738,111.116
"","",393.337,110.989
"","",393.937,110.862
"","",394.537,110.733
"","",395.136,110.604
"","",395.736,110.474
"","",396.335,110.343
"","",396.935,110.211
"","",397.535,110.078
"","",398.134,109.945
"","",398.734,109.811
"","",399.333,109.676
"","",399.933,109.540
"","",400.533,109.403
"","",401.132,109.266
"","",401.732,109.127
"","",402.331,108.988
"","",402.931,108.848
"","",403.531,108.708
"","",404.130,108.566
"","",404.730,108.424
"","",405.329,108.281
"","",405.929,108.137
"","",406.529,107.992
"","",407.128,107.846
"","",407.728,107.700
"","",408.327,107.553
"","",408.927,107.405
"","",409.527,107.256
"","",410.126,107.107
"","",410.726,106.956
"","",411.325,106.805
"","",411.925,106.653
"","",412.525,106.500
"","",413.124,106.347
"","",413.724,106.193
"","",414.323,106.037
"","",414.923,105.881
"","",415.523,105.725
"","",416.122,105.567
"","",416.722,105.409
"","",417.321,105.250
"","",417.921,105.090
"","",418.521,104.929
"","",419.120,104.767
"","",419.720,104.605
"","",420.319,104.442
"","",420.919,104.278
"","",421.519,104.113
"","",422.118,103.948
"","",422.718,103.781
"","",423.317,103.614
"","",423.917,103.446
"","",424.517,103.278
"","",425.116,103.108
"","",425.716,102.938
"","",426.315,102.767
"","",426.915,102.595
"","",427.515,102.423
"","",428.114,102.249
"","",428.714,102.075
"","",429.313,101.900
"","",429.913,101.724
"","",430.513,101.548
"","",431.112,101.371
"","",431.712,101.193
"","",432.311,101.014
"","",432.911,100.834
"","",433.510,100.654
"","",434.110,100.472
"","",434.710,100.290
"","",435.309,100.108
"","",435.909,99.924
"","",436.509,99.740
"","",437.108,99.555
"","",437.708,99.369
"","",438.307,99.182
"","",438.907,98.995
"","",439.507,98.807
"","",440.106,98.618
"","",440.706,98.428
"","",441.305,98.237
"","",441.905,98.046
"","",442.505,97.854
"","",443.104,97.661
"","",443.704,97.468
"","",444.303,97.273
"","",444.903,97.078
"","",445.503,96.882
"","",446.102,96.686
"","",446.702,96.488
"","",447.301,96.290
"","",447.901,96.091
"","",448.500,95.892
"","",449.100,95.691
"","",449.700,95.490
"","",450.299,95.288
"","",450.899,95.085
"","",451.499,94.882
"","",452.098,94.677
"","",452.698,94.472
"","",453.297,94.267
"","",453.897,94.060
"","",454.496,93.853
"","",455.096,93.645
"","",455.696,93.436
"","",456.295,93.226
"","",456.895,93.016
"","",457.495,92.805
"","",458.094,92.593
"","",458.694,92.381
"","",459.293,92.167
"","",459.893,91.953
"","",460.492,91.739
"","",461.092,91.523
"","",461.692,91.307
"","",462.291,91.090
"","",462.891,90.872
"","",463.490,90.653
"","",464.090,90.434
"","",464.690,90.214
"","",465.289,89.993
"","",465.889,89.772
"","",466.488,89.550
"","",467.088,89.327
"","",467.688,89.103
"","",468.287,88.879
"","",468.887,88.653
"","",469.486,88.428
"","",470.086,88.201
"","",470.686,87.974
"","",471.285,87.745
"","",471.885,87.517
"","",472.484,87.287
"","",473.084,87.057
"","",473.684,86.826
"","",474.283,86.594
"","",474.883,86.361
"","",475.482,86.128
"","",476.082,85.894
"","",476.682,85.660
"","",477.281,85.424
"","",477.881,85.188
"","",478.480,84.951
"","",479.080,84.714
"","",479.680,84.475
"","",480.279,84.236
"","",480.879,83.997
"","",481.478,83.756
"","",482.078,83.515
"","",482.678,83.273
"","",483.277,83.030
"","",483.877,82.787
"","",484.476,82.543
"","",485.076,82.298
"","",485.676,82.053
"","",486.275,81.807
"","",486.875,81.560
"","",487.474,81.312
"","",488.074,81.064
"","",488.674,80.815
"","",489.273,80.565
"","",489.873,80.315
"","",490.472,80.064
"","",491.072,79.812
"","",491.672,79.559
"","",492.271,79.306
"","",492.871,79.052
"","",493.470,78.797
"","",494.070,78.542
"","",494.670,78.286
"","",495.269,78.029
"","",495.869,77.772
"","",496.468,77.514
"","",497.068,77.255
"","",497.668,76.995
"","",498.267,76.735
"","",498.867,76.474
"","",499.466,76.212
"","",500.066,75.950
"","",500.666,75.687
"","",501.265,75.423
"","",501.865,75.159
"","",502.464,74.894
"","",503.064,74.628
"","",503.664,74.362
"","",504.263,74.095
"","",504.863,73.827
"","",505.462,73.558
"","",506.062,73.289
"","",506.662,73.019
"","",507.261,72.749
"","",507.861,72.478
"","",508.460,72.206
"","",509.060,71.933
"","",509.660,71.660
"","",510.259,71.386
"","",510.859,71.111
"","",511.458,70.836
"","",512.058,70.560
"","",512.658,70.283
"","",513.257,70.006
"","",513.857,69.728
"","",514.456,69.450
"","",515.056,69.170
"","",515.656,68.890
"","",516.255,68.610
"","",516.855,68.328
"","",517.454,68.046
"","",518.054,67.764
"","",518.654,67.481
"","",519.253,67.197
"","",519.853,66.912
"","",520.452,66.627
"","",521.052,66.341
"","",521.652,66.054
"","",522.251,65.767
"","",522.851,65.479
"","",523.450,65.191
"","",524.050,64.901
"","",524.650,64.612
"","",525.249,64.321
"","",525.849,64.030
"","",526.448,63.738
"","",527.048,63.446
"","",527.648,63.153
"","",528.247,62.859
"","",528.847,62.565
"","",529.446,62.269
"","",530.046,61.974
"","",530.646,61.678
"","",531.245,61.381
"","",531.845,61.083
"","",532.444,60.785
"","",533.044,60.486
"","",533.644,60.186
"","",534.243,59.886
"","",534.843,59.585
"","",535.442,59.284
"","",536.042,58.982
"","",536.642,58.679
"","",537.241,58.376
"","",537.841,58.072
"","",538.440,57.768
"","",539.040,57.462
"","",539.640,57.157
"","",540.239,56.850
"","",540.839,56.543
"","",541.438,56.235
"","",542.038,55.927
"","",542.638,55.618
"","",543.237,55.309
"","",543.837,54.999
"","",544.436,54.688
"","",545.036,54.376
"","",545.636,54.064
"","",546.235,53.752
"","",546.835,53.438
"","",547.434,53.125
"","",548.034,52.810
"","",548.634,52.495
"","",549.233,52.179
"","",549.833,51.863
"","",550.432,51.546
"","",551.032,51.229
"","",551.632,50.911
"","",552.231,50.592
"","",552.831,50.273
"","",553.430,49.953
"","",554.030,49.632
"","",554.630,49.311
"","",555.229,48.989
"","",555.829,48.667
"","",556.428,48.344
"","",557.028,48.021
"","",557.628,47.697
"","",558.227,47.372
"","",558.827,47.047
"","",559.426,46.721
"","",560.026,46.394
"","",560.626,46.067
"","",561.225,45.740
"","",561.825,45.411
"","",562.424,45.083
"","",563.024,44.753
"","",563.624,44.423
"","",564.223,44.093
"","",564.823,43.762
"","",565.422,43.430
"","",566.022,43.098
"","",566.622,42.765
"","",567.221,42.431
"","",567.821,42.097
"","",568.420,41.763
"","",569.020,41.428
"","",569.620,41.092
"","",570.219,40.756
"","",570.819,40.419
"","",571.418,40.081
"","",572.018,39.743
"","",572.618,39.405
"","",573.217,39.066
"","",573.817,38.726
"","",574.416,38.386
"","",575.016,38.045
"","",575.616,37.703
"","",576.215,37.361
"","",576.815,37.019
"","",577.414,36.676
"","",578.014,36.332
"","",578.614,35.988
"","",579.213,35.643
"","",579.813,35.298
"","",580.412,34.952
"","",581.012,34.606
"","",581.612,34.259
"","",582.211,33.912
"","",582.811,33.564
"","",583.410,33.215
"","",584.010,32.866
"","",584.610,32.516
"","",585.209,32.166
"","",585.809,31.815
"","",586.408,31.464
"","",587.008,31.112
"","",587.608,30.760
"","",588.207,30.407
"","",588.807,30.054
"","",589.406,29.700
"","",590.006,29.345
"","",590.606,28.991
"","",591.205,28.635
"","",591.805,28.279
"","",592.404,27.922
"","",593.004,27.565
"","",593.604,27.208
"","",594.203,26.850
"","",594.803,26.491
"","",595.402,26.132
"","",596.002,25.772
"","",596.602,25.412
"","",597.201,25.051
"","",597.801,24.690
"","",598.400,24.328
"","",599.000,23.966
