Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
295,107.893,176.291,97.4534
296,98.753,176.889,97.6674
297,126.351,177.486,97.8807
298,137.678,178.084,98.0933
299,116.459,178.682,98.3051
300,120.646,179.279,98.5163
301,79.037,179.877,98.7267
302,86.766,180.474,98.9364
303,105.735,181.072,99.1453
304,112.572,181.670,99.3536
305,116.541,182.267,99.5611
306,85.245,182.865,99.7678
307,113.557,183.462,99.9737
308,134.625,184.060,100.1790
309,114.841,184.658,100.3834
310,123.763,185.255,100.5871
311,147.773,185.853,100.7900
312,127.301,186.450,100.9921
313,130.562,187.048,101.1935
314,132.847,187.646,101.3940
315,103.145,188.243,101.5938
316,81.474,188.841,101.7927
317,86.056,189.438,101.9909
318,90.500,190.036,102.1883
319,105.621,190.634,102.3848
320,110.404,191.231,102.5805
321,96.811,191.829,102.7754
322,142.206,192.426,102.9695
323,124.931,193.024,103.1627
324,92.746,193.622,103.3551
325,82.169,194.219,103.5467
326,128.747,194.817,103.7374
327,113.742,195.414,103.9272
328,92.039,196.012,104.1162
329,113.532,196.610,104.3044
330,101.332,197.207,104.4916
331,84.697,197.805,104.6780
332,91.176,198.402,104.8635
333,108.133,199.000,105.0482
334,132.912,199.598,105.2319
335,152.072,200.195,105.4148
336,148.099,200.793,105.5968
337,157.390,201.390,105.7779
338,111.981,201.988,105.9580
339,83.621,202.586,106.1373
340,75.113,203.183,106.3157
341,75.608,203.781,106.4931
342,94.177,204.378,106.6696
343,123.816,204.976,106.8452
344,103.675,205.574,107.0199
345,88.600,206.171,107.1936
346,78.127,206.769,107.3664
347,92.144,207.366,107.5382
348,105.156,207.964,107.7091
349,97.462,208.562,107.8790
350,125.869,209.159,108.0480
351,150.071,209.757,108.2160
352,89.180,210.354,108.3831
353,85.801,210.952,108.5492
354,107.472,211.550,108.7143
355,106.158,212.147,108.8784
356,127.192,212.745,109.0416
357,109.842,213.342,109.2037
358,97.600,213.940,109.3649
359,111.411,214.538,109.5251
360,128.823,215.135,109.6843
361,95.952,215.733,109.8424
362,111.749,216.330,109.9996
363,99.004,216.928,110.1558
364,98.340,217.526,110.3109
365,89.752,218.123,110.4650
366,116.390,218.721,110.6181
367,109.672,219.318,110.7702
368,107.395,219.916,110.9213
369,118.630,220.514,111.0713
370,117.268,221.111,111.2202
371,107.202,221.709,111.3682
372,125.346,222.306,111.5150
373,128.963,222.904,111.6609
374,130.512,223.501,111.8056
375,121.920,224.099,111.9494
376,94.682,224.697,112.0920
377,112.622,225.294,112.2336
378,102.957,225.892,112.3741
379,116.217,226.489,112.5135
380,108.134,227.087,112.6519
381,106.677,227.685,112.7892
382,124.728,228.282,112.9254
383,113.470,228.880,113.0605
384,97.494,229.477,113.1945
385,88.217,230.075,113.3275
386,125.431,230.673,113.4593
387,109.512,231.270,113.5900
388,123.865,231.868,113.7197
389,133.215,232.465,113.8482
390,129.934,233.063,113.9756
391,124.362,233.661,114.1019
392,111.885,234.258,114.2270
393,97.035,234.856,114.3511
394,106.207,235.453,114.4740
395,132.266,236.051,114.5958
396,139.766,236.649,114.7165
397,144.630,237.246,114.8360
398,121.667,237.844,114.9544
399,122.119,238.441,115.0716
400,115.794,239.039,115.1877
401,141.253,239.637,115.3027
402,138.594,240.234,115.4165
403,129.389,240.832,115.5292
404,129.782,241.429,115.6406
405,118.640,242.027,115.7510
406,117.619,242.625,115.8602
407,127.931,243.222,115.9682
408,111.384,243.820,116.0750
409,114.118,244.417,116.1807
410,112.234,245.015,116.2852
411,105.170,245.613,116.3885
412,108.904,246.210,116.4906
413,114.921,246.808,116.5916
414,118.678,247.405,116.6914
415,104.234,248.003,116.7899
416,123.398,248.601,116.8873
417,108.222,249.198,116.9835
418,123.881,249.796,117.0786
419,124.486,250.393,117.1724
420,106.893,250.991,117.2650
421,97.301,251.589,117.3564
422,98.884,252.186,117.4466
423,99.543,252.784,117.5356
424,97.170,253.381,117.6233
425,84.763,253.979,117.7099
426,84.791,254.577,117.7953
427,96.139,255.174,117.8794
428,124.387,255.772,117.9623
429,126.635,256.369,118.0440
430,132.945,256.967,118.1245
431,118.018,257.565,118.2037
432,105.995,258.162,118.2818
433,113.362,258.760,118.3586
434,109.259,259.357,118.4341
435,106.816,259.955,118.5084
436,88.769,260.553,118.5815
437,99.648,261.150,118.6534
438,119.669,261.748,118.7240
439,118.161,262.345,118.7933
440,116.413,262.943,118.8615
441,96.029,263.541,118.9283
442,100.493,264.138,118.9939
443,81.902,264.736,119.0583
444,75.970,265.333,119.1215
445,81.145,265.931,119.1833
446,81.983,266.529,119.2439
447,77.505,267.126,119.3033
448,76.419,267.724,119.3614
449,78.167,268.321,119.4183
450,80.723,268.919,119.4738
451,93.682,269.517,119.5282
452,100.570,270.114,119.5812
453,85.115,270.712,119.6330
454,74.592,271.309,119.6835
455,68.883,271.907,119.7328
456,74.861,272.505,119.7808
457,59.831,273.102,119.8275
458,67.171,273.700,119.8729
459,63.206,274.297,119.9171
460,66.511,274.895,119.9600
461,76.066,275.492,120.0016
462,81.904,276.090,120.0420
463,83.296,276.688,120.0810
464,80.894,277.285,120.1188
465,70.228,277.883,120.1553
466,73.323,278.480,120.1905
467,69.329,279.078,120.2245
468,72.570,279.676,120.2571
469,74.798,280.273,120.2885
470,69.816,280.871,120.3186
471,61.386,281.468,120.3474
472,66.709,282.066,120.3749
473,60.633,282.664,120.4012
474,67.148,283.261,120.4261
475,68.782,283.859,120.4498
476,58.825,284.456,120.4721
477,62.695,285.054,120.4932
478,65.926,285.652,120.5130
479,63.429,286.249,120.5315
480,61.860,286.847,120.5487
481,64.343,287.444,120.5646
482,55.755,288.042,120.5792
483,54.109,288.640,120.5926
484,55.939,289.237,120.6046
485,55.327,289.835,120.6153
486,57.410,290.432,120.6248
487,60.400,291.030,120.6329
488,60.706,291.628,120.6398
489,62.458,292.225,120.6454
490,57.161,292.823,120.6496
491,49.332,293.420,120.6526
492,48.526,294.018,120.6543
493,50.845,294.616,120.6547
494,55.016,295.213,120.6538
495,55.657,295.811,120.6516
496,53.270,296.408,120.6481
497,50.021,297.006,120.6433
498,49.468,297.604,120.6372
499,48.489,298.201,120.6298
500,45.900,298.799,120.6211
501,48.188,299.396,120.6112
502,56.000,299.994,120.5999
503,51.351,300.592,120.5873
504,50.738,301.189,120.5735
505,58.973,301.787,120.5584
506,58.566,302.384,120.5419
507,45.227,302.982,120.5242
508,44.539,303.580,120.5052
509,45.607,304.177,120.4849
510,43.881,304.775,120.4633
511,46.960,305.372,120.4404
512,51.732,305.970,120.4162
513,47.308,306.568,120.3908
514,46.650,307.165,120.3640
515,48.510,307.763,120.3360
516,50.599,308.360,120.3067
517,47.336,308.958,120.2761
518,43.219,309.556,120.2442
519,43.240,310.153,120.2110
520,42.514,310.751,120.1765
521,45.349,311.348,120.1408
522,47.729,311.946,120.1038
523,45.189,312.544,120.0655
524,40.628,313.141,120.0259
525,41.140,313.739,119.9851
526,42.502,314.336,119.9429
527,46.956,314.934,119.8995
528,44.978,315.532,119.8548
529,43.284,316.129,119.8089
530,41.079,316.727,119.7617
531,40.470,317.324,119.7132
532,42.457,317.922,119.6634
533,43.488,318.520,119.6124
534,40.431,319.117,119.5601
535,40.030,319.715,119.5065
536,39.662,320.312,119.4517
537,39.112,320.910,119.3956
538,40.739,321.508,119.3382
539,41.544,322.105,119.2796
540,41.375,322.703,119.2197
541,39.707,323.300,119.1586
542,37.629,323.898,119.0963
543,39.381,324.495,119.0326
544,40.506,325.093,118.9678
545,39.615,325.691,118.9016
546,36.166,326.288,118.8342
547,35.351,326.886,118.7656
548,35.488,327.483,118.6958
549,35.419,328.081,118.6247
550,35.359,328.679,118.5523
551,35.282,329.276,118.4787
552,35.736,329.874,118.4039
553,35.311,330.471,118.3279
554,36.632,331.069,118.2506
555,37.628,331.667,118.1721
556,36.141,332.264,118.0923
557,34.430,332.862,118.0114
558,35.311,333.459,117.9292
559,36.553,334.057,117.8458
560,37.045,334.655,117.7611
561,35.120,335.252,117.6753
562,34.380,335.850,117.5882
563,34.086,336.447,117.5000
564,34.899,337.045,117.4105
565,38.299,337.643,117.3198
566,38.033,338.240,117.2279
567,34.401,338.838,117.1348
568,36.569,339.435,117.0405
569,34.829,340.033,116.9451
570,36.391,340.631,116.8484
571,32.615,341.228,116.7505
572,34.316,341.826,116.6514
573,35.364,342.423,116.5512
574,36.000,343.021,116.4498
575,36.060,343.619,116.3471
576,35.454,344.216,116.2434
577,35.000,344.814,116.1384
578,34.665,345.411,116.0322
579,34.333,346.009,115.9249
580,34.333,346.607,115.8165
581,34.333,347.204,115.7068
582,34.333,347.802,115.5960
583,35.651,348.399,115.4840
584,35.409,348.997,115.3709
585,34.785,349.595,115.2567
586,34.408,350.192,115.1413
587,34.313,350.790,115.0247
588,33.715,351.387,114.9070
589,33.333,351.985,114.7881
590,33.333,352.583,114.6682
591,33.333,353.180,114.5470
592,33.333,353.778,114.4248
593,33.599,354.375,114.3014
594,32.514,354.973,114.1769
595,31.166,355.571,114.0513
596,31.969,356.168,113.9246
597,30.667,356.766,113.7967
"","",357.363,113.6677
"","",357.961,113.5377
"","",358.559,113.4065
"","",359.156,113.2742
"","",359.754,113.1409
"","",360.351,113.0064
"","",360.949,112.8708
"","",361.547,112.7342
"","",362.144,112.5965
"","",362.742,112.4577
"","",363.339,112.3178
"","",363.937,112.1769
"","",364.535,112.0348
"","",365.132,111.8918
"","",365.730,111.7476
"","",366.327,111.6024
"","",366.925,111.4562
"","",367.523,111.3089
"","",368.120,111.1605
"","",368.718,111.0112
"","",369.315,110.8607
"","",369.913,110.7093
"","",370.510,110.5568
"","",371.108,110.4033
"","",371.706,110.2487
"","",372.303,110.0932
"","",372.901,109.9366
"","",373.499,109.7791
"","",374.096,109.6205
"","",374.694,109.4609
"","",375.291,109.3003
"","",375.889,109.1387
"","",376.486,108.9762
"","",377.084,108.8126
"","",377.682,108.6481
"","",378.279,108.4826
"","",378.877,108.3161
"","",379.474,108.1487
"","",380.072,107.9803
"","",380.670,107.8109
"","",381.267,107.6406
"","",381.865,107.4693
"","",382.462,107.2971
"","",383.060,107.1239
"","",383.658,106.9498
"","",384.255,106.7748
"","",384.853,106.5988
"","",385.450,106.4220
"","",386.048,106.2441
"","",386.646,106.0654
"","",387.243,105.8858
"","",387.841,105.7053
"","",388.438,105.5238
"","",389.036,105.3415
"","",389.634,105.1583
"","",390.231,104.9741
"","",390.829,104.7892
"","",391.426,104.6033
"","",392.024,104.4165
"","",392.622,104.2289
"","",393.219,104.0404
"","",393.817,103.8511
"","",394.414,103.6609
"","",395.012,103.4698
"","",395.610,103.2779
"","",396.207,103.0852
"","",396.805,102.8916
"","",397.402,102.6972
"","",398.000,102.5020
"","",398.598,102.3060
"","",399.195,102.1091
"","",399.793,101.9114
"","",400.390,101.7130
"","",400.988,101.5137
"","",401.586,101.3136
"","",402.183,101.1127
"","",402.781,100.9110
"","",403.378,100.7086
"","",403.976,100.5054
"","",404.574,100.3014
"","",405.171,100.0966
"","",405.769,99.8911
"","",406.366,99.6849
"","",406.964,99.4778
"","",407.562,99.2701
"","",408.159,99.0615
"","",408.757,98.8523
"","",409.354,98.6423
"","",409.952,98.4316
"","",410.550,98.2201
"","",411.147,98.0080
"","",411.745,97.7951
"","",412.342,97.5816
"","",412.940,97.3673
"","",413.538,97.1523
"","",414.135,96.9367
"","",414.733,96.7203
"","",415.330,96.5033
"","",415.928,96.2856
"","",416.526,96.0673
"","",417.123,95.8482
"","",417.721,95.6285
"","",418.318,95.4082
"","",418.916,95.1872
"","",419.514,94.9656
"","",420.111,94.7433
"","",420.709,94.5204
"","",421.306,94.2968
"","",421.904,94.0727
"","",422.501,93.8479
"","",423.099,93.6225
"","",423.697,93.3965
"","",424.294,93.1699
"","",424.892,92.9427
"","",425.490,92.7149
"","",426.087,92.4866
"","",426.685,92.2576
"","",427.282,92.0281
"","",427.880,91.7980
"","",428.477,91.5673
"","",429.075,91.3361
"","",429.673,91.1043
"","",430.270,90.8720
"","",430.868,90.6392
"","",431.465,90.4058
"","",432.063,90.1718
"","",432.661,89.9374
"","",433.258,89.7024
"","",433.856,89.4669
"","",434.453,89.2309
"","",435.051,88.9944
"","",435.649,88.7573
"","",436.246,88.5198
"","",436.844,88.2818
"","",437.441,88.0434
"","",438.039,87.8044
"","",438.637,87.5650
"","",439.234,87.3251
"","",439.832,87.0847
"","",440.429,86.8439
"","",441.027,86.6026
"","",441.625,86.3609
"","",442.222,86.1187
"","",442.820,85.8761
"","",443.417,85.6331
"","",444.015,85.3897
"","",444.613,85.1458
"","",445.210,84.9015
"","",445.808,84.6568
"","",446.405,84.4117
"","",447.003,84.1662
"","",447.601,83.9204
"","",448.198,83.6741
"","",448.796,83.4274
"","",449.393,83.1804
"","",449.991,82.9330
"","",450.589,82.6852
"","",451.186,82.4371
"","",451.784,82.1886
"","",452.381,81.9398
"","",452.979,81.6906
"","",453.577,81.4411
"","",454.174,81.1913
"","",454.772,80.9411
"","",455.369,80.6906
"","",455.967,80.4398
"","",456.565,80.1887
"","",457.162,79.9372
"","",457.760,79.6855
"","",458.357,79.4335
"","",458.955,79.1812
"","",459.553,78.9286
"","",460.150,78.6757
"","",460.748,78.4225
"","",461.345,78.1691
"","",461.943,77.9154
"","",462.541,77.6615
"","",463.138,77.4072
"","",463.736,77.1528
"","",464.333,76.8981
"","",464.931,76.6432
"","",465.529,76.3880
"","",466.126,76.1326
"","",466.724,75.8770
"","",467.321,75.6212
"","",467.919,75.3651
"","",468.517,75.1089
"","",469.114,74.8524
"","",469.712,74.5958
"","",470.309,74.3389
"","",470.907,74.0819
"","",471.505,73.8247
"","",472.102,73.5673
"","",472.700,73.3098
"","",473.297,73.0521
"","",473.895,72.7942
"","",474.492,72.5362
"","",475.090,72.2780
"","",475.688,72.0197
"","",476.285,71.7612
"","",476.883,71.5026
"","",477.480,71.2439
"","",478.078,70.9850
"","",478.676,70.7260
"","",479.273,70.4670
"","",479.871,70.2078
"","",480.468,69.9485
"","",481.066,69.6891
"","",481.664,69.4296
"","",482.261,69.1700
"","",482.859,68.9103
"","",483.456,68.6506
"","",484.054,68.3908
"","",484.652,68.1309
"","",485.249,67.8709
"","",485.847,67.6109
"","",486.444,67.3509
"","",487.042,67.0908
"","",487.640,66.8306
"","",488.237,66.5704
"","",488.835,66.3102
"","",489.432,66.0499
"","",490.030,65.7896
"","",490.628,65.5293
"","",491.225,65.2690
"","",491.823,65.0086
"","",492.420,64.7483
"","",493.018,64.4880
"","",493.616,64.2276
"","",494.213,63.9673
"","",494.811,63.7069
"","",495.408,63.4466
"","",496.006,63.1864
"","",496.604,62.9261
"","",497.201,62.6659
"","",497.799,62.4057
"","",498.396,62.1455
"","",498.994,61.8854
"","",499.592,61.6254
"","",500.189,61.3654
"","",500.787,61.1054
"","",501.384,60.8456
"","",501.982,60.5857
"","",502.580,60.3260
"","",503.177,60.0663
"","",503.775,59.8068
"","",504.372,59.5473
"","",504.970,59.2879
"","",505.568,59.0286
"","",506.165,58.7694
"","",506.763,58.5103
"","",507.360,58.2513
"","",507.958,57.9924
"","",508.556,57.7336
"","",509.153,57.4749
"","",509.751,57.2164
"","",510.348,56.9580
"","",510.946,56.6998
"","",511.544,56.4416
"","",512.141,56.1837
"","",512.739,55.9258
"","",513.336,55.6681
"","",513.934,55.4106
"","",514.532,55.1532
"","",515.129,54.8960
"","",515.727,54.6390
"","",516.324,54.3821
"","",516.922,54.1254
"","",517.520,53.8689
"","",518.117,53.6126
"","",518.715,53.3565
"","",519.312,53.1005
"","",519.910,52.8448
"","",520.508,52.5892
"","",521.105,52.3339
"","",521.703,52.0787
"","",522.300,51.8238
"","",522.898,51.5691
"","",523.495,51.3146
"","",524.093,51.0603
"","",524.691,50.8062
"","",525.288,50.5524
"","",525.886,50.2988
"","",526.483,50.0455
"","",527.081,49.7924
"","",527.679,49.5395
"","",528.276,49.2869
"","",528.874,49.0346
"","",529.471,48.7825
"","",530.069,48.5306
"","",530.667,48.2791
"","",531.264,48.0277
"","",531.862,47.7767
"","",532.459,47.5260
"","",533.057,47.2755
"","",533.655,47.0253
"","",534.252,46.7754
"","",534.850,46.5257
"","",535.447,46.2764
"","",536.045,46.0274
"","",536.643,45.7786
"","",537.240,45.5302
"","",537.838,45.2821
"","",538.435,45.0343
"","",539.033,44.7868
"","",539.631,44.5396
"","",540.228,44.2927
"","",540.826,44.0462
"","",541.423,43.8000
"","",542.021,43.5541
"","",542.619,43.3085
"","",543.216,43.0633
"","",543.814,42.8184
"","",544.411,42.5739
"","",545.009,42.3297
"","",545.607,42.0858
"","",546.204,41.8423
"","",546.802,41.5992
"","",547.399,41.3564
"","",547.997,41.1140
"","",548.595,40.8719
"","",549.192,40.6302
"","",549.790,40.3889
"","",550.387,40.1480
"","",550.985,39.9074
"","",551.583,39.6672
"","",552.180,39.4274
"","",552.778,39.1880
"","",553.375,38.9490
"","",553.973,38.7103
"","",554.571,38.4720
"","",555.168,38.2342
"","",555.766,37.9967
"","",556.363,37.7597
"","",556.961,37.5230
"","",557.559,37.2868
"","",558.156,37.0509
"","",558.754,36.8155
"","",559.351,36.5804
"","",559.949,36.3458
"","",560.547,36.1117
"","",561.144,35.8779
"","",561.742,35.6446
"","",562.339,35.4117
"","",562.937,35.1792
"","",563.535,34.9472
"","",564.132,34.7155
"","",564.730,34.4844
"","",565.327,34.2536
"","",565.925,34.0233
"","",566.523,33.7935
"","",567.120,33.5641
"","",567.718,33.3352
"","",568.315,33.1067
"","",568.913,32.8786
"","",569.510,32.6510
"","",570.108,32.4239
"","",570.706,32.1972
"","",571.303,31.9710
"","",571.901,31.7453
"","",572.498,31.5200
"","",573.096,31.2952
"","",573.694,31.0708
"","",574.291,30.8469
"","",574.889,30.6235
"","",575.487,30.4006
"","",576.084,30.1782
"","",576.682,29.9562
"","",577.279,29.7348
"","",577.877,29.5138
"","",578.474,29.2933
"","",579.072,29.0733
"","",579.670,28.8537
"","",580.267,28.6347
"","",580.865,28.4162
"","",581.462,28.1981
"","",582.060,27.9806
"","",582.658,27.7636
"","",583.255,27.5470
"","",583.853,27.3310
"","",584.450,27.1155
"","",585.048,26.9004
"","",585.646,26.6859
"","",586.243,26.4719
"","",586.841,26.2584
"","",587.438,26.0454
"","",588.036,25.8330
"","",588.634,25.6210
"","",589.231,25.4096
"","",589.829,25.1986
"","",590.426,24.9882
"","",591.024,24.7784
"","",591.622,24.5690
"","",592.219,24.3602
"","",592.817,24.1519
"","",593.414,23.9442
"","",594.012,23.7369
"","",594.610,23.5302
"","",595.207,23.3240
"","",595.805,23.1184
"","",596.402,22.9133
"","",597.000,22.7087
