Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
146,119.027,87.249,60.7633
147,93.444,87.847,61.0264
148,103.754,88.444,61.2894
149,122.414,89.042,61.5522
150,120.464,89.640,61.8150
151,119.737,90.237,62.0777
152,103.573,90.835,62.3403
153,97.193,91.432,62.6028
154,111.130,92.030,62.8652
155,98.699,92.628,63.1274
156,98.303,93.225,63.3896
157,126.597,93.823,63.6516
158,126.914,94.420,63.9135
159,110.609,95.018,64.1753
160,90.890,95.616,64.4369
161,105.186,96.213,64.6984
162,108.242,96.811,64.9598
163,104.619,97.408,65.2210
164,101.970,98.006,65.4821
165,113.771,98.604,65.7430
166,120.342,99.201,66.0038
167,104.230,99.799,66.2644
168,126.459,100.396,66.5248
169,125.693,100.994,66.7851
170,115.094,101.592,67.0452
171,110.480,102.189,67.3051
172,104.845,102.787,67.5649
173,112.232,103.384,67.8244
174,113.989,103.982,68.0838
175,125.490,104.580,68.3430
176,119.782,105.177,68.6020
177,123.478,105.775,68.8607
178,124.005,106.372,69.1193
179,118.520,106.970,69.3777
180,106.849,107.568,69.6358
181,98.741,108.165,69.8937
182,121.333,108.763,70.1515
183,116.363,109.360,70.4089
184,104.626,109.958,70.6662
185,99.423,110.556,70.9232
186,125.664,111.153,71.1800
187,112.007,111.751,71.4365
188,95.129,112.348,71.6928
189,108.089,112.946,71.9489
190,118.148,113.544,72.2047
191,120.606,114.141,72.4602
192,103.942,114.739,72.7155
193,90.751,115.336,72.9705
194,78.001,115.934,73.2252
195,82.446,116.532,73.4796
196,79.075,117.129,73.7338
197,92.945,117.727,73.9877
198,112.222,118.324,74.2413
199,108.333,118.922,74.4946
200,94.725,119.520,74.7476
201,97.510,120.117,75.0003
202,91.819,120.715,75.2527
203,74.773,121.312,75.5048
204,72.304,121.910,75.7566
205,112.459,122.508,76.0081
206,101.915,123.105,76.2592
207,76.629,123.703,76.5100
208,80.522,124.300,76.7605
209,84.485,124.898,77.0107
210,84.711,125.495,77.2605
211,74.899,126.093,77.5100
212,75.865,126.691,77.7591
213,95.793,127.288,78.0079
214,89.868,127.886,78.2563
215,85.132,128.483,78.5043
216,150.268,129.081,78.7520
217,97.186,129.679,78.9994
218,94.192,130.276,79.2463
219,108.835,130.874,79.4929
220,106.471,131.471,79.7391
221,107.786,132.069,79.9849
222,113.219,132.667,80.2304
223,129.008,133.264,80.4754
224,132.527,133.862,80.7200
225,103.919,134.459,80.9643
226,128.079,135.057,81.2081
227,86.275,135.655,81.4515
228,76.412,136.252,81.6945
229,117.280,136.850,81.9371
230,151.672,137.447,82.1793
231,74.297,138.045,82.4210
232,77.815,138.643,82.6623
233,85.725,139.240,82.9032
234,114.487,139.838,83.1436
235,98.969,140.435,83.3836
236,68.299,141.033,83.6231
237,108.419,141.631,83.8622
238,128.245,142.228,84.1009
239,128.675,142.826,84.3390
240,124.367,143.423,84.5767
241,77.036,144.021,84.8140
242,119.595,144.619,85.0507
243,123.911,145.216,85.2870
244,106.891,145.814,85.5228
245,144.596,146.411,85.7581
246,116.496,147.009,85.9930
247,145.306,147.607,86.2273
248,128.116,148.204,86.4611
249,91.413,148.802,86.6945
250,109.271,149.399,86.9273
251,114.716,149.997,87.1596
252,126.791,150.595,87.3914
253,151.203,151.192,87.6227
254,132.145,151.790,87.8535
255,97.239,152.387,88.0837
256,116.358,152.985,88.3134
257,86.682,153.583,88.5426
258,88.944,154.180,88.7712
259,86.070,154.778,88.9993
260,102.663,155.375,89.2268
261,137.794,155.973,89.4538
262,81.109,156.571,89.6802
263,98.896,157.168,89.9061
264,114.305,157.766,90.1314
265,90.365,158.363,90.3561
266,101.479,158.961,90.5803
267,107.928,159.559,90.8038
268,92.690,160.156,91.0268
269,73.735,160.754,91.2493
270,118.572,161.351,91.4711
271,89.993,161.949,91.6923
272,93.991,162.547,91.9130
273,83.249,163.144,92.1330
274,82.519,163.742,92.3524
275,73.291,164.339,92.5712
276,61.972,164.937,92.7894
277,93.272,165.535,93.0070
278,130.823,166.132,93.2240
279,126.430,166.730,93.4403
280,104.872,167.327,93.6560
281,109.930,167.925,93.8711
282,130.745,168.523,94.0856
283,122.885,169.120,94.2994
284,100.408,169.718,94.5125
285,122.914,170.315,94.7250
286,124.603,170.913,94.9369
287,158.694,171.511,95.1480
288,154.607,172.108,95.3586
289,148.430,172.706,95.5684
290,134.918,173.303,95.7776
291,102.076,173.901,95.9862
292,111.718,174.499,96.1940
293,108.566,175.096,96.4012
294,114.510,175.694,96.6076
295,138.601,176.291,96.8134
296,126.014,176.889,97.0185
297,147.383,177.486,97.2229
298,129.373,178.084,97.4266
299,87.406,178.682,97.6296
300,107.813,179.279,97.8319
301,91.453,179.877,98.0335
302,79.587,180.474,98.2343
303,107.857,181.072,98.4344
304,122.005,181.670,98.6339
305,129.181,182.267,98.8325
306,130.308,182.865,99.0305
307,130.842,183.462,99.2277
308,130.467,184.060,99.4242
309,121.003,184.658,99.6199
310,125.963,185.255,99.8149
311,148.392,185.853,100.0091
312,140.870,186.450,100.2026
313,144.442,187.048,100.3953
314,136.462,187.646,100.5873
315,114.609,188.243,100.7785
316,73.237,188.841,100.9689
317,95.675,189.438,101.1586
318,111.557,190.036,101.3475
319,103.084,190.634,101.5356
320,103.792,191.231,101.7229
321,98.406,191.829,101.9094
322,150.361,192.426,102.0952
323,126.352,193.024,102.2801
324,86.648,193.622,102.4643
325,70.338,194.219,102.6476
326,95.631,194.817,102.8301
327,110.335,195.414,103.0119
328,125.824,196.012,103.1928
329,132.815,196.610,103.3729
330,97.554,197.207,103.5522
331,109.500,197.805,103.7306
332,109.298,198.402,103.9083
333,129.620,199.000,104.0851
334,136.054,199.598,104.2610
335,143.425,200.195,104.4362
336,166.774,200.793,104.6105
337,143.660,201.390,104.7839
338,112.604,201.988,104.9565
339,103.220,202.586,105.1283
340,91.894,203.183,105.2992
341,110.605,203.781,105.4692
342,126.172,204.378,105.6384
343,137.366,204.976,105.8067
344,93.672,205.574,105.9742
345,85.554,206.171,106.1407
346,125.173,206.769,106.3065
347,78.916,207.366,106.4713
348,72.099,207.964,106.6352
349,103.441,208.562,106.7983
350,147.974,209.159,106.9605
351,168.227,209.757,107.1218
352,119.902,210.354,107.2822
353,131.764,210.952,107.4416
354,131.762,211.550,107.6002
355,110.167,212.147,107.7579
356,111.566,212.745,107.9147
357,101.206,213.342,108.0706
358,88.957,213.940,108.2256
359,94.246,214.538,108.3796
360,118.876,215.135,108.5327
361,138.050,215.733,108.6850
362,128.105,216.330,108.8362
363,127.188,216.928,108.9866
364,84.743,217.526,109.1360
365,80.470,218.123,109.2845
366,74.578,218.721,109.4321
367,89.297,219.318,109.5787
368,99.609,219.916,109.7244
369,92.693,220.514,109.8691
370,81.728,221.111,110.0129
371,96.354,221.709,110.1557
372,132.558,222.306,110.2976
373,133.668,222.904,110.4385
374,125.811,223.501,110.5784
375,124.493,224.099,110.7174
376,93.335,224.697,110.8555
377,114.581,225.294,110.9925
378,131.340,225.892,111.1286
379,122.554,226.489,111.2637
380,112.818,227.087,111.3979
381,126.458,227.685,111.5310
382,113.941,228.282,111.6632
383,83.581,228.880,111.7944
384,98.939,229.477,111.9246
385,132.678,230.075,112.0538
386,141.318,230.673,112.1820
387,119.441,231.270,112.3092
388,110.444,231.868,112.4355
389,123.064,232.465,112.5607
390,116.723,233.063,112.6849
391,97.644,233.661,112.8081
392,80.706,234.258,112.9303
393,100.077,234.856,113.0515
394,109.537,235.453,113.1717
395,118.575,236.051,113.2909
396,128.504,236.649,113.4090
397,135.327,237.246,113.5262
398,108.333,237.844,113.6423
399,120.717,238.441,113.7573
400,119.134,239.039,113.8714
401,129.352,239.637,113.9844
402,143.412,240.234,114.0964
403,134.200,240.832,114.2074
404,137.033,241.429,114.3173
405,134.749,242.027,114.4262
406,124.878,242.625,114.5340
407,135.705,243.222,114.6408
408,109.262,243.820,114.7466
409,123.268,244.417,114.8512
410,132.775,245.015,114.9549
411,120.767,245.613,115.0575
412,121.508,246.210,115.1590
413,127.094,246.808,115.2595
414,123.527,247.405,115.3590
415,100.777,248.003,115.4573
416,121.494,248.601,115.5546
417,113.306,249.198,115.6509
418,126.490,249.796,115.7460
419,127.859,250.393,115.8401
420,106.500,250.991,115.9332
421,94.446,251.589,116.0251
422,105.567,252.186,116.1160
423,107.475,252.784,116.2058
424,106.248,253.381,116.2946
425,93.322,253.979,116.3822
426,81.925,254.577,116.4688
427,94.391,255.174,116.5543
428,126.416,255.772,116.6387
429,126.682,256.369,116.7220
430,128.242,256.967,116.8042
431,116.565,257.565,116.8854
432,103.541,258.162,116.9654
433,118.376,258.760,117.0444
434,111.492,259.357,117.1222
435,103.302,259.955,117.1990
436,92.148,260.553,117.2746
437,104.572,261.150,117.3492
438,120.741,261.748,117.4226
439,120.481,262.345,117.4950
440,118.382,262.943,117.5662
441,97.905,263.541,117.6364
442,103.059,264.138,117.7054
443,87.933,264.736,117.7733
444,79.287,265.333,117.8401
445,90.912,265.931,117.9058
446,85.410,266.529,117.9704
447,82.514,267.126,118.0339
448,85.120,267.724,118.0962
449,86.242,268.321,118.1575
450,91.266,268.919,118.2176
451,100.771,269.517,118.2766
452,104.751,270.114,118.3344
453,89.544,270.712,118.3912
454,82.109,271.309,118.4468
455,73.468,271.907,118.5013
456,78.286,272.505,118.5547
457,66.658,273.102,118.6070
458,80.902,273.700,118.6581
459,74.072,274.297,118.7081
460,77.859,274.895,118.7569
461,87.886,275.492,118.8047
462,95.777,276.090,118.8513
463,95.410,276.688,118.8967
464,89.000,277.285,118.9411
465,86.197,277.883,118.9843
466,82.206,278.480,119.0263
467,74.367,279.078,119.0672
468,79.302,279.676,119.1070
469,80.007,280.273,119.1457
470,78.206,280.871,119.1832
471,69.878,281.468,119.2195
472,73.887,282.066,119.2548
473,68.837,282.664,119.2888
474,77.562,283.261,119.3218
475,76.308,283.859,119.3536
476,67.573,284.456,119.3842
477,69.780,285.054,119.4137
478,71.216,285.652,119.4421
479,73.918,286.249,119.4693
480,70.375,286.847,119.4954
481,74.340,287.444,119.5203
482,66.755,288.042,119.5441
483,62.332,288.640,119.5667
484,64.423,289.237,119.5882
485,64.700,289.835,119.6085
486,68.162,290.432,119.6277
487,67.080,291.030,119.6457
488,67.125,291.628,119.6626
489,71.209,292.225,119.6783
490,62.543,292.823,119.6929
491,56.656,293.420,119.7064
492,54.474,294.018,119.7186
493,57.176,294.616,119.7298
494,59.913,295.213,119.7397
495,62.555,295.811,119.7485
496,61.886,296.408,119.7562
497,54.123,297.006,119.7627
498,57.750,297.604,119.7681
499,50.902,298.201,119.7723
500,50.972,298.799,119.7754
501,53.849,299.396,119.7773
502,65.568,299.994,119.7780
503,56.015,300.592,119.7776
504,53.919,301.189,119.7761
505,59.457,301.787,119.7734
506,63.050,302.384,119.7695
507,48.631,302.982,119.7645
508,49.243,303.580,119.7583
509,50.849,304.177,119.7510
510,50.520,304.775,119.7425
511,49.772,305.372,119.7329
512,50.051,305.970,119.7221
513,50.742,306.568,119.7102
514,49.564,307.165,119.6971
515,49.485,307.763,119.6829
516,52.885,308.360,119.6675
517,51.416,308.958,119.6510
518,47.176,309.556,119.6333
519,47.512,310.153,119.6145
520,46.187,310.751,119.5945
521,49.672,311.348,119.5734
522,52.385,311.946,119.5511
523,48.004,312.544,119.5277
524,45.035,313.141,119.5031
525,44.635,313.739,119.4774
526,45.747,314.336,119.4505
527,47.293,314.934,119.4225
528,47.530,315.532,119.3934
529,46.668,316.129,119.3631
530,44.084,316.727,119.3316
531,42.505,317.324,119.2990
532,43.614,317.922,119.2653
533,44.050,318.520,119.2304
534,42.550,319.117,119.1944
535,43.261,319.715,119.1572
536,41.348,320.312,119.1189
537,41.673,320.910,119.0795
538,45.319,321.508,119.0389
539,46.106,322.105,118.9972
540,44.818,322.703,118.9544
541,42.547,323.300,118.9104
542,40.767,323.898,118.8653
543,41.409,324.495,118.8190
544,40.994,325.093,118.7716
545,39.664,325.691,118.7231
546,37.748,326.288,118.6735
547,37.199,326.886,118.6227
548,36.122,327.483,118.5708
549,35.195,328.081,118.5178
550,35.328,328.679,118.4636
551,35.480,329.276,118.4083
552,36.619,329.874,118.3519
553,37.631,330.471,118.2944
554,39.070,331.069,118.2357
555,40.767,331.667,118.1759
556,40.494,332.264,118.1151
557,39.745,332.862,118.0530
558,38.737,333.459,117.9899
559,37.925,334.057,117.9257
560,38.302,334.655,117.8603
561,37.908,335.252,117.7938
562,35.690,335.850,117.7263
563,34.977,336.447,117.6576
564,36.038,337.045,117.5878
565,36.667,337.643,117.5169
566,36.750,338.240,117.4448
567,37.647,338.838,117.3717
568,37.153,339.435,117.2975
569,36.085,340.033,117.2222
570,35.630,340.631,117.1458
571,35.915,341.228,117.0682
572,35.029,341.826,116.9896
573,37.584,342.423,116.9099
574,38.006,343.021,116.8291
575,37.350,343.619,116.7472
576,36.174,344.216,116.6643
577,35.303,344.814,116.5802
578,36.955,345.411,116.4950
579,33.438,346.009,116.4088
580,33.497,346.607,116.3215
581,35.361,347.204,116.2331
582,33.051,347.802,116.1436
583,35.166,348.399,116.0530
584,35.774,348.997,115.9614
585,35.176,349.595,115.8687
586,35.000,350.192,115.7749
587,35.086,350.790,115.6801
588,32.117,351.387,115.5841
589,34.657,351.985,115.4872
590,35.468,352.583,115.3891
591,33.865,353.180,115.2900
592,31.340,353.778,115.1898
593,54.637,354.375,115.0886
594,46.814,354.973,114.9864
595,33.287,355.571,114.8830
596,33.692,356.168,114.7786
597,37.000,356.766,114.6732
"","",357.363,114.5667
"","",357.961,114.4592
"","",358.559,114.3507
"","",359.156,114.2411
"","",359.754,114.1304
"","",360.351,114.0187
"","",360.949,113.9060
"","",361.547,113.7923
"","",362.144,113.6775
"","",362.742,113.5617
"","",363.339,113.4449
"","",363.937,113.3271
"","",364.535,113.2082
"","",365.132,113.0883
"","",365.730,112.9675
"","",366.327,112.8456
"","",366.925,112.7226
"","",367.523,112.5987
"","",368.120,112.4738
"","",368.718,112.3479
"","",369.315,112.2210
"","",369.913,112.0931
"","",370.510,111.9641
"","",371.108,111.8343
"","",371.706,111.7034
"","",372.303,111.5715
"","",372.901,111.4386
"","",373.499,111.3048
"","",374.096,111.1700
"","",374.694,111.0342
"","",375.291,110.8974
"","",375.889,110.7597
"","",376.486,110.6210
"","",377.084,110.4813
"","",377.682,110.3407
"","",378.279,110.1991
"","",378.877,110.0566
"","",379.474,109.9131
"","",380.072,109.7687
"","",380.670,109.6233
"","",381.267,109.4769
"","",381.865,109.3297
"","",382.462,109.1815
"","",383.060,109.0323
"","",383.658,108.8823
"","",384.255,108.7313
"","",384.853,108.5793
"","",385.450,108.4265
"","",386.048,108.2727
"","",386.646,108.1180
"","",387.243,107.9624
"","",387.841,107.8059
"","",388.438,107.6485
"","",389.036,107.4902
"","",389.634,107.3310
"","",390.231,107.1708
"","",390.829,107.0098
"","",391.426,106.8479
"","",392.024,106.6851
"","",392.622,106.5215
"","",393.219,106.3569
"","",393.817,106.1915
"","",394.414,106.0251
"","",395.012,105.8580
"","",395.610,105.6899
"","",396.207,105.5210
"","",396.805,105.3512
"","",397.402,105.1806
"","",398.000,105.0091
"","",398.598,104.8367
"","",399.195,104.6636
"","",399.793,104.4895
"","",400.390,104.3146
"","",400.988,104.1389
"","",401.586,103.9624
"","",402.183,103.7850
"","",402.781,103.6068
"","",403.378,103.4277
"","",403.976,103.2479
"","",404.574,103.0672
"","",405.171,102.8857
"","",405.769,102.7034
"","",406.366,102.5203
"","",406.964,102.3364
"","",407.562,102.1517
"","",408.159,101.9662
"","",408.757,101.7800
"","",409.354,101.5929
"","",409.952,101.4050
"","",410.550,101.2164
"","",411.147,101.0269
"","",411.745,100.8368
"","",412.342,100.6458
"","",412.940,100.4541
"","",413.538,100.2616
"","",414.135,100.0683
"","",414.733,99.8743
"","",415.330,99.6796
"","",415.928,99.4840
"","",416.526,99.2878
"","",417.123,99.0908
"","",417.721,98.8931
"","",418.318,98.6946
"","",418.916,98.4954
"","",419.514,98.2955
"","",420.111,98.0949
"","",420.709,97.8935
"","",421.306,97.6915
"","",421.904,97.4887
"","",422.501,97.2852
"","",423.099,97.0810
"","",423.697,96.8761
"","",424.294,96.6706
"","",424.892,96.4643
"","",425.490,96.2573
"","",426.087,96.0497
"","",426.685,95.8414
"","",427.282,95.6324
"","",427.880,95.4228
"","",428.477,95.2124
"","",429.075,95.0014
"","",429.673,94.7898
"","",430.270,94.5775
"","",430.868,94.3645
"","",431.465,94.1509
"","",432.063,93.9367
"","",432.661,93.7218
"","",433.258,93.5063
"","",433.856,93.2901
"","",434.453,93.0734
"","",435.051,92.8560
"","",435.649,92.6379
"","",436.246,92.4193
"","",436.844,92.2001
"","",437.441,91.9802
"","",438.039,91.7598
"","",438.637,91.5387
"","",439.234,91.3171
"","",439.832,91.0948
"","",440.429,90.8720
"","",441.027,90.6486
"","",441.625,90.4246
"","",442.222,90.2001
"","",442.820,89.9750
"","",443.417,89.7493
"","",444.015,89.5230
"","",444.613,89.2962
"","",445.210,89.0688
"","",445.808,88.8409
"","",446.405,88.6125
"","",447.003,88.3835
"","",447.601,88.1539
"","",448.198,87.9238
"","",448.796,87.6932
"","",449.393,87.4621
"","",449.991,87.2305
"","",450.589,86.9983
"","",451.186,86.7656
"","",451.784,86.5325
"","",452.381,86.2988
"","",452.979,86.0646
"","",453.577,85.8299
"","",454.174,85.5947
"","",454.772,85.3591
"","",455.369,85.1230
"","",455.967,84.8863
"","",456.565,84.6492
"","",457.162,84.4117
"","",457.760,84.1736
"","",458.357,83.9352
"","",458.955,83.6962
"","",459.553,83.4568
"","",460.150,83.2170
"","",460.748,82.9767
"","",461.345,82.7359
"","",461.943,82.4948
"","",462.541,82.2532
"","",463.138,82.0111
"","",463.736,81.7686
"","",464.333,81.5258
"","",464.931,81.2825
"","",465.529,81.0388
"","",466.126,80.7947
"","",466.724,80.5502
"","",467.321,80.3052
"","",467.919,80.0599
"","",468.517,79.8142
"","",469.114,79.5682
"","",469.712,79.3217
"","",470.309,79.0749
"","",470.907,78.8276
"","",471.505,78.5800
"","",472.102,78.3321
"","",472.700,78.0838
"","",473.297,77.8351
"","",473.895,77.5861
"","",474.492,77.3367
"","",475.090,77.0870
"","",475.688,76.8370
"","",476.285,76.5866
"","",476.883,76.3359
"","",477.480,76.0848
"","",478.078,75.8335
"","",478.676,75.5817
"","",479.273,75.3298
"","",479.871,75.0774
"","",480.468,74.8248
"","",481.066,74.5719
"","",481.664,74.3187
"","",482.261,74.0652
"","",482.859,73.8114
"","",483.456,73.5573
"","",484.054,73.3029
"","",484.652,73.0483
"","",485.249,72.7934
"","",485.847,72.5382
"","",486.444,72.2827
"","",487.042,72.0270
"","",487.640,71.7711
"","",488.237,71.5148
"","",488.835,71.2584
"","",489.432,71.0017
"","",490.030,70.7447
"","",490.628,70.4875
"","",491.225,70.2301
"","",491.823,69.9725
"","",492.420,69.7146
"","",493.018,69.4565
"","",493.616,69.1982
"","",494.213,68.9397
"","",494.811,68.6810
"","",495.408,68.4221
"","",496.006,68.1630
"","",496.604,67.9037
"","",497.201,67.6442
"","",497.799,67.3845
"","",498.396,67.1246
"","",498.994,66.8646
"","",499.592,66.6044
"","",500.189,66.3440
"","",500.787,66.0834
"","",501.384,65.8227
"","",501.982,65.5618
"","",502.580,65.3008
"","",503.177,65.0396
"","",503.775,64.7783
"","",504.372,64.5168
"","",504.970,64.2552
"","",505.568,63.9935
"","",506.165,63.7316
"","",506.763,63.4696
"","",507.360,63.2075
"","",507.958,62.9453
"","",508.556,62.6830
"","",509.153,62.4205
"","",509.751,62.1579
"","",510.348,61.8953
"","",510.946,61.6325
"","",511.544,61.3697
"","",512.141,61.1067
"","",512.739,60.8437
"","",513.336,60.5806
"","",513.934,60.3174
"","",514.532,60.0541
"","",515.129,59.7908
"","",515.727,59.5274
"","",516.324,59.2639
"","",516.922,59.0004
"","",517.520,58.7368
"","",518.117,58.4732
"","",518.715,58.2095
"","",519.312,57.9458
"","",519.910,57.6820
"","",520.508,57.4182
"","",521.105,57.1544
"","",521.703,56.8906
"","",522.300,56.6267
"","",522.898,56.3628
"","",523.495,56.0989
"","",524.093,55.8349
"","",524.691,55.5710
"","",525.288,55.3070
"","",525.886,55.0431
"","",526.483,54.7791
"","",527.081,54.5152
"","",527.679,54.2512
"","",528.276,53.9873
"","",528.874,53.7234
"","",529.471,53.4595
"","",530.069,53.1956
"","",530.667,52.9318
"","",531.264,52.6680
"","",531.862,52.4042
"","",532.459,52.1405
"","",533.057,51.8768
"","",533.655,51.6131
"","",534.252,51.3496
"","",534.850,51.0860
"","",535.447,50.8225
"","",536.045,50.5591
"","",536.643,50.2957
"","",537.240,50.0324
"","",537.838,49.7692
"","",538.435,49.5060
"","",539.033,49.2429
"","",539.631,48.9799
"","",540.228,48.7170
"","",540.826,48.4542
"","",541.423,48.1915
"","",542.021,47.9288
"","",542.619,47.6663
"","",543.216,47.4038
"","",543.814,47.1414
"","",544.411,46.8792
"","",545.009,46.6171
"","",545.607,46.3551
"","",546.204,46.0932
"","",546.802,45.8314
"","",547.399,45.5698
"","",547.997,45.3082
"","",548.595,45.0469
"","",549.192,44.7856
"","",549.790,44.5245
"","",550.387,44.2635
"","",550.985,44.0027
"","",551.583,43.7420
"","",552.180,43.4815
"","",552.778,43.2211
"","",553.375,42.9609
"","",553.973,42.7008
"","",554.571,42.4409
"","",555.168,42.1812
"","",555.766,41.9216
"","",556.363,41.6622
"","",556.961,41.4030
"","",557.559,41.1440
"","",558.156,40.8851
"","",558.754,40.6264
"","",559.351,40.3679
"","",559.949,40.1096
"","",560.547,39.8516
"","",561.144,39.5937
"","",561.742,39.3360
"","",562.339,39.0785
"","",562.937,38.8212
"","",563.535,38.5641
"","",564.132,38.3072
"","",564.730,38.0506
"","",565.327,37.7942
"","",565.925,37.5379
"","",566.523,37.2820
"","",567.120,37.0262
"","",567.718,36.7707
"","",568.315,36.5154
"","",568.913,36.2603
"","",569.510,36.0055
"","",570.108,35.7509
"","",570.706,35.4965
"","",571.303,35.2425
"","",571.901,34.9886
"","",572.498,34.7350
"","",573.096,34.4817
"","",573.694,34.2286
"","",574.291,33.9758
"","",574.889,33.7232
"","",575.487,33.4709
"","",576.084,33.2189
"","",576.682,32.9671
"","",577.279,32.7157
"","",577.877,32.4645
"","",578.474,32.2135
"","",579.072,31.9629
"","",579.670,31.7125
"","",580.267,31.4625
"","",580.865,31.2127
"","",581.462,30.9632
"","",582.060,30.7140
"","",582.658,30.4651
"","",583.255,30.2165
"","",583.853,29.9682
"","",584.450,29.7202
"","",585.048,29.4725
"","",585.646,29.2252
"","",586.243,28.9781
"","",586.841,28.7314
"","",587.438,28.4849
"","",588.036,28.2388
"","",588.634,27.9930
"","",589.231,27.7475
"","",589.829,27.5024
"","",590.426,27.2576
"","",591.024,27.0131
"","",591.622,26.7689
"","",592.219,26.5251
"","",592.817,26.2816
"","",593.414,26.0385
"","",594.012,25.7957
"","",594.610,25.5533
"","",595.207,25.3112
"","",595.805,25.0694
"","",596.402,24.8280
"","",597.000,24.5869
