Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
193,83.376,115.336,45.1155
194,73.553,115.934,45.2724
195,79.847,116.532,45.4307
196,83.409,117.129,45.5904
197,77.986,117.727,45.7517
198,73.230,118.324,45.9145
199,75.556,118.922,46.0787
200,81.053,119.520,46.2445
201,77.539,120.117,46.4117
202,81.477,120.715,46.5805
203,85.468,121.312,46.7508
204,86.576,121.910,46.9227
205,92.196,122.508,47.0960
206,77.624,123.105,47.2709
207,87.598,123.703,47.4473
208,86.370,124.300,47.6253
209,85.037,124.898,47.8048
210,84.580,125.495,47.9859
211,80.258,126.093,48.1686
212,82.573,126.691,48.3528
213,83.166,127.288,48.5386
214,76.567,127.886,48.7259
215,84.530,128.483,48.9148
216,109.021,129.081,49.1053
217,97.523,129.679,49.2974
218,94.068,130.276,49.4911
219,88.415,130.874,49.6864
220,86.072,131.471,49.8832
221,88.742,132.069,50.0817
222,94.301,132.667,50.2817
223,99.026,133.264,50.4834
224,96.556,133.862,50.6866
225,82.977,134.459,50.8915
226,105.759,135.057,51.0980
227,100.271,135.655,51.3061
228,96.455,136.252,51.5158
229,106.838,136.850,51.7271
230,117.597,137.447,51.9401
231,102.698,138.045,52.1546
232,93.338,138.643,52.3708
233,94.561,139.240,52.5886
234,103.680,139.838,52.8080
235,97.375,140.435,53.0291
236,99.365,141.033,53.2518
237,110.878,141.631,53.4761
238,120.625,142.228,53.7020
239,124.442,142.826,53.9296
240,109.482,143.423,54.1587
241,109.619,144.021,54.3896
242,111.003,144.619,54.6220
243,117.016,145.216,54.8560
244,117.113,145.814,55.0917
245,119.465,146.411,55.3290
246,102.141,147.009,55.5679
247,122.073,147.607,55.8085
248,130.568,148.204,56.0506
249,130.590,148.802,56.2944
250,133.576,149.399,56.5398
251,138.158,149.997,56.7868
252,131.350,150.595,57.0354
253,128.032,151.192,57.2856
254,132.810,151.790,57.5375
255,130.345,152.387,57.7909
256,127.615,152.985,58.0459
257,118.920,153.583,58.3025
258,126.323,154.180,58.5607
259,129.707,154.778,58.8205
260,134.305,155.375,59.0819
261,128.240,155.973,59.3448
262,120.503,156.571,59.6093
263,110.309,157.168,59.8754
264,105.561,157.766,60.1431
265,118.959,158.363,60.4123
266,134.157,158.961,60.6831
267,135.792,159.559,60.9554
268,129.172,160.156,61.2292
269,127.792,160.754,61.5046
270,120.933,161.351,61.7815
271,135.367,161.949,62.0599
272,121.703,162.547,62.3399
273,121.409,163.144,62.6213
274,121.590,163.742,62.9043
275,126.876,164.339,63.1887
276,128.957,164.937,63.4746
277,129.474,165.535,63.7620
278,127.960,166.132,64.0508
279,140.528,166.730,64.3412
280,135.525,167.327,64.6329
281,135.025,167.925,64.9261
282,134.893,168.523,65.2207
283,134.513,169.120,65.5168
284,125.904,169.718,65.8143
285,127.785,170.315,66.1131
286,140.206,170.913,66.4134
287,125.504,171.511,66.7150
288,120.348,172.108,67.0180
289,120.826,172.706,67.3223
290,133.240,173.303,67.6280
291,138.386,173.901,67.9350
292,118.058,174.499,68.2434
293,100.989,175.096,68.5530
294,98.916,175.694,68.8640
295,96.452,176.291,69.1762
296,87.583,176.889,69.4897
297,103.601,177.486,69.8045
298,121.707,178.084,70.1205
299,141.606,178.682,70.4377
300,135.042,179.279,70.7561
301,126.602,179.877,71.0758
302,129.706,180.474,71.3966
303,138.454,181.072,71.7186
304,129.515,181.670,72.0417
305,112.953,182.267,72.3660
306,91.015,182.865,72.6914
307,109.147,183.462,73.0180
308,119.011,184.060,73.3456
309,94.917,184.658,73.6743
310,97.245,185.255,74.0040
311,115.585,185.853,74.3348
312,114.703,186.450,74.6666
313,118.545,187.048,74.9994
314,114.314,187.646,75.3332
315,99.639,188.243,75.6680
316,80.936,188.841,76.0038
317,86.330,189.438,76.3404
318,97.294,190.036,76.6780
319,115.782,190.634,77.0165
320,112.002,191.231,77.3559
321,141.121,191.829,77.6961
322,137.082,192.426,78.0371
323,138.704,193.024,78.3790
324,119.178,193.622,78.7217
325,108.367,194.219,79.0651
326,93.553,194.817,79.4093
327,104.155,195.414,79.7542
328,123.897,196.012,80.0999
329,126.471,196.610,80.4462
330,123.809,197.207,80.7933
331,121.180,197.805,81.1409
332,132.431,198.402,81.4892
333,142.123,199.000,81.8381
334,135.349,199.598,82.1876
335,126.835,200.195,82.5376
336,128.677,200.793,82.8882
337,111.920,201.390,83.2393
338,121.621,201.988,83.5909
339,115.732,202.586,83.9429
340,106.228,203.183,84.2954
341,112.301,203.781,84.6483
342,117.991,204.378,85.0016
343,116.221,204.976,85.3553
344,114.353,205.574,85.7093
345,118.031,206.171,86.0636
346,128.710,206.769,86.4182
347,112.437,207.366,86.7731
348,110.907,207.964,87.1282
349,123.809,208.562,87.4836
350,130.231,209.159,87.8391
351,124.748,209.757,88.1948
352,134.167,210.354,88.5506
353,138.181,210.952,88.9066
354,132.956,211.550,89.2626
355,117.785,212.147,89.6187
356,93.314,212.745,89.9748
357,99.491,213.342,90.3309
358,107.714,213.940,90.6870
359,101.813,214.538,91.0430
360,95.134,215.135,91.3990
361,124.809,215.733,91.7548
362,125.053,216.330,92.1105
363,129.737,216.928,92.4661
364,128.386,217.526,92.8214
365,131.510,218.123,93.1766
366,133.531,218.721,93.5315
367,132.393,219.318,93.8861
368,132.647,219.916,94.2403
369,128.495,220.514,94.5943
370,128.513,221.111,94.9479
371,106.845,221.709,95.3011
372,98.900,222.306,95.6539
373,104.437,222.904,96.0062
374,108.674,223.501,96.3580
375,106.643,224.099,96.7093
376,110.598,224.697,97.0601
377,109.229,225.294,97.4103
378,115.686,225.892,97.7598
379,93.857,226.489,98.1088
380,78.552,227.087,98.4571
381,82.860,227.685,98.8047
382,97.478,228.282,99.1515
383,114.039,228.880,99.4976
384,123.619,229.477,99.8430
385,135.683,230.075,100.1874
386,127.221,230.673,100.5311
387,120.459,231.270,100.8739
388,104.417,231.868,101.2157
389,89.988,232.465,101.5566
390,92.026,233.063,101.8966
391,98.977,233.661,102.2355
392,107.721,234.258,102.5734
393,117.477,234.856,102.9102
394,112.149,235.453,103.2460
395,95.040,236.051,103.5806
396,92.011,236.649,103.9140
397,90.462,237.246,104.2463
398,100.667,237.844,104.5773
399,92.785,238.441,104.9071
400,86.169,239.039,105.2356
401,93.345,239.637,105.5628
402,96.237,240.234,105.8886
403,89.125,240.832,106.2131
404,83.747,241.429,106.5361
405,78.936,242.027,106.8577
406,76.855,242.625,107.1779
407,88.160,243.222,107.4965
408,107.996,243.820,107.8136
409,96.176,244.417,108.1291
410,84.461,245.015,108.4431
411,81.752,245.613,108.7554
412,78.739,246.210,109.0660
413,85.539,246.808,109.3750
414,99.575,247.405,109.6823
415,112.407,248.003,109.9878
416,92.707,248.601,110.2915
417,78.727,249.198,110.5934
418,91.719,249.796,110.8934
419,89.352,250.393,111.1917
420,74.106,250.991,111.4880
421,72.420,251.589,111.7823
422,76.340,252.186,112.0747
423,73.238,252.784,112.3651
424,79.513,253.381,112.6535
425,74.969,253.979,112.9399
426,74.242,254.577,113.2242
427,80.736,255.174,113.5063
428,93.112,255.772,113.7863
429,93.229,256.369,114.0642
430,91.127,256.967,114.3399
431,80.083,257.565,114.6133
432,78.307,258.162,114.8845
433,87.198,258.760,115.1534
434,82.518,259.357,115.4200
435,78.070,259.955,115.6842
436,77.415,260.553,115.9461
437,77.695,261.150,116.2056
438,85.311,261.748,116.4627
439,83.376,262.345,116.7173
440,80.068,262.943,116.9695
441,76.768,263.541,117.2191
442,71.691,264.138,117.4663
443,65.540,264.736,117.7109
444,64.051,265.333,117.9529
445,67.704,265.931,118.1922
446,65.563,266.529,118.4290
447,59.337,267.126,118.6631
448,63.731,267.724,118.8945
449,65.174,268.321,119.1232
450,66.026,268.919,119.3492
451,72.854,269.517,119.5724
452,75.844,270.114,119.7928
453,63.318,270.712,120.0105
454,57.684,271.309,120.2253
455,52.193,271.907,120.4372
456,52.900,272.505,120.6463
457,53.958,273.102,120.8525
458,53.482,273.700,121.0557
459,53.581,274.297,121.2560
460,54.581,274.895,121.4533
461,59.501,275.492,121.6477
462,65.596,276.090,121.8390
463,60.272,276.688,122.0273
464,57.755,277.285,122.2126
465,56.925,277.883,122.3948
466,57.149,278.480,122.5739
467,51.670,279.078,122.7498
468,54.335,279.676,122.9227
469,55.246,280.273,123.0924
470,55.213,280.871,123.2589
471,51.400,281.468,123.4222
472,52.576,282.066,123.5824
473,50.145,282.664,123.7393
474,48.621,283.261,123.8929
475,48.425,283.859,124.0433
476,48.839,284.456,124.1904
477,49.431,285.054,124.3342
478,48.437,285.652,124.4747
479,49.503,286.249,124.6119
480,48.831,286.847,124.7458
481,47.873,287.444,124.8763
482,46.943,288.042,125.0034
483,44.942,288.640,125.1271
484,43.706,289.237,125.2474
485,45.611,289.835,125.3643
486,46.902,290.432,125.4778
487,47.076,291.030,125.5879
488,48.723,291.628,125.6945
489,47.125,292.225,125.7976
490,43.907,292.823,125.8972
491,46.022,293.420,125.9934
492,43.484,294.018,126.0860
493,42.392,294.616,126.1752
494,44.030,295.213,126.2608
495,45.328,295.811,126.3429
496,43.344,296.408,126.4215
497,42.991,297.006,126.4965
498,42.609,297.604,126.5679
499,40.644,298.201,126.6358
500,39.226,298.799,126.7001
501,41.466,299.396,126.7609
502,46.689,299.994,126.8180
503,43.356,300.592,126.8716
504,42.688,301.189,126.9215
505,47.266,301.787,126.9679
506,46.812,302.384,127.0106
507,40.438,302.982,127.0498
508,39.570,303.580,127.0853
509,39.049,304.177,127.1171
510,38.264,304.775,127.1454
511,38.708,305.372,127.1700
512,40.128,305.970,127.1910
513,40.163,306.568,127.2083
514,39.607,307.165,127.2220
515,40.441,307.763,127.2321
516,39.729,308.360,127.2385
517,38.893,308.958,127.2413
518,39.121,309.556,127.2404
519,38.608,310.153,127.2359
520,37.533,310.751,127.2277
521,39.604,311.348,127.2160
522,40.799,311.946,127.2005
523,37.564,312.544,127.1814
524,35.289,313.141,127.1587
525,35.296,313.739,127.1324
526,36.563,314.336,127.1024
527,36.854,314.934,127.0688
528,37.231,315.532,127.0316
529,36.844,316.129,126.9908
530,35.173,316.727,126.9463
531,34.652,317.324,126.8983
532,35.350,317.922,126.8466
533,37.802,318.520,126.7913
534,35.425,319.117,126.7325
535,34.333,319.715,126.6700
536,34.765,320.312,126.6040
537,36.080,320.910,126.5344
538,36.719,321.508,126.4613
539,36.439,322.105,126.3846
540,35.969,322.703,126.3044
541,35.921,323.300,126.2206
542,35.996,323.898,126.1333
543,34.727,324.495,126.0425
544,34.333,325.093,125.9481
545,34.310,325.691,125.8503
546,34.333,326.288,125.7490
547,34.333,326.886,125.6442
548,34.333,327.483,125.5360
549,34.333,328.081,125.4243
550,34.333,328.679,125.3092
551,34.333,329.276,125.1907
552,34.333,329.874,125.0687
553,33.563,330.471,124.9434
554,33.333,331.069,124.8147
555,33.333,331.667,124.6826
556,33.333,332.264,124.5472
557,33.333,332.862,124.4084
558,33.333,333.459,124.2663
559,33.333,334.057,124.1209
560,33.333,334.655,123.9723
561,32.238,335.252,123.8203
562,37.229,335.850,123.6651
563,35.410,336.447,123.5067
564,34.489,337.045,123.3450
565,34.073,337.643,123.1802
566,33.945,338.240,123.0122
567,33.346,338.838,122.8410
568,33.333,339.435,122.6666
569,33.104,340.033,122.4892
570,33.000,340.631,122.3086
571,32.726,341.228,122.1250
572,32.645,341.826,121.9383
573,32.973,342.423,121.7485
574,33.065,343.021,121.5557
575,32.771,343.619,121.3600
576,32.783,344.216,121.1612
577,31.944,344.814,120.9595
578,33.298,345.411,120.7549
579,35.906,346.009,120.5473
580,35.769,346.607,120.3369
581,31.939,347.204,120.1236
582,36.187,347.802,119.9074
583,53.614,348.399,119.6885
584,48.397,348.997,119.4667
585,31.616,349.595,119.2422
586,34.622,350.192,119.0149
587,33.313,350.790,118.7849
588,34.470,351.387,118.5522
589,33.081,351.985,118.3169
590,32.042,352.583,118.0788
591,33.131,353.180,117.8382
592,28.098,353.778,117.5950
593,52.978,354.375,117.3492
594,45.852,354.973,117.1009
595,46.790,355.571,116.8500
596,51.795,356.168,116.5967
597,33.667,356.766,116.3409
"","",357.363,116.0826
"","",357.961,115.8220
"","",358.559,115.5590
"","",359.156,115.2936
"","",359.754,115.0259
"","",360.351,114.7559
"","",360.949,114.4837
"","",361.547,114.2092
"","",362.144,113.9325
"","",362.742,113.6536
"","",363.339,113.3726
"","",363.937,113.0894
"","",364.535,112.8041
"","",365.132,112.5168
"","",365.730,112.2274
"","",366.327,111.9361
"","",366.925,111.6427
"","",367.523,111.3474
"","",368.120,111.0502
"","",368.718,110.7511
"","",369.315,110.4502
"","",369.913,110.1474
"","",370.510,109.8429
"","",371.108,109.5365
"","",371.706,109.2284
"","",372.303,108.9187
"","",372.901,108.6072
"","",373.499,108.2941
"","",374.096,107.9794
"","",374.694,107.6632
"","",375.291,107.3453
"","",375.889,107.0260
"","",376.486,106.7051
"","",377.084,106.3829
"","",377.682,106.0591
"","",378.279,105.7340
"","",378.877,105.4075
"","",379.474,105.0797
"","",380.072,104.7506
"","",380.670,104.4202
"","",381.267,104.0886
"","",381.865,103.7558
"","",382.462,103.4218
"","",383.060,103.0866
"","",383.658,102.7504
"","",384.255,102.4130
"","",384.853,102.0746
"","",385.450,101.7352
"","",386.048,101.3948
"","",386.646,101.0534
"","",387.243,100.7111
"","",387.841,100.3680
"","",388.438,100.0239
"","",389.036,99.6790
"","",389.634,99.3333
"","",390.231,98.9869
"","",390.829,98.6396
"","",391.426,98.2917
"","",392.024,97.9431
"","",392.622,97.5939
"","",393.219,97.2440
"","",393.817,96.8935
"","",394.414,96.5425
"","",395.012,96.1909
"","",395.610,95.8389
"","",396.207,95.4863
"","",396.805,95.1334
"","",397.402,94.7800
"","",398.000,94.4262
"","",398.598,94.0721
"","",399.195,93.7177
"","",399.793,93.3629
"","",400.390,93.0079
"","",400.988,92.6527
"","",401.586,92.2972
"","",402.183,91.9416
"","",402.781,91.5858
"","",403.378,91.2299
"","",403.976,90.8739
"","",404.574,90.5178
"","",405.171,90.1617
"","",405.769,89.8056
"","",406.366,89.4495
"","",406.964,89.0935
"","",407.562,88.7375
"","",408.159,88.3816
"","",408.757,88.0258
"","",409.354,87.6702
"","",409.952,87.3147
"","",410.550,86.9595
"","",411.147,86.6045
"","",411.745,86.2497
"","",412.342,85.8952
"","",412.940,85.5411
"","",413.538,85.1872
"","",414.135,84.8337
"","",414.733,84.4806
"","",415.330,84.1279
"","",415.928,83.7757
"","",416.526,83.4238
"","",417.123,83.0725
"","",417.721,82.7216
"","",418.318,82.3713
"","",418.916,82.0215
"","",419.514,81.6723
"","",420.111,81.3237
"","",420.709,80.9757
"","",421.306,80.6283
"","",421.904,80.2816
"","",422.501,79.9356
"","",423.099,79.5903
"","",423.697,79.2457
"","",424.294,78.9019
"","",424.892,78.5588
"","",425.490,78.2165
"","",426.087,77.8750
"","",426.685,77.5343
"","",427.282,77.1945
"","",427.880,76.8556
"","",428.477,76.5175
"","",429.075,76.1804
"","",429.673,75.8442
"","",430.270,75.5089
"","",430.868,75.1746
"","",431.465,74.8412
"","",432.063,74.5089
"","",432.661,74.1775
"","",433.258,73.8472
"","",433.856,73.5180
"","",434.453,73.1898
"","",435.051,72.8627
"","",435.649,72.5367
"","",436.246,72.2118
"","",436.844,71.8881
"","",437.441,71.5655
"","",438.039,71.2440
"","",438.637,70.9238
"","",439.234,70.6047
"","",439.832,70.2868
"","",440.429,69.9702
"","",441.027,69.6548
"","",441.625,69.3406
"","",442.222,69.0277
"","",442.820,68.7161
"","",443.417,68.4058
"","",444.015,68.0967
"","",444.613,67.7890
"","",445.210,67.4826
"","",445.808,67.1776
"","",446.405,66.8739
"","",447.003,66.5715
"","",447.601,66.2706
"","",448.198,65.9710
"","",448.796,65.6728
"","",449.393,65.3760
"","",449.991,65.0806
"","",450.589,64.7867
"","",451.186,64.4941
"","",451.784,64.2031
"","",452.381,63.9135
"","",452.979,63.6253
"","",453.577,63.3386
"","",454.174,63.0534
"","",454.772,62.7697
"","",455.369,62.4874
"","",455.967,62.2067
"","",456.565,61.9275
"","",457.162,61.6498
"","",457.760,61.3736
"","",458.357,61.0989
"","",458.955,60.8258
"","",459.553,60.5542
"","",460.150,60.2842
"","",460.748,60.0158
"","",461.345,59.7488
"","",461.943,59.4835
"","",462.541,59.2197
"","",463.138,58.9575
"","",463.736,58.6969
"","",464.333,58.4379
"","",464.931,58.1804
"","",465.529,57.9246
"","",466.126,57.6703
"","",466.724,57.4176
"","",467.321,57.1666
"","",467.919,56.9171
"","",468.517,56.6693
"","",469.114,56.4230
"","",469.712,56.1784
"","",470.309,55.9354
"","",470.907,55.6940
"","",471.505,55.4542
"","",472.102,55.2161
"","",472.700,54.9796
"","",473.297,54.7447
"","",473.895,54.5114
"","",474.492,54.2797
"","",475.090,54.0497
"","",475.688,53.8213
"","",476.285,53.5945
"","",476.883,53.3693
"","",477.480,53.1458
"","",478.078,52.9239
"","",478.676,52.7036
"","",479.273,52.4849
"","",479.871,52.2679
"","",480.468,52.0525
"","",481.066,51.8387
"","",481.664,51.6265
"","",482.261,51.4160
"","",482.859,51.2070
"","",483.456,50.9997
"","",484.054,50.7940
"","",484.652,50.5899
"","",485.249,50.3874
"","",485.847,50.1865
"","",486.444,49.9872
"","",487.042,49.7895
"","",487.640,49.5934
"","",488.237,49.3989
"","",488.835,49.2060
"","",489.432,49.0146
"","",490.030,48.8249
"","",490.628,48.6367
"","",491.225,48.4501
"","",491.823,48.2651
"","",492.420,48.0816
"","",493.018,47.8997
"","",493.616,47.7194
"","",494.213,47.5406
"","",494.811,47.3633
"","",495.408,47.1876
"","",496.006,47.0135
"","",496.604,46.8408
"","",497.201,46.6697
"","",497.799,46.5002
"","",498.396,46.3321
"","",498.994,46.1656
"","",499.592,46.0005
"","",500.189,45.8370
"","",500.787,45.6749
"","",501.384,45.5144
"","",501.982,45.3553
"","",502.580,45.1977
"","",503.177,45.0415
"","",503.775,44.8869
"","",504.372,44.7337
"","",504.970,44.5819
"","",505.568,44.4316
"","",506.165,44.2827
"","",506.763,44.1353
"","",507.360,43.9893
"","",507.958,43.8447
"","",508.556,43.7015
"","",509.153,43.5597
"","",509.751,43.4193
"","",510.348,43.2803
"","",510.946,43.1427
"","",511.544,43.0064
"","",512.141,42.8716
"","",512.739,42.7381
"","",513.336,42.6059
"","",513.934,42.4751
"","",514.532,42.3456
"","",515.129,42.2174
"","",515.727,42.0906
"","",516.324,41.9651
"","",516.922,41.8409
"","",517.520,41.7180
"","",518.117,41.5964
"","",518.715,41.4760
"","",519.312,41.3570
"","",519.910,41.2392
"","",520.508,41.1226
"","",521.105,41.0074
"","",521.703,40.8933
"","",522.300,40.7805
"","",522.898,40.6689
"","",523.495,40.5586
"","",524.093,40.4494
"","",524.691,40.3415
"","",525.288,40.2347
"","",525.886,40.1291
"","",526.483,40.0247
"","",527.081,39.9215
"","",527.679,39.8195
"","",528.276,39.7185
"","",528.874,39.6187
"","",529.471,39.5201
"","",530.069,39.4226
"","",530.667,39.3262
"","",531.264,39.2309
"","",531.862,39.1367
"","",532.459,39.0436
"","",533.057,38.9516
"","",533.655,38.8607
"","",534.252,38.7708
"","",534.850,38.6820
"","",535.447,38.5943
"","",536.045,38.5076
"","",536.643,38.4219
"","",537.240,38.3372
"","",537.838,38.2536
"","",538.435,38.1709
"","",539.033,38.0893
"","",539.631,38.0087
"","",540.228,37.9290
"","",540.826,37.8503
"","",541.423,37.7726
"","",542.021,37.6958
"","",542.619,37.6200
"","",543.216,37.5451
"","",543.814,37.4712
"","",544.411,37.3982
"","",545.009,37.3261
"","",545.607,37.2549
"","",546.204,37.1846
"","",546.802,37.1152
"","",547.399,37.0466
"","",547.997,36.9790
"","",548.595,36.9122
"","",549.192,36.8463
"","",549.790,36.7812
"","",550.387,36.7170
"","",550.985,36.6536
"","",551.583,36.5910
"","",552.180,36.5292
"","",552.778,36.4683
"","",553.375,36.4082
"","",553.973,36.3488
"","",554.571,36.2902
"","",555.168,36.2325
"","",555.766,36.1754
"","",556.363,36.1192
"","",556.961,36.0637
"","",557.559,36.0089
"","",558.156,35.9549
"","",558.754,35.9016
"","",559.351,35.8491
"","",559.949,35.7972
"","",560.547,35.7461
"","",561.144,35.6957
"","",561.742,35.6460
"","",562.339,35.5969
"","",562.937,35.5485
"","",563.535,35.5009
"","",564.132,35.4538
"","",564.730,35.4075
"","",565.327,35.3617
"","",565.925,35.3167
"","",566.523,35.2722
"","",567.120,35.2284
"","",567.718,35.1852
"","",568.315,35.1426
"","",568.913,35.1007
"","",569.510,35.0593
"","",570.108,35.0185
"","",570.706,34.9784
"","",571.303,34.9387
"","",571.901,34.8997
"","",572.498,34.8613
"","",573.096,34.8234
"","",573.694,34.7860
"","",574.291,34.7492
"","",574.889,34.7130
"","",575.487,34.6772
"","",576.084,34.6421
"","",576.682,34.6074
"","",577.279,34.5732
"","",577.877,34.5396
"","",578.474,34.5065
"","",579.072,34.4738
"","",579.670,34.4417
"","",580.267,34.4100
"","",580.865,34.3788
"","",581.462,34.3481
"","",582.060,34.3179
"","",582.658,34.2881
"","",583.255,34.2588
"","",583.853,34.2299
"","",584.450,34.2015
"","",585.048,34.1735
"","",585.646,34.1459
"","",586.243,34.1188
"","",586.841,34.0921
"","",587.438,34.0658
"","",588.036,34.0399
"","",588.634,34.0145
"","",589.231,33.9894
"","",589.829,33.9647
"","",590.426,33.9404
"","",591.024,33.9165
"","",591.622,33.8930
"","",592.219,33.8699
"","",592.817,33.8471
"","",593.414,33.8247
"","",594.012,33.8027
"","",594.610,33.7810
"","",595.207,33.7596
"","",595.805,33.7386
"","",596.402,33.7180
"","",597.000,33.6977
