X0,Y0,X1,Y1
296,82.454,150.519,82.773
297,69.770,151.027,83.173
298,65.354,151.536,83.574
299,90.571,152.044,83.977
300,73.176,152.553,84.381
301,95.420,153.061,84.787
302,162.887,153.570,85.193
303,154.035,154.078,85.601
304,149.147,154.587,86.009
305,151.627,155.095,86.419
306,142.270,155.604,86.830
307,94.331,156.112,87.242
308,94.633,156.621,87.655
309,123.917,157.129,88.069
310,72.008,157.638,88.484
311,83.878,158.146,88.900
312,128.241,158.655,89.317
313,159.108,159.163,89.735
314,136.549,159.672,90.153
315,98.799,160.180,90.573
316,90.000,160.689,90.993
317,104.961,161.197,91.414
318,145.407,161.706,91.835
319,142.946,162.214,92.258
320,88.228,162.723,92.681
321,78.150,163.231,93.105
322,72.559,163.740,93.529
323,87.283,164.248,93.954
324,89.488,164.757,94.379
325,99.409,165.265,94.805
326,93.583,165.774,95.231
327,113.314,166.282,95.658
328,70.696,166.791,96.085
329,114.619,167.299,96.513
330,81.667,167.808,96.941
331,87.927,168.316,97.369
332,102.428,168.825,97.798
333,130.853,169.333,98.226
334,114.816,169.842,98.655
335,146.063,170.350,99.084
336,141.667,170.859,99.513
337,143.976,171.367,99.942
338,141.142,171.876,100.372
339,145.000,172.384,100.801
340,135.000,172.893,101.230
341,126.234,173.401,101.659
342,121.352,173.910,102.088
343,121.424,174.418,102.517
344,126.837,174.927,102.946
345,112.612,175.435,103.375
346,126.955,175.944,103.803
347,93.169,176.452,104.231
348,86.850,176.961,104.658
349,93.130,177.469,105.086
350,103.294,177.978,105.512
351,77.940,178.486,105.939
352,86.142,178.995,106.365
353,86.102,179.504,106.790
354,88.937,180.012,107.215
355,81.988,180.521,107.639
356,85.000,181.029,108.062
357,86.083,181.538,108.485
358,80.000,182.046,108.907
359,78.045,182.555,109.328
360,73.753,183.063,109.748
361,71.667,183.572,110.168
362,71.667,184.080,110.586
363,56.667,184.589,111.004
364,67.887,185.097,111.420
365,56.667,185.606,111.836
366,60.341,186.114,112.251
367,51.115,186.623,112.664
368,65.000,187.131,113.076
369,65.000,187.640,113.487
370,68.622,188.148,113.897
371,76.667,188.657,114.305
372,68.570,189.165,114.712
373,68.123,189.674,115.118
374,68.150,190.182,115.522
375,56.667,190.691,115.925
376,49.265,191.199,116.327
377,49.088,191.708,116.726
378,46.667,192.216,117.125
379,49.127,192.725,117.521
380,54.147,193.233,117.916
381,51.667,193.742,118.309
382,46.667,194.250,118.701
383,51.667,194.759,119.090
384,46.667,195.267,119.478
385,40.000,195.776,119.864
386,43.202,196.284,120.248
387,46.667,196.793,120.630
388,46.667,197.301,121.010
389,46.667,197.810,121.388
390,45.420,198.318,121.764
391,40.000,198.827,122.137
392,46.667,199.335,122.509
393,46.667,199.844,122.878
394,40.000,200.352,123.245
395,40.000,200.861,123.610
396,40.000,201.369,123.972
397,42.913,201.878,124.332
398,37.113,202.386,124.689
399,40.000,202.895,125.044
400,40.000,203.403,125.397
401,40.000,203.912,125.747
402,40.000,204.420,126.094
403,33.333,204.929,126.439
404,40.000,205.437,126.781
405,36.037,205.946,127.120
406,40.000,206.454,127.457
407,33.333,206.963,127.791
408,35.958,207.471,128.121
409,33.333,207.980,128.449
410,33.333,208.488,128.775
411,33.333,208.997,129.097
412,33.333,209.506,129.416
413,33.333,210.014,129.732
414,33.333,210.523,130.045
415,33.333,211.031,130.355
416,33.333,211.540,130.662
417,33.333,212.048,130.965
418,33.333,212.557,131.266
419,33.333,213.065,131.563
420,33.333,213.574,131.857
421,33.333,214.082,132.147
422,33.333,214.591,132.435
423,33.333,215.099,132.718
424,33.333,215.608,132.999
425,33.333,216.116,133.276
426,33.333,216.625,133.549
427,33.333,217.133,133.819
428,33.333,217.642,134.085
429,33.333,218.150,134.348
430,33.333,218.659,134.607
431,33.333,219.167,134.862
432,33.333,219.676,135.114
433,33.333,220.184,135.362
434,33.333,220.693,135.606
435,33.333,221.201,135.846
436,33.333,221.710,136.083
437,33.333,222.218,136.316
438,41.785,222.727,136.545
439,33.333,223.235,136.770
440,41.543,223.744,136.991
441,33.333,224.252,137.208
442,33.333,224.761,137.421
443,33.333,225.269,137.630
444,33.333,225.778,137.835
445,33.333,226.286,138.036
446,33.333,226.795,138.233
447,40.698,227.303,138.425
448,33.333,227.812,138.614
449,33.333,228.320,138.798
450,40.336,228.829,138.978
451,33.333,229.337,139.154
452,40.094,229.846,139.326
453,33.333,230.354,139.494
454,33.333,230.863,139.657
455,33.333,231.371,139.816
456,33.333,231.880,139.970
457,33.333,232.388,140.120
458,39.370,232.897,140.266
459,33.333,233.405,140.408
460,33.333,233.914,140.545
461,33.333,234.422,140.677
462,33.333,234.931,140.806
463,58.567,235.439,140.929
464,38.646,235.948,141.049
465,33.333,236.456,141.163
466,64.000,236.965,141.274
467,38.283,237.473,141.380
468,33.333,237.982,141.481
469,33.333,238.490,141.578
470,33.333,238.999,141.670
471,37.801,239.508,141.757
472,33.333,240.016,141.840
473,33.333,240.525,141.919
474,59.895,241.033,141.993
475,33.333,241.542,142.062
476,37.197,242.050,142.126
477,33.333,242.559,142.186
478,64.000,243.067,142.242
479,64.000,243.576,142.293
480,60.619,244.084,142.339
481,60.740,244.593,142.380
482,60.861,245.101,142.417
483,33.333,245.610,142.449
484,33.333,246.118,142.476
485,33.333,246.627,142.499
486,33.333,247.135,142.517
487,64.000,247.644,142.531
488,61.585,248.152,142.539
489,61.706,248.661,142.543
490,33.333,249.169,142.543
491,64.000,249.678,142.537
492,62.068,250.186,142.527
493,64.000,250.695,142.513
494,62.310,251.203,142.493
495,34.903,251.712,142.469
496,64.000,252.220,142.441
497,33.333,252.729,142.407
498,34.541,253.237,142.369
499,62.913,253.746,142.327
500,63.034,254.254,142.279
501,33.333,254.763,142.227
502,33.333,255.271,142.171
503,63.396,255.780,142.110
504,33.333,256.288,142.044
505,33.333,256.797,141.973
506,33.575,257.305,141.898
507,63.879,257.814,141.818
508,64.000,258.322,141.734
"","",258.831,141.645
"","",259.339,141.552
"","",259.848,141.454
"","",260.356,141.352
"","",260.865,141.245
"","",261.373,141.133
"","",261.882,141.017
"","",262.390,140.896
"","",262.899,140.772
"","",263.407,140.642
"","",263.916,140.508
"","",264.424,140.370
"","",264.933,140.227
"","",265.441,140.080
"","",265.950,139.929
"","",266.458,139.773
"","",266.967,139.613
"","",267.475,139.449
"","",267.984,139.280
"","",268.492,139.107
"","",269.001,138.930
"","",269.510,138.749
"","",270.018,138.563
"","",270.527,138.374
"","",271.035,138.180
"","",271.544,137.982
"","",272.052,137.780
"","",272.561,137.574
"","",273.069,137.364
"","",273.578,137.150
"","",274.086,136.931
"","",274.595,136.709
"","",275.103,136.483
"","",275.612,136.253
"","",276.120,136.020
"","",276.629,135.782
"","",277.137,135.541
"","",277.646,135.295
"","",278.154,135.046
"","",278.663,134.794
"","",279.171,134.537
"","",279.680,134.277
"","",280.188,134.014
"","",280.697,133.746
"","",281.205,133.476
"","",281.714,133.201
"","",282.222,132.924
"","",282.731,132.642
"","",283.239,132.358
"","",283.748,132.069
"","",284.256,131.778
"","",284.765,131.483
"","",285.273,131.185
"","",285.782,130.884
"","",286.290,130.579
"","",286.799,130.272
"","",287.307,129.961
"","",287.816,129.647
"","",288.324,129.330
"","",288.833,129.010
"","",289.341,128.687
"","",289.850,128.361
"","",290.358,128.033
"","",290.867,127.701
"","",291.375,127.366
"","",291.884,127.029
"","",292.392,126.689
"","",292.901,126.346
"","",293.409,126.001
"","",293.918,125.653
"","",294.426,125.302
"","",294.935,124.949
"","",295.443,124.593
"","",295.952,124.235
"","",296.460,123.875
"","",296.969,123.512
"","",297.477,123.146
"","",297.986,122.779
"","",298.495,122.409
"","",299.003,122.037
"","",299.512,121.663
"","",300.020,121.286
"","",300.529,120.908
"","",301.037,120.527
"","",301.546,120.145
"","",302.054,119.760
"","",302.563,119.374
"","",303.071,118.986
"","",303.580,118.596
"","",304.088,118.204
"","",304.597,117.810
"","",305.105,117.415
"","",305.614,117.018
"","",306.122,116.619
"","",306.631,116.219
"","",307.139,115.817
"","",307.648,115.414
"","",308.156,115.009
"","",308.665,114.603
"","",309.173,114.195
"","",309.682,113.787
"","",310.190,113.376
"","",310.699,112.965
"","",311.207,112.553
"","",311.716,112.139
"","",312.224,111.724
"","",312.733,111.308
"","",313.241,110.891
"","",313.750,110.474
"","",314.258,110.055
"","",314.767,109.635
"","",315.275,109.214
"","",315.784,108.793
"","",316.292,108.371
"","",316.801,107.948
"","",317.309,107.524
"","",317.818,107.100
"","",318.326,106.675
"","",318.835,106.250
"","",319.343,105.824
"","",319.852,105.397
"","",320.360,104.971
"","",320.869,104.543
"","",321.377,104.116
"","",321.886,103.687
"","",322.394,103.259
"","",322.903,102.831
"","",323.411,102.402
"","",323.920,101.973
"","",324.428,101.544
"","",324.937,101.115
"","",325.445,100.685
"","",325.954,100.256
"","",326.462,99.827
"","",326.971,99.398
"","",327.479,98.968
"","",327.988,98.539
"","",328.496,98.111
"","",329.005,97.682
"","",329.514,97.254
"","",330.022,96.825
"","",330.531,96.398
"","",331.039,95.970
"","",331.548,95.543
"","",332.056,95.116
"","",332.565,94.690
"","",333.073,94.264
"","",333.582,93.839
"","",334.090,93.414
"","",334.599,92.990
"","",335.107,92.567
"","",335.616,92.144
"","",336.124,91.722
"","",336.633,91.300
"","",337.141,90.879
"","",337.650,90.459
"","",338.158,90.040
"","",338.667,89.622
"","",339.175,89.204
"","",339.684,88.788
"","",340.192,88.372
"","",340.701,87.957
"","",341.209,87.544
"","",341.718,87.131
"","",342.226,86.719
"","",342.735,86.309
"","",343.243,85.899
"","",343.752,85.491
"","",344.260,85.083
"","",344.769,84.677
"","",345.277,84.272
"","",345.786,83.869
"","",346.294,83.466
"","",346.803,83.065
"","",347.311,82.665
"","",347.820,82.266
"","",348.328,81.869
"","",348.837,81.473
"","",349.345,81.079
"","",349.854,80.686
"","",350.362,80.294
"","",350.871,79.904
"","",351.379,79.515
"","",351.888,79.128
"","",352.396,78.742
"","",352.905,78.358
"","",353.413,77.975
"","",353.922,77.594
"","",354.430,77.215
"","",354.939,76.837
"","",355.447,76.461
"","",355.956,76.086
"","",356.464,75.714
"","",356.973,75.342
"","",357.481,74.973
"","",357.990,74.605
"","",358.499,74.239
"","",359.007,73.875
"","",359.516,73.512
"","",360.024,73.152
"","",360.533,72.793
"","",361.041,72.435
"","",361.550,72.080
"","",362.058,71.727
"","",362.567,71.375
"","",363.075,71.025
"","",363.584,70.677
"","",364.092,70.331
"","",364.601,69.987
"","",365.109,69.645
"","",365.618,69.305
"","",366.126,68.966
"","",366.635,68.630
"","",367.143,68.295
"","",367.652,67.963
"","",368.160,67.632
"","",368.669,67.304
"","",369.177,66.977
"","",369.686,66.652
"","",370.194,66.330
"","",370.703,66.009
"","",371.211,65.691
"","",371.720,65.374
"","",372.228,65.060
"","",372.737,64.747
"","",373.245,64.437
"","",373.754,64.128
"","",374.262,63.822
"","",374.771,63.518
"","",375.279,63.215
"","",375.788,62.915
"","",376.296,62.617
"","",376.805,62.321
"","",377.313,62.027
"","",377.822,61.735
"","",378.330,61.445
"","",378.839,61.158
"","",379.347,60.872
"","",379.856,60.588
"","",380.364,60.307
"","",380.873,60.027
"","",381.381,59.750
"","",381.890,59.475
"","",382.398,59.202
"","",382.907,58.931
"","",383.415,58.662
"","",383.924,58.395
"","",384.432,58.130
"","",384.941,57.867
"","",385.449,57.607
"","",385.958,57.348
"","",386.466,57.092
"","",386.975,56.837
"","",387.483,56.585
"","",387.992,56.335
"","",388.500,56.087
"","",389.009,55.841
"","",389.518,55.597
"","",390.026,55.355
"","",390.535,55.115
"","",391.043,54.877
"","",391.552,54.641
"","",392.060,54.407
"","",392.569,54.176
"","",393.077,53.946
"","",393.586,53.718
"","",394.094,53.493
"","",394.603,53.269
"","",395.111,53.047
"","",395.620,52.828
"","",396.128,52.610
"","",396.637,52.395
"","",397.145,52.181
"","",397.654,51.969
"","",398.162,51.760
"","",398.671,51.552
"","",399.179,51.346
"","",399.688,51.143
"","",400.196,50.941
"","",400.705,50.741
"","",401.213,50.543
"","",401.722,50.347
"","",402.230,50.153
"","",402.739,49.961
"","",403.247,49.770
"","",403.756,49.582
"","",404.264,49.395
"","",404.773,49.211
"","",405.281,49.028
"","",405.790,48.847
"","",406.298,48.668
"","",406.807,48.491
"","",407.315,48.315
"","",407.824,48.142
"","",408.332,47.970
"","",408.841,47.800
"","",409.349,47.632
"","",409.858,47.465
"","",410.366,47.300
"","",410.875,47.137
"","",411.383,46.976
"","",411.892,46.817
"","",412.400,46.659
"","",412.909,46.503
"","",413.417,46.349
"","",413.926,46.196
"","",414.434,46.045
"","",414.943,45.896
"","",415.451,45.749
"","",415.960,45.603
"","",416.468,45.459
"","",416.977,45.316
"","",417.485,45.175
"","",417.994,45.036
"","",418.503,44.898
"","",419.011,44.762
"","",419.520,44.627
"","",420.028,44.494
"","",420.537,44.362
"","",421.045,44.232
"","",421.554,44.104
"","",422.062,43.977
"","",422.571,43.852
"","",423.079,43.728
"","",423.588,43.605
"","",424.096,43.484
"","",424.605,43.365
"","",425.113,43.247
"","",425.622,43.130
"","",426.130,43.015
"","",426.639,42.901
"","",427.147,42.789
"","",427.656,42.678
"","",428.164,42.569
"","",428.673,42.460
"","",429.181,42.353
"","",429.690,42.248
"","",430.198,42.144
"","",430.707,42.041
"","",431.215,41.939
"","",431.724,41.839
"","",432.232,41.740
"","",432.741,41.643
"","",433.249,41.546
"","",433.758,41.451
"","",434.266,41.357
"","",434.775,41.265
"","",435.283,41.173
"","",435.792,41.083
"","",436.300,40.994
"","",436.809,40.906
"","",437.317,40.819
"","",437.826,40.734
"","",438.334,40.649
"","",438.843,40.566
"","",439.351,40.484
"","",439.860,40.403
"","",440.368,40.323
"","",440.877,40.244
"","",441.385,40.167
"","",441.894,40.090
"","",442.402,40.015
"","",442.911,39.940
"","",443.419,39.867
"","",443.928,39.794
"","",444.436,39.723
"","",444.945,39.652
"","",445.453,39.583
"","",445.962,39.515
"","",446.470,39.447
"","",446.979,39.381
"","",447.487,39.315
"","",447.996,39.251
"","",448.505,39.187
"","",449.013,39.124
"","",449.522,39.062
"","",450.030,39.001
"","",450.539,38.941
"","",451.047,38.882
"","",451.556,38.824
"","",452.064,38.767
"","",452.573,38.710
"","",453.081,38.654
"","",453.590,38.600
"","",454.098,38.545
"","",454.607,38.492
"","",455.115,38.440
"","",455.624,38.388
"","",456.132,38.337
"","",456.641,38.287
"","",457.149,38.238
"","",457.658,38.189
"","",458.166,38.142
"","",458.675,38.095
"","",459.183,38.048
"","",459.692,38.003
"","",460.200,37.958
"","",460.709,37.914
"","",461.217,37.870
"","",461.726,37.827
"","",462.234,37.785
"","",462.743,37.744
"","",463.251,37.703
"","",463.760,37.663
"","",464.268,37.623
"","",464.777,37.584
"","",465.285,37.546
"","",465.794,37.508
"","",466.302,37.471
"","",466.811,37.435
"","",467.319,37.399
"","",467.828,37.364
"","",468.336,37.329
"","",468.845,37.295
"","",469.353,37.261
"","",469.862,37.228
"","",470.370,37.196
"","",470.879,37.164
"","",471.387,37.133
"","",471.896,37.102
"","",472.404,37.071
"","",472.913,37.042
"","",473.421,37.012
"","",473.930,36.983
"","",474.438,36.955
"","",474.947,36.927
"","",475.455,36.900
"","",475.964,36.873
"","",476.472,36.846
"","",476.981,36.820
"","",477.490,36.795
"","",477.998,36.770
"","",478.507,36.745
"","",479.015,36.721
"","",479.524,36.697
"","",480.032,36.674
"","",480.541,36.651
"","",481.049,36.628
"","",481.558,36.606
"","",482.066,36.584
"","",482.575,36.563
"","",483.083,36.542
"","",483.592,36.521
"","",484.100,36.501
"","",484.609,36.481
"","",485.117,36.461
"","",485.626,36.442
"","",486.134,36.423
"","",486.643,36.404
"","",487.151,36.386
"","",487.660,36.368
"","",488.168,36.351
"","",488.677,36.334
"","",489.185,36.317
"","",489.694,36.300
"","",490.202,36.284
"","",490.711,36.268
"","",491.219,36.252
"","",491.728,36.237
"","",492.236,36.222
"","",492.745,36.207
"","",493.253,36.192
"","",493.762,36.178
"","",494.270,36.164
"","",494.779,36.150
"","",495.287,36.137
"","",495.796,36.124
"","",496.304,36.111
"","",496.813,36.098
"","",497.321,36.085
"","",497.830,36.073
"","",498.338,36.061
"","",498.847,36.049
"","",499.355,36.038
"","",499.864,36.026
"","",500.372,36.015
"","",500.881,36.004
"","",501.389,35.994
"","",501.898,35.983
"","",502.406,35.973
"","",502.915,35.963
"","",503.423,35.953
"","",503.932,35.943
"","",504.440,35.934
"","",504.949,35.925
"","",505.457,35.915
"","",505.966,35.906
"","",506.474,35.898
"","",506.983,35.889
"","",507.491,35.881
"","",508.000,35.872
