X0,Y0,X1,Y1
142,46.667,69.223,42.586
143,49.603,69.711,42.601
144,48.145,70.198,42.617
145,48.155,70.686,42.633
146,53.669,71.173,42.649
147,50.157,71.661,42.666
148,55.147,72.148,42.683
149,55.137,72.636,42.701
150,62.433,73.123,42.719
151,53.217,73.611,42.738
152,61.348,74.098,42.757
153,61.379,74.586,42.777
154,71.667,75.073,42.797
155,65.000,75.561,42.818
156,74.336,76.048,42.839
157,75.055,76.536,42.861
158,71.667,77.023,42.884
159,67.177,77.511,42.907
160,77.262,77.998,42.930
161,77.769,78.485,42.955
162,81.663,78.973,42.980
163,90.000,79.460,43.005
164,86.632,79.948,43.031
165,91.694,80.435,43.058
166,101.817,80.923,43.086
167,108.333,81.410,43.114
168,108.333,81.898,43.143
169,112.687,82.385,43.173
170,124.606,82.873,43.203
171,105.407,83.360,43.234
172,137.454,83.848,43.266
173,138.552,84.335,43.299
174,126.906,84.823,43.332
175,148.333,85.310,43.367
176,148.333,85.798,43.402
177,139.244,86.285,43.438
178,138.655,86.773,43.475
179,143.433,87.260,43.513
180,138.840,87.748,43.552
181,117.183,88.235,43.591
182,82.509,88.723,43.632
183,107.888,89.210,43.673
184,85.890,89.698,43.716
185,103.398,90.185,43.759
186,88.032,90.673,43.804
187,87.320,91.160,43.850
188,98.070,91.648,43.896
189,80.000,92.135,43.944
190,87.803,92.623,43.993
191,83.922,93.110,44.043
192,101.153,93.598,44.094
193,102.136,94.085,44.147
194,131.708,94.573,44.200
195,122.998,95.060,44.255
196,120.000,95.548,44.311
197,154.719,96.035,44.368
198,145.000,96.523,44.426
199,80.072,97.010,44.486
200,78.125,97.497,44.547
201,98.597,97.985,44.610
202,120.113,98.472,44.674
203,150.003,98.960,44.739
204,162.365,99.447,44.805
205,71.403,99.935,44.873
206,70.000,100.422,44.943
207,71.667,100.910,45.014
208,74.514,101.397,45.086
209,76.201,101.885,45.161
210,102.509,102.372,45.236
211,83.833,102.860,45.313
212,65.216,103.347,45.392
213,89.268,103.835,45.473
214,103.496,104.322,45.555
215,107.190,104.810,45.639
216,123.216,105.297,45.724
217,136.238,105.785,45.812
218,144.698,106.272,45.901
219,133.298,106.760,45.992
220,164.655,107.247,46.085
221,169.849,107.735,46.179
222,168.755,108.222,46.276
223,169.819,108.710,46.374
224,164.014,109.197,46.475
225,159.405,109.685,46.577
226,168.120,110.172,46.681
227,163.373,110.660,46.788
228,167.582,111.147,46.896
229,156.331,111.635,47.007
230,149.205,112.122,47.119
231,139.974,112.610,47.234
232,130.541,113.097,47.351
233,136.375,113.585,47.470
234,137.113,114.072,47.592
235,133.333,114.560,47.715
236,148.880,115.047,47.841
237,154.005,115.535,47.970
238,148.943,116.022,48.100
239,155.194,116.510,48.234
240,149.023,116.997,48.369
241,153.092,117.484,48.507
242,99.704,117.972,48.647
243,0.000,118.459,48.790
244,169.499,118.947,48.936
245,157.992,119.434,49.084
246,138.306,119.922,49.235
247,134.062,120.409,49.388
248,136.975,120.897,49.544
249,144.000,121.384,49.702
250,159.333,121.872,49.864
251,165.608,122.359,50.028
252,165.471,122.847,50.195
253,168.238,123.334,50.364
254,157.561,123.822,50.537
255,162.219,124.309,50.712
256,161.727,124.797,50.891
257,164.333,125.284,51.072
258,163.201,125.772,51.256
259,151.720,126.259,51.443
260,154.525,126.747,51.634
261,166.035,127.234,51.827
262,160.768,127.722,52.023
263,164.914,128.209,52.223
264,159.062,128.697,52.425
265,144.131,129.184,52.631
266,152.263,129.672,52.840
267,146.996,130.159,53.052
268,168.767,130.647,53.268
269,169.667,131.134,53.486
270,150.454,131.622,53.709
271,124.535,132.109,53.934
272,115.106,132.597,54.163
273,98.824,133.084,54.395
274,103.333,133.572,54.630
275,110.435,134.059,54.869
276,118.992,134.547,55.111
277,101.923,135.034,55.357
278,74.764,135.522,55.607
279,76.198,136.009,55.860
280,73.333,136.496,56.116
281,90.510,136.984,56.376
282,78.070,137.471,56.640
283,70.541,137.959,56.907
284,80.137,138.446,57.178
285,145.000,138.934,57.453
286,137.170,139.421,57.731
287,147.053,139.909,58.013
288,153.854,140.396,58.298
289,154.945,140.884,58.588
290,143.689,141.371,58.881
291,127.683,141.859,59.178
292,97.680,142.346,59.479
293,109.647,142.834,59.783
294,104.908,143.321,60.092
295,92.485,143.809,60.404
296,103.498,144.296,60.720
297,106.502,144.784,61.040
298,109.230,145.271,61.364
299,92.225,145.759,61.691
300,90.760,146.246,62.023
301,80.880,146.734,62.358
302,82.765,147.221,62.698
303,77.074,147.709,63.041
304,105.383,148.196,63.388
305,109.647,148.684,63.739
306,139.189,149.171,64.095
307,128.333,149.659,64.454
308,126.424,150.146,64.817
309,143.782,150.634,65.184
310,145.910,151.121,65.554
311,122.228,151.609,65.929
312,116.170,152.096,66.308
313,110.715,152.584,66.691
314,108.289,153.071,67.078
315,96.468,153.559,67.468
316,103.652,154.046,67.863
317,109.764,154.534,68.262
318,94.795,155.021,68.664
319,90.000,155.509,69.071
320,86.571,155.996,69.481
321,103.789,156.483,69.895
322,94.918,156.971,70.313
323,85.000,157.458,70.735
324,82.211,157.946,71.161
325,77.765,158.433,71.591
326,76.075,158.921,72.024
327,74.405,159.408,72.462
328,68.809,159.896,72.903
329,65.000,160.383,73.348
330,65.000,160.871,73.797
331,75.065,161.358,74.249
332,66.893,161.846,74.706
333,67.108,162.333,75.165
334,56.667,162.821,75.629
335,65.000,163.308,76.096
336,48.217,163.796,76.567
337,51.667,164.283,77.041
338,51.667,164.771,77.519
339,55.147,165.258,78.001
340,48.176,165.746,78.486
341,48.166,166.233,78.974
342,46.667,166.721,79.466
343,46.667,167.208,79.961
344,40.000,167.696,80.460
345,44.723,168.183,80.962
346,44.736,168.671,81.467
347,46.667,169.158,81.975
348,41.903,169.646,82.487
349,40.000,170.133,83.001
350,40.000,170.621,83.519
351,40.000,171.108,84.040
352,40.000,171.596,84.563
353,35.168,172.083,85.090
354,35.154,172.571,85.619
355,35.140,173.058,86.152
356,33.333,173.546,86.687
357,33.333,174.033,87.225
358,38.234,174.521,87.765
359,33.333,175.008,88.308
360,33.333,175.495,88.853
361,33.333,175.983,89.401
362,33.333,176.470,89.952
363,56.192,176.958,90.505
364,33.333,177.445,91.060
365,33.333,177.933,91.617
366,33.333,178.420,92.176
367,33.333,178.908,92.738
368,56.507,179.395,93.301
369,33.333,179.883,93.866
370,33.333,180.370,94.433
371,40.638,180.858,95.002
372,33.333,181.345,95.573
373,33.333,181.833,96.145
374,33.333,182.320,96.719
375,33.333,182.808,97.294
376,64.000,183.295,97.871
377,33.333,183.783,98.449
378,33.333,184.270,99.028
379,33.333,184.758,99.608
380,57.262,185.245,100.189
381,40.008,185.733,100.771
382,33.333,186.220,101.354
383,33.333,186.708,101.938
384,33.333,187.195,102.523
385,39.756,187.683,103.108
386,33.333,188.170,103.693
387,39.630,188.658,104.279
388,57.766,189.145,104.866
389,33.333,189.633,105.452
390,33.333,190.120,106.039
391,33.333,190.608,106.625
392,33.333,191.095,107.212
393,33.333,191.583,107.798
394,33.333,192.070,108.384
395,33.333,192.558,108.969
396,33.333,193.045,109.555
397,33.333,193.533,110.139
398,33.333,194.020,110.723
399,64.000,194.508,111.306
400,58.522,194.995,111.888
401,33.333,195.482,112.469
402,33.333,195.970,113.049
403,58.710,196.457,113.628
404,33.333,196.945,114.205
405,58.836,197.432,114.781
406,58.899,197.920,115.356
407,33.333,198.407,115.928
408,64.000,198.895,116.499
409,38.245,199.382,117.068
410,59.151,199.870,117.635
411,59.214,200.357,118.200
412,33.333,200.845,118.763
413,33.333,201.332,119.324
414,59.403,201.820,119.882
415,64.000,202.307,120.437
416,64.000,202.795,120.990
417,33.333,203.282,121.540
418,59.655,203.770,122.087
419,59.718,204.257,122.631
420,59.781,204.745,123.172
421,33.333,205.232,123.710
422,59.907,205.720,124.244
423,59.970,206.207,124.775
424,60.033,206.695,125.303
425,33.333,207.182,125.827
426,60.159,207.670,126.347
427,37.112,208.157,126.863
428,33.333,208.645,127.375
429,36.986,209.132,127.883
430,33.333,209.620,128.387
431,33.333,210.107,128.886
432,60.537,210.595,129.381
433,60.600,211.082,129.872
434,33.333,211.570,130.358
435,60.726,212.057,130.839
436,60.789,212.545,131.315
437,33.333,213.032,131.786
438,36.419,213.520,132.252
439,60.977,214.007,132.713
440,33.333,214.494,133.169
441,61.103,214.982,133.619
442,36.167,215.469,134.064
443,33.333,215.957,134.503
444,61.292,216.444,134.936
445,33.333,216.932,135.364
446,64.000,217.419,135.785
447,33.333,217.907,136.201
448,61.544,218.394,136.611
449,35.726,218.882,137.014
450,61.670,219.369,137.411
451,61.733,219.857,137.802
452,61.796,220.344,138.187
453,61.859,220.832,138.564
454,64.000,221.319,138.935
455,33.333,221.807,139.300
456,64.000,222.294,139.657
457,64.000,222.782,140.008
458,35.159,223.269,140.352
459,62.237,223.757,140.688
460,62.300,224.244,141.017
461,64.000,224.732,141.340
462,62.426,225.219,141.654
463,62.489,225.707,141.962
464,34.782,226.194,142.262
465,34.719,226.682,142.554
466,62.678,227.169,142.839
467,64.000,227.657,143.116
468,33.333,228.144,143.386
469,62.867,228.632,143.648
470,62.930,229.119,143.901
471,62.992,229.607,144.147
472,63.055,230.094,144.385
473,63.118,230.582,144.615
474,63.181,231.069,144.836
475,34.089,231.557,145.050
476,33.333,232.044,145.255
477,64.000,232.532,145.452
478,33.333,233.019,145.641
479,63.496,233.507,145.821
480,63.559,233.994,145.993
481,33.711,234.481,146.156
482,33.333,234.969,146.311
483,63.748,235.456,146.457
484,63.811,235.944,146.595
485,63.874,236.431,146.724
486,63.937,236.919,146.845
487,33.333,237.406,146.957
"","",237.894,147.060
"","",238.381,147.155
"","",238.869,147.240
"","",239.356,147.317
"","",239.844,147.385
"","",240.331,147.445
"","",240.819,147.495
"","",241.306,147.537
"","",241.794,147.570
"","",242.281,147.594
"","",242.769,147.609
"","",243.256,147.615
"","",243.744,147.613
"","",244.231,147.601
"","",244.719,147.581
"","",245.206,147.552
"","",245.694,147.514
"","",246.181,147.467
"","",246.669,147.411
"","",247.156,147.347
"","",247.644,147.274
"","",248.131,147.192
"","",248.619,147.101
"","",249.106,147.001
"","",249.594,146.893
"","",250.081,146.776
"","",250.569,146.651
"","",251.056,146.516
"","",251.544,146.374
"","",252.031,146.222
"","",252.519,146.062
"","",253.006,145.894
"","",253.493,145.717
"","",253.981,145.532
"","",254.468,145.339
"","",254.956,145.137
"","",255.443,144.927
"","",255.931,144.709
"","",256.418,144.482
"","",256.906,144.248
"","",257.393,144.006
"","",257.881,143.755
"","",258.368,143.497
"","",258.856,143.231
"","",259.343,142.957
"","",259.831,142.675
"","",260.318,142.386
"","",260.806,142.089
"","",261.293,141.785
"","",261.781,141.473
"","",262.268,141.154
"","",262.756,140.827
"","",263.243,140.494
"","",263.731,140.153
"","",264.218,139.806
"","",264.706,139.451
"","",265.193,139.089
"","",265.681,138.721
"","",266.168,138.346
"","",266.656,137.965
"","",267.143,137.577
"","",267.631,137.182
"","",268.118,136.781
"","",268.606,136.374
"","",269.093,135.961
"","",269.581,135.542
"","",270.068,135.117
"","",270.556,134.686
"","",271.043,134.249
"","",271.531,133.807
"","",272.018,133.359
"","",272.505,132.905
"","",272.993,132.447
"","",273.480,131.983
"","",273.968,131.514
"","",274.455,131.039
"","",274.943,130.560
"","",275.430,130.077
"","",275.918,129.588
"","",276.405,129.095
"","",276.893,128.597
"","",277.380,128.095
"","",277.868,127.589
"","",278.355,127.079
"","",278.843,126.564
"","",279.330,126.046
"","",279.818,125.524
"","",280.305,124.998
"","",280.793,124.468
"","",281.280,123.935
"","",281.768,123.399
"","",282.255,122.859
"","",282.743,122.316
"","",283.230,121.770
"","",283.718,121.222
"","",284.205,120.670
"","",284.693,120.116
"","",285.180,119.559
"","",285.668,118.999
"","",286.155,118.437
"","",286.643,117.873
"","",287.130,117.307
"","",287.618,116.739
"","",288.105,116.169
"","",288.593,115.597
"","",289.080,115.023
"","",289.568,114.448
"","",290.055,113.871
"","",290.543,113.293
"","",291.030,112.713
"","",291.518,112.133
"","",292.005,111.551
"","",292.492,110.968
"","",292.980,110.385
"","",293.467,109.801
"","",293.955,109.216
"","",294.442,108.630
"","",294.930,108.044
"","",295.417,107.458
"","",295.905,106.872
"","",296.392,106.285
"","",296.880,105.699
"","",297.367,105.112
"","",297.855,104.526
"","",298.342,103.940
"","",298.830,103.354
"","",299.317,102.769
"","",299.805,102.184
"","",300.292,101.600
"","",300.780,101.017
"","",301.267,100.434
"","",301.755,99.852
"","",302.242,99.272
"","",302.730,98.692
"","",303.217,98.114
"","",303.705,97.537
"","",304.192,96.961
"","",304.680,96.386
"","",305.167,95.814
"","",305.655,95.242
"","",306.142,94.673
"","",306.630,94.105
"","",307.117,93.539
"","",307.605,92.974
"","",308.092,92.412
"","",308.580,91.852
"","",309.067,91.294
"","",309.555,90.738
"","",310.042,90.184
"","",310.530,89.633
"","",311.017,89.084
"","",311.505,88.537
"","",311.992,87.993
"","",312.479,87.451
"","",312.967,86.913
"","",313.454,86.376
"","",313.942,85.843
"","",314.429,85.312
"","",314.917,84.784
"","",315.404,84.260
"","",315.892,83.738
"","",316.379,83.219
"","",316.867,82.703
"","",317.354,82.190
"","",317.842,81.680
"","",318.329,81.174
"","",318.817,80.671
"","",319.304,80.171
"","",319.792,79.674
"","",320.279,79.181
"","",320.767,78.691
"","",321.254,78.204
"","",321.742,77.722
"","",322.229,77.242
"","",322.717,76.766
"","",323.204,76.294
"","",323.692,75.825
"","",324.179,75.360
"","",324.667,74.899
"","",325.154,74.441
"","",325.642,73.987
"","",326.129,73.536
"","",326.617,73.090
"","",327.104,72.647
"","",327.592,72.208
"","",328.079,71.773
"","",328.567,71.341
"","",329.054,70.914
"","",329.542,70.490
"","",330.029,70.071
"","",330.517,69.655
"","",331.004,69.243
"","",331.491,68.835
"","",331.979,68.430
"","",332.466,68.030
"","",332.954,67.634
"","",333.441,67.242
"","",333.929,66.853
"","",334.416,66.469
"","",334.904,66.088
"","",335.391,65.712
"","",335.879,65.339
"","",336.366,64.970
"","",336.854,64.606
"","",337.341,64.245
"","",337.829,63.888
"","",338.316,63.535
"","",338.804,63.187
"","",339.291,62.842
"","",339.779,62.501
"","",340.266,62.163
"","",340.754,61.830
"","",341.241,61.501
"","",341.729,61.175
"","",342.216,60.854
"","",342.704,60.536
"","",343.191,60.222
"","",343.679,59.912
"","",344.166,59.606
"","",344.654,59.304
"","",345.141,59.005
"","",345.629,58.711
"","",346.116,58.420
"","",346.604,58.132
"","",347.091,57.849
"","",347.579,57.569
"","",348.066,57.293
"","",348.554,57.021
"","",349.041,56.752
"","",349.529,56.487
"","",350.016,56.225
"","",350.504,55.967
"","",350.991,55.713
"","",351.478,55.462
"","",351.966,55.214
"","",352.453,54.971
"","",352.941,54.730
"","",353.428,54.493
"","",353.916,54.260
"","",354.403,54.030
"","",354.891,53.803
"","",355.378,53.579
"","",355.866,53.359
"","",356.353,53.143
"","",356.841,52.929
"","",357.328,52.719
"","",357.816,52.512
"","",358.303,52.308
"","",358.791,52.107
"","",359.278,51.909
"","",359.766,51.715
"","",360.253,51.523
"","",360.741,51.335
"","",361.228,51.149
"","",361.716,50.967
"","",362.203,50.787
"","",362.691,50.610
"","",363.178,50.437
"","",363.666,50.266
"","",364.153,50.098
"","",364.641,49.932
"","",365.128,49.770
"","",365.616,49.610
"","",366.103,49.453
"","",366.591,49.299
"","",367.078,49.147
"","",367.566,48.998
"","",368.053,48.851
"","",368.541,48.707
"","",369.028,48.566
"","",369.516,48.427
"","",370.003,48.290
"","",370.490,48.156
"","",370.978,48.024
"","",371.465,47.895
"","",371.953,47.768
"","",372.440,47.644
"","",372.928,47.521
"","",373.415,47.401
"","",373.903,47.283
"","",374.390,47.167
"","",374.878,47.054
"","",375.365,46.942
"","",375.853,46.833
"","",376.340,46.726
"","",376.828,46.621
"","",377.315,46.517
"","",377.803,46.416
"","",378.290,46.317
"","",378.778,46.220
"","",379.265,46.124
"","",379.753,46.031
"","",380.240,45.939
"","",380.728,45.849
"","",381.215,45.761
"","",381.703,45.675
"","",382.190,45.590
"","",382.678,45.507
"","",383.165,45.426
"","",383.653,45.346
"","",384.140,45.269
"","",384.628,45.192
"","",385.115,45.117
"","",385.603,45.044
"","",386.090,44.973
"","",386.578,44.902
"","",387.065,44.834
"","",387.553,44.767
"","",388.040,44.701
"","",388.528,44.636
"","",389.015,44.573
"","",389.503,44.512
"","",389.990,44.451
"","",390.477,44.392
"","",390.965,44.335
"","",391.452,44.278
"","",391.940,44.223
"","",392.427,44.169
"","",392.915,44.116
"","",393.402,44.064
"","",393.890,44.014
"","",394.377,43.965
"","",394.865,43.916
"","",395.352,43.869
"","",395.840,43.823
"","",396.327,43.778
"","",396.815,43.734
"","",397.302,43.691
"","",397.790,43.649
"","",398.277,43.608
"","",398.765,43.568
"","",399.252,43.529
"","",399.740,43.491
"","",400.227,43.453
"","",400.715,43.417
"","",401.202,43.381
"","",401.690,43.347
"","",402.177,43.313
"","",402.665,43.280
"","",403.152,43.247
"","",403.640,43.216
"","",404.127,43.185
"","",404.615,43.155
"","",405.102,43.126
"","",405.590,43.098
"","",406.077,43.070
"","",406.565,43.043
"","",407.052,43.016
"","",407.540,42.990
"","",408.027,42.965
"","",408.515,42.941
"","",409.002,42.917
"","",409.490,42.893
"","",409.977,42.871
"","",410.464,42.848
"","",410.952,42.827
"","",411.439,42.806
"","",411.927,42.785
"","",412.414,42.765
"","",412.902,42.746
"","",413.389,42.727
"","",413.877,42.709
"","",414.364,42.691
"","",414.852,42.673
"","",415.339,42.656
"","",415.827,42.640
"","",416.314,42.624
"","",416.802,42.608
"","",417.289,42.593
"","",417.777,42.578
"","",418.264,42.563
"","",418.752,42.549
"","",419.239,42.535
"","",419.727,42.522
"","",420.214,42.509
"","",420.702,42.496
"","",421.189,42.484
"","",421.677,42.472
"","",422.164,42.461
"","",422.652,42.449
"","",423.139,42.438
"","",423.627,42.428
"","",424.114,42.417
"","",424.602,42.407
"","",425.089,42.398
"","",425.577,42.388
"","",426.064,42.379
"","",426.552,42.370
"","",427.039,42.361
"","",427.527,42.353
"","",428.014,42.344
"","",428.501,42.336
"","",428.989,42.329
"","",429.476,42.321
"","",429.964,42.314
"","",430.451,42.307
"","",430.939,42.300
"","",431.426,42.293
"","",431.914,42.287
"","",432.401,42.280
"","",432.889,42.274
"","",433.376,42.268
"","",433.864,42.262
"","",434.351,42.257
"","",434.839,42.251
"","",435.326,42.246
"","",435.814,42.241
"","",436.301,42.236
"","",436.789,42.231
"","",437.276,42.227
"","",437.764,42.222
"","",438.251,42.218
"","",438.739,42.214
"","",439.226,42.209
"","",439.714,42.205
"","",440.201,42.202
"","",440.689,42.198
"","",441.176,42.194
"","",441.664,42.191
"","",442.151,42.187
"","",442.639,42.184
"","",443.126,42.181
"","",443.614,42.178
"","",444.101,42.175
"","",444.589,42.172
"","",445.076,42.169
"","",445.564,42.166
"","",446.051,42.164
"","",446.539,42.161
"","",447.026,42.159
"","",447.514,42.156
"","",448.001,42.154
"","",448.488,42.152
"","",448.976,42.149
"","",449.463,42.147
"","",449.951,42.145
"","",450.438,42.143
"","",450.926,42.142
"","",451.413,42.140
"","",451.901,42.138
"","",452.388,42.136
"","",452.876,42.135
"","",453.363,42.133
"","",453.851,42.131
"","",454.338,42.130
"","",454.826,42.128
"","",455.313,42.127
"","",455.801,42.126
"","",456.288,42.124
"","",456.776,42.123
"","",457.263,42.122
"","",457.751,42.121
"","",458.238,42.120
"","",458.726,42.119
"","",459.213,42.117
"","",459.701,42.116
"","",460.188,42.115
"","",460.676,42.114
"","",461.163,42.114
"","",461.651,42.113
"","",462.138,42.112
"","",462.626,42.111
"","",463.113,42.110
"","",463.601,42.109
"","",464.088,42.109
"","",464.576,42.108
"","",465.063,42.107
"","",465.551,42.107
"","",466.038,42.106
"","",466.526,42.105
"","",467.013,42.105
"","",467.500,42.104
"","",467.988,42.104
"","",468.475,42.103
"","",468.963,42.103
"","",469.450,42.102
"","",469.938,42.102
"","",470.425,42.101
"","",470.913,42.101
"","",471.400,42.100
"","",471.888,42.100
"","",472.375,42.099
"","",472.863,42.099
"","",473.350,42.099
"","",473.838,42.098
"","",474.325,42.098
"","",474.813,42.098
"","",475.300,42.097
"","",475.788,42.097
"","",476.275,42.097
"","",476.763,42.096
"","",477.250,42.096
"","",477.738,42.096
"","",478.225,42.096
"","",478.713,42.095
"","",479.200,42.095
"","",479.688,42.095
"","",480.175,42.095
"","",480.663,42.094
"","",481.150,42.094
"","",481.638,42.094
"","",482.125,42.094
"","",482.613,42.094
"","",483.100,42.094
"","",483.588,42.093
"","",484.075,42.093
"","",484.563,42.093
"","",485.050,42.093
"","",485.538,42.093
"","",486.025,42.093
"","",486.513,42.092
"","",487.000,42.092
