Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
156.176,68.4034,35.434,109.5035
157.511,68.1176,35.728,109.6215
158.846,66.8523,36.022,109.7384
160.181,66.2805,36.316,109.8543
161.516,65.3947,36.61,109.9691
162.851,64.5222,36.904,110.0829
164.186,64.0754,37.198,110.1957
165.52,63.6799,37.492,110.3073
166.855,62.9943,37.786,110.4179
168.19,62.379,38.08,110.5274
169.525,61.5077,38.374,110.6359
170.86,60.398,38.668,110.7432
172.195,60.0421,38.962,110.8495
173.529,59.4113,39.256,110.9547
174.864,58.347,39.55,111.0588
176.199,57.8824,39.843,111.1617
177.534,57.572,40.137,111.2636
178.869,57.4061,40.431,111.3644
180.204,56.962,40.725,111.464
181.538,56.4618,41.019,111.5625
182.873,55.5199,41.313,111.6599
184.208,54.4273,41.607,111.7561
185.543,53.7319,41.901,111.8512
186.878,53.1538,42.195,111.9452
188.213,53.1189,42.489,112.0381
189.548,52.7067,42.783,112.1297
190.882,51.995,43.077,112.2203
192.217,51.0242,43.371,112.3096
193.552,50.647,43.665,112.3978
194.887,49.9141,43.959,112.4849
196.222,49.4884,44.253,112.5708
197.557,49.2433,44.547,112.6555
198.891,48.6831,44.841,112.739
200.226,48.2496,45.135,112.8213
201.561,47.8061,45.429,112.9025
202.896,47.1909,45.723,112.9824
204.231,47.0436,46.017,113.0612
205.566,46.6889,46.311,113.1388
206.9,46.187,46.605,113.2151
208.235,45.4338,46.899,113.2903
209.57,44.8697,47.192,113.3643
210.905,44.75,47.486,113.437
212.24,44.3628,47.78,113.5085
213.575,43.886,48.074,113.5788
214.91,43.5038,48.368,113.6479
216.244,43.2775,48.662,113.7158
217.579,42.8082,48.956,113.7824
218.914,42.7008,49.25,113.8478
220.249,42.4162,49.544,113.912
221.584,42.0518,49.838,113.9749
222.919,41.7749,50.132,114.0366
224.253,41.554,50.426,114.0971
225.588,41.3689,50.72,114.1563
226.923,40.8394,51.014,114.2142
228.258,40.649,51.308,114.2709
229.593,40.4715,51.602,114.3264
230.928,40.2279,51.896,114.3805
232.262,39.7953,52.19,114.4335
233.597,39.4762,52.484,114.4851
234.932,39.1244,52.778,114.5355
236.267,39.0499,53.072,114.5847
237.602,38.8628,53.366,114.6325
238.937,38.7125,53.66,114.6791
240.271,38.6549,53.954,114.7244
241.606,38.1705,54.247,114.7685
242.941,37.9882,54.541,114.8112
244.276,37.7752,54.835,114.8527
245.611,37.5628,55.129,114.8929
246.946,37.1957,55.423,114.9318
248.281,37.1211,55.717,114.9695
249.615,36.8953,56.011,115.0058
250.95,36.7863,56.305,115.0409
252.285,36.66,56.599,115.0746
253.62,36.4491,56.893,115.1071
254.955,36.2241,57.187,115.1382
256.29,36.036,57.481,115.1681
257.624,35.7988,57.775,115.1967
258.959,35.7779,58.069,115.224
260.294,35.7211,58.363,115.25
261.629,35.6286,58.657,115.2746
262.964,35.3017,58.951,115.298
264.299,35.3923,59.245,115.3201
265.633,35.265,59.539,115.3408
266.968,35.2234,59.833,115.3603
268.303,35.0272,60.127,115.3784
269.638,35.1596,60.421,115.3953
270.973,35.0444,60.715,115.4108
272.308,35.2026,61.009,115.425
273.643,34.9934,61.303,115.438
274.977,35.0024,61.596,115.4496
276.312,35.1128,61.89,115.4599
277.647,34.7083,62.184,115.4688
278.982,34.7856,62.478,115.4765
280.317,34.8923,62.772,115.4829
281.652,34.6669,63.066,115.4879
282.986,34.4938,63.36,115.4916
284.321,34.7468,63.654,115.494
285.656,34.7526,63.948,115.4952
286.991,35.0138,64.242,115.4949
288.326,34.7884,64.536,115.4934
289.661,35.1672,64.83,115.4906
290.995,35.3493,65.124,115.4864
292.33,35.5005,65.418,115.481
293.665,35.6634,65.712,115.4742
295,40.6301,66.006,115.4661
,,66.3,115.4567
,,66.594,115.446
,,66.888,115.434
,,67.182,115.4206
,,67.476,115.406
,,67.77,115.39
,,68.064,115.3728
,,68.358,115.3542
,,68.651,115.3343
,,68.945,115.3132
,,69.239,115.2907
,,69.533,115.2669
,,69.827,115.2418
,,70.121,115.2154
,,70.415,115.1877
,,70.709,115.1587
,,71.003,115.1284
,,71.297,115.0969
,,71.591,115.064
,,71.885,115.0298
,,72.179,114.9943
,,72.473,114.9576
,,72.767,114.9196
,,73.061,114.8802
,,73.355,114.8396
,,73.649,114.7977
,,73.943,114.7546
,,74.237,114.7101
,,74.531,114.6644
,,74.825,114.6174
,,75.119,114.5691
,,75.413,114.5196
,,75.706,114.4688
,,76,114.4167
,,76.294,114.3634
,,76.588,114.3088
,,76.882,114.253
,,77.176,114.1959
,,77.47,114.1375
,,77.764,114.0779
,,78.058,114.0171
,,78.352,113.955
,,78.646,113.8917
,,78.94,113.8271
,,79.234,113.7613
,,79.528,113.6943
,,79.822,113.626
,,80.116,113.5565
,,80.41,113.4858
,,80.704,113.4139
,,80.998,113.3408
,,81.292,113.2664
,,81.586,113.1909
,,81.88,113.1141
,,82.174,113.0362
,,82.468,112.957
,,82.762,112.8767
,,83.055,112.7952
,,83.349,112.7125
,,83.643,112.6286
,,83.937,112.5435
,,84.231,112.4572
,,84.525,112.3698
,,84.819,112.2812
,,85.113,112.1915
,,85.407,112.1006
,,85.701,112.0086
,,85.995,111.9154
,,86.289,111.821
,,86.583,111.7255
,,86.877,111.6289
,,87.171,111.5312
,,87.465,111.4323
,,87.759,111.3323
,,88.053,111.2312
,,88.347,111.129
,,88.641,111.0257
,,88.935,110.9212
,,89.229,110.8157
,,89.523,110.7091
,,89.817,110.6014
,,90.11,110.4926
,,90.404,110.3828
,,90.698,110.2718
,,90.992,110.1598
,,91.286,110.0467
,,91.58,109.9326
,,91.874,109.8174
,,92.168,109.7012
,,92.462,109.584
,,92.756,109.4657
,,93.05,109.3463
,,93.344,109.226
,,93.638,109.1046
,,93.932,108.9822
,,94.226,108.8588
,,94.52,108.7344
,,94.814,108.609
,,95.108,108.4826
,,95.402,108.3553
,,95.696,108.2269
,,95.99,108.0976
,,96.284,107.9673
,,96.578,107.836
,,96.872,107.7038
,,97.166,107.5707
,,97.459,107.4366
,,97.753,107.3015
,,98.047,107.1655
,,98.341,107.0286
,,98.635,106.8908
,,98.929,106.7521
,,99.223,106.6124
,,99.517,106.4719
,,99.811,106.3304
,,100.105,106.1881
,,100.399,106.0449
,,100.693,105.9008
,,100.987,105.7558
,,101.281,105.61
,,101.575,105.4633
,,101.869,105.3158
,,102.163,105.1674
,,102.457,105.0182
,,102.751,104.8681
,,103.045,104.7172
,,103.339,104.5656
,,103.633,104.413
,,103.927,104.2597
,,104.221,104.1056
,,104.514,103.9507
,,104.808,103.7951
,,105.102,103.6386
,,105.396,103.4814
,,105.69,103.3234
,,105.984,103.1646
,,106.278,103.0051
,,106.572,102.8449
,,106.866,102.6839
,,107.16,102.5221
,,107.454,102.3597
,,107.748,102.1966
,,108.042,102.0327
,,108.336,101.8681
,,108.63,101.7029
,,108.924,101.5369
,,109.218,101.3703
,,109.512,101.2029
,,109.806,101.035
,,110.1,100.8663
,,110.394,100.697
,,110.688,100.5271
,,110.982,100.3565
,,111.276,100.1853
,,111.57,100.0135
,,111.863,99.841
,,112.157,99.6679
,,112.451,99.4943
,,112.745,99.32
,,113.039,99.1452
,,113.333,98.9697
,,113.627,98.7937
,,113.921,98.6171
,,114.215,98.44
,,114.509,98.2623
,,114.803,98.0841
,,115.097,97.9053
,,115.391,97.726
,,115.685,97.5461
,,115.979,97.3658
,,116.273,97.1849
,,116.567,97.0035
,,116.861,96.8217
,,117.155,96.6393
,,117.449,96.4565
,,117.743,96.2732
,,118.037,96.0894
,,118.331,95.9052
,,118.625,95.7205
,,118.918,95.5354
,,119.212,95.3498
,,119.506,95.1638
,,119.8,94.9774
,,120.094,94.7906
,,120.388,94.6033
,,120.682,94.4157
,,120.976,94.2276
,,121.27,94.0392
,,121.564,93.8504
,,121.858,93.6612
,,122.152,93.4717
,,122.446,93.2818
,,122.74,93.0915
,,123.034,92.9009
,,123.328,92.71
,,123.622,92.5187
,,123.916,92.3272
,,124.21,92.1353
,,124.504,91.9431
,,124.798,91.7506
,,125.092,91.5578
,,125.386,91.3647
,,125.68,91.1713
,,125.974,90.9777
,,126.267,90.7838
,,126.561,90.5896
,,126.855,90.3952
,,127.149,90.2006
,,127.443,90.0057
,,127.737,89.8106
,,128.031,89.6152
,,128.325,89.4197
,,128.619,89.2239
,,128.913,89.028
,,129.207,88.8318
,,129.501,88.6355
,,129.795,88.439
,,130.089,88.2423
,,130.383,88.0454
,,130.677,87.8484
,,130.971,87.6512
,,131.265,87.4539
,,131.559,87.2565
,,131.853,87.0589
,,132.147,86.8612
,,132.441,86.6633
,,132.735,86.4654
,,133.029,86.2674
,,133.322,86.0692
,,133.616,85.871
,,133.91,85.6727
,,134.204,85.4743
,,134.498,85.2758
,,134.792,85.0773
,,135.086,84.8787
,,135.38,84.68
,,135.674,84.4813
,,135.968,84.2826
,,136.262,84.0839
,,136.556,83.8851
,,136.85,83.6863
,,137.144,83.4875
,,137.438,83.2887
,,137.732,83.0898
,,138.026,82.891
,,138.32,82.6922
,,138.614,82.4934
,,138.908,82.2947
,,139.202,82.096
,,139.496,81.8973
,,139.79,81.6987
,,140.084,81.5001
,,140.378,81.3015
,,140.671,81.1031
,,140.965,80.9047
,,141.259,80.7064
,,141.553,80.5081
,,141.847,80.31
,,142.141,80.1119
,,142.435,79.9139
,,142.729,79.7161
,,143.023,79.5183
,,143.317,79.3207
,,143.611,79.1232
,,143.905,78.9258
,,144.199,78.7286
,,144.493,78.5315
,,144.787,78.3345
,,145.081,78.1377
,,145.375,77.9411
,,145.669,77.7446
,,145.963,77.5483
,,146.257,77.3521
,,146.551,77.1562
,,146.845,76.9604
,,147.139,76.7648
,,147.433,76.5694
,,147.726,76.3742
,,148.02,76.1792
,,148.314,75.9844
,,148.608,75.7899
,,148.902,75.5955
,,149.196,75.4014
,,149.49,75.2076
,,149.784,75.0139
,,150.078,74.8205
,,150.372,74.6274
,,150.666,74.4345
,,150.96,74.2418
,,151.254,74.0494
,,151.548,73.8573
,,151.842,73.6655
,,152.136,73.474
,,152.43,73.2827
,,152.724,73.0917
,,153.018,72.901
,,153.312,72.7106
,,153.606,72.5205
,,153.9,72.3307
,,154.194,72.1412
,,154.488,71.952
,,154.781,71.7632
,,155.075,71.5747
,,155.369,71.3865
,,155.663,71.1986
,,155.957,71.011
,,156.251,70.8239
,,156.545,70.637
,,156.839,70.4505
,,157.133,70.2644
,,157.427,70.0786
,,157.721,69.8932
,,158.015,69.7081
,,158.309,69.5235
,,158.603,69.3391
,,158.897,69.1552
,,159.191,68.9717
,,159.485,68.7885
,,159.779,68.6057
,,160.073,68.4234
,,160.367,68.2414
,,160.661,68.0598
,,160.955,67.8786
,,161.249,67.6979
,,161.543,67.5175
,,161.837,67.3376
,,162.13,67.1581
,,162.424,66.979
,,162.718,66.8003
,,163.012,66.6221
,,163.306,66.4443
,,163.6,66.2669
,,163.894,66.09
,,164.188,65.9135
,,164.482,65.7374
,,164.776,65.5619
,,165.07,65.3867
,,165.364,65.2121
,,165.658,65.0378
,,165.952,64.8641
,,166.246,64.6908
,,166.54,64.518
,,166.834,64.3456
,,167.128,64.1737
,,167.422,64.0023
,,167.716,63.8314
,,168.01,63.661
,,168.304,63.491
,,168.598,63.3216
,,168.892,63.1526
,,169.186,62.9841
,,169.479,62.8161
,,169.773,62.6486
,,170.067,62.4816
,,170.361,62.3152
,,170.655,62.1492
,,170.949,61.9837
,,171.243,61.8187
,,171.537,61.6543
,,171.831,61.4904
,,172.125,61.3269
,,172.419,61.164
,,172.713,61.0017
,,173.007,60.8398
,,173.301,60.6785
,,173.595,60.5177
,,173.889,60.3574
,,174.183,60.1977
,,174.477,60.0385
,,174.771,59.8798
,,175.065,59.7217
,,175.359,59.5641
,,175.653,59.407
,,175.947,59.2505
,,176.241,59.0946
,,176.534,58.9392
,,176.828,58.7843
,,177.122,58.63
,,177.416,58.4762
,,177.71,58.323
,,178.004,58.1703
,,178.298,58.0182
,,178.592,57.8667
,,178.886,57.7157
,,179.18,57.5652
,,179.474,57.4154
,,179.768,57.266
,,180.062,57.1173
,,180.356,56.9691
,,180.65,56.8215
,,180.944,56.6744
,,181.238,56.528
,,181.532,56.382
,,181.826,56.2367
,,182.12,56.0919
,,182.414,55.9477
,,182.708,55.8041
,,183.002,55.661
,,183.296,55.5186
,,183.589,55.3767
,,183.883,55.2353
,,184.177,55.0946
,,184.471,54.9544
,,184.765,54.8148
,,185.059,54.6758
,,185.353,54.5374
,,185.647,54.3995
,,185.941,54.2622
,,186.235,54.1255
,,186.529,53.9894
,,186.823,53.8539
,,187.117,53.719
,,187.411,53.5846
,,187.705,53.4508
,,187.999,53.3176
,,188.293,53.185
,,188.587,53.053
,,188.881,52.9216
,,189.175,52.7907
,,189.469,52.6604
,,189.763,52.5308
,,190.057,52.4017
,,190.351,52.2732
,,190.645,52.1452
,,190.938,52.0179
,,191.232,51.8911
,,191.526,51.765
,,191.82,51.6394
,,192.114,51.5144
,,192.408,51.39
,,192.702,51.2662
,,192.996,51.1429
,,193.29,51.0203
,,193.584,50.8982
,,193.878,50.7767
,,194.172,50.6558
,,194.466,50.5355
,,194.76,50.4158
,,195.054,50.2967
,,195.348,50.1781
,,195.642,50.0601
,,195.936,49.9427
,,196.23,49.8259
,,196.524,49.7097
,,196.818,49.5941
,,197.112,49.479
,,197.406,49.3645
,,197.7,49.2506
,,197.993,49.1373
,,198.287,49.0245
,,198.581,48.9124
,,198.875,48.8008
,,199.169,48.6898
,,199.463,48.5793
,,199.757,48.4695
,,200.051,48.3602
,,200.345,48.2515
,,200.639,48.1433
,,200.933,48.0358
,,201.227,47.9288
,,201.521,47.8223
,,201.815,47.7165
,,202.109,47.6112
,,202.403,47.5065
,,202.697,47.4023
,,202.991,47.2987
,,203.285,47.1957
,,203.579,47.0933
,,203.873,46.9914
,,204.167,46.89
,,204.461,46.7893
,,204.755,46.6891
,,205.049,46.5894
,,205.342,46.4903
,,205.636,46.3918
,,205.93,46.2938
,,206.224,46.1964
,,206.518,46.0995
,,206.812,46.0032
,,207.106,45.9074
,,207.4,45.8122
,,207.694,45.7176
,,207.988,45.6234
,,208.282,45.5299
,,208.576,45.4368
,,208.87,45.3444
,,209.164,45.2524
,,209.458,45.161
,,209.752,45.0701
,,210.046,44.9798
,,210.34,44.89
,,210.634,44.8008
,,210.928,44.7121
,,211.222,44.6239
,,211.516,44.5362
,,211.81,44.4491
,,212.104,44.3625
,,212.397,44.2764
,,212.691,44.1909
,,212.985,44.1059
,,213.279,44.0214
,,213.573,43.9374
,,213.867,43.8539
,,214.161,43.771
,,214.455,43.6886
,,214.749,43.6066
,,215.043,43.5252
,,215.337,43.4444
,,215.631,43.364
,,215.925,43.2841
,,216.219,43.2047
,,216.513,43.1259
,,216.807,43.0475
,,217.101,42.9697
,,217.395,42.8923
,,217.689,42.8155
,,217.983,42.7391
,,218.277,42.6632
,,218.571,42.5879
,,218.865,42.513
,,219.159,42.4386
,,219.452,42.3647
,,219.746,42.2913
,,220.04,42.2183
,,220.334,42.1459
,,220.628,42.0739
,,220.922,42.0024
,,221.216,41.9314
,,221.51,41.8608
,,221.804,41.7908
,,222.098,41.7212
,,222.392,41.652
,,222.686,41.5834
,,222.98,41.5152
,,223.274,41.4475
,,223.568,41.3802
,,223.862,41.3134
,,224.156,41.247
,,224.45,41.1811
,,224.744,41.1157
,,225.038,41.0507
,,225.332,40.9862
,,225.626,40.9221
,,225.92,40.8585
,,226.214,40.7953
,,226.508,40.7325
,,226.801,40.6702
,,227.095,40.6084
,,227.389,40.5469
,,227.683,40.486
,,227.977,40.4254
,,228.271,40.3653
,,228.565,40.3056
,,228.859,40.2463
,,229.153,40.1875
,,229.447,40.1291
,,229.741,40.0711
,,230.035,40.0135
,,230.329,39.9563
,,230.623,39.8996
,,230.917,39.8433
,,231.211,39.7874
,,231.505,39.7319
,,231.799,39.6768
,,232.093,39.6221
,,232.387,39.5678
,,232.681,39.5139
,,232.975,39.4604
,,233.269,39.4074
,,233.563,39.3547
,,233.857,39.3024
,,234.15,39.2505
,,234.444,39.199
,,234.738,39.1479
,,235.032,39.0972
,,235.326,39.0468
,,235.62,38.9969
,,235.914,38.9473
,,236.208,38.8981
,,236.502,38.8493
,,236.796,38.8008
,,237.09,38.7527
,,237.384,38.705
,,237.678,38.6577
,,237.972,38.6107
,,238.266,38.5641
,,238.56,38.5179
,,238.854,38.472
,,239.148,38.4265
,,239.442,38.3813
,,239.736,38.3365
,,240.03,38.2921
,,240.324,38.248
,,240.618,38.2042
,,240.912,38.1608
,,241.205,38.1178
,,241.499,38.0751
,,241.793,38.0327
,,242.087,37.9907
,,242.381,37.949
,,242.675,37.9076
,,242.969,37.8666
,,243.263,37.8259
,,243.557,37.7856
,,243.851,37.7455
,,244.145,37.7058
,,244.439,37.6664
,,244.733,37.6274
,,245.027,37.5886
,,245.321,37.5502
,,245.615,37.5121
,,245.909,37.4743
,,246.203,37.4369
,,246.497,37.3997
,,246.791,37.3628
,,247.085,37.3263
,,247.379,37.2901
,,247.673,37.2541
,,247.967,37.2185
,,248.26,37.1832
,,248.554,37.1481
,,248.848,37.1134
,,249.142,37.0789
,,249.436,37.0448
,,249.73,37.0109
,,250.024,36.9773
,,250.318,36.944
,,250.612,36.911
,,250.906,36.8783
,,251.2,36.8459
,,251.494,36.8137
,,251.788,36.7818
,,252.082,36.7502
,,252.376,36.7189
,,252.67,36.6878
,,252.964,36.657
,,253.258,36.6265
,,253.552,36.5962
,,253.846,36.5662
,,254.14,36.5365
,,254.434,36.507
,,254.728,36.4778
,,255.022,36.4489
,,255.316,36.4202
,,255.609,36.3918
,,255.903,36.3636
,,256.197,36.3356
,,256.491,36.308
,,256.785,36.2805
,,257.079,36.2533
,,257.373,36.2264
,,257.667,36.1997
,,257.961,36.1732
,,258.255,36.147
,,258.549,36.121
,,258.843,36.0952
,,259.137,36.0697
,,259.431,36.0444
,,259.725,36.0194
,,260.019,35.9946
,,260.313,35.97
,,260.607,35.9456
,,260.901,35.9214
,,261.195,35.8975
,,261.489,35.8738
,,261.783,35.8503
,,262.077,35.8271
,,262.371,35.804
,,262.664,35.7812
,,262.958,35.7585
,,263.252,35.7361
,,263.546,35.7139
,,263.84,35.6919
,,264.134,35.6701
,,264.428,35.6486
,,264.722,35.6272
,,265.016,35.606
,,265.31,35.585
,,265.604,35.5642
,,265.898,35.5437
,,266.192,35.5233
,,266.486,35.5031
,,266.78,35.4831
,,267.074,35.4633
,,267.368,35.4437
,,267.662,35.4242
,,267.956,35.405
,,268.25,35.3859
,,268.544,35.3671
,,268.838,35.3484
,,269.132,35.3299
,,269.426,35.3116
,,269.72,35.2934
,,270.013,35.2754
,,270.307,35.2576
,,270.601,35.24
,,270.895,35.2226
,,271.189,35.2053
,,271.483,35.1882
,,271.777,35.1713
,,272.071,35.1545
,,272.365,35.1379
,,272.659,35.1214
,,272.953,35.1052
,,273.247,35.089
,,273.541,35.0731
,,273.835,35.0573
,,274.129,35.0417
,,274.423,35.0262
,,274.717,35.0109
,,275.011,34.9957
,,275.305,34.9807
,,275.599,34.9658
,,275.893,34.9511
,,276.187,34.9365
,,276.481,34.9221
,,276.775,34.9078
,,277.068,34.8937
,,277.362,34.8797
,,277.656,34.8659
,,277.95,34.8522
,,278.244,34.8386
,,278.538,34.8252
,,278.832,34.8119
,,279.126,34.7988
,,279.42,34.7858
,,279.714,34.7729
,,280.008,34.7602
,,280.302,34.7476
,,280.596,34.7351
,,280.89,34.7227
,,281.184,34.7105
,,281.478,34.6984
,,281.772,34.6865
,,282.066,34.6746
,,282.36,34.6629
,,282.654,34.6513
,,282.948,34.6399
,,283.242,34.6285
,,283.536,34.6173
,,283.83,34.6062
,,284.124,34.5952
,,284.417,34.5843
,,284.711,34.5736
,,285.005,34.5629
,,285.299,34.5524
,,285.593,34.542
,,285.887,34.5317
,,286.181,34.5215
,,286.475,34.5114
,,286.769,34.5014
,,287.063,34.4915
,,287.357,34.4818
,,287.651,34.4721
,,287.945,34.4626
,,288.239,34.4531
,,288.533,34.4438
,,288.827,34.4345
,,289.121,34.4254
,,289.415,34.4163
,,289.709,34.4074
,,290.003,34.3985
,,290.297,34.3898
,,290.591,34.3811
,,290.885,34.3726
,,291.179,34.3641
,,291.473,34.3558
,,291.766,34.3475
,,292.06,34.3393
,,292.354,34.3312
,,292.648,34.3232
,,292.942,34.3153
,,293.236,34.3075
,,293.53,34.2997
,,293.824,34.2921
,,294.118,34.2845
,,294.412,34.277
,,294.706,34.2696
,,295,34.2623
