Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
,,228.271,57.6956
,,228.565,57.5526
,,228.859,57.4097
,,229.153,57.2669
,,229.447,57.1242
,,229.741,56.9817
,,230.035,56.8393
,,230.329,56.697
,,230.623,56.5548
,,230.917,56.4127
,,231.211,56.2708
,,231.505,56.1289
,,231.799,55.9873
,,232.093,55.8457
,,232.387,55.7042
,,232.681,55.5629
,,232.975,55.4217
,,233.269,55.2806
,,233.563,55.1397
,,233.857,54.9989
,,234.15,54.8582
,,234.444,54.7177
,,234.738,54.5772
,,235.032,54.437
,,235.326,54.2968
,,235.62,54.1568
,,235.914,54.0169
,,236.208,53.8772
,,236.502,53.7376
,,236.796,53.5981
,,237.09,53.4588
,,237.384,53.3196
,,237.678,53.1805
,,237.972,53.0416
,,238.266,52.9029
,,238.56,52.7643
,,238.854,52.6258
,,239.148,52.4874
,,239.442,52.3493
,,239.736,52.2112
,,240.03,52.0733
,,240.324,51.9356
,,240.618,51.798
,,240.912,51.6606
,,241.205,51.5233
,,241.499,51.3861
,,241.793,51.2492
,,242.087,51.1123
,,242.381,50.9757
,,242.675,50.8391
,,242.969,50.7028
,,243.263,50.5665
,,243.557,50.4305
,,243.851,50.2946
,,244.145,50.1589
,,244.439,50.0233
,,244.733,49.8879
,,245.027,49.7526
,,245.321,49.6175
,,245.615,49.4826
,,245.909,49.3478
,,246.203,49.2132
,,246.497,49.0788
,,246.791,48.9445
,,247.085,48.8104
,,247.379,48.6764
,,247.673,48.5427
,,247.967,48.4091
,,248.26,48.2756
,,248.554,48.1424
,,248.848,48.0093
,,249.142,47.8763
,,249.436,47.7436
,,249.73,47.611
,,250.024,47.4786
,,250.318,47.3464
,,250.612,47.2143
,,250.906,47.0824
,,251.2,46.9507
,,251.494,46.8192
,,251.788,46.6878
,,252.082,46.5566
,,252.376,46.4256
,,252.67,46.2948
,,252.964,46.1642
,,253.258,46.0337
,,253.552,45.9034
,,253.846,45.7733
,,254.14,45.6434
,,254.434,45.5137
,,254.728,45.3841
,,255.022,45.2547
,,255.316,45.1256
,,255.609,44.9966
,,255.903,44.8678
,,256.197,44.7391
,,256.491,44.6107
,,256.785,44.4824
,,257.079,44.3544
,,257.373,44.2265
,,257.667,44.0988
,,257.961,43.9713
,,258.255,43.844
,,258.549,43.7169
,,258.843,43.59
,,259.137,43.4632
,,259.431,43.3367
,,259.725,43.2104
,,260.019,43.0842
,,260.313,42.9582
,,260.607,42.8325
,,260.901,42.7069
,,261.195,42.5816
,,261.489,42.4564
,,261.783,42.3314
,,262.077,42.2066
,,262.371,42.082
,,262.664,41.9576
,,262.958,41.8335
,,263.252,41.7095
,,263.546,41.5857
,,263.84,41.4621
,,264.134,41.3387
,,264.428,41.2155
,,264.722,41.0925
,,265.016,40.9697
,,265.31,40.8472
,,265.604,40.7248
,,265.898,40.6026
,,266.192,40.4806
,,266.486,40.3589
,,266.78,40.2373
,,267.074,40.116
,,267.368,39.9948
,,267.662,39.8739
,,267.956,39.7531
,,268.25,39.6326
,,268.544,39.5123
,,268.838,39.3922
,,269.132,39.2723
,,269.426,39.1526
,,269.72,39.0331
,,270.013,38.9138
,,270.307,38.7947
,,270.601,38.6759
,,270.895,38.5572
,,271.189,38.4388
,,271.483,38.3205
,,271.777,38.2025
,,272.071,38.0847
,,272.365,37.9671
,,272.659,37.8497
,,272.953,37.7326
,,273.247,37.6156
,,273.541,37.4989
,,273.835,37.3824
,,274.129,37.266
,,274.423,37.15
,,274.717,37.0341
,,275.011,36.9184
,,275.305,36.803
,,275.599,36.6877
,,275.893,36.5727
,,276.187,36.4579
,,276.481,36.3433
,,276.775,36.229
,,277.068,36.1148
,,277.362,36.0009
,,277.656,35.8872
,,277.95,35.7737
,,278.244,35.6604
,,278.538,35.5473
,,278.832,35.4345
,,279.126,35.3219
,,279.42,35.2095
,,279.714,35.0973
,,280.008,34.9854
,,280.302,34.8736
,,280.596,34.7621
,,280.89,34.6508
,,281.184,34.5397
,,281.478,34.4289
,,281.772,34.3183
,,282.066,34.2079
,,282.36,34.0977
,,282.654,33.9877
,,282.948,33.878
,,283.242,33.7685
,,283.536,33.6592
,,283.83,33.5501
,,284.124,33.4413
,,284.417,33.3326
,,284.711,33.2242
,,285.005,33.1161
,,285.299,33.0081
,,285.593,32.9004
,,285.887,32.7929
,,286.181,32.6856
,,286.475,32.5786
,,286.769,32.4718
,,287.063,32.3652
,,287.357,32.2588
,,287.651,32.1526
,,287.945,32.0467
,,288.239,31.941
,,288.533,31.8356
,,288.827,31.7303
,,289.121,31.6253
,,289.415,31.5205
,,289.709,31.416
,,290.003,31.3116
,,290.297,31.2075
,,290.591,31.1037
,,290.885,31
,,291.179,30.8966
,,291.473,30.7934
,,291.766,30.6904
,,292.06,30.5877
,,292.354,30.4852
,,292.648,30.3829
,,292.942,30.2808
,,293.236,30.179
,,293.53,30.0774
,,293.824,29.9761
,,294.118,29.8749
,,294.412,29.774
,,294.706,29.6733
,,295,29.5729
