Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
113.462,78.531,26.027,122.6319
114.796,78.202,26.321,122.5729
116.131,77.42,26.615,122.5131
117.466,76.842,26.909,122.4524
118.801,76.642,27.203,122.3909
120.136,75.819,27.497,122.3286
121.471,75.625,27.791,122.2654
122.805,75.383,28.085,122.2015
124.14,74.685,28.379,122.1367
125.475,74.448,28.673,122.071
126.81,72.827,28.967,122.0046
128.145,71.915,29.261,121.9373
129.48,69.748,29.555,121.8693
130.814,69.299,29.849,121.8004
132.149,69.668,30.143,121.7307
133.484,69.261,30.437,121.6602
134.819,68.237,30.731,121.5888
136.154,67.821,31.025,121.5167
137.489,68.225,31.319,121.4438
138.824,68.196,31.613,121.3701
140.158,65.964,31.907,121.2955
141.493,64.624,32.201,121.2202
142.828,63.658,32.495,121.1441
144.163,63.319,32.788,121.0672
145.498,62.213,33.082,120.9895
146.833,61.909,33.376,120.911
148.167,62.22,33.67,120.8317
149.502,62.385,33.964,120.7516
150.837,61.255,34.258,120.6708
152.172,59.848,34.552,120.5892
153.507,59.089,34.846,120.5068
154.842,58.92,35.14,120.4236
156.176,58.957,35.434,120.3396
157.511,58.849,35.728,120.2549
158.846,57.924,36.022,120.1694
160.181,57.406,36.316,120.0832
161.516,56.551,36.61,119.9962
162.851,56.186,36.904,119.9084
164.186,55.716,37.198,119.8199
165.52,55.348,37.492,119.7306
166.855,54.997,37.786,119.6405
168.19,54.394,38.08,119.5498
169.525,53.703,38.374,119.4582
170.86,53.146,38.668,119.366
172.195,52.783,38.962,119.2729
173.529,52.36,39.256,119.1792
174.864,51.532,39.55,119.0847
176.199,51.359,39.843,118.9894
177.534,51.188,40.137,118.8935
178.869,51.104,40.431,118.7968
180.204,50.904,40.725,118.6994
181.538,50.472,41.019,118.6012
182.873,49.853,41.313,118.5024
184.208,49.085,41.607,118.4028
185.543,48.523,41.901,118.3025
186.878,48.317,42.195,118.2015
188.213,48.311,42.489,118.0998
189.548,48.063,42.783,117.9973
190.882,47.404,43.077,117.8942
192.217,46.69,43.371,117.7904
193.552,46.435,43.665,117.6859
194.887,45.916,43.959,117.5806
196.222,45.571,44.253,117.4747
197.557,45.38,44.547,117.3681
198.891,45.127,44.841,117.2608
200.226,44.799,45.135,117.1529
201.561,44.573,45.429,117.0442
202.896,44.192,45.723,116.9349
204.231,43.89,46.017,116.8249
205.566,43.697,46.311,116.7142
206.9,43.254,46.605,116.6029
208.235,42.703,46.899,116.4909
209.57,42.336,47.192,116.3782
210.905,42.246,47.486,116.2649
212.24,41.993,47.78,116.1509
213.575,41.662,48.074,116.0363
214.91,41.392,48.368,115.921
216.244,41.264,48.662,115.8051
217.579,40.941,48.956,115.6885
218.914,40.793,49.25,115.5713
220.249,40.394,49.544,115.4534
221.584,40.419,49.838,115.335
222.919,40.132,50.132,115.2159
224.253,40.037,50.426,115.0961
225.588,39.787,50.72,114.9758
226.923,39.424,51.014,114.8548
228.258,39.244,51.308,114.7332
229.593,39.073,51.602,114.611
230.928,38.834,51.896,114.4881
232.262,38.582,52.19,114.3647
233.597,38.502,52.484,114.2407
234.932,38.224,52.778,114.1161
236.267,38.244,53.072,113.9908
237.602,37.967,53.366,113.865
238.937,37.84,53.66,113.7386
240.271,37.717,53.954,113.6116
241.606,37.405,54.247,113.484
242.941,37.117,54.541,113.3559
244.276,37.126,54.835,113.2271
245.611,36.847,55.129,113.0978
246.946,36.692,55.423,112.9679
248.281,36.455,55.717,112.8375
249.615,36.364,56.011,112.7065
250.95,36.202,56.305,112.5749
252.285,36.104,56.599,112.4428
253.62,35.895,56.893,112.3101
254.955,35.862,57.187,112.1769
256.29,35.595,57.481,112.0431
257.624,35.394,57.775,111.9088
258.959,35.505,58.069,111.774
260.294,35.346,58.363,111.6386
261.629,35.221,58.657,111.5027
262.964,35.131,58.951,111.3663
264.299,35.094,59.245,111.2293
265.633,35.096,59.539,111.0918
266.968,35.007,59.833,110.9538
268.303,34.804,60.127,110.8153
269.638,34.749,60.421,110.6763
270.973,34.841,60.715,110.5368
272.308,34.798,61.009,110.3968
273.643,34.809,61.303,110.2562
274.977,34.992,61.596,110.1152
276.312,34.917,61.89,109.9737
277.647,34.606,62.184,109.8317
278.982,34.823,62.478,109.6893
280.317,34.713,62.772,109.5463
281.652,34.88,63.066,109.4029
282.986,34.98,63.36,109.259
284.321,34.695,63.654,109.1146
285.656,34.636,63.948,108.9698
286.991,34.772,64.242,108.8245
288.326,34.86,64.536,108.6787
289.661,34.89,64.83,108.5325
290.995,35.078,65.124,108.3859
292.33,35.444,65.418,108.2388
293.665,35.522,65.712,108.0912
295,39.703,66.006,107.9432
,,66.3,107.7948
,,66.594,107.646
,,66.888,107.4967
,,67.182,107.347
,,67.476,107.1969
,,67.77,107.0464
,,68.064,106.8954
,,68.358,106.7441
,,68.651,106.5923
,,68.945,106.4402
,,69.239,106.2876
,,69.533,106.1347
,,69.827,105.9813
,,70.121,105.8276
,,70.415,105.6735
,,70.709,105.5191
,,71.003,105.3642
,,71.297,105.209
,,71.591,105.0534
,,71.885,104.8975
,,72.179,104.7412
,,72.473,104.5845
,,72.767,104.4275
,,73.061,104.2701
,,73.355,104.1124
,,73.649,103.9544
,,73.943,103.796
,,74.237,103.6373
,,74.531,103.4783
,,74.825,103.3189
,,75.119,103.1593
,,75.413,102.9993
,,75.706,102.839
,,76,102.6784
,,76.294,102.5175
,,76.588,102.3562
,,76.882,102.1947
,,77.176,102.0329
,,77.47,101.8709
,,77.764,101.7085
,,78.058,101.5458
,,78.352,101.3829
,,78.646,101.2197
,,78.94,101.0562
,,79.234,100.8925
,,79.528,100.7285
,,79.822,100.5642
,,80.116,100.3997
,,80.41,100.235
,,80.704,100.0699
,,80.998,99.9047
,,81.292,99.7392
,,81.586,99.5735
,,81.88,99.4075
,,82.174,99.2414
,,82.468,99.075
,,82.762,98.9083
,,83.055,98.7415
,,83.349,98.5744
,,83.643,98.4072
,,83.937,98.2397
,,84.231,98.0721
,,84.525,97.9042
,,84.819,97.7362
,,85.113,97.5679
,,85.407,97.3995
,,85.701,97.2309
,,85.995,97.0621
,,86.289,96.8932
,,86.583,96.724
,,86.877,96.5548
,,87.171,96.3853
,,87.465,96.2157
,,87.759,96.0459
,,88.053,95.876
,,88.347,95.706
,,88.641,95.5357
,,88.935,95.3654
,,89.229,95.1949
,,89.523,95.0243
,,89.817,94.8536
,,90.11,94.6827
,,90.404,94.5117
,,90.698,94.3406
,,90.992,94.1694
,,91.286,93.9981
,,91.58,93.8266
,,91.874,93.6551
,,92.168,93.4834
,,92.462,93.3117
,,92.756,93.1399
,,93.05,92.968
,,93.344,92.796
,,93.638,92.6239
,,93.932,92.4517
,,94.226,92.2795
,,94.52,92.1072
,,94.814,91.9348
,,95.108,91.7624
,,95.402,91.5899
,,95.696,91.4174
,,95.99,91.2448
,,96.284,91.0721
,,96.578,90.8994
,,96.872,90.7267
,,97.166,90.5539
,,97.459,90.3811
,,97.753,90.2083
,,98.047,90.0354
,,98.341,89.8626
,,98.635,89.6897
,,98.929,89.5167
,,99.223,89.3438
,,99.517,89.1708
,,99.811,88.9979
,,100.105,88.8249
,,100.399,88.652
,,100.693,88.479
,,100.987,88.3061
,,101.281,88.1331
,,101.575,87.9602
,,101.869,87.7873
,,102.163,87.6144
,,102.457,87.4415
,,102.751,87.2687
,,103.045,87.0959
,,103.339,86.9231
,,103.633,86.7504
,,103.927,86.5777
,,104.221,86.405
,,104.514,86.2324
,,104.808,86.0599
,,105.102,85.8873
,,105.396,85.7149
,,105.69,85.5425
,,105.984,85.3702
,,106.278,85.1979
,,106.572,85.0257
,,106.866,84.8536
,,107.16,84.6815
,,107.454,84.5096
,,107.748,84.3377
,,108.042,84.1659
,,108.336,83.9942
,,108.63,83.8225
,,108.924,83.651
,,109.218,83.4796
,,109.512,83.3082
,,109.806,83.137
,,110.1,82.9659
,,110.394,82.7949
,,110.688,82.624
,,110.982,82.4532
,,111.276,82.2825
,,111.57,82.1119
,,111.863,81.9415
,,112.157,81.7712
,,112.451,81.601
,,112.745,81.431
,,113.039,81.2611
,,113.333,81.0913
,,113.627,80.9217
,,113.921,80.7522
,,114.215,80.5829
,,114.509,80.4137
,,114.803,80.2446
,,115.097,80.0757
,,115.391,79.907
,,115.685,79.7385
,,115.979,79.5701
,,116.273,79.4018
,,116.567,79.2337
,,116.861,79.0659
,,117.155,78.8981
,,117.449,78.7306
,,117.743,78.5632
,,118.037,78.396
,,118.331,78.229
,,118.625,78.0622
,,118.918,77.8956
,,119.212,77.7291
,,119.506,77.5629
,,119.8,77.3969
,,120.094,77.231
,,120.388,77.0654
,,120.682,76.8999
,,120.976,76.7347
,,121.27,76.5697
,,121.564,76.4049
,,121.858,76.2403
,,122.152,76.0759
,,122.446,75.9117
,,122.74,75.7478
,,123.034,75.5841
,,123.328,75.4206
,,123.622,75.2573
,,123.916,75.0943
,,124.21,74.9315
,,124.504,74.769
,,124.798,74.6066
,,125.092,74.4445
,,125.386,74.2827
,,125.68,74.1211
,,125.974,73.9597
,,126.267,73.7987
,,126.561,73.6378
,,126.855,73.4772
,,127.149,73.3169
,,127.443,73.1568
,,127.737,72.9969
,,128.031,72.8374
,,128.325,72.6781
,,128.619,72.519
,,128.913,72.3603
,,129.207,72.2018
,,129.501,72.0435
,,129.795,71.8856
,,130.089,71.7279
,,130.383,71.5705
,,130.677,71.4134
,,130.971,71.2565
,,131.265,71.1
,,131.559,70.9437
,,131.853,70.7877
,,132.147,70.632
,,132.441,70.4766
,,132.735,70.3215
,,133.029,70.1667
,,133.322,70.0122
,,133.616,69.8579
,,133.91,69.704
,,134.204,69.5504
,,134.498,69.3971
,,134.792,69.244
,,135.086,69.0913
,,135.38,68.9389
,,135.674,68.7868
,,135.968,68.6351
,,136.262,68.4836
,,136.556,68.3324
,,136.85,68.1816
,,137.144,68.0311
,,137.438,67.8809
,,137.732,67.731
,,138.026,67.5815
,,138.32,67.4322
,,138.614,67.2833
,,138.908,67.1347
,,139.202,66.9865
,,139.496,66.8386
,,139.79,66.691
,,140.084,66.5437
,,140.378,66.3968
,,140.671,66.2502
,,140.965,66.104
,,141.259,65.9581
,,141.553,65.8125
,,141.847,65.6673
,,142.141,65.5224
,,142.435,65.3778
,,142.729,65.2337
,,143.023,65.0898
,,143.317,64.9463
,,143.611,64.8031
,,143.905,64.6603
,,144.199,64.5179
,,144.493,64.3758
,,144.787,64.234
,,145.081,64.0926
,,145.375,63.9516
,,145.669,63.8109
,,145.963,63.6706
,,146.257,63.5306
,,146.551,63.391
,,146.845,63.2518
,,147.139,63.1129
,,147.433,62.9744
,,147.726,62.8362
,,148.02,62.6984
,,148.314,62.561
,,148.608,62.424
,,148.902,62.2873
,,149.196,62.151
,,149.49,62.015
,,149.784,61.8794
,,150.078,61.7442
,,150.372,61.6094
,,150.666,61.4749
,,150.96,61.3409
,,151.254,61.2071
,,151.548,61.0738
,,151.842,60.9409
,,152.136,60.8083
,,152.43,60.6761
,,152.724,60.5443
,,153.018,60.4128
,,153.312,60.2817
,,153.606,60.1511
,,153.9,60.0208
,,154.194,59.8908
,,154.488,59.7613
,,154.781,59.6322
,,155.075,59.5034
,,155.369,59.375
,,155.663,59.247
,,155.957,59.1194
,,156.251,58.9922
,,156.545,58.8654
,,156.839,58.7389
,,157.133,58.6129
,,157.427,58.4872
,,157.721,58.3619
,,158.015,58.237
,,158.309,58.1125
,,158.603,57.9884
,,158.897,57.8647
,,159.191,57.7414
,,159.485,57.6185
,,159.779,57.4959
,,160.073,57.3738
,,160.367,57.252
,,160.661,57.1307
,,160.955,57.0097
,,161.249,56.8891
,,161.543,56.769
,,161.837,56.6492
,,162.13,56.5298
,,162.424,56.4108
,,162.718,56.2922
,,163.012,56.174
,,163.306,56.0562
,,163.6,55.9388
,,163.894,55.8218
,,164.188,55.7052
,,164.482,55.589
,,164.776,55.4732
,,165.07,55.3578
,,165.364,55.2428
,,165.658,55.1281
,,165.952,55.0139
,,166.246,54.9001
,,166.54,54.7867
,,166.834,54.6736
,,167.128,54.561
,,167.422,54.4488
,,167.716,54.337
,,168.01,54.2255
,,168.304,54.1145
,,168.598,54.0039
,,168.892,53.8936
,,169.186,53.7838
,,169.479,53.6744
,,169.773,53.5653
,,170.067,53.4567
,,170.361,53.3485
,,170.655,53.2406
,,170.949,53.1332
,,171.243,53.0261
,,171.537,52.9195
,,171.831,52.8132
,,172.125,52.7074
,,172.419,52.6019
,,172.713,52.4969
,,173.007,52.3922
,,173.301,52.288
,,173.595,52.1841
,,173.889,52.0807
,,174.183,51.9776
,,174.477,51.8749
,,174.771,51.7727
,,175.065,51.6708
,,175.359,51.5693
,,175.653,51.4682
,,175.947,51.3675
,,176.241,51.2672
,,176.534,51.1673
,,176.828,51.0678
,,177.122,50.9687
,,177.416,50.87
,,177.71,50.7717
,,178.004,50.6738
,,178.298,50.5763
,,178.592,50.4791
,,178.886,50.3824
,,179.18,50.286
,,179.474,50.1901
,,179.768,50.0945
,,180.062,49.9993
,,180.356,49.9045
,,180.65,49.8101
,,180.944,49.7161
,,181.238,49.6225
,,181.532,49.5293
,,181.826,49.4365
,,182.12,49.344
,,182.414,49.2519
,,182.708,49.1603
,,183.002,49.069
,,183.296,48.9781
,,183.589,48.8876
,,183.883,48.7974
,,184.177,48.7077
,,184.471,48.6183
,,184.765,48.5293
,,185.059,48.4407
,,185.353,48.3525
,,185.647,48.2647
,,185.941,48.1773
,,186.235,48.0902
,,186.529,48.0035
,,186.823,47.9172
,,187.117,47.8313
,,187.411,47.7457
,,187.705,47.6606
,,187.999,47.5758
,,188.293,47.4913
,,188.587,47.4073
,,188.881,47.3236
,,189.175,47.2404
,,189.469,47.1574
,,189.763,47.0749
,,190.057,46.9927
,,190.351,46.9109
,,190.645,46.8295
,,190.938,46.7485
,,191.232,46.6678
,,191.526,46.5875
,,191.82,46.5075
,,192.114,46.4279
,,192.408,46.3487
,,192.702,46.2699
,,192.996,46.1914
,,193.29,46.1133
,,193.584,46.0355
,,193.878,45.9582
,,194.172,45.8811
,,194.466,45.8045
,,194.76,45.7282
,,195.054,45.6522
,,195.348,45.5767
,,195.642,45.5014
,,195.936,45.4266
,,196.23,45.3521
,,196.524,45.2779
,,196.818,45.2042
,,197.112,45.1307
,,197.406,45.0576
,,197.7,44.9849
,,197.993,44.9125
,,198.287,44.8405
,,198.581,44.7688
,,198.875,44.6975
,,199.169,44.6266
,,199.463,44.5559
,,199.757,44.4857
,,200.051,44.4157
,,200.345,44.3461
,,200.639,44.2769
,,200.933,44.208
,,201.227,44.1395
,,201.521,44.0712
,,201.815,44.0034
,,202.109,43.9359
,,202.403,43.8687
,,202.697,43.8018
,,202.991,43.7353
,,203.285,43.6691
,,203.579,43.6033
,,203.873,43.5378
,,204.167,43.4726
,,204.461,43.4078
,,204.755,43.3433
,,205.049,43.2791
,,205.342,43.2153
,,205.636,43.1518
,,205.93,43.0886
,,206.224,43.0257
,,206.518,42.9632
,,206.812,42.901
,,207.106,42.8391
,,207.4,42.7776
,,207.694,42.7163
,,207.988,42.6554
,,208.282,42.5948
,,208.576,42.5346
,,208.87,42.4746
,,209.164,42.415
,,209.458,42.3557
,,209.752,42.2967
,,210.046,42.238
,,210.34,42.1796
,,210.634,42.1216
,,210.928,42.0638
,,211.222,42.0064
,,211.516,41.9492
,,211.81,41.8924
,,212.104,41.8359
,,212.397,41.7797
,,212.691,41.7238
,,212.985,41.6682
,,213.279,41.613
,,213.573,41.558
,,213.867,41.5033
,,214.161,41.4489
,,214.455,41.3948
,,214.749,41.3411
,,215.043,41.2876
,,215.337,41.2344
,,215.631,41.1815
,,215.925,41.1289
,,216.219,41.0766
,,216.513,41.0246
,,216.807,40.9729
,,217.101,40.9215
,,217.395,40.8703
,,217.689,40.8195
,,217.983,40.7689
,,218.277,40.7187
,,218.571,40.6687
,,218.865,40.619
,,219.159,40.5696
,,219.452,40.5204
,,219.746,40.4716
,,220.04,40.423
,,220.334,40.3747
,,220.628,40.3267
,,220.922,40.2789
,,221.216,40.2315
,,221.51,40.1843
,,221.804,40.1374
,,222.098,40.0907
,,222.392,40.0444
,,222.686,39.9983
,,222.98,39.9525
,,223.274,39.9069
,,223.568,39.8616
,,223.862,39.8166
,,224.156,39.7718
,,224.45,39.7273
,,224.744,39.6831
,,225.038,39.6391
,,225.332,39.5954
,,225.626,39.552
,,225.92,39.5088
,,226.214,39.4659
,,226.508,39.4232
,,226.801,39.3808
,,227.095,39.3386
,,227.389,39.2967
,,227.683,39.2551
,,227.977,39.2137
,,228.271,39.1725
,,228.565,39.1316
,,228.859,39.091
,,229.153,39.0506
,,229.447,39.0104
,,229.741,38.9705
,,230.035,38.9309
,,230.329,38.8914
,,230.623,38.8523
,,230.917,38.8133
,,231.211,38.7746
,,231.505,38.7362
,,231.799,38.698
,,232.093,38.66
,,232.387,38.6222
,,232.681,38.5847
,,232.975,38.5475
,,233.269,38.5104
,,233.563,38.4736
,,233.857,38.437
,,234.15,38.4007
,,234.444,38.3646
,,234.738,38.3287
,,235.032,38.293
,,235.326,38.2576
,,235.62,38.2224
,,235.914,38.1874
,,236.208,38.1526
,,236.502,38.1181
,,236.796,38.0837
,,237.09,38.0496
,,237.384,38.0158
,,237.678,37.9821
,,237.972,37.9487
,,238.266,37.9154
,,238.56,37.8824
,,238.854,37.8496
,,239.148,37.817
,,239.442,37.7846
,,239.736,37.7525
,,240.03,37.7205
,,240.324,37.6888
,,240.618,37.6572
,,240.912,37.6259
,,241.205,37.5947
,,241.499,37.5638
,,241.793,37.5331
,,242.087,37.5026
,,242.381,37.4723
,,242.675,37.4422
,,242.969,37.4122
,,243.263,37.3825
,,243.557,37.353
,,243.851,37.3237
,,244.145,37.2945
,,244.439,37.2656
,,244.733,37.2369
,,245.027,37.2083
,,245.321,37.18
,,245.615,37.1518
,,245.909,37.1238
,,246.203,37.0961
,,246.497,37.0685
,,246.791,37.0411
,,247.085,37.0138
,,247.379,36.9868
,,247.673,36.9599
,,247.967,36.9333
,,248.26,36.9068
,,248.554,36.8805
,,248.848,36.8544
,,249.142,36.8284
,,249.436,36.8027
,,249.73,36.7771
,,250.024,36.7516
,,250.318,36.7264
,,250.612,36.7014
,,250.906,36.6765
,,251.2,36.6517
,,251.494,36.6272
,,251.788,36.6028
,,252.082,36.5786
,,252.376,36.5546
,,252.67,36.5307
,,252.964,36.507
,,253.258,36.4835
,,253.552,36.4601
,,253.846,36.4369
,,254.14,36.4139
,,254.434,36.391
,,254.728,36.3683
,,255.022,36.3458
,,255.316,36.3234
,,255.609,36.3011
,,255.903,36.2791
,,256.197,36.2572
,,256.491,36.2354
,,256.785,36.2138
,,257.079,36.1924
,,257.373,36.1711
,,257.667,36.1499
,,257.961,36.1289
,,258.255,36.1081
,,258.549,36.0874
,,258.843,36.0669
,,259.137,36.0465
,,259.431,36.0262
,,259.725,36.0062
,,260.019,35.9862
,,260.313,35.9664
,,260.607,35.9468
,,260.901,35.9272
,,261.195,35.9079
,,261.489,35.8886
,,261.783,35.8696
,,262.077,35.8506
,,262.371,35.8318
,,262.664,35.8131
,,262.958,35.7946
,,263.252,35.7762
,,263.546,35.758
,,263.84,35.7398
,,264.134,35.7219
,,264.428,35.704
,,264.722,35.6863
,,265.016,35.6687
,,265.31,35.6513
,,265.604,35.6339
,,265.898,35.6167
,,266.192,35.5997
,,266.486,35.5827
,,266.78,35.5659
,,267.074,35.5493
,,267.368,35.5327
,,267.662,35.5163
,,267.956,35.5
,,268.25,35.4838
,,268.544,35.4677
,,268.838,35.4518
,,269.132,35.436
,,269.426,35.4203
,,269.72,35.4047
,,270.013,35.3893
,,270.307,35.3739
,,270.601,35.3587
,,270.895,35.3436
,,271.189,35.3286
,,271.483,35.3138
,,271.777,35.299
,,272.071,35.2844
,,272.365,35.2698
,,272.659,35.2554
,,272.953,35.2411
,,273.247,35.2269
,,273.541,35.2128
,,273.835,35.1989
,,274.129,35.185
,,274.423,35.1713
,,274.717,35.1576
,,275.011,35.1441
,,275.305,35.1306
,,275.599,35.1173
,,275.893,35.1041
,,276.187,35.091
,,276.481,35.078
,,276.775,35.0651
,,277.068,35.0523
,,277.362,35.0396
,,277.656,35.0269
,,277.95,35.0144
,,278.244,35.002
,,278.538,34.9897
,,278.832,34.9775
,,279.126,34.9654
,,279.42,34.9534
,,279.714,34.9415
,,280.008,34.9297
,,280.302,34.9179
,,280.596,34.9063
,,280.89,34.8948
,,281.184,34.8833
,,281.478,34.872
,,281.772,34.8607
,,282.066,34.8495
,,282.36,34.8385
,,282.654,34.8275
,,282.948,34.8166
,,283.242,34.8058
,,283.536,34.795
,,283.83,34.7844
,,284.124,34.7739
,,284.417,34.7634
,,284.711,34.753
,,285.005,34.7427
,,285.299,34.7325
,,285.593,34.7224
,,285.887,34.7124
,,286.181,34.7024
,,286.475,34.6925
,,286.769,34.6827
,,287.063,34.673
,,287.357,34.6634
,,287.651,34.6539
,,287.945,34.6444
,,288.239,34.635
,,288.533,34.6257
,,288.827,34.6164
,,289.121,34.6073
,,289.415,34.5982
,,289.709,34.5892
,,290.003,34.5803
,,290.297,34.5714
,,290.591,34.5626
,,290.885,34.5539
,,291.179,34.5453
,,291.473,34.5367
,,291.766,34.5283
,,292.06,34.5198
,,292.354,34.5115
,,292.648,34.5032
,,292.942,34.495
,,293.236,34.4869
,,293.53,34.4788
,,293.824,34.4708
,,294.118,34.4629
,,294.412,34.4551
,,294.706,34.4473
,,295,34.4395
