Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
"","",71.297,119.1270
"","",71.591,119.1061
"","",71.885,119.0848
"","",72.179,119.0629
"","",72.473,119.0406
"","",72.767,119.0177
"","",73.061,118.9944
"","",73.355,118.9705
"","",73.649,118.9462
"","",73.943,118.9213
"","",74.237,118.8960
"","",74.531,118.8702
"","",74.825,118.8439
"","",75.119,118.8170
"","",75.413,118.7897
"","",75.706,118.7619
"","",76.000,118.7336
"","",76.294,118.7048
"","",76.588,118.6755
"","",76.882,118.6457
"","",77.176,118.6155
"","",77.470,118.5847
"","",77.764,118.5534
"","",78.058,118.5217
"","",78.352,118.4894
"","",78.646,118.4567
"","",78.940,118.4235
"","",79.234,118.3897
"","",79.528,118.3555
"","",79.822,118.3208
"","",80.116,118.2856
"","",80.410,118.2500
"","",80.704,118.2138
"","",80.998,118.1772
"","",81.292,118.1400
"","",81.586,118.1024
"","",81.880,118.0643
"","",82.174,118.0257
"","",82.468,117.9866
"","",82.762,117.9470
"","",83.055,117.9070
"","",83.349,117.8664
"","",83.643,117.8254
"","",83.937,117.7839
"","",84.231,117.7419
"","",84.525,117.6995
"","",84.819,117.6565
"","",85.113,117.6131
"","",85.407,117.5692
"","",85.701,117.5248
"","",85.995,117.4799
"","",86.289,117.4345
"","",86.583,117.3887
"","",86.877,117.3424
"","",87.171,117.2956
"","",87.465,117.2484
"","",87.759,117.2006
"","",88.053,117.1524
"","",88.347,117.1037
"","",88.641,117.0546
"","",88.935,117.0049
"","",89.229,116.9548
"","",89.523,116.9042
"","",89.817,116.8532
"","",90.110,116.8016
"","",90.404,116.7496
"","",90.698,116.6972
"","",90.992,116.6442
"","",91.286,116.5908
"","",91.580,116.5370
"","",91.874,116.4826
"","",92.168,116.4278
"","",92.462,116.3725
"","",92.756,116.3168
"","",93.050,116.2606
"","",93.344,116.2039
"","",93.638,116.1468
"","",93.932,116.0892
"","",94.226,116.0311
"","",94.520,115.9726
"","",94.814,115.9136
"","",95.108,115.8542
"","",95.402,115.7943
"","",95.696,115.7339
"","",95.990,115.6731
"","",96.284,115.6118
"","",96.578,115.5500
"","",96.872,115.4879
"","",97.166,115.4252
"","",97.459,115.3621
"","",97.753,115.2986
"","",98.047,115.2345
"","",98.341,115.1701
"","",98.635,115.1052
"","",98.929,115.0398
"","",99.223,114.9740
"","",99.517,114.9077
"","",99.811,114.8410
"","",100.105,114.7739
"","",100.399,114.7062
"","",100.693,114.6382
"","",100.987,114.5697
"","",101.281,114.5008
"","",101.575,114.4314
"","",101.869,114.3615
"","",102.163,114.2913
"","",102.457,114.2206
"","",102.751,114.1494
"","",103.045,114.0778
"","",103.339,114.0058
"","",103.633,113.9333
"","",103.927,113.8604
"","",104.221,113.7871
"","",104.514,113.7133
"","",104.808,113.6391
"","",105.102,113.5644
"","",105.396,113.4893
"","",105.690,113.4138
"","",105.984,113.3379
"","",106.278,113.2615
"","",106.572,113.1847
"","",106.866,113.1075
"","",107.160,113.0298
"","",107.454,112.9517
"","",107.748,112.8732
"","",108.042,112.7943
"","",108.336,112.7149
"","",108.630,112.6352
"","",108.924,112.5550
"","",109.218,112.4743
"","",109.512,112.3933
"","",109.806,112.3118
"","",110.100,112.2299
"","",110.394,112.1477
"","",110.688,112.0649
"","",110.982,111.9818
"","",111.276,111.8983
"","",111.570,111.8143
"","",111.863,111.7299
"","",112.157,111.6452
"","",112.451,111.5600
"","",112.745,111.4744
"","",113.039,111.3884
"","",113.333,111.3019
"","",113.627,111.2151
"","",113.921,111.1279
"","",114.215,111.0402
"","",114.509,110.9522
"","",114.803,110.8638
"","",115.097,110.7749
"","",115.391,110.6857
"","",115.685,110.5960
"","",115.979,110.5060
"","",116.273,110.4156
"","",116.567,110.3247
"","",116.861,110.2335
"","",117.155,110.1419
"","",117.449,110.0499
"","",117.743,109.9575
"","",118.037,109.8647
"","",118.331,109.7715
"","",118.625,109.6779
"","",118.918,109.5839
"","",119.212,109.4896
"","",119.506,109.3948
"","",119.800,109.2997
"","",120.094,109.2042
"","",120.388,109.1083
"","",120.682,109.0120
"","",120.976,108.9154
"","",121.270,108.8184
"","",121.564,108.7209
"","",121.858,108.6232
"","",122.152,108.5250
"","",122.446,108.4265
"","",122.740,108.3275
"","",123.034,108.2283
"","",123.328,108.1286
"","",123.622,108.0286
"","",123.916,107.9282
"","",124.210,107.8274
"","",124.504,107.7263
"","",124.798,107.6248
"","",125.092,107.5229
"","",125.386,107.4207
"","",125.680,107.3181
"","",125.974,107.2152
"","",126.267,107.1119
"","",126.561,107.0082
"","",126.855,106.9042
"","",127.149,106.7998
"","",127.443,106.6951
"","",127.737,106.5900
"","",128.031,106.4846
"","",128.325,106.3788
"","",128.619,106.2726
"","",128.913,106.1661
"","",129.207,106.0593
"","",129.501,105.9521
"","",129.795,105.8446
"","",130.089,105.7367
"","",130.383,105.6285
"","",130.677,105.5199
"","",130.971,105.4110
"","",131.265,105.3017
"","",131.559,105.1922
"","",131.853,105.0822
"","",132.147,104.9720
"","",132.441,104.8614
"","",132.735,104.7505
"","",133.029,104.6392
"","",133.322,104.5276
"","",133.616,104.4157
"","",133.910,104.3034
"","",134.204,104.1909
"","",134.498,104.0780
"","",134.792,103.9647
"","",135.086,103.8512
"","",135.380,103.7373
"","",135.674,103.6231
"","",135.968,103.5086
"","",136.262,103.3938
"","",136.556,103.2786
"","",136.850,103.1631
"","",137.144,103.0473
"","",137.438,102.9312
"","",137.732,102.8148
"","",138.026,102.6981
"","",138.320,102.5811
"","",138.614,102.4637
"","",138.908,102.3461
"","",139.202,102.2281
"","",139.496,102.1099
"","",139.790,101.9913
"","",140.084,101.8725
"","",140.378,101.7533
"","",140.671,101.6338
"","",140.965,101.5141
"","",141.259,101.3940
"","",141.553,101.2736
"","",141.847,101.1530
"","",142.141,101.0320
"","",142.435,100.9108
"","",142.729,100.7893
"","",143.023,100.6675
"","",143.317,100.5454
"","",143.611,100.4230
"","",143.905,100.3003
"","",144.199,100.1773
"","",144.493,100.0541
"","",144.787,99.9305
"","",145.081,99.8067
"","",145.375,99.6827
"","",145.669,99.5583
"","",145.963,99.4337
"","",146.257,99.3088
"","",146.551,99.1836
"","",146.845,99.0581
"","",147.139,98.9324
"","",147.433,98.8064
"","",147.726,98.6801
"","",148.020,98.5536
"","",148.314,98.4268
"","",148.608,98.2997
"","",148.902,98.1724
"","",149.196,98.0448
"","",149.490,97.9170
"","",149.784,97.7889
"","",150.078,97.6605
"","",150.372,97.5319
"","",150.666,97.4030
"","",150.960,97.2739
"","",151.254,97.1445
"","",151.548,97.0149
"","",151.842,96.8850
"","",152.136,96.7549
"","",152.430,96.6245
"","",152.724,96.4939
"","",153.018,96.3630
"","",153.312,96.2319
"","",153.606,96.1006
"","",153.900,95.9690
"","",154.194,95.8372
"","",154.488,95.7051
"","",154.781,95.5728
"","",155.075,95.4403
"","",155.369,95.3075
"","",155.663,95.1745
"","",155.957,95.0413
"","",156.251,94.9079
"","",156.545,94.7742
"","",156.839,94.6403
"","",157.133,94.5061
"","",157.427,94.3718
"","",157.721,94.2372
"","",158.015,94.1024
"","",158.309,93.9674
"","",158.603,93.8322
"","",158.897,93.6967
"","",159.191,93.5611
"","",159.485,93.4252
"","",159.779,93.2891
"","",160.073,93.1528
"","",160.367,93.0163
"","",160.661,92.8796
"","",160.955,92.7426
"","",161.249,92.6055
"","",161.543,92.4682
"","",161.837,92.3306
"","",162.130,92.1929
"","",162.424,92.0550
"","",162.718,91.9168
"","",163.012,91.7785
"","",163.306,91.6400
"","",163.600,91.5013
"","",163.894,91.3624
"","",164.188,91.2233
"","",164.482,91.0840
"","",164.776,90.9445
"","",165.070,90.8048
"","",165.364,90.6649
"","",165.658,90.5249
"","",165.952,90.3847
"","",166.246,90.2443
"","",166.540,90.1037
"","",166.834,89.9629
"","",167.128,89.8220
"","",167.422,89.6809
"","",167.716,89.5396
"","",168.010,89.3981
"","",168.304,89.2565
"","",168.598,89.1147
"","",168.892,88.9727
"","",169.186,88.8306
"","",169.479,88.6883
"","",169.773,88.5458
"","",170.067,88.4032
"","",170.361,88.2604
"","",170.655,88.1174
"","",170.949,87.9743
"","",171.243,87.8310
"","",171.537,87.6876
"","",171.831,87.5440
"","",172.125,87.4002
"","",172.419,87.2563
"","",172.713,87.1123
"","",173.007,86.9681
"","",173.301,86.8238
"","",173.595,86.6793
"","",173.889,86.5346
"","",174.183,86.3899
"","",174.477,86.2449
"","",174.771,86.0999
"","",175.065,85.9547
"","",175.359,85.8093
"","",175.653,85.6639
"","",175.947,85.5182
"","",176.241,85.3725
"","",176.534,85.2266
"","",176.828,85.0806
"","",177.122,84.9345
"","",177.416,84.7882
"","",177.710,84.6418
"","",178.004,84.4953
"","",178.298,84.3486
"","",178.592,84.2019
"","",178.886,84.0550
"","",179.180,83.9080
"","",179.474,83.7608
"","",179.768,83.6136
"","",180.062,83.4662
"","",180.356,83.3187
"","",180.650,83.1712
"","",180.944,83.0235
"","",181.238,82.8756
"","",181.532,82.7277
"","",181.826,82.5797
"","",182.120,82.4315
"","",182.414,82.2833
"","",182.708,82.1350
"","",183.002,81.9865
"","",183.296,81.8380
"","",183.589,81.6893
"","",183.883,81.5406
"","",184.177,81.3917
"","",184.471,81.2428
"","",184.765,81.0937
"","",185.059,80.9446
"","",185.353,80.7954
"","",185.647,80.6461
"","",185.941,80.4967
"","",186.235,80.3472
"","",186.529,80.1976
"","",186.823,80.0479
"","",187.117,79.8982
"","",187.411,79.7484
"","",187.705,79.5985
"","",187.999,79.4485
"","",188.293,79.2984
"","",188.587,79.1483
"","",188.881,78.9981
"","",189.175,78.8478
"","",189.469,78.6974
"","",189.763,78.5470
"","",190.057,78.3965
"","",190.351,78.2459
"","",190.645,78.0953
"","",190.938,77.9446
"","",191.232,77.7938
"","",191.526,77.6430
"","",191.820,77.4921
"","",192.114,77.3411
"","",192.408,77.1901
"","",192.702,77.0390
"","",192.996,76.8879
"","",193.290,76.7367
"","",193.584,76.5855
"","",193.878,76.4342
"","",194.172,76.2829
"","",194.466,76.1315
"","",194.760,75.9800
"","",195.054,75.8285
"","",195.348,75.6770
"","",195.642,75.5254
"","",195.936,75.3738
"","",196.230,75.2221
"","",196.524,75.0704
"","",196.818,74.9187
"","",197.112,74.7669
"","",197.406,74.6151
"","",197.700,74.4632
"","",197.993,74.3113
"","",198.287,74.1594
"","",198.581,74.0074
"","",198.875,73.8554
"","",199.169,73.7034
"","",199.463,73.5514
"","",199.757,73.3993
"","",200.051,73.2472
"","",200.345,73.0951
"","",200.639,72.9429
"","",200.933,72.7908
"","",201.227,72.6386
"","",201.521,72.4864
"","",201.815,72.3341
"","",202.109,72.1819
"","",202.403,72.0296
"","",202.697,71.8774
"","",202.991,71.7251
"","",203.285,71.5728
"","",203.579,71.4205
"","",203.873,71.2682
"","",204.167,71.1158
"","",204.461,70.9635
"","",204.755,70.8112
"","",205.049,70.6588
"","",205.342,70.5065
"","",205.636,70.3541
"","",205.930,70.2018
"","",206.224,70.0494
"","",206.518,69.8971
"","",206.812,69.7448
"","",207.106,69.5924
"","",207.400,69.4401
"","",207.694,69.2878
"","",207.988,69.1355
"","",208.282,68.9832
"","",208.576,68.8309
"","",208.870,68.6786
"","",209.164,68.5263
"","",209.458,68.3740
"","",209.752,68.2218
"","",210.046,68.0696
"","",210.340,67.9174
"","",210.634,67.7652
"","",210.928,67.6130
"","",211.222,67.4609
"","",211.516,67.3087
"","",211.810,67.1566
"","",212.104,67.0045
"","",212.397,66.8525
"","",212.691,66.7005
"","",212.985,66.5485
"","",213.279,66.3965
"","",213.573,66.2446
"","",213.867,66.0927
"","",214.161,65.9408
"","",214.455,65.7889
"","",214.749,65.6371
"","",215.043,65.4854
"","",215.337,65.3336
"","",215.631,65.1819
"","",215.925,65.0303
"","",216.219,64.8787
"","",216.513,64.7271
"","",216.807,64.5756
"","",217.101,64.4241
"","",217.395,64.2727
"","",217.689,64.1213
"","",217.983,63.9699
"","",218.277,63.8186
"","",218.571,63.6674
"","",218.865,63.5162
"","",219.159,63.3650
"","",219.452,63.2140
"","",219.746,63.0629
"","",220.040,62.9119
"","",220.334,62.7610
"","",220.628,62.6102
"","",220.922,62.4593
"","",221.216,62.3086
"","",221.510,62.1579
"","",221.804,62.0073
"","",222.098,61.8567
"","",222.392,61.7062
"","",222.686,61.5558
"","",222.980,61.4054
"","",223.274,61.2551
"","",223.568,61.1049
"","",223.862,60.9547
"","",224.156,60.8046
"","",224.450,60.6546
"","",224.744,60.5047
"","",225.038,60.3548
"","",225.332,60.2050
"","",225.626,60.0553
"","",225.920,59.9056
"","",226.214,59.7560
"","",226.508,59.6065
"","",226.801,59.4571
"","",227.095,59.3078
"","",227.389,59.1585
"","",227.683,59.0094
"","",227.977,58.8603
"","",228.271,58.7113
"","",228.565,58.5624
"","",228.859,58.4135
"","",229.153,58.2648
"","",229.447,58.1161
"","",229.741,57.9676
"","",230.035,57.8191
"","",230.329,57.6707
"","",230.623,57.5224
"","",230.917,57.3742
"","",231.211,57.2261
"","",231.505,57.0781
"","",231.799,56.9302
"","",232.093,56.7824
"","",232.387,56.6347
"","",232.681,56.4871
"","",232.975,56.3396
"","",233.269,56.1922
"","",233.563,56.0449
"","",233.857,55.8977
"","",234.150,55.7506
"","",234.444,55.6036
"","",234.738,55.4567
"","",235.032,55.3099
"","",235.326,55.1632
"","",235.620,55.0167
"","",235.914,54.8702
"","",236.208,54.7238
"","",236.502,54.5776
"","",236.796,54.4315
"","",237.090,54.2855
"","",237.384,54.1396
"","",237.678,53.9938
"","",237.972,53.8481
"","",238.266,53.7026
"","",238.560,53.5572
"","",238.854,53.4118
"","",239.148,53.2666
"","",239.442,53.1216
"","",239.736,52.9766
"","",240.030,52.8318
"","",240.324,52.6871
"","",240.618,52.5425
"","",240.912,52.3980
"","",241.205,52.2537
"","",241.499,52.1095
"","",241.793,51.9654
"","",242.087,51.8215
"","",242.381,51.6777
"","",242.675,51.5340
"","",242.969,51.3904
"","",243.263,51.2470
"","",243.557,51.1037
"","",243.851,50.9605
"","",244.145,50.8175
"","",244.439,50.6746
"","",244.733,50.5318
"","",245.027,50.3892
"","",245.321,50.2467
"","",245.615,50.1044
"","",245.909,49.9621
"","",246.203,49.8201
"","",246.497,49.6781
"","",246.791,49.5363
"","",247.085,49.3947
"","",247.379,49.2532
"","",247.673,49.1118
"","",247.967,48.9706
"","",248.260,48.8295
"","",248.554,48.6886
"","",248.848,48.5478
"","",249.142,48.4072
"","",249.436,48.2667
"","",249.730,48.1263
"","",250.024,47.9862
"","",250.318,47.8461
"","",250.612,47.7062
"","",250.906,47.5665
"","",251.200,47.4269
"","",251.494,47.2875
"","",251.788,47.1482
"","",252.082,47.0091
"","",252.376,46.8701
"","",252.670,46.7313
"","",252.964,46.5926
"","",253.258,46.4541
"","",253.552,46.3158
"","",253.846,46.1776
"","",254.140,46.0396
"","",254.434,45.9017
"","",254.728,45.7640
"","",255.022,45.6265
"","",255.316,45.4891
"","",255.609,45.3519
"","",255.903,45.2148
"","",256.197,45.0779
"","",256.491,44.9412
"","",256.785,44.8047
"","",257.079,44.6683
"","",257.373,44.5320
"","",257.667,44.3960
"","",257.961,44.2601
"","",258.255,44.1244
"","",258.549,43.9888
"","",258.843,43.8534
"","",259.137,43.7182
"","",259.431,43.5832
"","",259.725,43.4483
"","",260.019,43.3136
"","",260.313,43.1791
"","",260.607,43.0447
"","",260.901,42.9105
"","",261.195,42.7765
"","",261.489,42.6427
"","",261.783,42.5091
"","",262.077,42.3756
"","",262.371,42.2423
"","",262.664,42.1092
"","",262.958,41.9762
"","",263.252,41.8435
"","",263.546,41.7109
"","",263.840,41.5785
"","",264.134,41.4462
"","",264.428,41.3142
"","",264.722,41.1824
"","",265.016,41.0507
"","",265.310,40.9192
"","",265.604,40.7879
"","",265.898,40.6567
"","",266.192,40.5258
"","",266.486,40.3950
"","",266.780,40.2644
"","",267.074,40.1341
"","",267.368,40.0039
"","",267.662,39.8738
"","",267.956,39.7440
"","",268.250,39.6144
"","",268.544,39.4849
"","",268.838,39.3557
"","",269.132,39.2266
"","",269.426,39.0977
"","",269.720,38.9690
"","",270.013,38.8405
"","",270.307,38.7122
"","",270.601,38.5841
"","",270.895,38.4562
"","",271.189,38.3284
"","",271.483,38.2009
"","",271.777,38.0735
"","",272.071,37.9464
"","",272.365,37.8194
"","",272.659,37.6927
"","",272.953,37.5661
"","",273.247,37.4397
"","",273.541,37.3136
"","",273.835,37.1876
"","",274.129,37.0618
"","",274.423,36.9362
"","",274.717,36.8108
"","",275.011,36.6857
"","",275.305,36.5607
"","",275.599,36.4359
"","",275.893,36.3113
"","",276.187,36.1869
"","",276.481,36.0627
"","",276.775,35.9387
"","",277.068,35.8150
"","",277.362,35.6914
"","",277.656,35.5680
"","",277.950,35.4448
"","",278.244,35.3219
"","",278.538,35.1991
"","",278.832,35.0765
"","",279.126,34.9542
"","",279.420,34.8320
"","",279.714,34.7101
"","",280.008,34.5883
"","",280.302,34.4668
"","",280.596,34.3454
"","",280.890,34.2243
"","",281.184,34.1034
"","",281.478,33.9827
"","",281.772,33.8622
"","",282.066,33.7419
"","",282.360,33.6218
"","",282.654,33.5019
"","",282.948,33.3822
"","",283.242,33.2628
"","",283.536,33.1435
"","",283.830,33.0245
"","",284.124,32.9056
"","",284.417,32.7870
"","",284.711,32.6686
"","",285.005,32.5504
"","",285.299,32.4324
"","",285.593,32.3146
"","",285.887,32.1970
"","",286.181,32.0797
"","",286.475,31.9625
"","",286.769,31.8456
"","",287.063,31.7289
"","",287.357,31.6124
"","",287.651,31.4961
"","",287.945,31.3800
"","",288.239,31.2641
"","",288.533,31.1485
"","",288.827,31.0331
"","",289.121,30.9178
"","",289.415,30.8028
"","",289.709,30.6880
"","",290.003,30.5735
"","",290.297,30.4591
"","",290.591,30.3450
"","",290.885,30.2310
"","",291.179,30.1173
"","",291.473,30.0038
"","",291.766,29.8906
"","",292.060,29.7775
"","",292.354,29.6647
"","",292.648,29.5520
"","",292.942,29.4396
"","",293.236,29.3274
"","",293.530,29.2155
"","",293.824,29.1037
"","",294.118,28.9922
"","",294.412,28.8809
"","",294.706,28.7698
"","",295.000,28.6589
