Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
197.557,60.5307,44.547,117.401
198.891,59.7481,44.841,117.4222
200.226,59.029,45.135,117.4427
201.561,58.3734,45.429,117.4626
202.896,57.3939,45.723,117.4819
204.231,57.1398,46.017,117.5006
205.566,56.7621,46.311,117.5186
206.9,55.8125,46.605,117.536
208.235,54.3623,46.899,117.5528
209.57,53.5717,47.192,117.5689
210.905,53.3432,47.486,117.5844
212.24,53.0162,47.78,117.5992
213.575,51.9979,48.074,117.6134
214.91,51.5422,48.368,117.627
216.244,51.148,48.662,117.64
217.579,50.3621,48.956,117.6523
218.914,50.1616,49.25,117.664
220.249,49.5459,49.544,117.675
221.584,49.3011,49.838,117.6854
222.919,48.9682,50.132,117.6952
224.253,48.8101,50.426,117.7044
225.588,48.1116,50.72,117.7129
226.923,47.4119,51.014,117.7207
228.258,47.2061,51.308,117.728
229.593,46.6299,51.602,117.7345
230.928,46.4359,51.896,117.7405
232.262,45.8225,52.19,117.7458
233.597,45.328,52.484,117.7505
234.932,44.9047,52.778,117.7545
236.267,44.8308,53.072,117.7579
237.602,44.614,53.366,117.7607
238.937,44.2583,53.66,117.7628
240.271,44.0603,53.954,117.7643
241.606,43.5542,54.247,117.7652
242.941,43.088,54.541,117.7654
244.276,42.7676,54.835,117.765
245.611,42.4841,55.129,117.7639
246.946,42.0321,55.423,117.7622
248.281,41.7076,55.717,117.7599
249.615,41.4069,56.011,117.7569
250.95,41.1285,56.305,117.7533
252.285,40.8965,56.599,117.7491
253.62,40.5036,56.893,117.7442
254.955,40.2898,57.187,117.7387
256.29,40.0395,57.481,117.7325
257.624,39.5751,57.775,117.7257
258.959,39.5408,58.069,117.7183
260.294,39.2603,58.363,117.7102
261.629,38.9311,58.657,117.7015
262.964,38.6766,58.951,117.6922
264.299,38.4566,59.245,117.6822
265.633,38.3149,59.539,117.6716
266.968,38.1267,59.833,117.6603
268.303,37.8744,60.127,117.6484
269.638,37.7546,60.421,117.6359
270.973,37.5884,60.715,117.6228
272.308,37.3178,61.009,117.609
273.643,37.0279,61.303,117.5946
274.977,36.7869,61.596,117.5795
276.312,36.6798,61.89,117.5638
277.647,36.4888,62.184,117.5475
278.982,36.4275,62.478,117.5305
280.317,36.3523,62.772,117.5129
281.652,36.3078,63.066,117.4947
282.986,36.1949,63.36,117.4758
284.321,36.0667,63.654,117.4563
285.656,35.8042,63.948,117.4362
286.991,35.6038,64.242,117.4155
288.326,35.6481,64.536,117.3941
289.661,35.3895,64.83,117.3721
290.995,35.5323,65.124,117.3494
292.33,35.4696,65.418,117.3261
293.665,35.7742,65.712,117.3022
295,38.11,66.006,117.2777
,,66.3,117.2525
,,66.594,117.2268
,,66.888,117.2003
,,67.182,117.1733
,,67.476,117.1456
,,67.77,117.1173
,,68.064,117.0884
,,68.358,117.0589
,,68.651,117.0287
,,68.945,116.9979
,,69.239,116.9665
,,69.533,116.9345
,,69.827,116.9018
,,70.121,116.8685
,,70.415,116.8346
,,70.709,116.8001
,,71.003,116.765
,,71.297,116.7292
,,71.591,116.6928
,,71.885,116.6558
,,72.179,116.6182
,,72.473,116.58
,,72.767,116.5412
,,73.061,116.5017
,,73.355,116.4616
,,73.649,116.421
,,73.943,116.3797
,,74.237,116.3378
,,74.531,116.2952
,,74.825,116.2521
,,75.119,116.2084
,,75.413,116.1641
,,75.706,116.1191
,,76,116.0736
,,76.294,116.0274
,,76.588,115.9806
,,76.882,115.9333
,,77.176,115.8853
,,77.47,115.8367
,,77.764,115.7876
,,78.058,115.7378
,,78.352,115.6874
,,78.646,115.6365
,,78.94,115.5849
,,79.234,115.5328
,,79.528,115.48
,,79.822,115.4267
,,80.116,115.3727
,,80.41,115.3182
,,80.704,115.2631
,,80.998,115.2074
,,81.292,115.151
,,81.586,115.0942
,,81.88,115.0367
,,82.174,114.9786
,,82.468,114.92
,,82.762,114.8607
,,83.055,114.8009
,,83.349,114.7405
,,83.643,114.6796
,,83.937,114.618
,,84.231,114.5559
,,84.525,114.4932
,,84.819,114.4299
,,85.113,114.3661
,,85.407,114.3016
,,85.701,114.2366
,,85.995,114.1711
,,86.289,114.1049
,,86.583,114.0382
,,86.877,113.9709
,,87.171,113.9031
,,87.465,113.8347
,,87.759,113.7657
,,88.053,113.6962
,,88.347,113.6261
,,88.641,113.5555
,,88.935,113.4843
,,89.229,113.4125
,,89.523,113.3402
,,89.817,113.2673
,,90.11,113.1939
,,90.404,113.1199
,,90.698,113.0454
,,90.992,112.9704
,,91.286,112.8947
,,91.58,112.8186
,,91.874,112.7419
,,92.168,112.6646
,,92.462,112.5868
,,92.756,112.5085
,,93.05,112.4296
,,93.344,112.3502
,,93.638,112.2703
,,93.932,112.1898
,,94.226,112.1088
,,94.52,112.0273
,,94.814,111.9452
,,95.108,111.8626
,,95.402,111.7795
,,95.696,111.6959
,,95.99,111.6117
,,96.284,111.527
,,96.578,111.4418
,,96.872,111.3561
,,97.166,111.2699
,,97.459,111.1831
,,97.753,111.0958
,,98.047,111.008
,,98.341,110.9198
,,98.635,110.831
,,98.929,110.7416
,,99.223,110.6518
,,99.517,110.5615
,,99.811,110.4707
,,100.105,110.3794
,,100.399,110.2876
,,100.693,110.1952
,,100.987,110.1024
,,101.281,110.0091
,,101.575,109.9153
,,101.869,109.821
,,102.163,109.7263
,,102.457,109.631
,,102.751,109.5352
,,103.045,109.439
,,103.339,109.3423
,,103.633,109.2451
,,103.927,109.1474
,,104.221,109.0493
,,104.514,108.9507
,,104.808,108.8516
,,105.102,108.752
,,105.396,108.652
,,105.69,108.5515
,,105.984,108.4505
,,106.278,108.3491
,,106.572,108.2472
,,106.866,108.1448
,,107.16,108.042
,,107.454,107.9387
,,107.748,107.835
,,108.042,107.7308
,,108.336,107.6262
,,108.63,107.5211
,,108.924,107.4156
,,109.218,107.3096
,,109.512,107.2032
,,109.806,107.0963
,,110.1,106.9891
,,110.394,106.8813
,,110.688,106.7731
,,110.982,106.6646
,,111.276,106.5555
,,111.57,106.4461
,,111.863,106.3362
,,112.157,106.2258
,,112.451,106.1151
,,112.745,106.0039
,,113.039,105.8923
,,113.333,105.7803
,,113.627,105.6679
,,113.921,105.5551
,,114.215,105.4418
,,114.509,105.3282
,,114.803,105.2141
,,115.097,105.0997
,,115.391,104.9848
,,115.685,104.8695
,,115.979,104.7538
,,116.273,104.6378
,,116.567,104.5213
,,116.861,104.4044
,,117.155,104.2872
,,117.449,104.1695
,,117.743,104.0515
,,118.037,103.9331
,,118.331,103.8143
,,118.625,103.6951
,,118.918,103.5755
,,119.212,103.4556
,,119.506,103.3352
,,119.8,103.2145
,,120.094,103.0935
,,120.388,102.972
,,120.682,102.8502
,,120.976,102.7281
,,121.27,102.6055
,,121.564,102.4826
,,121.858,102.3594
,,122.152,102.2358
,,122.446,102.1118
,,122.74,101.9875
,,123.034,101.8628
,,123.328,101.7378
,,123.622,101.6125
,,123.916,101.4868
,,124.21,101.3607
,,124.504,101.2343
,,124.798,101.1076
,,125.092,100.9806
,,125.386,100.8532
,,125.68,100.7254
,,125.974,100.5974
,,126.267,100.469
,,126.561,100.3403
,,126.855,100.2113
,,127.149,100.0819
,,127.443,99.9523
,,127.737,99.8223
,,128.031,99.692
,,128.325,99.5614
,,128.619,99.4305
,,128.913,99.2992
,,129.207,99.1677
,,129.501,99.0359
,,129.795,98.9037
,,130.089,98.7713
,,130.383,98.6386
,,130.677,98.5056
,,130.971,98.3722
,,131.265,98.2386
,,131.559,98.1047
,,131.853,97.9706
,,132.147,97.8361
,,132.441,97.7014
,,132.735,97.5663
,,133.029,97.431
,,133.322,97.2955
,,133.616,97.1596
,,133.91,97.0235
,,134.204,96.8871
,,134.498,96.7505
,,134.792,96.6136
,,135.086,96.4764
,,135.38,96.339
,,135.674,96.2013
,,135.968,96.0633
,,136.262,95.9252
,,136.556,95.7867
,,136.85,95.648
,,137.144,95.5091
,,137.438,95.3699
,,137.732,95.2305
,,138.026,95.0908
,,138.32,94.9509
,,138.614,94.8108
,,138.908,94.6704
,,139.202,94.5298
,,139.496,94.389
,,139.79,94.248
,,140.084,94.1067
,,140.378,93.9652
,,140.671,93.8235
,,140.965,93.6816
,,141.259,93.5394
,,141.553,93.3971
,,141.847,93.2545
,,142.141,93.1118
,,142.435,92.9688
,,142.729,92.8256
,,143.023,92.6822
,,143.317,92.5387
,,143.611,92.3949
,,143.905,92.2509
,,144.199,92.1067
,,144.493,91.9624
,,144.787,91.8179
,,145.081,91.6731
,,145.375,91.5282
,,145.669,91.3831
,,145.963,91.2379
,,146.257,91.0924
,,146.551,90.9468
,,146.845,90.801
,,147.139,90.6551
,,147.433,90.5089
,,147.726,90.3627
,,148.02,90.2162
,,148.314,90.0696
,,148.608,89.9228
,,148.902,89.7759
,,149.196,89.6288
,,149.49,89.4816
,,149.784,89.3342
,,150.078,89.1866
,,150.372,89.039
,,150.666,88.8911
,,150.96,88.7432
,,151.254,88.5951
,,151.548,88.4468
,,151.842,88.2985
,,152.136,88.15
,,152.43,88.0013
,,152.724,87.8526
,,153.018,87.7037
,,153.312,87.5546
,,153.606,87.4055
,,153.9,87.2563
,,154.194,87.1069
,,154.488,86.9574
,,154.781,86.8078
,,155.075,86.6581
,,155.369,86.5083
,,155.663,86.3584
,,155.957,86.2083
,,156.251,86.0582
,,156.545,85.908
,,156.839,85.7576
,,157.133,85.6072
,,157.427,85.4567
,,157.721,85.3061
,,158.015,85.1554
,,158.309,85.0046
,,158.603,84.8538
,,158.897,84.7028
,,159.191,84.5518
,,159.485,84.4007
,,159.779,84.2495
,,160.073,84.0982
,,160.367,83.9469
,,160.661,83.7955
,,160.955,83.644
,,161.249,83.4925
,,161.543,83.3409
,,161.837,83.1892
,,162.13,83.0375
,,162.424,82.8857
,,162.718,82.7339
,,163.012,82.582
,,163.306,82.4301
,,163.6,82.2781
,,163.894,82.1261
,,164.188,81.974
,,164.482,81.8219
,,164.776,81.6697
,,165.07,81.5175
,,165.364,81.3653
,,165.658,81.213
,,165.952,81.0607
,,166.246,80.9084
,,166.54,80.756
,,166.834,80.6036
,,167.128,80.4512
,,167.422,80.2988
,,167.716,80.1463
,,168.01,79.9939
,,168.304,79.8414
,,168.598,79.6889
,,168.892,79.5364
,,169.186,79.3838
,,169.479,79.2313
,,169.773,79.0787
,,170.067,78.9262
,,170.361,78.7737
,,170.655,78.6211
,,170.949,78.4686
,,171.243,78.316
,,171.537,78.1635
,,171.831,78.0109
,,172.125,77.8584
,,172.419,77.7059
,,172.713,77.5534
,,173.007,77.4009
,,173.301,77.2485
,,173.595,77.096
,,173.889,76.9436
,,174.183,76.7912
,,174.477,76.6388
,,174.771,76.4864
,,175.065,76.3341
,,175.359,76.1818
,,175.653,76.0296
,,175.947,75.8773
,,176.241,75.7251
,,176.534,75.573
,,176.828,75.4209
,,177.122,75.2688
,,177.416,75.1168
,,177.71,74.9648
,,178.004,74.8128
,,178.298,74.6609
,,178.592,74.5091
,,178.886,74.3573
,,179.18,74.2056
,,179.474,74.0539
,,179.768,73.9023
,,180.062,73.7507
,,180.356,73.5992
,,180.65,73.4478
,,180.944,73.2964
,,181.238,73.1451
,,181.532,72.9939
,,181.826,72.8427
,,182.12,72.6916
,,182.414,72.5406
,,182.708,72.3896
,,183.002,72.2388
,,183.296,72.088
,,183.589,71.9373
,,183.883,71.7867
,,184.177,71.6361
,,184.471,71.4856
,,184.765,71.3353
,,185.059,71.185
,,185.353,71.0348
,,185.647,70.8847
,,185.941,70.7347
,,186.235,70.5848
,,186.529,70.435
,,186.823,70.2853
,,187.117,70.1357
,,187.411,69.9861
,,187.705,69.8367
,,187.999,69.6874
,,188.293,69.5382
,,188.587,69.3892
,,188.881,69.2402
,,189.175,69.0913
,,189.469,68.9426
,,189.763,68.7939
,,190.057,68.6454
,,190.351,68.497
,,190.645,68.3487
,,190.938,68.2006
,,191.232,68.0525
,,191.526,67.9046
,,191.82,67.7568
,,192.114,67.6092
,,192.408,67.4617
,,192.702,67.3143
,,192.996,67.167
,,193.29,67.0199
,,193.584,66.8728
,,193.878,66.726
,,194.172,66.5793
,,194.466,66.4327
,,194.76,66.2862
,,195.054,66.1399
,,195.348,65.9938
,,195.642,65.8478
,,195.936,65.7019
,,196.23,65.5562
,,196.524,65.4106
,,196.818,65.2652
,,197.112,65.1199
,,197.406,64.9748
,,197.7,64.8298
,,197.993,64.685
,,198.287,64.5404
,,198.581,64.3959
,,198.875,64.2516
,,199.169,64.1074
,,199.463,63.9634
,,199.757,63.8196
,,200.051,63.6759
,,200.345,63.5324
,,200.639,63.389
,,200.933,63.2459
,,201.227,63.1029
,,201.521,62.9601
,,201.815,62.8174
,,202.109,62.6749
,,202.403,62.5326
,,202.697,62.3905
,,202.991,62.2486
,,203.285,62.1068
,,203.579,61.9652
,,203.873,61.8238
,,204.167,61.6826
,,204.461,61.5416
,,204.755,61.4007
,,205.049,61.2601
,,205.342,61.1196
,,205.636,60.9793
,,205.93,60.8392
,,206.224,60.6993
,,206.518,60.5596
,,206.812,60.4201
,,207.106,60.2808
,,207.4,60.1417
,,207.694,60.0027
,,207.988,59.864
,,208.282,59.7255
,,208.576,59.5872
,,208.87,59.449
,,209.164,59.3111
,,209.458,59.1734
,,209.752,59.0359
,,210.046,58.8986
,,210.34,58.7615
,,210.634,58.6246
,,210.928,58.4879
,,211.222,58.3515
,,211.516,58.2152
,,211.81,58.0792
,,212.104,57.9433
,,212.397,57.8077
,,212.691,57.6723
,,212.985,57.5371
,,213.279,57.4022
,,213.573,57.2674
,,213.867,57.1329
,,214.161,56.9986
,,214.455,56.8645
,,214.749,56.7306
,,215.043,56.597
,,215.337,56.4636
,,215.631,56.3304
,,215.925,56.1974
,,216.219,56.0647
,,216.513,55.9322
,,216.807,55.7999
,,217.101,55.6678
,,217.395,55.536
,,217.689,55.4044
,,217.983,55.2731
,,218.277,55.1419
,,218.571,55.011
,,218.865,54.8804
,,219.159,54.75
,,219.452,54.6198
,,219.746,54.4898
,,220.04,54.3601
,,220.334,54.2307
,,220.628,54.1014
,,220.922,53.9725
,,221.216,53.8437
,,221.51,53.7152
,,221.804,53.5869
,,222.098,53.4589
,,222.392,53.3311
,,222.686,53.2036
,,222.98,53.0763
,,223.274,52.9493
,,223.568,52.8225
,,223.862,52.696
,,224.156,52.5697
,,224.45,52.4436
,,224.744,52.3178
,,225.038,52.1923
,,225.332,52.067
,,225.626,51.942
,,225.92,51.8172
,,226.214,51.6927
,,226.508,51.5684
,,226.801,51.4444
,,227.095,51.3206
,,227.389,51.1971
,,227.683,51.0738
,,227.977,50.9508
,,228.271,50.8281
,,228.565,50.7056
,,228.859,50.5834
,,229.153,50.4614
,,229.447,50.3397
,,229.741,50.2183
,,230.035,50.0971
,,230.329,49.9762
,,230.623,49.8555
,,230.917,49.7351
,,231.211,49.615
,,231.505,49.4951
,,231.799,49.3755
,,232.093,49.2562
,,232.387,49.1371
,,232.681,49.0183
,,232.975,48.8998
,,233.269,48.7815
,,233.563,48.6635
,,233.857,48.5458
,,234.15,48.4283
,,234.444,48.3111
,,234.738,48.1942
,,235.032,48.0775
,,235.326,47.9611
,,235.62,47.845
,,235.914,47.7292
,,236.208,47.6136
,,236.502,47.4983
,,236.796,47.3833
,,237.09,47.2685
,,237.384,47.154
,,237.678,47.0398
,,237.972,46.9259
,,238.266,46.8122
,,238.56,46.6988
,,238.854,46.5857
,,239.148,46.4729
,,239.442,46.3603
,,239.736,46.248
,,240.03,46.136
,,240.324,46.0243
,,240.618,45.9128
,,240.912,45.8016
,,241.205,45.6907
,,241.499,45.5801
,,241.793,45.4697
,,242.087,45.3597
,,242.381,45.2499
,,242.675,45.1404
,,242.969,45.0311
,,243.263,44.9222
,,243.557,44.8135
,,243.851,44.7051
,,244.145,44.597
,,244.439,44.4892
,,244.733,44.3816
,,245.027,44.2744
,,245.321,44.1674
,,245.615,44.0607
,,245.909,43.9542
,,246.203,43.8481
,,246.497,43.7422
,,246.791,43.6366
,,247.085,43.5313
,,247.379,43.4263
,,247.673,43.3216
,,247.967,43.2171
,,248.26,43.113
,,248.554,43.0091
,,248.848,42.9055
,,249.142,42.8022
,,249.436,42.6991
,,249.73,42.5964
,,250.024,42.4939
,,250.318,42.3917
,,250.612,42.2898
,,250.906,42.1882
,,251.2,42.0869
,,251.494,41.9858
,,251.788,41.885
,,252.082,41.7846
,,252.376,41.6844
,,252.67,41.5844
,,252.964,41.4848
,,253.258,41.3855
,,253.552,41.2864
,,253.846,41.1876
,,254.14,41.0891
,,254.434,40.9909
,,254.728,40.893
,,255.022,40.7954
,,255.316,40.698
,,255.609,40.6009
,,255.903,40.5042
,,256.197,40.4077
,,256.491,40.3114
,,256.785,40.2155
,,257.079,40.1199
,,257.373,40.0245
,,257.667,39.9294
,,257.961,39.8346
,,258.255,39.7401
,,258.549,39.6459
,,258.843,39.552
,,259.137,39.4583
,,259.431,39.3649
,,259.725,39.2718
,,260.019,39.179
,,260.313,39.0865
,,260.607,38.9943
,,260.901,38.9023
,,261.195,38.8107
,,261.489,38.7193
,,261.783,38.6282
,,262.077,38.5373
,,262.371,38.4468
,,262.664,38.3566
,,262.958,38.2666
,,263.252,38.1769
,,263.546,38.0875
,,263.84,37.9984
,,264.134,37.9095
,,264.428,37.821
,,264.722,37.7327
,,265.016,37.6447
,,265.31,37.557
,,265.604,37.4696
,,265.898,37.3824
,,266.192,37.2955
,,266.486,37.209
,,266.78,37.1226
,,267.074,37.0366
,,267.368,36.9509
,,267.662,36.8654
,,267.956,36.7802
,,268.25,36.6953
,,268.544,36.6107
,,268.838,36.5263
,,269.132,36.4423
,,269.426,36.3585
,,269.72,36.275
,,270.013,36.1917
,,270.307,36.1088
,,270.601,36.0261
,,270.895,35.9437
,,271.189,35.8616
,,271.483,35.7798
,,271.777,35.6982
,,272.071,35.6169
,,272.365,35.5359
,,272.659,35.4552
,,272.953,35.3747
,,273.247,35.2945
,,273.541,35.2146
,,273.835,35.135
,,274.129,35.0556
,,274.423,34.9765
,,274.717,34.8977
,,275.011,34.8192
,,275.305,34.7409
,,275.599,34.6629
,,275.893,34.5852
,,276.187,34.5078
,,276.481,34.4306
,,276.775,34.3537
,,277.068,34.2771
,,277.362,34.2007
,,277.656,34.1246
,,277.95,34.0488
,,278.244,33.9733
,,278.538,33.898
,,278.832,33.823
,,279.126,33.7482
,,279.42,33.6738
,,279.714,33.5996
,,280.008,33.5256
,,280.302,33.452
,,280.596,33.3786
,,280.89,33.3054
,,281.184,33.2326
,,281.478,33.16
,,281.772,33.0876
,,282.066,33.0156
,,282.36,32.9438
,,282.654,32.8722
,,282.948,32.801
,,283.242,32.7299
,,283.536,32.6592
,,283.83,32.5887
,,284.124,32.5185
,,284.417,32.4485
,,284.711,32.3788
,,285.005,32.3094
,,285.299,32.2402
,,285.593,32.1713
,,285.887,32.1027
,,286.181,32.0343
,,286.475,31.9661
,,286.769,31.8983
,,287.063,31.8306
,,287.357,31.7633
,,287.651,31.6962
,,287.945,31.6293
,,288.239,31.5627
,,288.533,31.4964
,,288.827,31.4303
,,289.121,31.3645
,,289.415,31.299
,,289.709,31.2336
,,290.003,31.1686
,,290.297,31.1038
,,290.591,31.0392
,,290.885,30.9749
,,291.179,30.9109
,,291.473,30.8471
,,291.766,30.7835
,,292.06,30.7202
,,292.354,30.6572
,,292.648,30.5944
,,292.942,30.5318
,,293.236,30.4695
,,293.53,30.4075
,,293.824,30.3457
,,294.118,30.2841
,,294.412,30.2228
,,294.706,30.1618
,,295,30.1009
