Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
"","",77.764,88.2276
"","",78.058,88.1303
"","",78.352,88.0327
"","",78.646,87.9348
"","",78.940,87.8366
"","",79.234,87.7380
"","",79.528,87.6391
"","",79.822,87.5399
"","",80.116,87.4403
"","",80.410,87.3405
"","",80.704,87.2403
"","",80.998,87.1398
"","",81.292,87.0390
"","",81.586,86.9380
"","",81.880,86.8365
"","",82.174,86.7348
"","",82.468,86.6328
"","",82.762,86.5305
"","",83.055,86.4279
"","",83.349,86.3251
"","",83.643,86.2219
"","",83.937,86.1184
"","",84.231,86.0147
"","",84.525,85.9106
"","",84.819,85.8063
"","",85.113,85.7017
"","",85.407,85.5969
"","",85.701,85.4917
"","",85.995,85.3863
"","",86.289,85.2806
"","",86.583,85.1747
"","",86.877,85.0685
"","",87.171,84.9620
"","",87.465,84.8553
"","",87.759,84.7483
"","",88.053,84.6411
"","",88.347,84.5336
"","",88.641,84.4259
"","",88.935,84.3179
"","",89.229,84.2097
"","",89.523,84.1013
"","",89.817,83.9926
"","",90.110,83.8836
"","",90.404,83.7745
"","",90.698,83.6651
"","",90.992,83.5555
"","",91.286,83.4456
"","",91.580,83.3356
"","",91.874,83.2253
"","",92.168,83.1148
"","",92.462,83.0041
"","",92.756,82.8931
"","",93.050,82.7820
"","",93.344,82.6706
"","",93.638,82.5591
"","",93.932,82.4473
"","",94.226,82.3354
"","",94.520,82.2232
"","",94.814,82.1108
"","",95.108,81.9983
"","",95.402,81.8856
"","",95.696,81.7726
"","",95.990,81.6595
"","",96.284,81.5462
"","",96.578,81.4328
"","",96.872,81.3191
"","",97.166,81.2053
"","",97.459,81.0913
"","",97.753,80.9772
"","",98.047,80.8628
"","",98.341,80.7483
"","",98.635,80.6337
"","",98.929,80.5189
"","",99.223,80.4039
"","",99.517,80.2887
"","",99.811,80.1735
"","",100.105,80.0580
"","",100.399,79.9424
"","",100.693,79.8267
"","",100.987,79.7108
"","",101.281,79.5948
"","",101.575,79.4787
"","",101.869,79.3624
"","",102.163,79.2460
"","",102.457,79.1294
"","",102.751,79.0128
"","",103.045,78.8960
"","",103.339,78.7790
"","",103.633,78.6620
"","",103.927,78.5448
"","",104.221,78.4276
"","",104.514,78.3102
"","",104.808,78.1927
"","",105.102,78.0751
"","",105.396,77.9574
"","",105.690,77.8395
"","",105.984,77.7216
"","",106.278,77.6036
"","",106.572,77.4855
"","",106.866,77.3673
"","",107.160,77.2490
"","",107.454,77.1306
"","",107.748,77.0121
"","",108.042,76.8936
"","",108.336,76.7750
"","",108.630,76.6562
"","",108.924,76.5374
"","",109.218,76.4186
"","",109.512,76.2996
"","",109.806,76.1806
"","",110.100,76.0616
"","",110.394,75.9424
"","",110.688,75.8232
"","",110.982,75.7040
"","",111.276,75.5846
"","",111.570,75.4653
"","",111.863,75.3458
"","",112.157,75.2264
"","",112.451,75.1068
"","",112.745,74.9873
"","",113.039,74.8676
"","",113.333,74.7480
"","",113.627,74.6283
"","",113.921,74.5086
"","",114.215,74.3888
"","",114.509,74.2690
"","",114.803,74.1492
"","",115.097,74.0293
"","",115.391,73.9094
"","",115.685,73.7895
"","",115.979,73.6696
"","",116.273,73.5496
"","",116.567,73.4297
"","",116.861,73.3097
"","",117.155,73.1897
"","",117.449,73.0697
"","",117.743,72.9497
"","",118.037,72.8297
"","",118.331,72.7097
"","",118.625,72.5897
"","",118.918,72.4697
"","",119.212,72.3497
"","",119.506,72.2297
"","",119.800,72.1097
"","",120.094,71.9897
"","",120.388,71.8697
"","",120.682,71.7498
"","",120.976,71.6298
"","",121.270,71.5099
"","",121.564,71.3900
"","",121.858,71.2701
"","",122.152,71.1503
"","",122.446,71.0305
"","",122.740,70.9107
"","",123.034,70.7909
"","",123.328,70.6712
"","",123.622,70.5515
"","",123.916,70.4319
"","",124.210,70.3122
"","",124.504,70.1927
"","",124.798,70.0732
"","",125.092,69.9537
"","",125.386,69.8343
"","",125.680,69.7149
"","",125.974,69.5955
"","",126.267,69.4763
"","",126.561,69.3571
"","",126.855,69.2379
"","",127.149,69.1188
"","",127.443,68.9998
"","",127.737,68.8808
"","",128.031,68.7619
"","",128.325,68.6431
"","",128.619,68.5243
"","",128.913,68.4056
"","",129.207,68.2870
"","",129.501,68.1684
"","",129.795,68.0500
"","",130.089,67.9316
"","",130.383,67.8133
"","",130.677,67.6951
"","",130.971,67.5769
"","",131.265,67.4589
"","",131.559,67.3409
"","",131.853,67.2230
"","",132.147,67.1053
"","",132.441,66.9876
"","",132.735,66.8700
"","",133.029,66.7525
"","",133.322,66.6352
"","",133.616,66.5179
"","",133.910,66.4007
"","",134.204,66.2836
"","",134.498,66.1667
"","",134.792,66.0498
"","",135.086,65.9331
"","",135.380,65.8164
"","",135.674,65.6999
"","",135.968,65.5835
"","",136.262,65.4672
"","",136.556,65.3511
"","",136.850,65.2350
"","",137.144,65.1191
"","",137.438,65.0033
"","",137.732,64.8877
"","",138.026,64.7721
"","",138.320,64.6567
"","",138.614,64.5414
"","",138.908,64.4263
"","",139.202,64.3113
"","",139.496,64.1964
"","",139.790,64.0817
"","",140.084,63.9671
"","",140.378,63.8526
"","",140.671,63.7383
"","",140.965,63.6242
"","",141.259,63.5101
"","",141.553,63.3963
"","",141.847,63.2825
"","",142.141,63.1690
"","",142.435,63.0555
"","",142.729,62.9423
"","",143.023,62.8292
"","",143.317,62.7162
"","",143.611,62.6034
"","",143.905,62.4908
"","",144.199,62.3783
"","",144.493,62.2660
"","",144.787,62.1538
"","",145.081,62.0418
"","",145.375,61.9300
"","",145.669,61.8183
"","",145.963,61.7069
"","",146.257,61.5955
"","",146.551,61.4844
"","",146.845,61.3734
"","",147.139,61.2626
"","",147.433,61.1520
"","",147.726,61.0416
"","",148.020,60.9313
"","",148.314,60.8212
"","",148.608,60.7113
