Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
"","",251.200,43.4574
"","",251.494,43.3433
"","",251.788,43.2296
"","",252.082,43.1161
"","",252.376,43.0029
"","",252.670,42.8899
"","",252.964,42.7771
"","",253.258,42.6647
"","",253.552,42.5525
"","",253.846,42.4405
"","",254.140,42.3288
"","",254.434,42.2174
"","",254.728,42.1062
"","",255.022,41.9953
"","",255.316,41.8847
"","",255.609,41.7743
"","",255.903,41.6641
"","",256.197,41.5543
"","",256.491,41.4447
"","",256.785,41.3353
"","",257.079,41.2262
"","",257.373,41.1174
"","",257.667,41.0088
"","",257.961,40.9005
"","",258.255,40.7925
"","",258.549,40.6847
"","",258.843,40.5772
"","",259.137,40.4699
"","",259.431,40.3629
"","",259.725,40.2562
"","",260.019,40.1498
"","",260.313,40.0436
"","",260.607,39.9376
"","",260.901,39.8319
"","",261.195,39.7265
"","",261.489,39.6214
"","",261.783,39.5165
"","",262.077,39.4119
"","",262.371,39.3075
"","",262.664,39.2035
"","",262.958,39.0996
"","",263.252,38.9961
"","",263.546,38.8928
"","",263.840,38.7897
"","",264.134,38.6870
"","",264.428,38.5845
"","",264.722,38.4822
"","",265.016,38.3803
"","",265.310,38.2786
"","",265.604,38.1771
"","",265.898,38.0760
"","",266.192,37.9750
"","",266.486,37.8744
"","",266.780,37.7740
"","",267.074,37.6739
"","",267.368,37.5741
"","",267.662,37.4745
"","",267.956,37.3752
"","",268.250,37.2761
"","",268.544,37.1774
"","",268.838,37.0788
"","",269.132,36.9806
"","",269.426,36.8826
"","",269.720,36.7849
"","",270.013,36.6874
"","",270.307,36.5902
"","",270.601,36.4933
"","",270.895,36.3967
"","",271.189,36.3003
"","",271.483,36.2042
"","",271.777,36.1083
"","",272.071,36.0127
"","",272.365,35.9174
"","",272.659,35.8223
"","",272.953,35.7275
"","",273.247,35.6330
"","",273.541,35.5387
"","",273.835,35.4447
"","",274.129,35.3510
"","",274.423,35.2575
"","",274.717,35.1643
"","",275.011,35.0714
"","",275.305,34.9787
"","",275.599,34.8863
"","",275.893,34.7942
"","",276.187,34.7023
"","",276.481,34.6107
"","",276.775,34.5193
"","",277.068,34.4283
"","",277.362,34.3374
"","",277.656,34.2469
"","",277.950,34.1566
"","",278.244,34.0666
"","",278.538,33.9768
"","",278.832,33.8873
"","",279.126,33.7981
"","",279.420,33.7091
"","",279.714,33.6204
"","",280.008,33.5320
"","",280.302,33.4438
"","",280.596,33.3559
"","",280.890,33.2682
"","",281.184,33.1808
"","",281.478,33.0937
"","",281.772,33.0068
"","",282.066,32.9202
"","",282.360,32.8339
"","",282.654,32.7478
"","",282.948,32.6620
"","",283.242,32.5764
"","",283.536,32.4911
"","",283.830,32.4061
"","",284.124,32.3213
"","",284.417,32.2368
"","",284.711,32.1526
"","",285.005,32.0686
"","",285.299,31.9848
"","",285.593,31.9014
"","",285.887,31.8182
"","",286.181,31.7352
"","",286.475,31.6525
"","",286.769,31.5701
"","",287.063,31.4879
"","",287.357,31.4060
"","",287.651,31.3244
"","",287.945,31.2430
"","",288.239,31.1618
"","",288.533,31.0809
"","",288.827,31.0003
"","",289.121,30.9200
"","",289.415,30.8399
"","",289.709,30.7600
"","",290.003,30.6804
"","",290.297,30.6011
"","",290.591,30.5220
"","",290.885,30.4431
"","",291.179,30.3646
"","",291.473,30.2863
"","",291.766,30.2082
"","",292.060,30.1304
"","",292.354,30.0528
"","",292.648,29.9756
"","",292.942,29.8985
"","",293.236,29.8217
"","",293.530,29.7452
"","",293.824,29.6689
"","",294.118,29.5929
"","",294.412,29.5171
"","",294.706,29.4415
"","",295.000,29.3663
