Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
110.792,111.074,25.439,114.3407
112.127,111.975,25.733,114.4192
113.462,111.715,26.027,114.4971
114.796,112.695,26.321,114.5746
116.131,112.756,26.615,114.6514
117.466,113.592,26.909,114.7278
118.801,110.012,27.203,114.8036
120.136,111.677,27.497,114.8789
121.471,111.752,27.791,114.9537
122.805,112.225,28.085,115.0279
124.140,112.199,28.379,115.1015
125.475,111.903,28.673,115.1747
126.810,112.840,28.967,115.2473
128.145,112.408,29.261,115.3193
129.480,110.393,29.555,115.3908
130.814,111.463,29.849,115.4618
132.149,112.884,30.143,115.5322
133.484,114.624,30.437,115.6021
134.819,114.369,30.731,115.6714
136.154,114.034,31.025,115.7402
137.489,114.068,31.319,115.8084
138.824,112.181,31.613,115.8761
140.158,112.379,31.907,115.9432
141.493,112.229,32.201,116.0098
142.828,110.584,32.495,116.0758
144.163,110.838,32.788,116.1413
145.498,108.953,33.082,116.2062
146.833,109.248,33.376,116.2705
148.167,108.950,33.670,116.3343
149.502,109.047,33.964,116.3975
150.837,107.721,34.258,116.4602
152.172,105.092,34.552,116.5223
153.507,104.371,34.846,116.5838
154.842,103.163,35.140,116.6448
156.176,102.597,35.434,116.7052
157.511,102.383,35.728,116.7651
158.846,100.943,36.022,116.8244
160.181,99.888,36.316,116.8831
161.516,98.057,36.610,116.9412
162.851,97.426,36.904,116.9988
164.186,96.293,37.198,117.0558
165.520,95.742,37.492,117.1122
166.855,94.204,37.786,117.1681
168.190,92.765,38.080,117.2234
169.525,91.183,38.374,117.2781
170.860,89.400,38.668,117.3322
172.195,88.202,38.962,117.3858
173.529,86.795,39.256,117.4388
174.864,84.689,39.550,117.4912
176.199,83.802,39.843,117.5430
177.534,83.511,40.137,117.5943
178.869,83.059,40.431,117.6449
180.204,81.829,40.725,117.6950
181.538,80.957,41.019,117.7445
182.873,79.365,41.313,117.7934
184.208,76.978,41.607,117.8418
185.543,75.645,41.901,117.8895
186.878,74.472,42.195,117.9367
188.213,74.217,42.489,117.9833
189.548,73.534,42.783,118.0293
190.882,72.163,43.077,118.0747
192.217,70.312,43.371,118.1195
193.552,69.010,43.665,118.1637
194.887,67.784,43.959,118.2074
196.222,67.012,44.253,118.2504
197.557,66.685,44.547,118.2929
198.891,65.706,44.841,118.3347
200.226,64.799,45.135,118.3760
201.561,63.988,45.429,118.4167
202.896,63.049,45.723,118.4568
204.231,62.621,46.017,118.4963
205.566,61.838,46.311,118.5352
206.900,60.855,46.605,118.5735
208.235,59.042,46.899,118.6112
209.570,58.373,47.192,118.6483
210.905,57.928,47.486,118.6848
212.240,57.772,47.780,118.7207
213.575,56.468,48.074,118.7560
214.910,55.965,48.368,118.7907
216.244,55.310,48.662,118.8249
217.579,54.338,48.956,118.8584
218.914,54.028,49.250,118.8913
220.249,53.362,49.544,118.9236
221.584,52.984,49.838,118.9553
222.919,52.335,50.132,118.9864
224.253,52.304,50.426,119.0169
225.588,51.658,50.720,119.0468
226.923,50.806,51.014,119.0761
228.258,50.571,51.308,119.1048
229.593,49.777,51.602,119.1329
230.928,49.512,51.896,119.1603
232.262,48.568,52.190,119.1872
233.597,48.226,52.484,119.2135
234.932,47.702,52.778,119.2391
236.267,47.482,53.072,119.2642
237.602,47.119,53.366,119.2886
238.937,46.819,53.660,119.3125
240.271,46.588,53.954,119.3357
241.606,45.848,54.247,119.3583
242.941,45.349,54.541,119.3803
244.276,45.039,54.835,119.4017
245.611,44.680,55.129,119.4225
246.946,44.191,55.423,119.4426
248.281,43.924,55.717,119.4622
249.615,43.338,56.011,119.4812
250.950,43.054,56.305,119.4995
252.285,42.861,56.599,119.5172
253.620,42.370,56.893,119.5344
254.955,42.116,57.187,119.5509
256.290,41.799,57.481,119.5667
257.624,41.209,57.775,119.5820
258.959,41.044,58.069,119.5967
260.294,40.893,58.363,119.6107
261.629,40.669,58.657,119.6242
262.964,40.384,58.951,119.6370
264.299,40.053,59.245,119.6492
265.633,39.772,59.539,119.6608
266.968,39.677,59.833,119.6718
268.303,39.297,60.127,119.6822
269.638,39.116,60.421,119.6919
270.973,38.866,60.715,119.7010
272.308,38.576,61.009,119.7096
273.643,38.216,61.303,119.7175
274.977,38.037,61.596,119.7247
276.312,37.745,61.890,119.7314
277.647,37.714,62.184,119.7375
278.982,37.572,62.478,119.7429
280.317,37.434,62.772,119.7477
281.652,37.375,63.066,119.7520
282.986,37.386,63.360,119.7556
284.321,37.107,63.654,119.7585
285.656,36.854,63.948,119.7609
286.991,36.485,64.242,119.7626
288.326,36.133,64.536,119.7638
289.661,35.883,64.830,119.7643
290.995,36.100,65.124,119.7642
292.330,35.889,65.418,119.7635
293.665,35.804,65.712,119.7621
295.000,37.702,66.006,119.7602
"","",66.300,119.7576
"","",66.594,119.7544
"","",66.888,119.7506
"","",67.182,119.7462
"","",67.476,119.7412
"","",67.770,119.7355
"","",68.064,119.7292
"","",68.358,119.7224
"","",68.651,119.7149
"","",68.945,119.7067
"","",69.239,119.6980
"","",69.533,119.6887
"","",69.827,119.6787
"","",70.121,119.6682
"","",70.415,119.6570
"","",70.709,119.6452
"","",71.003,119.6327
"","",71.297,119.6197
"","",71.591,119.6061
"","",71.885,119.5918
"","",72.179,119.5769
"","",72.473,119.5615
"","",72.767,119.5454
"","",73.061,119.5286
"","",73.355,119.5113
"","",73.649,119.4934
"","",73.943,119.4748
"","",74.237,119.4557
"","",74.531,119.4359
"","",74.825,119.4155
"","",75.119,119.3945
"","",75.413,119.3729
"","",75.706,119.3507
"","",76.000,119.3279
"","",76.294,119.3045
"","",76.588,119.2804
"","",76.882,119.2558
"","",77.176,119.2305
"","",77.470,119.2047
"","",77.764,119.1782
"","",78.058,119.1511
"","",78.352,119.1235
"","",78.646,119.0952
"","",78.940,119.0663
"","",79.234,119.0368
"","",79.528,119.0067
"","",79.822,118.9760
"","",80.116,118.9447
"","",80.410,118.9128
"","",80.704,118.8802
"","",80.998,118.8471
"","",81.292,118.8134
"","",81.586,118.7791
"","",81.880,118.7442
"","",82.174,118.7087
"","",82.468,118.6726
"","",82.762,118.6358
"","",83.055,118.5985
"","",83.349,118.5606
"","",83.643,118.5221
"","",83.937,118.4830
"","",84.231,118.4433
"","",84.525,118.4030
"","",84.819,118.3622
"","",85.113,118.3207
"","",85.407,118.2786
"","",85.701,118.2360
"","",85.995,118.1927
"","",86.289,118.1489
"","",86.583,118.1044
"","",86.877,118.0594
"","",87.171,118.0138
"","",87.465,117.9676
"","",87.759,117.9208
"","",88.053,117.8735
"","",88.347,117.8255
"","",88.641,117.7770
"","",88.935,117.7279
"","",89.229,117.6782
"","",89.523,117.6279
"","",89.817,117.5770
"","",90.110,117.5256
"","",90.404,117.4736
"","",90.698,117.4210
"","",90.992,117.3678
"","",91.286,117.3140
"","",91.580,117.2597
"","",91.874,117.2048
"","",92.168,117.1493
"","",92.462,117.0933
"","",92.756,117.0366
"","",93.050,116.9794
"","",93.344,116.9217
"","",93.638,116.8633
"","",93.932,116.8044
"","",94.226,116.7450
"","",94.520,116.6849
"","",94.814,116.6243
"","",95.108,116.5631
"","",95.402,116.5014
"","",95.696,116.4391
"","",95.990,116.3763
"","",96.284,116.3128
"","",96.578,116.2489
"","",96.872,116.1843
"","",97.166,116.1192
"","",97.459,116.0536
"","",97.753,115.9874
"","",98.047,115.9206
"","",98.341,115.8533
"","",98.635,115.7855
"","",98.929,115.7171
"","",99.223,115.6481
"","",99.517,115.5786
"","",99.811,115.5085
"","",100.105,115.4379
"","",100.399,115.3668
"","",100.693,115.2951
"","",100.987,115.2228
"","",101.281,115.1501
"","",101.575,115.0768
"","",101.869,115.0029
"","",102.163,114.9285
"","",102.457,114.8536
"","",102.751,114.7781
"","",103.045,114.7021
"","",103.339,114.6256
"","",103.633,114.5485
"","",103.927,114.4709
"","",104.221,114.3928
"","",104.514,114.3141
"","",104.808,114.2349
"","",105.102,114.1552
"","",105.396,114.0750
"","",105.690,113.9942
"","",105.984,113.9129
"","",106.278,113.8312
"","",106.572,113.7488
"","",106.866,113.6660
"","",107.160,113.5826
"","",107.454,113.4988
"","",107.748,113.4144
"","",108.042,113.3295
"","",108.336,113.2441
"","",108.630,113.1582
"","",108.924,113.0718
"","",109.218,112.9848
"","",109.512,112.8974
"","",109.806,112.8095
"","",110.100,112.7210
"","",110.394,112.6321
"","",110.688,112.5426
"","",110.982,112.4527
"","",111.276,112.3623
"","",111.570,112.2713
"","",111.863,112.1799
"","",112.157,112.0880
"","",112.451,111.9955
"","",112.745,111.9026
"","",113.039,111.8092
"","",113.333,111.7154
"","",113.627,111.6210
"","",113.921,111.5262
"","",114.215,111.4308
"","",114.509,111.3350
"","",114.803,111.2387
"","",115.097,111.1420
"","",115.391,111.0447
"","",115.685,110.9470
"","",115.979,110.8488
"","",116.273,110.7501
"","",116.567,110.6510
"","",116.861,110.5514
"","",117.155,110.4513
"","",117.449,110.3508
"","",117.743,110.2498
"","",118.037,110.1483
"","",118.331,110.0464
"","",118.625,109.9440
"","",118.918,109.8412
"","",119.212,109.7379
"","",119.506,109.6341
"","",119.800,109.5299
"","",120.094,109.4253
"","",120.388,109.3202
"","",120.682,109.2146
"","",120.976,109.1086
"","",121.270,109.0022
"","",121.564,108.8953
"","",121.858,108.7880
"","",122.152,108.6802
"","",122.446,108.5720
"","",122.740,108.4634
"","",123.034,108.3543
"","",123.328,108.2448
"","",123.622,108.1348
"","",123.916,108.0245
"","",124.210,107.9137
"","",124.504,107.8025
"","",124.798,107.6908
"","",125.092,107.5787
"","",125.386,107.4662
"","",125.680,107.3533
"","",125.974,107.2400
"","",126.267,107.1263
"","",126.561,107.0121
"","",126.855,106.8975
"","",127.149,106.7826
"","",127.443,106.6672
"","",127.737,106.5514
"","",128.031,106.4352
"","",128.325,106.3186
"","",128.619,106.2016
"","",128.913,106.0842
"","",129.207,105.9664
"","",129.501,105.8482
"","",129.795,105.7296
"","",130.089,105.6106
"","",130.383,105.4912
"","",130.677,105.3715
"","",130.971,105.2513
"","",131.265,105.1308
"","",131.559,105.0099
"","",131.853,104.8886
"","",132.147,104.7669
"","",132.441,104.6448
"","",132.735,104.5224
"","",133.029,104.3996
"","",133.322,104.2764
"","",133.616,104.1528
"","",133.910,104.0289
"","",134.204,103.9046
"","",134.498,103.7800
"","",134.792,103.6549
"","",135.086,103.5296
"","",135.380,103.4038
"","",135.674,103.2777
"","",135.968,103.1513
"","",136.262,103.0245
"","",136.556,102.8973
"","",136.850,102.7698
"","",137.144,102.6419
"","",137.438,102.5137
"","",137.732,102.3852
"","",138.026,102.2563
"","",138.320,102.1271
"","",138.614,101.9975
"","",138.908,101.8676
"","",139.202,101.7374
"","",139.496,101.6068
"","",139.790,101.4759
"","",140.084,101.3447
"","",140.378,101.2131
"","",140.671,101.0812
"","",140.965,100.9490
"","",141.259,100.8165
"","",141.553,100.6836
"","",141.847,100.5504
"","",142.141,100.4170
"","",142.435,100.2832
"","",142.729,100.1490
"","",143.023,100.0146
"","",143.317,99.8799
"","",143.611,99.7449
"","",143.905,99.6095
"","",144.199,99.4739
"","",144.493,99.3380
"","",144.787,99.2017
"","",145.081,99.0652
"","",145.375,98.9284
"","",145.669,98.7912
"","",145.963,98.6538
"","",146.257,98.5161
"","",146.551,98.3782
"","",146.845,98.2399
"","",147.139,98.1013
"","",147.433,97.9625
"","",147.726,97.8234
"","",148.020,97.6840
"","",148.314,97.5443
"","",148.608,97.4044
"","",148.902,97.2642
"","",149.196,97.1237
"","",149.490,96.9830
"","",149.784,96.8420
"","",150.078,96.7007
"","",150.372,96.5592
"","",150.666,96.4174
"","",150.960,96.2754
"","",151.254,96.1331
"","",151.548,95.9906
"","",151.842,95.8478
"","",152.136,95.7047
"","",152.430,95.5614
"","",152.724,95.4179
"","",153.018,95.2741
"","",153.312,95.1301
"","",153.606,94.9858
"","",153.900,94.8413
"","",154.194,94.6966
"","",154.488,94.5516
"","",154.781,94.4064
"","",155.075,94.2610
"","",155.369,94.1154
"","",155.663,93.9695
"","",155.957,93.8234
"","",156.251,93.6771
"","",156.545,93.5306
"","",156.839,93.3838
"","",157.133,93.2368
"","",157.427,93.0897
"","",157.721,92.9423
"","",158.015,92.7947
"","",158.309,92.6469
"","",158.603,92.4989
"","",158.897,92.3507
"","",159.191,92.2023
"","",159.485,92.0537
"","",159.779,91.9049
"","",160.073,91.7559
"","",160.367,91.6067
"","",160.661,91.4573
"","",160.955,91.3077
"","",161.249,91.1580
"","",161.543,91.0080
"","",161.837,90.8579
"","",162.130,90.7076
"","",162.424,90.5571
"","",162.718,90.4064
"","",163.012,90.2556
"","",163.306,90.1046
"","",163.600,89.9534
"","",163.894,89.8021
"","",164.188,89.6506
"","",164.482,89.4989
"","",164.776,89.3471
"","",165.070,89.1951
"","",165.364,89.0429
"","",165.658,88.8906
"","",165.952,88.7381
"","",166.246,88.5855
"","",166.540,88.4328
"","",166.834,88.2798
"","",167.128,88.1268
"","",167.422,87.9736
"","",167.716,87.8202
"","",168.010,87.6667
"","",168.304,87.5131
"","",168.598,87.3593
"","",168.892,87.2054
"","",169.186,87.0514
"","",169.479,86.8972
"","",169.773,86.7429
"","",170.067,86.5885
"","",170.361,86.4340
"","",170.655,86.2793
"","",170.949,86.1245
"","",171.243,85.9696
"","",171.537,85.8146
"","",171.831,85.6594
"","",172.125,85.5042
"","",172.419,85.3488
"","",172.713,85.1933
"","",173.007,85.0378
"","",173.301,84.8821
"","",173.595,84.7263
"","",173.889,84.5704
"","",174.183,84.4144
"","",174.477,84.2583
"","",174.771,84.1021
"","",175.065,83.9459
"","",175.359,83.7895
"","",175.653,83.6330
"","",175.947,83.4765
"","",176.241,83.3199
"","",176.534,83.1631
"","",176.828,83.0063
"","",177.122,82.8495
"","",177.416,82.6925
"","",177.710,82.5355
"","",178.004,82.3784
"","",178.298,82.2212
"","",178.592,82.0639
"","",178.886,81.9066
"","",179.180,81.7492
"","",179.474,81.5918
"","",179.768,81.4343
"","",180.062,81.2767
"","",180.356,81.1191
"","",180.650,80.9614
"","",180.944,80.8036
"","",181.238,80.6458
"","",181.532,80.4880
"","",181.826,80.3301
"","",182.120,80.1721
"","",182.414,80.0141
"","",182.708,79.8561
"","",183.002,79.6980
"","",183.296,79.5399
"","",183.589,79.3817
"","",183.883,79.2235
"","",184.177,79.0653
"","",184.471,78.9070
"","",184.765,78.7487
"","",185.059,78.5904
"","",185.353,78.4320
"","",185.647,78.2736
"","",185.941,78.1152
"","",186.235,77.9568
"","",186.529,77.7984
"","",186.823,77.6399
"","",187.117,77.4814
"","",187.411,77.3229
"","",187.705,77.1644
"","",187.999,77.0059
"","",188.293,76.8473
"","",188.587,76.6888
"","",188.881,76.5302
"","",189.175,76.3717
"","",189.469,76.2131
"","",189.763,76.0546
"","",190.057,75.8960
"","",190.351,75.7374
"","",190.645,75.5789
"","",190.938,75.4204
"","",191.232,75.2618
"","",191.526,75.1033
"","",191.820,74.9448
"","",192.114,74.7863
"","",192.408,74.6278
"","",192.702,74.4693
"","",192.996,74.3109
"","",193.290,74.1525
"","",193.584,73.9940
"","",193.878,73.8356
"","",194.172,73.6773
"","",194.466,73.5190
"","",194.760,73.3607
"","",195.054,73.2024
"","",195.348,73.0441
"","",195.642,72.8859
"","",195.936,72.7278
"","",196.230,72.5696
"","",196.524,72.4115
"","",196.818,72.2534
"","",197.112,72.0954
"","",197.406,71.9375
"","",197.700,71.7795
"","",197.993,71.6217
"","",198.287,71.4638
"","",198.581,71.3060
"","",198.875,71.1483
"","",199.169,70.9906
"","",199.463,70.8330
"","",199.757,70.6754
"","",200.051,70.5179
"","",200.345,70.3605
"","",200.639,70.2031
"","",200.933,70.0458
"","",201.227,69.8885
"","",201.521,69.7313
"","",201.815,69.5742
"","",202.109,69.4171
"","",202.403,69.2601
"","",202.697,69.1032
"","",202.991,68.9464
"","",203.285,68.7896
"","",203.579,68.6329
"","",203.873,68.4763
"","",204.167,68.3198
"","",204.461,68.1634
"","",204.755,68.0070
"","",205.049,67.8507
"","",205.342,67.6945
"","",205.636,67.5384
"","",205.930,67.3824
"","",206.224,67.2265
"","",206.518,67.0706
"","",206.812,66.9149
"","",207.106,66.7593
"","",207.400,66.6037
"","",207.694,66.4483
"","",207.988,66.2929
"","",208.282,66.1377
"","",208.576,65.9825
"","",208.870,65.8275
"","",209.164,65.6725
"","",209.458,65.5177
"","",209.752,65.3630
"","",210.046,65.2084
"","",210.340,65.0539
"","",210.634,64.8995
"","",210.928,64.7452
"","",211.222,64.5911
"","",211.516,64.4370
"","",211.810,64.2831
"","",212.104,64.1293
"","",212.397,63.9756
"","",212.691,63.8220
"","",212.985,63.6686
"","",213.279,63.5153
"","",213.573,63.3621
"","",213.867,63.2090
"","",214.161,63.0561
"","",214.455,62.9033
"","",214.749,62.7506
"","",215.043,62.5981
"","",215.337,62.4457
"","",215.631,62.2934
"","",215.925,62.1413
"","",216.219,61.9893
"","",216.513,61.8374
"","",216.807,61.6857
"","",217.101,61.5342
"","",217.395,61.3827
"","",217.689,61.2315
"","",217.983,61.0803
"","",218.277,60.9293
"","",218.571,60.7785
"","",218.865,60.6278
"","",219.159,60.4772
"","",219.452,60.3269
"","",219.746,60.1766
"","",220.040,60.0266
"","",220.334,59.8766
"","",220.628,59.7269
"","",220.922,59.5772
"","",221.216,59.4278
"","",221.510,59.2785
"","",221.804,59.1294
"","",222.098,58.9804
"","",222.392,58.8316
"","",222.686,58.6830
"","",222.980,58.5345
"","",223.274,58.3862
"","",223.568,58.2381
"","",223.862,58.0901
"","",224.156,57.9423
"","",224.450,57.7947
"","",224.744,57.6472
"","",225.038,57.5000
"","",225.332,57.3528
"","",225.626,57.2059
"","",225.920,57.0592
"","",226.214,56.9126
"","",226.508,56.7662
"","",226.801,56.6200
"","",227.095,56.4740
"","",227.389,56.3282
"","",227.683,56.1825
"","",227.977,56.0370
"","",228.271,55.8917
"","",228.565,55.7466
"","",228.859,55.6017
"","",229.153,55.4570
"","",229.447,55.3125
"","",229.741,55.1681
"","",230.035,55.0240
"","",230.329,54.8800
"","",230.623,54.7363
"","",230.917,54.5927
"","",231.211,54.4493
"","",231.505,54.3062
"","",231.799,54.1632
"","",232.093,54.0204
"","",232.387,53.8779
"","",232.681,53.7355
"","",232.975,53.5933
"","",233.269,53.4513
"","",233.563,53.3096
"","",233.857,53.1680
"","",234.150,53.0267
"","",234.444,52.8855
"","",234.738,52.7446
"","",235.032,52.6039
"","",235.326,52.4633
"","",235.620,52.3230
"","",235.914,52.1829
"","",236.208,52.0430
"","",236.502,51.9033
"","",236.796,51.7639
"","",237.090,51.6246
"","",237.384,51.4856
"","",237.678,51.3468
"","",237.972,51.2082
"","",238.266,51.0698
"","",238.560,50.9316
"","",238.854,50.7937
"","",239.148,50.6560
"","",239.442,50.5185
"","",239.736,50.3812
"","",240.030,50.2441
"","",240.324,50.1073
"","",240.618,49.9707
"","",240.912,49.8343
"","",241.205,49.6982
"","",241.499,49.5622
"","",241.793,49.4265
"","",242.087,49.2910
"","",242.381,49.1558
"","",242.675,49.0208
"","",242.969,48.8860
"","",243.263,48.7514
"","",243.557,48.6171
"","",243.851,48.4830
"","",244.145,48.3492
"","",244.439,48.2155
"","",244.733,48.0821
"","",245.027,47.9490
"","",245.321,47.8161
"","",245.615,47.6834
"","",245.909,47.5509
"","",246.203,47.4187
"","",246.497,47.2868
"","",246.791,47.1550
"","",247.085,47.0235
"","",247.379,46.8923
"","",247.673,46.7613
"","",247.967,46.6305
"","",248.260,46.5000
"","",248.554,46.3697
"","",248.848,46.2397
"","",249.142,46.1099
"","",249.436,45.9803
"","",249.730,45.8510
"","",250.024,45.7220
"","",250.318,45.5932
"","",250.612,45.4646
"","",250.906,45.3363
"","",251.200,45.2082
"","",251.494,45.0804
"","",251.788,44.9528
"","",252.082,44.8255
"","",252.376,44.6984
"","",252.670,44.5716
"","",252.964,44.4450
"","",253.258,44.3187
"","",253.552,44.1927
"","",253.846,44.0669
"","",254.140,43.9413
"","",254.434,43.8160
"","",254.728,43.6909
"","",255.022,43.5662
"","",255.316,43.4416
"","",255.609,43.3173
"","",255.903,43.1933
"","",256.197,43.0695
"","",256.491,42.9460
"","",256.785,42.8228
"","",257.079,42.6998
"","",257.373,42.5770
"","",257.667,42.4545
"","",257.961,42.3323
"","",258.255,42.2104
"","",258.549,42.0887
"","",258.843,41.9672
"","",259.137,41.8460
"","",259.431,41.7251
"","",259.725,41.6045
"","",260.019,41.4841
"","",260.313,41.3639
"","",260.607,41.2441
"","",260.901,41.1245
"","",261.195,41.0051
"","",261.489,40.8861
"","",261.783,40.7672
"","",262.077,40.6487
"","",262.371,40.5304
"","",262.664,40.4124
"","",262.958,40.2946
"","",263.252,40.1771
"","",263.546,40.0599
"","",263.840,39.9430
"","",264.134,39.8263
"","",264.428,39.7099
"","",264.722,39.5937
"","",265.016,39.4778
"","",265.310,39.3622
"","",265.604,39.2468
"","",265.898,39.1318
"","",266.192,39.0169
"","",266.486,38.9024
"","",266.780,38.7881
"","",267.074,38.6741
"","",267.368,38.5604
"","",267.662,38.4469
"","",267.956,38.3337
"","",268.250,38.2208
"","",268.544,38.1081
"","",268.838,37.9957
"","",269.132,37.8836
"","",269.426,37.7718
"","",269.720,37.6602
"","",270.013,37.5489
"","",270.307,37.4379
"","",270.601,37.3271
"","",270.895,37.2166
"","",271.189,37.1064
"","",271.483,36.9965
"","",271.777,36.8868
"","",272.071,36.7774
"","",272.365,36.6683
"","",272.659,36.5595
"","",272.953,36.4509
"","",273.247,36.3426
"","",273.541,36.2346
"","",273.835,36.1268
"","",274.129,36.0193
"","",274.423,35.9121
"","",274.717,35.8052
"","",275.011,35.6985
"","",275.305,35.5921
"","",275.599,35.4860
"","",275.893,35.3802
"","",276.187,35.2746
"","",276.481,35.1693
"","",276.775,35.0643
"","",277.068,34.9596
"","",277.362,34.8551
"","",277.656,34.7509
"","",277.950,34.6470
"","",278.244,34.5434
"","",278.538,34.4400
"","",278.832,34.3369
"","",279.126,34.2341
"","",279.420,34.1316
"","",279.714,34.0293
"","",280.008,33.9273
"","",280.302,33.8256
"","",280.596,33.7242
"","",280.890,33.6230
"","",281.184,33.5221
"","",281.478,33.4215
"","",281.772,33.3211
"","",282.066,33.2211
"","",282.360,33.1213
"","",282.654,33.0218
"","",282.948,32.9225
"","",283.242,32.8236
"","",283.536,32.7249
"","",283.830,32.6265
"","",284.124,32.5283
"","",284.417,32.4305
"","",284.711,32.3329
"","",285.005,32.2355
"","",285.299,32.1385
"","",285.593,32.0417
"","",285.887,31.9453
"","",286.181,31.8490
"","",286.475,31.7531
"","",286.769,31.6574
"","",287.063,31.5620
"","",287.357,31.4669
"","",287.651,31.3720
"","",287.945,31.2775
"","",288.239,31.1832
"","",288.533,31.0892
"","",288.827,30.9954
"","",289.121,30.9019
"","",289.415,30.8087
"","",289.709,30.7158
"","",290.003,30.6231
"","",290.297,30.5307
"","",290.591,30.4386
"","",290.885,30.3468
"","",291.179,30.2552
"","",291.473,30.1639
"","",291.766,30.0729
"","",292.060,29.9821
"","",292.354,29.8917
"","",292.648,29.8014
"","",292.942,29.7115
"","",293.236,29.6218
"","",293.530,29.5324
"","",293.824,29.4433
"","",294.118,29.3545
"","",294.412,29.2659
"","",294.706,29.1776
"","",295.000,29.0895
