Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
105.452,110.174,24.264,104.7065
106.787,108.2809,24.558,104.8905
108.122,105.5141,24.852,105.0735
109.457,104.0405,25.146,105.2557
110.792,103.4473,25.439,105.4371
112.127,99.6597,25.733,105.6175
113.462,97.8375,26.027,105.797
114.796,98.0428,26.321,105.9757
116.131,96.1612,26.615,106.1534
117.466,95.3351,26.909,106.3302
118.801,94.6473,27.203,106.5061
120.136,93.3583,27.497,106.681
121.471,92.6849,27.791,106.855
122.805,91.6882,28.085,107.0281
124.14,90.255,28.379,107.2001
125.475,90.7525,28.673,107.3712
126.81,88.0174,28.967,107.5413
128.145,86.7855,29.261,107.7104
129.48,83.7029,29.555,107.8786
130.814,82.172,29.849,108.0457
132.149,82.8925,30.143,108.2118
133.484,81.5904,30.437,108.3768
134.819,80.1738,30.731,108.5408
136.154,79.3053,31.025,108.7038
137.489,79.5941,31.319,108.8657
138.824,79.6916,31.613,109.0266
140.158,77.1143,31.907,109.1864
141.493,74.9795,32.201,109.3451
142.828,73.6436,32.495,109.5027
144.163,73.1818,32.788,109.6593
145.498,71.7003,33.082,109.8147
146.833,70.9656,33.376,109.969
148.167,71.024,33.67,110.1222
149.502,71.5183,33.964,110.2743
150.837,69.8986,34.258,110.4253
152.172,68.0427,34.552,110.5751
153.507,66.7638,34.846,110.7237
154.842,66.5735,35.14,110.8712
156.176,66.5095,35.434,111.0175
157.511,66.2284,35.728,111.1627
158.846,64.9946,36.022,111.3066
160.181,64.2228,36.316,111.4494
161.516,63.3331,36.61,111.591
162.851,62.4203,36.904,111.7314
164.186,62.0215,37.198,111.8705
165.52,61.5759,37.492,112.0085
166.855,60.9134,37.786,112.1452
168.19,60.3403,38.08,112.2807
169.525,59.2776,38.374,112.4149
170.86,58.4214,38.668,112.5479
172.195,57.902,38.962,112.6796
173.529,57.2116,39.256,112.8101
174.864,56.0862,39.55,112.9393
176.199,55.8429,39.843,113.0672
177.534,55.5876,40.137,113.1938
178.869,55.2959,40.431,113.3192
180.204,55.013,40.725,113.4432
181.538,54.211,41.019,113.5659
182.873,53.3523,41.313,113.6874
184.208,52.4254,41.607,113.8075
185.543,51.7874,41.901,113.9262
186.878,51.253,42.195,114.0437
188.213,50.9206,42.489,114.1598
189.548,50.7311,42.783,114.2746
190.882,49.9318,43.077,114.388
192.217,48.9456,43.371,114.5
193.552,48.6174,43.665,114.6107
194.887,47.7895,43.959,114.7201
196.222,47.4134,44.253,114.828
197.557,47.1916,44.547,114.9346
198.891,46.6914,44.841,115.0398
200.226,46.4176,45.135,115.1436
201.561,46.0597,45.429,115.246
202.896,45.6692,45.723,115.347
204.231,45.2507,46.017,115.4465
205.566,44.9595,46.311,115.5447
206.9,44.5465,46.605,115.6415
208.235,43.9597,46.899,115.7368
209.57,43.4306,47.192,115.8307
210.905,43.2643,47.486,115.9231
212.24,43.0118,47.78,116.0141
213.575,42.6057,48.074,116.1037
214.91,42.2545,48.368,116.1918
216.244,42.0603,48.662,116.2785
217.579,41.5921,48.956,116.3636
218.914,41.4668,49.25,116.4474
220.249,41.114,49.544,116.5296
221.584,40.8992,49.838,116.6104
222.919,40.6378,50.132,116.6897
224.253,40.522,50.426,116.7675
225.588,40.2614,50.72,116.8438
226.923,39.8421,51.014,116.9187
228.258,39.7036,51.308,116.992
229.593,39.4128,51.602,117.0639
230.928,39.1733,51.896,117.1342
232.262,38.8814,52.19,117.203
233.597,38.5814,52.484,117.2703
234.932,38.3341,52.778,117.3361
236.267,38.4107,53.072,117.4004
237.602,38.0321,53.366,117.4631
238.937,37.9217,53.66,117.5243
240.271,37.843,53.954,117.584
241.606,37.4787,54.247,117.6422
242.941,37.2155,54.541,117.6988
244.276,37.0357,54.835,117.7539
245.611,36.8211,55.129,117.8074
246.946,36.6326,55.423,117.8594
248.281,36.4767,55.717,117.9098
249.615,36.3501,56.011,117.9587
250.95,36.1481,56.305,118.006
252.285,36.0216,56.599,118.0518
253.62,35.7497,56.893,118.096
254.955,35.644,57.187,118.1386
256.29,35.4803,57.481,118.1797
257.624,35.2335,57.775,118.2192
258.959,35.3142,58.069,118.2571
260.294,35.1759,58.363,118.2935
261.629,35.1129,58.657,118.3283
262.964,35.032,58.951,118.3615
264.299,34.9233,59.245,118.3931
265.633,34.9533,59.539,118.4232
266.968,34.8406,59.833,118.4517
268.303,34.7012,60.127,118.4786
269.638,34.5742,60.421,118.5039
270.973,34.4618,60.715,118.5276
272.308,34.3601,61.009,118.5497
273.643,34.6617,61.303,118.5702
274.977,34.4359,61.596,118.5892
276.312,34.5189,61.89,118.6065
277.647,34.2773,62.184,118.6223
278.982,34.3605,62.478,118.6365
280.317,34.1476,62.772,118.6491
281.652,34.2253,63.066,118.66
282.986,34.1814,63.36,118.6694
284.321,34.0892,63.654,118.6772
285.656,34.1613,63.948,118.6834
286.991,34.3816,64.242,118.688
288.326,34.4033,64.536,118.691
289.661,34.5164,64.83,118.6924
290.995,34.6025,65.124,118.6922
292.33,34.9775,65.418,118.6904
293.665,35.0104,65.712,118.687
295,38.5838,66.006,118.682
,,66.3,118.6755
,,66.594,118.6673
,,66.888,118.6575
,,67.182,118.6461
,,67.476,118.6332
,,67.77,118.6186
,,68.064,118.6024
,,68.358,118.5847
,,68.651,118.5654
,,68.945,118.5444
,,69.239,118.5219
,,69.533,118.4978
,,69.827,118.4721
,,70.121,118.4448
,,70.415,118.416
,,70.709,118.3856
,,71.003,118.3535
,,71.297,118.3199
,,71.591,118.2848
,,71.885,118.248
,,72.179,118.2097
,,72.473,118.1698
,,72.767,118.1283
,,73.061,118.0853
,,73.355,118.0407
,,73.649,117.9946
,,73.943,117.9469
,,74.237,117.8976
,,74.531,117.8468
,,74.825,117.7944
,,75.119,117.7405
,,75.413,117.6851
,,75.706,117.6281
,,76,117.5696
,,76.294,117.5095
,,76.588,117.4479
,,76.882,117.3848
,,77.176,117.3201
,,77.47,117.254
,,77.764,117.1863
,,78.058,117.1171
,,78.352,117.0464
,,78.646,116.9742
,,78.94,116.9005
,,79.234,116.8253
,,79.528,116.7486
,,79.822,116.6704
,,80.116,116.5908
,,80.41,116.5096
,,80.704,116.427
,,80.998,116.3429
,,81.292,116.2574
,,81.586,116.1704
,,81.88,116.0819
,,82.174,115.992
,,82.468,115.9006
,,82.762,115.8078
,,83.055,115.7136
,,83.349,115.6179
,,83.643,115.5208
,,83.937,115.4223
,,84.231,115.3224
,,84.525,115.221
,,84.819,115.1183
,,85.113,115.0142
,,85.407,114.9086
,,85.701,114.8017
,,85.995,114.6934
,,86.289,114.5838
,,86.583,114.4727
,,86.877,114.3604
,,87.171,114.2466
,,87.465,114.1315
,,87.759,114.0151
,,88.053,113.8973
,,88.347,113.7782
,,88.641,113.6578
,,88.935,113.536
,,89.229,113.413
,,89.523,113.2886
,,89.817,113.1629
,,90.11,113.036
,,90.404,112.9078
,,90.698,112.7783
,,90.992,112.6475
,,91.286,112.5154
,,91.58,112.3821
,,91.874,112.2476
,,92.168,112.1118
,,92.462,111.9748
,,92.756,111.8366
,,93.05,111.6971
,,93.344,111.5564
,,93.638,111.4146
,,93.932,111.2715
,,94.226,111.1273
,,94.52,110.9818
,,94.814,110.8352
,,95.108,110.6874
,,95.402,110.5385
,,95.696,110.3884
,,95.99,110.2372
,,96.284,110.0849
,,96.578,109.9314
,,96.872,109.7768
,,97.166,109.6211
,,97.459,109.4643
,,97.753,109.3064
,,98.047,109.1474
,,98.341,108.9873
,,98.635,108.8262
,,98.929,108.664
,,99.223,108.5008
,,99.517,108.3365
,,99.811,108.1712
,,100.105,108.0049
,,100.399,107.8375
,,100.693,107.6691
,,100.987,107.4998
,,101.281,107.3294
,,101.575,107.1581
,,101.869,106.9858
,,102.163,106.8125
,,102.457,106.6383
,,102.751,106.4631
,,103.045,106.287
,,103.339,106.11
,,103.633,105.932
,,103.927,105.7532
,,104.221,105.5734
,,104.514,105.3928
,,104.808,105.2112
,,105.102,105.0288
,,105.396,104.8455
,,105.69,104.6614
,,105.984,104.4764
,,106.278,104.2906
,,106.572,104.1039
,,106.866,103.9165
,,107.16,103.7282
,,107.454,103.5391
,,107.748,103.3493
,,108.042,103.1586
,,108.336,102.9672
,,108.63,102.775
,,108.924,102.5821
,,109.218,102.3884
,,109.512,102.194
,,109.806,101.9989
,,110.1,101.803
,,110.394,101.6064
,,110.688,101.4092
,,110.982,101.2113
,,111.276,101.0126
,,111.57,100.8133
,,111.863,100.6134
,,112.157,100.4128
,,112.451,100.2116
,,112.745,100.0097
,,113.039,99.8072
,,113.333,99.6041
,,113.627,99.4005
,,113.921,99.1962
,,114.215,98.9913
,,114.509,98.7859
,,114.803,98.5799
,,115.097,98.3733
,,115.391,98.1662
,,115.685,97.9586
,,115.979,97.7504
,,116.273,97.5418
,,116.567,97.3326
,,116.861,97.1229
,,117.155,96.9128
,,117.449,96.7021
,,117.743,96.4911
,,118.037,96.2795
,,118.331,96.0675
,,118.625,95.8551
,,118.918,95.6422
,,119.212,95.4289
,,119.506,95.2152
,,119.8,95.0011
,,120.094,94.7866
,,120.388,94.5718
,,120.682,94.3565
,,120.976,94.1409
,,121.27,93.925
,,121.564,93.7087
,,121.858,93.4921
,,122.152,93.2751
,,122.446,93.0579
,,122.74,92.8403
,,123.034,92.6224
,,123.328,92.4043
,,123.622,92.1858
,,123.916,91.9671
,,124.21,91.7482
,,124.504,91.529
,,124.798,91.3095
,,125.092,91.0899
,,125.386,90.87
,,125.68,90.6499
,,125.974,90.4296
,,126.267,90.2091
,,126.561,89.9884
,,126.855,89.7675
,,127.149,89.5465
,,127.443,89.3253
,,127.737,89.1039
,,128.031,88.8824
,,128.325,88.6608
,,128.619,88.4391
,,128.913,88.2173
,,129.207,87.9953
,,129.501,87.7733
,,129.795,87.5511
,,130.089,87.3289
,,130.383,87.1066
,,130.677,86.8843
,,130.971,86.6619
,,131.265,86.4395
,,131.559,86.217
,,131.853,85.9945
,,132.147,85.772
,,132.441,85.5495
,,132.735,85.327
,,133.029,85.1045
,,133.322,84.882
,,133.616,84.6595
,,133.91,84.437
,,134.204,84.2146
,,134.498,83.9923
,,134.792,83.77
,,135.086,83.5478
,,135.38,83.3256
,,135.674,83.1036
,,135.968,82.8816
,,136.262,82.6597
,,136.556,82.4379
,,136.85,82.2163
,,137.144,81.9947
,,137.438,81.7733
,,137.732,81.552
,,138.026,81.3309
,,138.32,81.1099
,,138.614,80.8891
,,138.908,80.6685
,,139.202,80.448
,,139.496,80.2277
,,139.79,80.0076
,,140.084,79.7877
,,140.378,79.568
,,140.671,79.3485
,,140.965,79.1293
,,141.259,78.9102
,,141.553,78.6914
,,141.847,78.4729
,,142.141,78.2546
,,142.435,78.0365
,,142.729,77.8187
,,143.023,77.6012
,,143.317,77.384
,,143.611,77.167
,,143.905,76.9503
,,144.199,76.7339
,,144.493,76.5179
,,144.787,76.3021
,,145.081,76.0866
,,145.375,75.8715
,,145.669,75.6567
,,145.963,75.4423
,,146.257,75.2282
,,146.551,75.0144
,,146.845,74.801
,,147.139,74.5879
,,147.433,74.3752
,,147.726,74.1629
,,148.02,73.951
,,148.314,73.7394
,,148.608,73.5283
,,148.902,73.3175
,,149.196,73.1072
,,149.49,72.8972
,,149.784,72.6877
,,150.078,72.4786
,,150.372,72.2699
,,150.666,72.0616
,,150.96,71.8538
,,151.254,71.6464
,,151.548,71.4395
,,151.842,71.233
,,152.136,71.027
,,152.43,70.8214
,,152.724,70.6163
,,153.018,70.4117
,,153.312,70.2076
,,153.606,70.0039
,,153.9,69.8008
,,154.194,69.5981
,,154.488,69.3959
,,154.781,69.1943
,,155.075,68.9931
,,155.369,68.7924
,,155.663,68.5923
,,155.957,68.3927
,,156.251,68.1936
,,156.545,67.9951
,,156.839,67.7971
,,157.133,67.5996
,,157.427,67.4026
,,157.721,67.2063
,,158.015,67.0104
,,158.309,66.8151
,,158.603,66.6204
,,158.897,66.4263
,,159.191,66.2327
,,159.485,66.0397
,,159.779,65.8472
,,160.073,65.6554
,,160.367,65.4641
,,160.661,65.2734
,,160.955,65.0833
,,161.249,64.8938
,,161.543,64.7049
,,161.837,64.5166
,,162.13,64.3289
,,162.424,64.1418
,,162.718,63.9553
,,163.012,63.7695
,,163.306,63.5842
,,163.6,63.3996
,,163.894,63.2156
,,164.188,63.0322
,,164.482,62.8495
,,164.776,62.6673
,,165.07,62.4859
,,165.364,62.305
,,165.658,62.1248
,,165.952,61.9452
,,166.246,61.7663
,,166.54,61.5881
,,166.834,61.4104
,,167.128,61.2335
,,167.422,61.0572
,,167.716,60.8815
,,168.01,60.7065
,,168.304,60.5322
,,168.598,60.3586
,,168.892,60.1856
,,169.186,60.0132
,,169.479,59.8416
,,169.773,59.6706
,,170.067,59.5003
,,170.361,59.3307
,,170.655,59.1617
,,170.949,58.9935
,,171.243,58.8259
,,171.537,58.659
,,171.831,58.4928
,,172.125,58.3272
,,172.419,58.1624
,,172.713,57.9983
,,173.007,57.8348
,,173.301,57.672
,,173.595,57.51
,,173.889,57.3486
,,174.183,57.1879
,,174.477,57.0279
,,174.771,56.8687
,,175.065,56.7101
,,175.359,56.5522
,,175.653,56.395
,,175.947,56.2385
,,176.241,56.0828
,,176.534,55.9277
,,176.828,55.7734
,,177.122,55.6197
,,177.416,55.4668
,,177.71,55.3145
,,178.004,55.163
,,178.298,55.0122
,,178.592,54.8621
,,178.886,54.7127
,,179.18,54.564
,,179.474,54.416
,,179.768,54.2688
,,180.062,54.1222
,,180.356,53.9764
,,180.65,53.8312
,,180.944,53.6868
,,181.238,53.5431
,,181.532,53.4001
,,181.826,53.2578
,,182.12,53.1163
,,182.414,52.9754
,,182.708,52.8353
,,183.002,52.6959
,,183.296,52.5571
,,183.589,52.4191
,,183.883,52.2818
,,184.177,52.1453
,,184.471,52.0094
,,184.765,51.8742
,,185.059,51.7398
,,185.353,51.6061
,,185.647,51.4731
,,185.941,51.3407
,,186.235,51.2091
,,186.529,51.0782
,,186.823,50.948
,,187.117,50.8186
,,187.411,50.6898
,,187.705,50.5617
,,187.999,50.4344
,,188.293,50.3077
,,188.587,50.1818
,,188.881,50.0565
,,189.175,49.932
,,189.469,49.8081
,,189.763,49.685
,,190.057,49.5625
,,190.351,49.4408
,,190.645,49.3197
,,190.938,49.1993
,,191.232,49.0797
,,191.526,48.9607
,,191.82,48.8424
,,192.114,48.7249
,,192.408,48.608
,,192.702,48.4918
,,192.996,48.3762
,,193.29,48.2614
,,193.584,48.1473
,,193.878,48.0338
,,194.172,47.921
,,194.466,47.8089
,,194.76,47.6975
,,195.054,47.5868
,,195.348,47.4767
,,195.642,47.3673
,,195.936,47.2586
,,196.23,47.1506
,,196.524,47.0432
,,196.818,46.9365
,,197.112,46.8305
,,197.406,46.7251
,,197.7,46.6204
,,197.993,46.5164
,,198.287,46.413
,,198.581,46.3103
,,198.875,46.2082
,,199.169,46.1068
,,199.463,46.0061
,,199.757,45.906
,,200.051,45.8065
,,200.345,45.7077
,,200.639,45.6096
,,200.933,45.5121
,,201.227,45.4152
,,201.521,45.319
,,201.815,45.2234
,,202.109,45.1284
,,202.403,45.0341
,,202.697,44.9404
,,202.991,44.8473
,,203.285,44.7549
,,203.579,44.6631
,,203.873,44.5719
,,204.167,44.4814
,,204.461,44.3914
,,204.755,44.3021
,,205.049,44.2134
,,205.342,44.1253
,,205.636,44.0378
,,205.93,43.9509
,,206.224,43.8647
,,206.518,43.779
,,206.812,43.694
,,207.106,43.6095
,,207.4,43.5256
,,207.694,43.4424
,,207.988,43.3597
,,208.282,43.2776
,,208.576,43.1961
,,208.87,43.1152
,,209.164,43.0349
,,209.458,42.9551
,,209.752,42.876
,,210.046,42.7974
,,210.34,42.7194
,,210.634,42.6419
,,210.928,42.5651
,,211.222,42.4888
,,211.516,42.413
,,211.81,42.3378
,,212.104,42.2632
,,212.397,42.1891
,,212.691,42.1156
,,212.985,42.0427
,,213.279,41.9703
,,213.573,41.8984
,,213.867,41.8271
,,214.161,41.7563
,,214.455,41.6861
,,214.749,41.6164
,,215.043,41.5472
,,215.337,41.4786
,,215.631,41.4105
,,215.925,41.3429
,,216.219,41.2759
,,216.513,41.2093
,,216.807,41.1433
,,217.101,41.0778
,,217.395,41.0129
,,217.689,40.9484
,,217.983,40.8844
,,218.277,40.821
,,218.571,40.758
,,218.865,40.6956
,,219.159,40.6336
,,219.452,40.5722
,,219.746,40.5112
,,220.04,40.4508
,,220.334,40.3908
,,220.628,40.3313
,,220.922,40.2723
,,221.216,40.2137
,,221.51,40.1557
,,221.804,40.0981
,,222.098,40.041
,,222.392,39.9844
,,222.686,39.9282
,,222.98,39.8725
,,223.274,39.8173
,,223.568,39.7625
,,223.862,39.7082
,,224.156,39.6543
,,224.45,39.6009
,,224.744,39.5479
,,225.038,39.4954
,,225.332,39.4433
,,225.626,39.3917
,,225.92,39.3405
,,226.214,39.2897
,,226.508,39.2394
,,226.801,39.1895
,,227.095,39.14
,,227.389,39.091
,,227.683,39.0424
,,227.977,38.9942
,,228.271,38.9464
,,228.565,38.899
,,228.859,38.8521
,,229.153,38.8055
,,229.447,38.7594
,,229.741,38.7136
,,230.035,38.6683
,,230.329,38.6234
,,230.623,38.5789
,,230.917,38.5347
,,231.211,38.491
,,231.505,38.4476
,,231.799,38.4047
,,232.093,38.3621
,,232.387,38.3199
,,232.681,38.2781
,,232.975,38.2366
,,233.269,38.1956
,,233.563,38.1549
,,233.857,38.1146
,,234.15,38.0746
,,234.444,38.035
,,234.738,37.9958
,,235.032,37.9569
,,235.326,37.9184
,,235.62,37.8802
,,235.914,37.8424
,,236.208,37.805
,,236.502,37.7679
,,236.796,37.7311
,,237.09,37.6947
,,237.384,37.6586
,,237.678,37.6229
,,237.972,37.5875
,,238.266,37.5524
,,238.56,37.5177
,,238.854,37.4833
,,239.148,37.4492
,,239.442,37.4154
,,239.736,37.382
,,240.03,37.3489
,,240.324,37.3161
,,240.618,37.2836
,,240.912,37.2514
,,241.205,37.2195
,,241.499,37.188
,,241.793,37.1567
,,242.087,37.1258
,,242.381,37.0951
,,242.675,37.0648
,,242.969,37.0347
,,243.263,37.005
,,243.557,36.9755
,,243.851,36.9463
,,244.145,36.9174
,,244.439,36.8888
,,244.733,36.8605
,,245.027,36.8324
,,245.321,36.8047
,,245.615,36.7772
,,245.909,36.75
,,246.203,36.723
,,246.497,36.6964
,,246.791,36.67
,,247.085,36.6438
,,247.379,36.6179
,,247.673,36.5923
,,247.967,36.567
,,248.26,36.5419
,,248.554,36.517
,,248.848,36.4924
,,249.142,36.4681
,,249.436,36.444
,,249.73,36.4202
,,250.024,36.3966
,,250.318,36.3732
,,250.612,36.3501
,,250.906,36.3272
,,251.2,36.3046
,,251.494,36.2822
,,251.788,36.26
,,252.082,36.2381
,,252.376,36.2164
,,252.67,36.1949
,,252.964,36.1736
,,253.258,36.1526
,,253.552,36.1318
,,253.846,36.1112
,,254.14,36.0908
,,254.434,36.0707
,,254.728,36.0507
,,255.022,36.031
,,255.316,36.0115
,,255.609,35.9921
,,255.903,35.973
,,256.197,35.9541
,,256.491,35.9354
,,256.785,35.9169
,,257.079,35.8986
,,257.373,35.8805
,,257.667,35.8626
,,257.961,35.8449
,,258.255,35.8274
,,258.549,35.8101
,,258.843,35.7929
,,259.137,35.776
,,259.431,35.7592
,,259.725,35.7426
,,260.019,35.7262
,,260.313,35.71
,,260.607,35.694
,,260.901,35.6781
,,261.195,35.6624
,,261.489,35.6469
,,261.783,35.6316
,,262.077,35.6164
,,262.371,35.6014
,,262.664,35.5866
,,262.958,35.5719
,,263.252,35.5574
,,263.546,35.543
,,263.84,35.5289
,,264.134,35.5149
,,264.428,35.501
,,264.722,35.4873
,,265.016,35.4737
,,265.31,35.4603
,,265.604,35.4471
,,265.898,35.434
,,266.192,35.4211
,,266.486,35.4083
,,266.78,35.3956
,,267.074,35.3831
,,267.368,35.3708
,,267.662,35.3586
,,267.956,35.3465
,,268.25,35.3346
,,268.544,35.3228
,,268.838,35.3111
,,269.132,35.2996
,,269.426,35.2882
,,269.72,35.277
,,270.013,35.2658
,,270.307,35.2548
,,270.601,35.244
,,270.895,35.2332
,,271.189,35.2226
,,271.483,35.2122
,,271.777,35.2018
,,272.071,35.1916
,,272.365,35.1814
,,272.659,35.1714
,,272.953,35.1616
,,273.247,35.1518
,,273.541,35.1422
,,273.835,35.1326
,,274.129,35.1232
,,274.423,35.1139
,,274.717,35.1047
,,275.011,35.0957
,,275.305,35.0867
,,275.599,35.0778
,,275.893,35.0691
,,276.187,35.0604
,,276.481,35.0519
,,276.775,35.0435
,,277.068,35.0351
,,277.362,35.0269
,,277.656,35.0188
,,277.95,35.0107
,,278.244,35.0028
,,278.538,34.995
,,278.832,34.9872
,,279.126,34.9796
,,279.42,34.9721
,,279.714,34.9646
,,280.008,34.9572
,,280.302,34.95
,,280.596,34.9428
,,280.89,34.9357
,,281.184,34.9287
,,281.478,34.9218
,,281.772,34.915
,,282.066,34.9082
,,282.36,34.9016
,,282.654,34.895
,,282.948,34.8885
,,283.242,34.8821
,,283.536,34.8758
,,283.83,34.8695
,,284.124,34.8633
,,284.417,34.8573
,,284.711,34.8512
,,285.005,34.8453
,,285.299,34.8394
,,285.593,34.8337
,,285.887,34.828
,,286.181,34.8223
,,286.475,34.8167
,,286.769,34.8113
,,287.063,34.8058
,,287.357,34.8005
,,287.651,34.7952
,,287.945,34.79
,,288.239,34.7848
,,288.533,34.7798
,,288.827,34.7747
,,289.121,34.7698
,,289.415,34.7649
,,289.709,34.7601
,,290.003,34.7553
,,290.297,34.7506
,,290.591,34.746
,,290.885,34.7414
,,291.179,34.7369
,,291.473,34.7325
,,291.766,34.7281
,,292.06,34.7237
,,292.354,34.7195
,,292.648,34.7153
,,292.942,34.7111
,,293.236,34.707
,,293.53,34.7029
,,293.824,34.6989
,,294.118,34.695
,,294.412,34.6911
,,294.706,34.6872
,,295,34.6835
