Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
201.561,59.208,45.429,118.5342
202.896,58.227,45.723,118.573
204.231,57.914,46.017,118.6112
205.566,57.262,46.311,118.6487
206.9,56.377,46.605,118.6855
208.235,54.792,46.899,118.7217
209.57,53.892,47.192,118.7572
210.905,53.766,47.486,118.792
212.24,53.276,47.78,118.8262
213.575,52.26,48.074,118.8597
214.91,51.804,48.368,118.8926
216.244,51.245,48.662,118.9248
217.579,50.558,48.956,118.9563
218.914,50.308,49.25,118.9872
220.249,49.729,49.544,119.0173
221.584,49.491,49.838,119.0469
222.919,48.996,50.132,119.0757
224.253,48.761,50.426,119.1039
225.588,48.24,50.72,119.1314
226.923,47.525,51.014,119.1582
228.258,47.29,51.308,119.1844
229.593,46.628,51.602,119.2099
230.928,46.432,51.896,119.2348
232.262,45.715,52.19,119.2589
233.597,45.242,52.484,119.2824
234.932,44.879,52.778,119.3052
236.267,44.652,53.072,119.3274
237.602,44.447,53.366,119.3488
238.937,44.102,53.66,119.3696
240.271,43.891,53.954,119.3897
241.606,43.408,54.247,119.4092
242.941,42.789,54.541,119.4279
244.276,42.549,54.835,119.446
245.611,42.287,55.129,119.4634
246.946,41.836,55.423,119.4802
248.281,41.635,55.717,119.4962
249.615,41.22,56.011,119.5116
250.95,40.914,56.305,119.5263
252.285,40.758,56.599,119.5404
253.62,40.375,56.893,119.5537
254.955,40.058,57.187,119.5664
256.29,39.812,57.481,119.5784
257.624,39.421,57.775,119.5897
258.959,39.207,58.069,119.6003
260.294,39.095,58.363,119.6103
261.629,38.87,58.657,119.6196
262.964,38.569,58.951,119.6282
264.299,38.303,59.245,119.6361
265.633,38.196,59.539,119.6433
266.968,38.087,59.833,119.6499
268.303,37.716,60.127,119.6558
269.638,37.638,60.421,119.661
270.973,37.441,60.715,119.6655
272.308,37.193,61.009,119.6694
273.643,36.99,61.303,119.6725
274.977,36.808,61.596,119.675
276.312,36.63,61.89,119.6768
277.647,36.63,62.184,119.6779
278.982,36.439,62.478,119.6784
280.317,36.483,62.772,119.6781
281.652,36.273,63.066,119.6772
282.986,36.288,63.36,119.6756
284.321,36.018,63.654,119.6733
285.656,35.78,63.948,119.6703
286.991,35.804,64.242,119.6667
288.326,35.548,64.536,119.6624
289.661,35.352,64.83,119.6573
290.995,35.518,65.124,119.6517
292.33,35.633,65.418,119.6453
293.665,35.617,65.712,119.6383
295,37.624,66.006,119.6305
,,66.3,119.6221
,,66.594,119.613
,,66.888,119.6033
,,67.182,119.5928
,,67.476,119.5817
,,67.77,119.5699
,,68.064,119.5574
,,68.358,119.5443
,,68.651,119.5304
,,68.945,119.5159
,,69.239,119.5007
,,69.533,119.4849
,,69.827,119.4683
,,70.121,119.4511
,,70.415,119.4332
,,70.709,119.4146
,,71.003,119.3954
,,71.297,119.3754
,,71.591,119.3548
,,71.885,119.3336
,,72.179,119.3116
,,72.473,119.289
,,72.767,119.2657
,,73.061,119.2417
,,73.355,119.2171
,,73.649,119.1918
,,73.943,119.1658
,,74.237,119.1392
,,74.531,119.1118
,,74.825,119.0838
,,75.119,119.0552
,,75.413,119.0259
,,75.706,118.9959
,,76,118.9652
,,76.294,118.9339
,,76.588,118.9019
,,76.882,118.8692
,,77.176,118.8359
,,77.47,118.8019
,,77.764,118.7672
,,78.058,118.7319
,,78.352,118.6959
,,78.646,118.6593
,,78.94,118.622
,,79.234,118.584
,,79.528,118.5454
,,79.822,118.5061
,,80.116,118.4662
,,80.41,118.4256
,,80.704,118.3844
,,80.998,118.3424
,,81.292,118.2999
,,81.586,118.2567
,,81.88,118.2128
,,82.174,118.1683
,,82.468,118.1231
,,82.762,118.0773
,,83.055,118.0308
,,83.349,117.9837
,,83.643,117.9359
,,83.937,117.8875
,,84.231,117.8385
,,84.525,117.7887
,,84.819,117.7384
,,85.113,117.6874
,,85.407,117.6358
,,85.701,117.5835
,,85.995,117.5306
,,86.289,117.477
,,86.583,117.4228
,,86.877,117.368
,,87.171,117.3125
,,87.465,117.2564
,,87.759,117.1997
,,88.053,117.1423
,,88.347,117.0844
,,88.641,117.0257
,,88.935,116.9665
,,89.229,116.9066
,,89.523,116.8461
,,89.817,116.7849
,,90.11,116.7232
,,90.404,116.6608
,,90.698,116.5978
,,90.992,116.5341
,,91.286,116.4699
,,91.58,116.405
,,91.874,116.3396
,,92.168,116.2735
,,92.462,116.2067
,,92.756,116.1394
,,93.05,116.0715
,,93.344,116.0029
,,93.638,115.9337
,,93.932,115.864
,,94.226,115.7936
,,94.52,115.7226
,,94.814,115.651
,,95.108,115.5788
,,95.402,115.506
,,95.696,115.4327
,,95.99,115.3587
,,96.284,115.2841
,,96.578,115.2089
,,96.872,115.1331
,,97.166,115.0567
,,97.459,114.9798
,,97.753,114.9022
,,98.047,114.8241
,,98.341,114.7453
,,98.635,114.666
,,98.929,114.5861
,,99.223,114.5056
,,99.517,114.4246
,,99.811,114.3429
,,100.105,114.2607
,,100.399,114.1779
,,100.693,114.0945
,,100.987,114.0106
,,101.281,113.9261
,,101.575,113.841
,,101.869,113.7553
,,102.163,113.6691
,,102.457,113.5823
,,102.751,113.4949
,,103.045,113.407
,,103.339,113.3185
,,103.633,113.2295
,,103.927,113.1399
,,104.221,113.0497
,,104.514,112.959
,,104.808,112.8678
,,105.102,112.776
,,105.396,112.6836
,,105.69,112.5907
,,105.984,112.4973
,,106.278,112.4033
,,106.572,112.3087
,,106.866,112.2137
,,107.16,112.118
,,107.454,112.0219
,,107.748,111.9252
,,108.042,111.828
,,108.336,111.7302
,,108.63,111.632
,,108.924,111.5331
,,109.218,111.4338
,,109.512,111.334
,,109.806,111.2336
,,110.1,111.1327
,,110.394,111.0312
,,110.688,110.9293
,,110.982,110.8269
,,111.276,110.7239
,,111.57,110.6204
,,111.863,110.5164
,,112.157,110.412
,,112.451,110.307
,,112.745,110.2015
,,113.039,110.0955
,,113.333,109.989
,,113.627,109.882
,,113.921,109.7745
,,114.215,109.6665
,,114.509,109.558
,,114.803,109.4491
,,115.097,109.3396
,,115.391,109.2297
,,115.685,109.1192
,,115.979,109.0083
,,116.273,108.8969
,,116.567,108.7851
,,116.861,108.6727
,,117.155,108.5599
,,117.449,108.4466
,,117.743,108.3329
,,118.037,108.2187
,,118.331,108.104
,,118.625,107.9888
,,118.918,107.8732
,,119.212,107.7572
,,119.506,107.6406
,,119.8,107.5236
,,120.094,107.4062
,,120.388,107.2883
,,120.682,107.17
,,120.976,107.0512
,,121.27,106.932
,,121.564,106.8123
,,121.858,106.6922
,,122.152,106.5717
,,122.446,106.4507
,,122.74,106.3293
,,123.034,106.2074
,,123.328,106.0851
,,123.622,105.9624
,,123.916,105.8393
,,124.21,105.7158
,,124.504,105.5918
,,124.798,105.4674
,,125.092,105.3426
,,125.386,105.2174
,,125.68,105.0917
,,125.974,104.9657
,,126.267,104.8392
,,126.561,104.7124
,,126.855,104.5851
,,127.149,104.4575
,,127.443,104.3294
,,127.737,104.201
,,128.031,104.0721
,,128.325,103.9429
,,128.619,103.8132
,,128.913,103.6832
,,129.207,103.5528
,,129.501,103.422
,,129.795,103.2908
,,130.089,103.1593
,,130.383,103.0274
,,130.677,102.8951
,,130.971,102.7624
,,131.265,102.6294
,,131.559,102.496
,,131.853,102.3622
,,132.147,102.2281
,,132.441,102.0936
,,132.735,101.9587
,,133.029,101.8235
,,133.322,101.688
,,133.616,101.5521
,,133.91,101.4158
,,134.204,101.2792
,,134.498,101.1423
,,134.792,101.005
,,135.086,100.8674
,,135.38,100.7294
,,135.674,100.5911
,,135.968,100.4525
,,136.262,100.3135
,,136.556,100.1742
,,136.85,100.0346
,,137.144,99.8947
,,137.438,99.7544
,,137.732,99.6138
,,138.026,99.473
,,138.32,99.3317
,,138.614,99.1902
,,138.908,99.0484
,,139.202,98.9063
,,139.496,98.7638
,,139.79,98.6211
,,140.084,98.4781
,,140.378,98.3347
,,140.671,98.1911
,,140.965,98.0472
,,141.259,97.903
,,141.553,97.7585
,,141.847,97.6137
,,142.141,97.4687
,,142.435,97.3233
,,142.729,97.1777
,,143.023,97.0318
,,143.317,96.8856
,,143.611,96.7392
,,143.905,96.5925
,,144.199,96.4455
,,144.493,96.2983
,,144.787,96.1508
,,145.081,96.003
,,145.375,95.855
,,145.669,95.7067
,,145.963,95.5582
,,146.257,95.4095
,,146.551,95.2605
,,146.845,95.1112
,,147.139,94.9617
,,147.433,94.812
,,147.726,94.662
,,148.02,94.5118
,,148.314,94.3613
,,148.608,94.2106
,,148.902,94.0597
,,149.196,93.9086
,,149.49,93.7573
,,149.784,93.6057
,,150.078,93.4539
,,150.372,93.3019
,,150.666,93.1497
,,150.96,92.9973
,,151.254,92.8446
,,151.548,92.6918
,,151.842,92.5387
,,152.136,92.3855
,,152.43,92.232
,,152.724,92.0784
,,153.018,91.9246
,,153.312,91.7705
,,153.606,91.6163
,,153.9,91.4619
,,154.194,91.3073
,,154.488,91.1526
,,154.781,90.9976
,,155.075,90.8425
,,155.369,90.6872
,,155.663,90.5317
,,155.957,90.3761
,,156.251,90.2203
,,156.545,90.0643
,,156.839,89.9081
,,157.133,89.7518
,,157.427,89.5954
,,157.721,89.4388
,,158.015,89.282
,,158.309,89.1251
,,158.603,88.968
,,158.897,88.8108
,,159.191,88.6534
,,159.485,88.4959
,,159.779,88.3383
,,160.073,88.1805
,,160.367,88.0226
,,160.661,87.8645
,,160.955,87.7064
,,161.249,87.548
,,161.543,87.3896
,,161.837,87.2311
,,162.13,87.0724
,,162.424,86.9136
,,162.718,86.7547
,,163.012,86.5957
,,163.306,86.4365
,,163.6,86.2773
,,163.894,86.1179
,,164.188,85.9585
,,164.482,85.7989
,,164.776,85.6393
,,165.07,85.4795
,,165.364,85.3197
,,165.658,85.1597
,,165.952,84.9997
,,166.246,84.8396
,,166.54,84.6793
,,166.834,84.5191
,,167.128,84.3587
,,167.422,84.1982
,,167.716,84.0377
,,168.01,83.8771
,,168.304,83.7164
,,168.598,83.5557
,,168.892,83.3949
,,169.186,83.234
,,169.479,83.073
,,169.773,82.912
,,170.067,82.751
,,170.361,82.5898
,,170.655,82.4287
,,170.949,82.2674
,,171.243,82.1061
,,171.537,81.9448
,,171.831,81.7834
,,172.125,81.622
,,172.419,81.4606
,,172.713,81.2991
,,173.007,81.1375
,,173.301,80.976
,,173.595,80.8144
,,173.889,80.6527
,,174.183,80.4911
,,174.477,80.3294
,,174.771,80.1677
,,175.065,80.006
,,175.359,79.8442
,,175.653,79.6824
,,175.947,79.5206
,,176.241,79.3588
,,176.534,79.197
,,176.828,79.0352
,,177.122,78.8734
,,177.416,78.7116
,,177.71,78.5497
,,178.004,78.3879
,,178.298,78.2261
,,178.592,78.0643
,,178.886,77.9024
,,179.18,77.7406
,,179.474,77.5788
,,179.768,77.417
,,180.062,77.2553
,,180.356,77.0935
,,180.65,76.9318
,,180.944,76.77
,,181.238,76.6083
,,181.532,76.4467
,,181.826,76.285
,,182.12,76.1234
,,182.414,75.9618
,,182.708,75.8003
,,183.002,75.6388
,,183.296,75.4773
,,183.589,75.3158
,,183.883,75.1544
,,184.177,74.9931
,,184.471,74.8317
,,184.765,74.6705
,,185.059,74.5092
,,185.353,74.3481
,,185.647,74.187
,,185.941,74.0259
,,186.235,73.8649
,,186.529,73.7039
,,186.823,73.5431
,,187.117,73.3822
,,187.411,73.2215
,,187.705,73.0608
,,187.999,72.9001
,,188.293,72.7396
,,188.587,72.5791
,,188.881,72.4187
,,189.175,72.2583
,,189.469,72.0981
,,189.763,71.9379
,,190.057,71.7778
,,190.351,71.6178
,,190.645,71.4578
,,190.938,71.298
,,191.232,71.1382
,,191.526,70.9786
,,191.82,70.819
,,192.114,70.6595
,,192.408,70.5001
,,192.702,70.3409
,,192.996,70.1817
,,193.29,70.0226
,,193.584,69.8636
,,193.878,69.7047
,,194.172,69.5459
,,194.466,69.3873
,,194.76,69.2287
,,195.054,69.0703
,,195.348,68.9119
,,195.642,68.7537
,,195.936,68.5956
,,196.23,68.4376
,,196.524,68.2798
,,196.818,68.122
,,197.112,67.9644
,,197.406,67.8069
,,197.7,67.6496
,,197.993,67.4923
,,198.287,67.3352
,,198.581,67.1783
,,198.875,67.0214
,,199.169,66.8647
,,199.463,66.7082
,,199.757,66.5517
,,200.051,66.3954
,,200.345,66.2393
,,200.639,66.0833
,,200.933,65.9274
,,201.227,65.7717
,,201.521,65.6162
,,201.815,65.4607
,,202.109,65.3055
,,202.403,65.1504
,,202.697,64.9954
,,202.991,64.8406
,,203.285,64.686
,,203.579,64.5315
,,203.873,64.3772
,,204.167,64.223
,,204.461,64.069
,,204.755,63.9152
,,205.049,63.7615
,,205.342,63.608
,,205.636,63.4547
,,205.93,63.3015
,,206.224,63.1485
,,206.518,62.9957
,,206.812,62.8431
,,207.106,62.6906
,,207.4,62.5383
,,207.694,62.3862
,,207.988,62.2343
,,208.282,62.0826
,,208.576,61.931
,,208.87,61.7796
,,209.164,61.6284
,,209.458,61.4774
,,209.752,61.3266
,,210.046,61.176
,,210.34,61.0256
,,210.634,60.8753
,,210.928,60.7253
,,211.222,60.5754
,,211.516,60.4258
,,211.81,60.2763
,,212.104,60.1271
,,212.397,59.978
,,212.691,59.8292
,,212.985,59.6805
,,213.279,59.5321
,,213.573,59.3839
,,213.867,59.2358
,,214.161,59.088
,,214.455,58.9404
,,214.749,58.793
,,215.043,58.6458
,,215.337,58.4988
,,215.631,58.3521
,,215.925,58.2055
,,216.219,58.0592
,,216.513,57.9131
,,216.807,57.7672
,,217.101,57.6215
,,217.395,57.4761
,,217.689,57.3308
,,217.983,57.1858
,,218.277,57.041
,,218.571,56.8965
,,218.865,56.7522
,,219.159,56.6081
,,219.452,56.4642
,,219.746,56.3205
,,220.04,56.1771
,,220.334,56.034
,,220.628,55.891
,,220.922,55.7483
,,221.216,55.6058
,,221.51,55.4636
,,221.804,55.3216
,,222.098,55.1798
,,222.392,55.0383
,,222.686,54.897
,,222.98,54.756
,,223.274,54.6152
,,223.568,54.4746
,,223.862,54.3343
,,224.156,54.1942
,,224.45,54.0544
,,224.744,53.9148
,,225.038,53.7755
,,225.332,53.6364
,,225.626,53.4976
,,225.92,53.359
,,226.214,53.2207
,,226.508,53.0826
,,226.801,52.9448
,,227.095,52.8073
,,227.389,52.67
,,227.683,52.5329
,,227.977,52.3961
,,228.271,52.2596
,,228.565,52.1233
,,228.859,51.9873
,,229.153,51.8515
,,229.447,51.716
,,229.741,51.5808
,,230.035,51.4458
,,230.329,51.3111
,,230.623,51.1766
,,230.917,51.0425
,,231.211,50.9085
,,231.505,50.7749
,,231.799,50.6415
,,232.093,50.5084
,,232.387,50.3755
,,232.681,50.243
,,232.975,50.1107
,,233.269,49.9786
,,233.563,49.8469
,,233.857,49.7154
,,234.15,49.5841
,,234.444,49.4532
,,234.738,49.3225
,,235.032,49.1921
,,235.326,49.062
,,235.62,48.9322
,,235.914,48.8026
,,236.208,48.6733
,,236.502,48.5443
,,236.796,48.4156
,,237.09,48.2871
,,237.384,48.1589
,,237.678,48.031
,,237.972,47.9034
,,238.266,47.7761
,,238.56,47.649
,,238.854,47.5223
,,239.148,47.3958
,,239.442,47.2696
,,239.736,47.1436
,,240.03,47.018
,,240.324,46.8927
,,240.618,46.7676
,,240.912,46.6428
,,241.205,46.5183
,,241.499,46.3941
,,241.793,46.2702
,,242.087,46.1466
,,242.381,46.0233
,,242.675,45.9002
,,242.969,45.7775
,,243.263,45.655
,,243.557,45.5328
,,243.851,45.4109
,,244.145,45.2893
,,244.439,45.168
,,244.733,45.047
,,245.027,44.9263
,,245.321,44.8059
,,245.615,44.6857
,,245.909,44.5659
,,246.203,44.4463
,,246.497,44.3271
,,246.791,44.2081
,,247.085,44.0895
,,247.379,43.9711
,,247.673,43.853
,,247.967,43.7353
,,248.26,43.6178
,,248.554,43.5006
,,248.848,43.3837
,,249.142,43.2671
,,249.436,43.1508
,,249.73,43.0348
,,250.024,42.9191
,,250.318,42.8037
,,250.612,42.6887
,,250.906,42.5739
,,251.2,42.4594
,,251.494,42.3452
,,251.788,42.2313
,,252.082,42.1177
,,252.376,42.0044
,,252.67,41.8914
,,252.964,41.7787
,,253.258,41.6663
,,253.552,41.5542
,,253.846,41.4424
,,254.14,41.3309
,,254.434,41.2197
,,254.728,41.1088
,,255.022,40.9982
,,255.316,40.8879
,,255.609,40.7779
,,255.903,40.6682
,,256.197,40.5589
,,256.491,40.4498
,,256.785,40.341
,,257.079,40.2325
,,257.373,40.1244
,,257.667,40.0165
,,257.961,39.9089
,,258.255,39.8017
,,258.549,39.6947
,,258.843,39.5881
,,259.137,39.4817
,,259.431,39.3757
,,259.725,39.2699
,,260.019,39.1645
,,260.313,39.0593
,,260.607,38.9545
,,260.901,38.85
,,261.195,38.7457
,,261.489,38.6418
,,261.783,38.5382
,,262.077,38.4349
,,262.371,38.3319
,,262.664,38.2292
,,262.958,38.1267
,,263.252,38.0247
,,263.546,37.9228
,,263.84,37.8214
,,264.134,37.7202
,,264.428,37.6193
,,264.722,37.5187
,,265.016,37.4184
,,265.31,37.3184
,,265.604,37.2188
,,265.898,37.1194
,,266.192,37.0203
,,266.486,36.9216
,,266.78,36.8231
,,267.074,36.725
,,267.368,36.6271
,,267.662,36.5295
,,267.956,36.4323
,,268.25,36.3354
,,268.544,36.2387
,,268.838,36.1424
,,269.132,36.0463
,,269.426,35.9506
,,269.72,35.8552
,,270.013,35.76
,,270.307,35.6652
,,270.601,35.5707
,,270.895,35.4764
,,271.189,35.3825
,,271.483,35.2889
,,271.777,35.1956
,,272.071,35.1025
,,272.365,35.0098
,,272.659,34.9174
,,272.953,34.8253
,,273.247,34.7334
,,273.541,34.6419
,,273.835,34.5507
,,274.129,34.4598
,,274.423,34.3691
,,274.717,34.2788
,,275.011,34.1888
,,275.305,34.0991
,,275.599,34.0096
,,275.893,33.9205
,,276.187,33.8317
,,276.481,33.7431
,,276.775,33.6549
,,277.068,33.5669
,,277.362,33.4793
,,277.656,33.3919
,,277.95,33.3049
,,278.244,33.2181
,,278.538,33.1316
,,278.832,33.0455
,,279.126,32.9596
,,279.42,32.874
,,279.714,32.7887
,,280.008,32.7038
,,280.302,32.6191
,,280.596,32.5346
,,280.89,32.4505
,,281.184,32.3667
,,281.478,32.2832
,,281.772,32.2
,,282.066,32.117
,,282.36,32.0344
,,282.654,31.952
,,282.948,31.87
,,283.242,31.7882
,,283.536,31.7067
,,283.83,31.6255
,,284.124,31.5446
,,284.417,31.464
,,284.711,31.3836
,,285.005,31.3036
,,285.299,31.2238
,,285.593,31.1444
,,285.887,31.0652
,,286.181,30.9863
,,286.475,30.9077
,,286.769,30.8294
,,287.063,30.7513
,,287.357,30.6736
,,287.651,30.5961
,,287.945,30.5189
,,288.239,30.442
,,288.533,30.3654
,,288.827,30.2891
,,289.121,30.213
,,289.415,30.1373
,,289.709,30.0618
,,290.003,29.9866
,,290.297,29.9117
,,290.591,29.837
,,290.885,29.7627
,,291.179,29.6886
,,291.473,29.6148
,,291.766,29.5413
,,292.06,29.468
,,292.354,29.3951
,,292.648,29.3224
,,292.942,29.25
,,293.236,29.1778
,,293.53,29.106
,,293.824,29.0344
,,294.118,28.9631
,,294.412,28.892
,,294.706,28.8213
,,295,28.7508
